Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
407,Fixed attribute order inside views (#207),0.538567,Merge action-section attributes (#879),Conflicts: CHANGELOG.md,0
408,Apply fixes from StyleCI (#583),0.604681,"Fix bugs with method names (d85870d, 54a3db6)",,0
409,Upgrading Jetstream in order to use team invites requires the InviteTeamMember action (#1150),0.71296287,"Revert ""Use custom TeamInvitation model in TeamInvitationController"" (#895)﻿",link link See also: laravel/laravel#5536 and laravel/breeze#41,1
410,Update install command to display vite build (#1109),0.7334229,Update install command output to display vite build command by @RhysLees in link,,1
411,Merge pull request #1 from laravel/github-files,0.46741188,Move Jetstream components to Components directory by @jessarcher in link,,0
412,Update 1_Bug_report.md (#613),0.5280761,Update UpdateUserProfileInformation.php (#247),,0
413,Merge branch 'ps-sean/2.x' into 2.x,0.42991483,2FA Setup Key by @ps-sean in link,,0
414,Implement TeamPolicy::create authorization check before creating a team.,0.9535388,"Implement TeamPolicy::create authorization check before creating a team (#82, 42ed0aa)",,1
415,Remove hard coded routes and use Route() helper by name instead (#203),0.99681485,Remove hard coded routes and use route() helper by name instead (#203),,1
416,Delete User password confirmation (#91),1.0000001,Delete User password confirmation (#91),,1
417,[2.x] Laravel v10 Support (#1216),0.881075,Laravel 9 Support (#952),,1
418,Apply fixes from StyleCI (#139),0.56485724,Style improvements by @jessarcher in link,"Hi, due to the fact that Jetstream allows to bind this trait to any model (not only User), the foreign key shouldn't be hardcoded. My use-case: I'm building a game where an User can have many Character. Character belongs to Team, so my foreign key is character_id",0
419,Bump Alpine.js version up to 2.7.0 (#262),1.0,Bump Alpine.js version up to 2.7.0 (#262),,1
420,Update PasswordResetTest.php,0.67892873,Update Fortify Actions to use PasswordValidationRules Trait (#168),,0
421,add dusk selectors,0.4886423,Opt-in dark mode support  by @fotrino in link,,0
422,Add --local-composer flag to the install command,0.69996166,Add --composer option to the install command (#607),,0
423,Updated npm packages (#315),0.79075426,Update NPM dependencies (#767),Conflicts: CHANGELOG.md,1
424,Apply fixes from StyleCI (#544),0.571018,Fix modal (47ad018),,0
425,[3.x] Adds type checking (#1272),0.58051825,Add missing trait (#385),Fix overflow hidden issue with overlaping elements inside form section Update form-section.blade.php Co-authored-by: Dries Vints dries@vints.io,0
426,fix dev preloading (#1171),0.74114037,Fix dev preloading by @timacdonald in link,Fix permissions for team create routes Update TeamController.php Update TeamController.php Update TeamController.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
427,Update validation-errors.blade.php (#211),0.67978084,Update two-factor-authentication-form.blade.php by @vivante64 in link,,0
428,Remove unnecessary error bags,0.51189595,Removed,,0
429,[1.x] Slot Empty Checking & Return Default Value (#389),0.9709377,Slot Empty Checking & Return Default Value (#389),,1
430,updating the gate check from addTeamMember to updateTeamMember when managing user roles (#1316),0.7002001,Fix gate check when updating user permissions on a team by @drewrawitz in link,,1
431,Remove PHP_EOLs,0.48620284,Drop Laravel 8.x support (and PHP < 8) by @timacdonald in link,,0
432,Test on PHP 8.2 (#1174),0.731593,PHP 8 Support (#416),"Allow custom classes on the dropdown class Use case: a person may want to show the dropdown on the left on mobile, but to the right on the web. Currently they don't have an option for that. So they could do: left-0 md:right-0 Update dropdown.blade.php Update dropdown.blade.php Update dropdown.blade.php Update dropdown.blade.php Update dropdown.blade.php Co-authored-by: Taylor Otwell taylor@laravel.com",1
433,use config value,0.5107027,Use session table from the config (#265),,0
434,Hydrate UpdateTeamNameForm Component's state with team array instead of just name (#676),0.73417836,Allow UpdateTeamNameForm in Livewire to hydrate all Team attributes (#676),,1
435,[2.x] Accessibility improvement. Remove outline-none style from Remove and Leave Buttons  (#427),0.6443012,Change divs to buttons (#8),,0
436,Remove logging (#29),0.52685434,"Delete user tokens when user is deleted (#406, 5bc500e)",Add profile_photo_disk config option Add public as a default value Update jetstream.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
437,Update DeleteUserForm.vue (#393),0.643986,Delete the users profile picture (#399),"Remove laravel-jestream package when upgrading When the package is left installed, it causes the following error to be thrown: Uncaught (in promise) TypeError: this.inertiaPage().errorBags is undefined Update UPGRADE.md Co-authored-by: Taylor Otwell taylor@laravel.com",0
438,remove versbose option when running PHPUnit tests (#1245),0.54220635,Fix HasTeams trait to be able to use queries (#173),Conflicts: CHANGELOG.md,0
439,formatting and fixes,0.49831527,Revert layout changes (915c797),,0
440,Update profile is easier if the full profile is given,0.65015554,"Give user object to update profile information form (#324, d818b31)",,0
441,Update UpdateUserProfileInformation.php (#247),0.99999994,Update UpdateUserProfileInformation.php (#247),,1
442,Fix missing laravel version upgrade for anonymous migrations (#984),0.71506035,Switch to Laravel 8.37 >= anonymous migrations (#961),,1
443,Update team-member-manager.blade.php (#140),0.7050139,Update UpdateUserProfileInformation.php (#247),,1
444,Github Flavored Markdown for Terms enabled (#645),0.8353491,Enabling Github Flavored Markdown for Terms and Privacy Policy (#645),This enabled the GithibFlavoredMarkdownExtention for CommonMark. This includes: - Autolinks - Disallowed Raw HTML - Strikethrough - Tables - Task Lists Co-authored-by: Hergen Dillema h.dillema@365werk.nl,1
445,Fixes spelling in Authentication Pest Test (#932),0.534546,Use correct feature flag in password reset tests (#881)﻿,,0
446,Use Ziggy current method for active routes (#402),0.7383806,Use ziggy current method to check active link (#402),,1
447,"Fix API vs Web TeamsHasPermissions, add Tests (#89)",1.0,"Fix API vs Web TeamsHasPermissions, add Tests (#89)",,1
448,Install command find the path to the php binary used (#976),0.9999999,Install command find the path to the php binary used (#976),Skip DeleteAccountTest if feature is not enabled Update DeleteAccountTest.php Update DeleteAccountTest.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
449,[1.x] Make livewire modal scrollable (#378),0.64468443,Make labels translatable in livewire views (#177),,0
450,Update and rename 1_Bug_report.md to 1_Bug_report.yml,0.4507394,Update  tags & implement  management (#832),,0
451,fix: use autocomplete for all fields to ensure password manager compatibility (#1239),0.9063103,Use autocomplete for all fields for password manager compatibility by @lukearmstrong in link,,1
452,fix tests,0.7999996,Fix test (d24c41b),,1
453,Using assertSame to make assert equals strict,0.3780703,Validate the stack argument by @jessarcher in link,Conflicts: CHANGELOG.md,0
454,Update README.md,0.51211876,Update modal z-index (#212),,0
455,Add .vue extension to imports (#1067),0.80836165,Add .vue extension to imports by @SamuelMwangiW in link,,1
456,[3.x] Removed loadViewsFrom (#1259),0.787811,Removed loadViewsFrom by @sirikkoster in link,,1
457,update photo storage,0.88474166,Update photo storage (b304f4e),,1
458,Support Livewire V2 (#23),0.96130264,"Support Livewire V2 (#23, b99cbd7)","Fix: jetstream browser sessions ignoring session connection in config When using Jetstream with the Livewire stack, It is impossible to use a second database connection specifically for sessions. As the component ignores the session.connection config value. Could also be fixed by allowing livewire components to be published from vendor folder. If It is possible it's an oversight on my part. fix: jetstream sessions is ignoring session connection from config When using another database connection for sessions it is ignored in Jetstream fix: Jetstream ignoring sessions from session connection in config When retrieving user profile in Jetstream, it ignores a separate database connection for sessions",1
459,fix welcome page,0.67328167,Make a similar footer section on welcome page (#602),Co-authored-by: Claudio Eyzaguirre ,0
460,Allow using Inertia without a session (#43),0.9999998,Allow using Inertia without a session (#43),,1
461,Removed unused imports (#856),0.73941755,Remove unused imports by @akunbeben in link,Change current team of user when creating a new team Update stubs/app/Actions/Jetstream/CreateTeam.php Co-authored-by: Joel Butcher joelbutcher@users.noreply.github.com Update CreateTeam.php Fixed changes wanted by StyleCI Remove an unneeded test Update TeamBehaviorTest.php Update CreateTeam.php Attempt to fix StyleCI errors Co-authored-by: Joel Butcher joelbutcher@users.noreply.github.com,1
462,Update HasTeams.php,0.7028713,Update UpdateUserProfileInformation.php (#247),,1
463,[2.x] Remove unused Vue components (#597),0.95704675,Remove unused Vue components (#596),[2.x] Update UPGRADE.md,1
464,Update test stubs (#939),0.72166896,Fix stub tests by @driesvints in link,Fix links: - Livewire Stack Upgrade Guide - Inertia Stack Upgrade Guide,1
465,Fix styling,0.63298255,Style improvements by @jessarcher in link,,0
466,Merge branch 'use-table-names-from-pivot-models' into 1.x,0.44694185,Merge action-section attributes (#898)﻿,,0
467,Fix profile picture distortion for team owners (#165),0.99999976,Fix profile picture distortion for team owners (#165),,1
468,Focus password field on error,0.665978,Don't include update password form if feature disabled (#197),,0
469,[2.x] Vite 3 support (#1089),0.7625616,Vite 3 support by @timacdonald in link,,1
470,[2.x] Fix test (#1138),0.7726699,Fix test (d24c41b),,1
471,[2.x] Prevent MissingAttributeException (#1213),0.7216977,Prevent MissingAttributeException by @jessarcher in link,,1
472,[2.x] TeamFactory (#469),0.6788435,Use custom team member model (#651),[2.x] Banner should be hidden in default Update banner.blade.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
473,Merge branch '2.x',0.39259276,Merge action-section attributes (#879),,0
474,update auth view component paths,0.66177523,Make auth views translatable (#81),,0
475,[3.x] Ensure CI considers backwards compatibility with Laravel 9 (#1258),0.6335151,Laravel 9 Support (#952),,0
476,[2.x] Make a similar footer section on welcome page (#602),0.9601373,Make a similar footer section on welcome page (#602),Removed unused JetSectionBorder Removed unused JetActionMessage Removed unused JetButton,1
477,Update description accuracy,0.59663886,Update wording (055be85)﻿,Made the text on the buttons in the team invitation email translatable.,0
478,Update README.md (#224),0.58122575,Update UpdateUserProfileInformation.php (#247),[2.x] Make a similar footer section on welcome page Update web.php Co-authored-by: Dries Vints dries@vints.io,0
479,a11y(auth): associate inputs with labels (#285),1.0000001,a11y(auth): associate inputs with labels (#285),,1
480,invitations by default,0.5837879,Skip tests for team invitations if disabled by @jradtilbrook in link,,0
481,"Revert ""[ FIX_ROUTE_PUBLISH ] add missing extension (#97)"" (#98)",0.53303283,Update  tags & implement  management (#832),,0
482,Bump tailwindcss/forms to 0.5.0 (#1061),0.9222733,Bump tailwindcss/forms to 0.5.0 by @driesvints in link,Updated AuthenticationCardLogo.vue logo link with inertia-link,1
483,Remove missing webpack.config.js from the installer (#1011),0.5946499,Separate webpack (#927),,0
484,Merge branch 'refresh-navigation-dropdown' into 1.x,0.49492234,Refresh navigation dropdown when teams/profile forms save (#132),Update composer.json,0
485,Use route helper in two factor authentication form (#1276),0.8799204,Use route helper in two factor authentication form by @sushantaryal in link,,1
486,[2.x] Add Inertia SSR Support (#1012),0.8084987,Add Inertia SSR Support by @xiCO2k in link,,1
487,update doc blocks,0.5313866,Update purge settings (36c4685),Using this flag will use the local composer.phar binary installed at the base path instead of the global composer binary command. This is useful for systems where composer is not installed globally.,0
488,Make labels translatable in livewire views (#177),1.0,Make labels translatable in livewire views (#177),,1
489,HasTeams.php: make belongsToTeam accept null team (#986),0.9334109,HasTeams.php: make belongsToTeam accept null team by @cholladay0816 in link,,1
490,match inertia scaffolding with livewire in regards to authenticate session (#1003),0.80779946,Match Inertia Scaffolding with Livewire in regards to AuthenticateSessions by @taylorotwell in link,,1
491,[2.x] Allow custom classes on the dropdown class (#661),0.96344066,Allow custom classes on the dropdown class (#661),,1
492,[2.x] Run Jetstream stub tests (#1046),0.61935735,Fix stub tests by @driesvints in link,,0
493,[1.x] Add MustVerifyEmail Interface to User Model (#182),0.6120292,Update TwoFactorAuthenticationForm.vue (#417),Conflicts: CHANGELOG.md,0
494,fix conflicts,0.5056612,Fix modal (47ad018),,0
495,Fix alignment of the welcome page. (#85),0.7263367,Make a similar footer section on welcome page (#602),,1
496,Update NPM dependencies (#767),0.9999999,Update NPM dependencies (#767),,1
497,Simple typofix (#92),0.49296424,Use defineComponent in vue stubs for easier typescript setup (#869),,0
498,Update livewire.php,0.6267382,Add livewire component paths to default refresh paths for livewire stack by @timacdonald in link,,0
499,fixed Validate canCreateTeams in responsive-nav-link of responsive design #784 (#785),0.5712225,Inertia: Use check instead of authorize for canCreateTeams (#129),,0
500,wip (#1251),0.5169984,Fix for vendor:publish routes (#109),Avoid using '==' when possible and when compared to input. This fixes 'eqeqeq' error in eslint : link,0
501,[2.x] Fix invalid key name,0.7619224,Fix key name (b33a95d),,1
502,move middleware adjustment,0.43089688,Fix button margins on small screens (#206),Add @can check to mobile menu Update navigation-menu.blade.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
503,Fix space in link (#1049),0.5978485,Fix typo by @nhedger in link,laravel mix 6 support bump tailwindcss to ^2.0.1,0
504,register page links,0.6452781,Update Register.vue by @JoshSalway in link,,0
505,Update tests,0.64678603,Fix test (d24c41b),,0
506,Merge remote-tracking branch 'origin/master',0.45710137,Move Jetstream components to Components directory by @jessarcher in link,,0
507,work on inertia,0.7679223,Use inertia progress (c1f1fa0),,1
508,Merge branch 'master' into solve-326-automatic-versioning-1,0.42511046,Fix migration (1883071)﻿,Co-authored-by: Marek Szymczuk marek@osiemsiedem.com,0
509,[1.x] A few more strings that should be translatable (#192),0.95548105,A few more strings that should be translatable (#192),,1
510,Add better if to show/hide Fortify features in profile #321 (#322),0.86552644,Correct visibility of Fortify features in profile view (#322),,1
511,move markdown files and extract logic,0.4741235,Move Jetstream components to Components directory by @jessarcher in link,,0
512,Load modal slot on show (#723),0.99999994,Load modal slot on show (#723),,1
513,"Replace the ""home"" route by the ""dashboard"" route (#16)",1.0000002,"Replace the ""home"" route by the ""dashboard"" route (#16)",,1
514,[1.x] Add dependancy-less modal focus trapping (#294),0.94717455,Add dependency-less modal focus trapping (#294),The ‘fromNow’ function is no longer necessary since the PR that removed moment,1
515,write upgrade guide,0.5084545,Update wording (055be85)﻿,,0
516,Login: Fix 'remember' bug,0.65651107,"Fix ""remember me"" checkbox (#86)",,0
517,Fix (most) remarks,0.5042246,Update wording (055be85)﻿,Co-authored-by: Jonathan Reinink jonathan@reinink.ca,0
518,Update SSR directory (#1084),0.823891,Update SSR directory by @jessarcher in link,,1
519,fix unique check,0.6283456,Fix ownsTeam check (65ce882),,0
520,add blade confirm password screen,0.6182879,Update Fortify Actions to use PasswordValidationRules Trait (#168),,0
521,Redirect to the fortify configured logout redirect after deleting user (#1191),0.913902,Redirect to the fortify configured logout redirect after deleting user by @riasvdv in link,,1
522,"Revert ""Use custom model in controller (#892)""",0.5489781,Fix ownsTeam when applied to non-User model (#673),Conflicts: src/Console/InstallCommand.php stubs/inertia/resources/js/app.js,0
523,change modals teleport desination from modal div to the whole body,0.44195294,Add scroll-region to modal (#724),"Inertia: Removes moment.js dependency Apply fixes from StyleCI Don't remove i18n translation (yet) This line was going to cause a merge conflict anyway, so I figured I might as well just re-introduced the i18n translation to not have the two PR's overflow. Fix if-statement",0
524,install 2.0 livewire,0.8394675,"Support Livewire V2 (#23, b99cbd7)",,1
525,🚸 Make OTP input field show numeric keyboard (#336),0.6922328,Numeric keyboard in Two Factor Challenge (#336),,0
526,Type Error in PHPdoc (#1235),0.8282417,Type Error in PHPdoc by @marvinrabe in link,,1
527,[2.x] Allows to use a custom TeamInvitation Model (#514),0.8869482,Use custom TeamInvitation model in TeamInvitationController (#892)﻿,,1
528,Ensure email is included in state (#1312),0.8096416,Ensure email is included in state by @antja0 in link,,1
529,Add translate __(' ') notation to some jetstream components (#216),0.60731065,A few more strings that should be translatable (#192),,0
530,Update composer.json (#1022),0.70943505,Remove unused dependency from composer.json (#846),,1
531,Updating session function to use configured table (#103),0.7919302,Use session table from the config (#265),,1
532,Change position of Livewire Style (#1093),0.78584146,Change position of Livewire Style by @syntafin in link,,1
533,[2.x] Confirm 2FA when enabling (#992),0.7354843,Confirm 2FA when enabling by @driesvints & @taylorotwell in link,added event dispatch event on role updated,1
534,[2.x] Add ability to focus first modal element on opening (#814),0.96580577,Add ability to focus first modal element on opening (#814),,1
535,install tests,0.6054926,Fix test (d24c41b),,0
536,Revert template compilation logic,0.5290091,Use defineComponent in vue stubs for easier typescript setup (#869),,0
537,Directly unset sensitive data on modal close,0.5087951,Prevent network request when pressing escape to close modal (#695)﻿,,0
538,[2.x] Remove dark classes from QR Code (#788),0.9745686,Remove dark classes from QR Code (#788),,1
539,work on config stubs,0.6538341,Make config stub and set default guard (fff4df4)﻿,,0
540,fix how feature options are handled to respect cached config,0.4863269,Make config stub and set default guard (fff4df4)﻿,,0
541,feat: update inertiajs/inertia-laravel to ^0.6.3 (#1122),0.89442396,Update inertiajs/inertia-laravel to ^0.6.3 by @ashleyshenton in link,,1
542,Update PULL_REQUEST_TEMPLATE.md,0.52349544,Update  tags & implement  management (#832),,0
543,Bump inertia (#954),0.94053406,Bump inertiajs/inertia-laravel (#954),,1
544,Fix parse error caused by alpine shorthand on dynamic-component (#1032),0.8651233,Fix parse error caused by alpine shorthand on dynamic-component by @authanram in link,,1
545,Add missing trait (#385),1.0000002,Add missing trait (#385),,1
546,Upgrade Jetstream to the latest InertiaJS (#344),0.6526946,Update inertiajs/inertia-laravel to ^0.6.3 by @ashleyshenton in link,,0
547,[2.x] Inertia: Remove moment.js dependency (#561),0.5918217,Inertia v1 by @jessarcher in link,,0
548,Use custom team member model (#651),1.0,Use custom team member model (#651),,1
549,Merge branch 'update-profile-information-form-user' into 1.x,0.5654579,"Give user object to update profile information form (#324, d818b31)",,0
550,Add @can check to mobile menu (#576),0.5058606,"Make team menu entry ""truncate"" (#114)",,0
551,Simplify path resolving expression,0.4507208,Simplify Tailwind installation by @jessarcher in link,,0
552,check for header's existence,0.4883818,Correct PHP DocBlock reference (#925)﻿,,0
553,Remove unused property (#401),0.60209024,Remove overflow property when unmounted (#801)﻿,,0
554,Always return array to ui from allTeams() (#966),0.99999994,Always return array to ui from allTeams() (#966)﻿,,1
555,Use Inertia-based welcome view,0.6104983,Inertia - clear user profile photo input (#781)﻿,,0
556,Merge remote-tracking branch 'upstream/master' into upgrade-inertia,0.47027662,Move Jetstream components to Components directory by @jessarcher in link,,0
557,Update 1_Bug_report.md (#154),0.52336025,Update UpdateUserProfileInformation.php (#247),,0
558,Use x-Focus Alpine JS plugin for Livewire stack modal (#1186),0.94897985,Use x-Focus Alpine JS plugin for Livewire stack modal by @x7ryan in link,,1
559,Update DeleteUserForm.vue (#430),0.6180546,"Delete user tokens when user is deleted (#406, 5bc500e)",,0
560,Load currentTeam using setRelation (#708),0.5513754,Load modal slot on show (#723),,0
561,Merge remote-tracking branch 'origin/1.x' into 1.x,0.45636356,Fix migration (1883071)﻿,,0
562,bump @inertiajs/inertia to version 0.8.4,0.7084594,Update inertiajs/inertia-laravel to ^0.6.3 by @ashleyshenton in link,Conflicts: CHANGELOG.md,1
563,Inertia: auto-configure asset version,0.6012789,Update inertiajs/inertia-laravel to ^0.6.3 by @ashleyshenton in link,,0
564,"Revert ""Include all user table columns in the UserFactory (#1168)"" (#1170)",0.59221375,"Revert ""Reduce amount of queries for Teams feature"" (#729)﻿",,0
565,Update TeamMemberManager.vue (#270),0.65124017,Change current team of user when creating a new additional team (#618),,0
566,Apply fixes from StyleCI (#542),0.56338316,Fix modal (47ad018),,0
567,Merge branch 'confirm-password',0.5612618,Update Fortify Actions to use PasswordValidationRules Trait (#168),,0
568,Merge pull request #729 from laravel/revert-708-2.x,0.53987277,Fix missing request (#137),,0
569,dark mode logo,0.71248525,Dark Mode by @fotrino in link,,1
570,Lint stub files with Pint (#1313),0.91047436,Lint stub files with Pint by @driesvints in link,Update lang attribute Formatting,1
571,Merge branch 'upgrade-inertia',0.35399964,Merge action-section attributes (#879),Conflicts: CHANGELOG.md,0
572,vue3 v-on native deprecated directive removed (#689),0.76299244,Remove '.native' deprecated modifier in vue3 (#689),,1
573,Merge branch 'override-remove-team-member',0.536211,Change current team of user when creating a new additional team (#618),,0
574,add livewire component paths to default refresh paths for livewire (#1081),0.90184057,Add livewire component paths to default refresh paths for livewire stack by @timacdonald in link,Allows to modify the TeamInvitation Model Fix copy/pasted typo in comment Add copy of TeamInvitation model Fix codestyle,1
575,notes on tailwind,0.7367027,Bump Tailwind & Inertia (#315),,1
576,Remove Unused arrow-right Class (#320),0.559989,Remove unnecessary CSS classes (#735),,0
577,Add Inertia-based Two Factor Challenge,0.6935445,Use inertia progress (c1f1fa0),,0
578,Update JetstreamServiceProvider.php,0.6590291,Update UpdateUserProfileInformation.php (#247),,0
579,Fix stub tests (#1014),0.84195507,Fix stub tests by @driesvints in link,Enable assets versioning only in production Enable assets versioning only in production for livewire stack,1
580,Create update-changelog.md,0.6007903,Update Register.vue by @JoshSalway in link,Rename path to prefix for route config Fall back to path config key Oops - now it falls back to path Co-authored-by: Alex Pestell me@alexpestell.com,0
581,Update DeleteUser.php,0.7020979,Update UpdateUserProfileInformation.php (#247),Conflicts: CHANGELOG.md,1
582,Support both Alpine V2 and V3 (#813),1.0000001,Support both Alpine V2 and V3 (#813)﻿,,1
583,Merge pull request #764 from emargareten/patch-2,0.52935547,Fix missing request (#137),Because it should be: link,0
584,Upgrade Alpine from V2 to V3 (#808),1.0000001,Upgrade Alpine from V2 to V3 (#808),,1
585,use gate,0.54774976,Fix gate check when updating user permissions on a team by @drewrawitz in link,"The latest PR merged included the RemovesTeamMembers contract. In the removeTeamMember method, a typos was introduced. Thanks to @joelbutcher btw, it was the missing feature for me :]",0
586,authenticate session on livewire,0.680642,Make text translatable in confirm-password livewire view (#628),,0
587,Merge branch 'js-folder-alias' into 1.x,0.45993882,Move Jetstream components to Components directory by @jessarcher in link,,0
588,Merge branch 'drjdr-team-switcher',0.50466,Extract switch team logic into HasTeams trait (#312),,0
589,Use custom model in controller (#897),0.49605244,Fix ownsTeam when applied to non-User model (#673),,0
590,Merge branch 'team-authorize',0.54901946,"Implement TeamPolicy::create authorization check before creating a team (#82, 42ed0aa)",,0
591,Fixed not redirecting after deleting the user (#1236),0.74850744,Redirect to the fortify configured logout redirect after deleting user by @riasvdv in link,,1
592,Lock inertiajs/inertia-laravel to ^0.2.4 (#371),0.99999994,Lock inertiajs/inertia-laravel to ^0.2.4 (#371),,1
593,Merge branch 'master' into inertia-auth-support,0.47070876,Use inertia link (991457c),,0
594,Apply fixes from StyleCI,0.54875386,Style improvements by @jessarcher in link,,0
595,Skip DeleteAccountTest if feature is not enabled (#641),1.0000002,Skip DeleteAccountTest if feature is not enabled (#641),,1
596,upgrade to tailwindcss 2,0.74920213,"Update to Tailwind CSS v3 (#920, #926)",,1
597,remove comments,0.6389443,Removed,"It's a small change, but it should be OK.  🤓  Previously, there was a very minor issue if the following steps were followed: - log in - navigate to profile - delete account - enter incorrect password - note the validation error message - close confirmation window via ESC or Nevermind - delete account...again The issue: the validation error message is still displayed. I've simply added $this->resetErrorBag(); to make sure that validation errors are cleared each time the user attempts to delete their account. Please let me know if there are any problems/questions.  Thx...!  🤓",0
598,Set role nullable (#500),0.5246818,Better handle situations where a user's role on a team is undefined (#905),,0
599,update install command,0.5803863,Update front-end dependencies (#804)﻿,,0
600,[2.x] Button Disabled opacity-25 (#712),0.96361196,Button Disabled opacity-25 (#712),Conflicts: CHANGELOG.md,1
601,route controller namespace,0.7087042,Rename path to prefix for route config (#504)﻿,,1
602,Changelog and sanctum dependency,0.50031376,Update SSR directory by @jessarcher in link,,0
603,fix test,0.8149831,Fix test (d24c41b),,1
604,Update tests.yml,0.590331,Fix test by @driesvints in link,,0
605,Better handle sitatuations where a user's role on a team is undefined (#905),0.9030503,Better handle situations where a user's role on a team is undefined (#905),,1
606,[2.x] Simplify banner component (#388),0.56392884,Simplify Tailwind installation by @jessarcher in link,Update navigation-dropdown.blade.php checking for photos feature in nav,0
607,Improves console output (#1097),0.6408087,Improves console output by @nunomaduro in link,,0
608,Merge pull request #895 from laravel/revert-892-patch-team-invitation-model,0.71831894,"Revert ""Use custom TeamInvitation model in TeamInvitationController"" (#895)﻿",,1
609,use incrementing ids for team ids,0.8956598,Use incrementing ids for team ids ([71b67f1](link,,1
610,Fixed and issue causing overflow in layout on ApiTokenManager page. (#1198),0.65348816,Fix overflow hidden issue with overlaping elements inside form section (#668)﻿,UserFactory and TeamFactory Team Model: Use HasFactory formatting formatting change users personal team name Update UserFactory.php Update TeamFactory.php Update UserFactory.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
611,Merge pull request #7 from ahinkle/ahinkle-patch-1,0.5144039,Merge action-section attributes (#898)﻿,,0
612,Bumped doc links to v2 links in readme,0.5276056,Correct PHP DocBlock reference (#925)﻿,Conflicts: CHANGELOG.md,0
613,Add Submenu Style For When Profile Photos Are Unmanaged,0.9568264,"Add Submenu Style For When Profile Photos Are Unmanaged (#275, e717c9e)",,1
614,[2.x] Banner should be hidden in default (#599),0.944032,Banner should be hidden in default (#599),,1
615,[2.x] Fix error handling during 2FA confirmation (#1030),0.7995671,Fix error handling during 2FA confirmation by @ManuelLeiner in link,,1
616,fix authenticate session in livewire,0.65302825,Make text translatable in confirm-password livewire view (#628),,0
617,Improves GitHub Actions Workflow (#1151),0.52752256,Enabling Github Flavored Markdown for Terms and Privacy Policy (#645),,0
618,Cleanup team creation form (#540),0.64285636,Change current team of user when creating a new additional team (#618),,0
619,Remove return in ensurePasswordIsConfirmed (#1006),0.8672246,Remove return in ensurePasswordIsConfirmed by @driesvints in link,,1
620,Fillable Comment Fix,0.53805494,Prioritize 'accepted' validation rule for terms checkbox in CreateNewUserWithTeams.php by @ChrisRiddell in link,,0
621,allow redirect responses to be returned,0.71612835,Accept any type of response in RedirectsActions trait (#740),,1
622,Fix feature toggles in Inertia (#451),0.99130815,"Fix feature toggles in Inertia (#451, #454)",,1
623,Update src/Features.php,0.7130661,Update UpdateUserProfileInformation.php (#247),Return back with 303 to prevent 405 on the next request,1
624,Hide AppLayout header if no slot defined in Page component (#650),0.9837635,"Hide AppLayout header if no slot defined in Page component (#650, 523399f)",,1
625,Confirm Password (#374),0.72837603,Delete User password confirmation (#91),,1
626,[2.x] Install NPM dependencies and build assets (#1119),0.8320931,Install NPM dependencies and build assets by @jessarcher in link,,1
627,Change Add Team Member Div to Button,0.70696425,"Make team menu entry ""truncate"" (#114)",,1
628,Fixes missing import.,0.65984,Add missing import must verify email interface (#529),,0
629,Fix commonmark install issue,0.9385065,Fix commonmark install issue (#840),,1
630,Replace Nevermind with Never Mind,0.39354485,Changed,,0
631,Merge branch 'testing',0.40808192,Fix test (d24c41b),Remove unused shared inertia data Style fix,0
632,fix button spacing,0.7784637,Fix button margins on small screens (#206),,1
633,remove unused imports (#1297),0.76933944,Remove unused imports by @akunbeben in link,,1
634,Mail Faker need on test cancelled invitations (#978),0.9880172,"Mail Faker need on test cancelled invitations (#978, a03b8ec)",,1
635,use cancel,0.5860922,Use cancel wording (9b7dbb4e),,0
636,Update 1_Bug_report.yml,0.54124016,Update UpdateUserProfileInformation.php (#247),Conflicts: stubs/inertia/resources/js/Pages/Profile/Show.vue,0
637,[3.x] allow modification of the personal team using an optional callable (#1278),0.778705,Allow modification of the personal team using an optional callable by @peterfox in link,Provide permissions to Inertia Update ShareInertiaData.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
638,[3.x] Change $page.user to $page.auth.user (#1073),0.7827244,Change $page.user to $page.auth.user by @SamuelMwangiW in link,,1
639,use jetstream render,0.65992844,Move Jetstream components to Components directory by @jessarcher in link,,0
640,Use Process instead of Artisan,0.38270697,Fix ownsTeam when applied to non-User model (#673),,0
641,remove unnecessary composer package (#873),0.64847827,Remove unused dependency from composer.json (#846),,0
642,[1.x] Delete the users profile picture (#399),0.9695767,Delete the users profile picture (#399),,1
643,Update to Heroicons v2 (#1200),0.87748337,Update to Heroicons v2 by @driesvints in link,,1
644,Skip tests if registration is disabled (#799),0.88358665,Skip registration tests if Fortify registration is disabled (#799),,1
645,Uses Pest 2 (#1280),0.8115735,Pest support (#866),,1
646,Check first for team owner (#996),0.65866005,First check for ownership by @rennokki in link,,0
647,add focus styling for settings dropdown trigger button (#1206),0.84022516,Add focus styling for settings dropdown trigger button by @thema-d in link,,1
648,add test,0.5765321,Fix test by @driesvints in link,,0
649,Require Sanctum 2.6,0.9705396,Require Sanctum 2.6 (#2),,1
