Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Fix log_response to correctly output request ip and port,0.5030664,Simplify request ip and port retrieval logic,,0
Merge pull request #1081 from howie6879/master,0.47827056,To see the exhaustive list of pull requests included in this release see: ,Fix: the Chinese URI,0
Update test_routes.py,0.60788846,routes_all is tuples,,0
Fix:  the Chinese URI,0.55629027,Resolve #1525 Routing is incorrect with some special characters,,0
Fix: the Chinese URI,0.55629027,Resolve #1525 Routing is incorrect with some special characters,,0
Merge pull request #2 from channelcat/master,0.45012122,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,Update,0
fix exception handling,0.6344532,#2162 Smarter auto fallback formatting upon exception,,0
Merge pull request #1037 from youknowone/xdist,0.45271826,To see the exhaustive list of pull requests included in this release see: ,Boost test speed by pytest-xdist,0
Merge pull request #1080 from channelcat/1079,0.46995533,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,fix timeout bug when self.transport is None,0
fix timeout bug when self.transport is None,0.5347659,Fix error where transport.get_extra_info returned None #717 ,,0
Boost test speed by pytest-xdist,0.47187543,"1464 Upgrade pytest, and fix caplog unit tests",,0
Merge pull request #1076 from channelcat/1074,0.46339458,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,fix strict_slashes bug when route has slash,0
fix strict_slashes bug when route has slash,0.77268124,Changed strict_slashes to be True by default #900 (Thanks to @yunstanford),,1
add test,0.42175195,#2479 Fix some flappy tests,,0
Merge pull request #1073 from Kurlov/master,0.47643352,To see the exhaustive list of pull requests included in this release see: ,remove uvloop for windows setup,0
remove uvloop for windows setup,0.68939286,uvloop is now a soft dependency for Windows users #402 (Thanks to @agoose77),,0
Merge pull request #1071 from r0fls/1062-docs,0.48464945,To see the exhaustive list of pull requests included in this release see: ,udpate docs with add_task app injection,0
udpate docs with add_task app injection,0.41513827,#2304 Named tasks and new API for managing background tasks,,0
Merge pull request #1063 from r0fls/1062,0.4828297,To see the exhaustive list of pull requests included in this release see: ,try to inject the app in add_task method,0
try to inject the app in add_task method,0.5082365,@app.main_process_start,,0
Revert files those fixed for flake problems.,0.47576195,Bugfixes,,0
Remove dependency on requests library.,0.57785887,f8a6af1 Rename the http module to helpers to prevent conflicts with the built-in Python http library (fixes #1323),"Change auto reloader enviroment varible name to SANIC_SERVER_RUNNING Fix some typo mistakes, flake uncompatibilities and such problems. Raise NotImplementedError for operating systems except posix systems for auto reloading.",0
Merge pull request #1069 from r0fls/1050,0.503221,To see the exhaustive list of pull requests included in this release see: ,add samesite cookie to cookie keys,0
add samesite cookie to cookie keys,0.5199096,- #2706 Add convenience methods for cookie creation and deletion,,0
Merge pull request #1066 from r0fls/1065,0.4690147,To see the exhaustive list of pull requests included in this release see: ,allow add_task after server starts,0
allow add_task after server starts,0.62243253,@app.after_server_start,,0
Merge pull request #1064 from r0fls/1061,0.48236698,To see the exhaustive list of pull requests included in this release see: ,double quotes in unauthorized exception per rfc7230,0
double quotes in unauthorized exception per rfc7230,0.5073021,- #2710 Stricter charset handling and escaping of request URLs,,0
Merge pull request #1060 from seemethere/fix_readthedocs_builds,0.5622972,This pull request encompasses a lot of bug fixes among other things.,Add sphinxcontrib-asyncio to environment.yml,0
Add sphinxcontrib-asyncio to environment.yml,0.5404909,"Greatly improved documentation along with sphinx compatibility (#229, thanks to @kdelwat)",readthedocs builds were broken because they were missing this dependency Signed-off-by: Eli Uriegas seemethere101@gmail.com,0
Merge pull request #1 from channelcat/master,0.42537272,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,Update,0
Merge pull request #1055 from youknowone/cancel-timeout,0.58011127,#2513 Better request cancel handling,Cancel request tasks when response timeout is triggered,0
Cancel request tasks when response timeout is triggered,0.5966153,#2245 Close HTTP loop when connection task cancelled,"Before: Even after raising ResponseTimeout, server still processes remaining tasks until it is done After: Before raising ResponseTimeout, server stops working task.",0
Merge pull request #1054 from r0fls/rfc7231,0.4800833,#1739 Deprecate body_bytes to merge into body,fix issues with method not allowed response,0
fix edge case with methods as None,0.39175576,#2162 Smarter auto fallback formatting upon exception,,0
fix stream handling,0.63009316,#1897 Resolves exception from unread bytes in stream,,0
fix issues with method not allowed response,0.62699646,New raising of error if an invalid response is returned,,0
Merge pull request #1053 from danpalmer/master,0.47744638,To see the exhaustive list of pull requests included in this release see: ,Fix ip and socket data format on V6,0
Fix ip and socket data format on V6,0.633011,#1641 Socket binding implemented properly for IPv6 and UNIX sockets,,0
Typo,0.47344804,2164 Fix typo in documentation,,0
Add test for auto reloading.,0.6178038,#2247 Fix logging of auto-reload status in debug mode,,0
Add auto reloader.,0.5985694,Add interval sleep in reloader by @ahopkins in https://github.com/sanic-org/sanic/pull/2595,,0
Merge pull request #1045 from seemethere/increment_070,0.5047178,To see the exhaustive list of pull requests included in this release see: ,Increment to 0.7.0,0
Increment to 0.7.0,0.3992411,[#1967][] Update aiofile version requirements,Signed-off-by: Eli Uriegas seemethere101@gmail.com,0
Merge pull request #1035 from yunstanford/patch-N,0.51091635,This pull request encompasses a lot of bug fixes among other things.,Adopt new websockets interface,0
Merge pull request #1039 from lixxu/master,0.4786476,To see the exhaustive list of pull requests included in this release see: ,check request.ip before using it,0
clean codes,0.5934737,#2044 Code cleanup and refactoring,,0
ignore error if request.ip is None,0.553813,New raising of error if an invalid response is returned,,0
Fix flake8,0.4486183,Bugfixes,,0
adopt new websockets interface,0.70563984,#2609 Add compatibility with websockets v11.0,,1
Merge pull request #15 from channelcat/master,0.47948074,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,Merge upstream master branch,0
Merge pull request #1025 from nkoshell/route-version-params,0.58220005,#1760 Add version parameter to websocket routes,Route version params,0
Added removing duplicate 'v' for Router.add() version parameter,0.5873873,"Version for a route can be str, float, or int",Fix sanic/router.py:123:80: E501 line too long (80 > 79 characters),0
Added regex escaping for Router.add() version parameter,0.57522005,"🚨 BREAKING CHANGE: Previously a route with a dynamic string parameter (/<foo> or /<foo:str>) would match on any string, including empty strings. It will now only match a non-empty string. To retain the old behavior, you should use the new parameter type: /<foo:strorempty>.",,0
Merge pull request #1021 from EdwardBetts/spelling,0.47632894,"#2269, #2329, #2333 Cleanup typos and fix language",Correct spelling mistakes.,0
Correct spelling mistakes.,0.45365748,#2502 Fix a few typos,,0
Merge pull request #1008 from youknowone/pytest-xdist,0.5168394,#1924 Adding --strict-markers for pytest,Let SanicTestClient has its own port,0
Merge pull request #1010 from Yaser-Amiri/master,0.48207694,To see the exhaustive list of pull requests included in this release see: ,Change unit tests names with repeated names.,0
Change unit tests names with repeated names.,0.6249432,#2287 Update host test function names so they are not overwritten,,0
Merge pull request #1005 from joar/feature/static-strict-slashes,0.6466157,1594 Fix strict slashes behavior.,"Add strict_slashes to {app, blueprint}.static()",0
Use .get instead of .pop,0.4282304,2110 Fix request.args.pop removes parameters inconsistently,,0
Let SanicTestClient has its own port,0.7963908,SanicTestClient now gets its own port #1008 (Thanks to @youknowone),"For parallel test running, the servers must have different ports. See examples/pytest_xdist.py for example.",1
Merge pull request #1007 from furious-luke/master,0.48231465,To see the exhaustive list of pull requests included in this release see: ,Call connection_open after websocket handshake,0
Merge pull request #1004 from Stibbons/optionalize_log_config,0.5357928,#2453 Move verbosity filtering to logger,Optionalize app.run dictConfig (fix #1000),0
Optionalize app.run dictConfig (fix #1000),0.51149446,#2320 Remove app instance from Config for error handler setting,Signed-off-by: Gaetan Semet gaetan@xeberon.net,0
Call connection_open after websocket handshake,0.60052437,#2273 Replace assignation by typing for websocket_handshake,"It seems that due to (recent?) changes in the websocket library, we now need to call ""connection_open"" to flag that the websocket is now ready to use. I've added that call just after the call to ""connection_made"".",0
Merge pull request #1006 from r0fls/routing-fix,0.5676987,[#1984][] Fix typo in routing.rst,check if method is added in strict slash logic,0
check if method is added in strict slash logic,0.51728046,1594 Fix strict slashes behavior.,,0
Set threshold to 1MiB instead of 0.97MiB,0.4469373,#2286 Change codeclimate complexity threshold from 5 to 10,Reference: https://en.wikipedia.org/wiki/Mebibyte#Definition,0
pep8,0.29542446,python,,0
"Add strict_slashes to {Sanic, Blueprint}().static()",0.78352493,#2515 Do not apply double slash to paths in certain static dirs in Blueprints,,1
Merge pull request #997 from ignatenkobrain/localhost,0.4707948,To see the exhaustive list of pull requests included in this release see: ,tests: do not assume that locahost == 127.0.0.1,0
tests: do not assume that locahost == 127.0.0.1,0.45825958,#2287 Update host test function names so they are not overwritten,Signed-off-by: Igor Gnatenko ignatenkobrain@fedoraproject.org,0
Merge branch 'master' into 977,0.30124682,Rerelease of v21.9.2 with some cleanup,,0
Merge pull request #992 from r0fls/968,0.48756123,To see the exhaustive list of pull requests included in this release see: ,remove port from ip,0
remove bare exceptions,0.55934584,#2290 Add contextual exceptions,,0
remove port from ip,0.44817185,Simplify request ip and port retrieval logic,,0
Replaced COMMON_STATUS_CODES with a simple 200 check for more fast (#982),0.61973,Now allow unknown status codes per #643 (Thanks to @aryeh),"  Replaced COMMON_STATUS_CODES with a simple 200 check for more fast   Added IPware algorithm   Remove HTTP prefix from Django-style headers Remove right_most_proxy because it's outside spec   Remove obvious docstrings   Revert ""Replaced COMMON_STATUS_CODES with a simple 200 check for more fast""   This reverts commit 15b6980  Revert ""Added IPware algorithm""  This reverts commit bdf66cb WTF HOW DO I GIT  Revert ""Revert ""Replaced COMMON_STATUS_CODES with a simple 200 check for more fast""""  This reverts commit d8df095  Revert ""Added IPware algorithm""  This reverts commit bdf66cb  Delete ip.py",0
Merge pull request #820 from youknowone/worker-protocol,0.4898402,To see the exhaustive list of pull requests included in this release see: ,Protocol configurable gunicorn worker,0
Merge branch 'master' into worker-protocol,0.38276774,#2499 Sanic Server WorkerManager refactor,,0
Merge pull request #972 from lanfon72/patch-2,0.5158702,To see the exhaustive list of pull requests included in this release see: ,to fix condition error that used in log_response,0
Merge pull request #976 from ashleysommer/fix_websocket_timeout,0.6524764,#2609 Add compatibility with websockets v11.0,Fix Websocket protocol timeouts after #939,0
Merge pull request #985 from ashleysommer/ashleysommer-docs-spf,0.44787025,This pull request encompasses a lot of bug fixes among other things.,Add Sanic-Plugins-Framework library to Extensions doc,0
Add Sanic-Plugins-Framework library to Extensions doc,0.63538015,1483 Add sanic-zipkin to extensions list,"I made a new tool for devs to use for easily and quickly creating Sanic Plugins (extensions), and for application builders to easily use those plugins in their app.",0
Merge pull request #981 from kszucs/manifest,0.49015367,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,Include LICENSE file in manifest,0
include LICENSE file in manifest,0.34123474,Optional application registry,,0
add blueprint name to request.endpoint,0.63743913,Request.endpoint deprecated in favor of Request.name,,0
add handler name to request as endpoint,0.636484,request endpoint is the route name,,0
Merge pull request #975 from ashleysommer/timeouts_documentation,0.51309174,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)","Add documentation for new Timeout values, after #939",0
Update websocket protocol to accomodate changes in HTTP protocol from https://github.com/channelcat/sanic/pull/939,0.70122224,#2609 Add compatibility with websockets v11.0,Fixes https://github.com/channelcat/sanic/issues/969,1
"Add documentation for REQUEST_TIMEOUT, RESPONSE_TIMEOUT and KEEP_ALIVE_TIMEOUT config values.",0.6554603,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)",Fixed some inconsistent default values.,0
Merge pull request #965 from samael500/master,0.49997473,To see the exhaustive list of pull requests included in this release see: ,fix issue #959,0
Merge pull request #966 from yunstanford/patch-M,0.5221451,This pull request encompasses a lot of bug fixes among other things.,Sanic routes should not pass angled params with empty names,0
to fix condition error that used in log_response,0.4736489,New raising of error if an invalid response is returned,"request class is derived from dict, so it will never be True.",0
Merge pull request #967 from samael500/custom_filename,0.52711964,- [#2625](https://github.com/sanic-org/sanic/pull/2625) Filename normalisation of form-data/multipart file uploads,Custom filename,0
Merge pull request #971 from pcinkh/socket_disconnects_speedup,0.47656643,#2231 Cleaner closing of tasks by using abort() in strategic places to avoid dangling sockets,Critical speedup websocket disconnects from O(N) to O(1),0
Speedup websocket disconnects.,0.7079868,2081 Disable response timeout on websocket connections,,1
make flake8 happy,0.25733754,#2479 Fix some flappy tests,,0
:wrench: no use f'string',0.39104038,Deprecates <foo:string> in favor of <foo:str>,,0
raise exception for invalid param syntax,0.5468357,ErrorHandler.lookup requires two positional args,,0
:white_check_mark: add test for custom filename,0.4041887,#2336 Remove paths from coverage checks,,0
:repeat: customize filename in file response,0.47979522,"Using ""filename"" keyword in url_for on a file route",,0
Merge pull request #14 from channelcat/master,0.4704643,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,merge upstream master branch,0
:white_check_mark: fix missed assertion,0.44050413,1516 Fix typo at the exception documentation,,0
:white_check_mark: upd test for connection lost error,0.5214433,Cancel task when connection_lost,,0
:wrench: log Connection lost only if debug,0.52921486,#2247 Fix logging of auto-reload status in debug mode,,0
Merge pull request #962 from ProstoMaxim/fix_logs,0.49553227,This pull request encompasses a lot of bug fixes among other things.,Fix logs,0
Merge pull request #961 from r0fls/fix-920,0.53902704,This pull request encompasses a lot of bug fixes among other things.,fix false cookie encoding and output,0
Fix logs,0.74757665,Fix document for logging,,1
fix false cookie encoding and output,0.513166,"response.add_cookie(""test"", ""It worked!"", domain="".yummy-yummy-cookie.com"")",,0
Merge pull request #960 from piotrbulinski/refactor_server_access_log,0.45513278,To see the exhaustive list of pull requests included in this release see: ,Refactor access log for server.HttpProtocol,0
Update server.py,0.6384797,#2230 Refactor server.py into multi-file module,,0
Merge branch 'master' into refactor_server_access_log,0.35074735,Fix document for logging,,0
Merge pull request #942 from yunstanford/patch-logging-refactor,0.5476661,#2453 Move verbosity filtering to logger,Patch logging refactor,0
Refactor access log for server,0.6307013,Create an access log #625 (Thanks to @zenixls2),,0
resolve conflicts again,0.39324212,Resolve #1749 Restore broken middleware edge cases,,0
Merge pull request #939 from ashleysommer/keepalive_timeout,0.5131925,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)","Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts",0
Merge pull request #952 from ahopkins/patch-1,0.49265617,To see the exhaustive list of pull requests included in this release see: ,Update extensions.md,0
Merge pull request #957 from lanfon72/master,0.493801,To see the exhaustive list of pull requests included in this release see: ,add sphinx extension to add asyncio-specific markups,0
add sphinx extension to add asyncio-specific markups,0.5855575,"Greatly improved documentation along with sphinx compatibility (#229, thanks to @kdelwat)",,0
Merge pull request #953 from r0fls/949,0.49146467,To see the exhaustive list of pull requests included in this release see: ,support vhosts in static routes,0
support vhosts in static routes,0.5968971,"App has routes_static, routes_dynamic, routes_regex",,0
Update extensions.md,0.5479094,"#2308 Auto extend application with Sanic Extensions if it is installed, and provide first class support for accessing the extensions",Add - JWT: Authentication extension for JSON Web Tokens (JWT) extension package.,0
Merge pull request #951 from lixxu/master,0.48193362,To see the exhaustive list of pull requests included in this release see: ,fix bug and set scheme to http if not provided,0
set scheme to http if not provided,0.507748,2165 Change HTTP methods to enums,,0
Merge pull request #944 from blazehu/master,0.4829402,To see the exhaustive list of pull requests included in this release see: ,add repr for sanic request,0
Merge pull request #948 from chiuczek/json-dependency-injection,0.43841028,To see the exhaustive list of pull requests included in this release see: ,Use dependency injection to allow alternative json parser or encoder,0
resolve conflicts,0.28345945,Resolves #2477 and #2478 ,,0
use json_loads function in json property of request,0.41609567,#2569 Add JSONResponse class with some convenient methods when updating a response object,,0
Merge pull request #947 from lanfon72/patch-1,0.50812685,To see the exhaustive list of pull requests included in this release see: ,to fix if platform is windows.,0
make method instead of property for alternative json decoding of request,0.60501117,Add in a way to encode objects that are un-encodable in response objects,,0
use dependency injection to allow alternative json parser or encoder,0.50398815,Add in a way to encode objects that are un-encodable in response objects,,0
to fix if platform is windows.,0.44422573,Version 20.12.3,,0
Merge pull request #946 from trthhrtz/patch-1,0.50954086,To see the exhaustive list of pull requests included in this release see: ,Update getting_started.md,0
Update getting_started.md,0.42514178,Fix doc for latest blueprint code,"Hello World example at the main Readme file (https://github.com/channelcat/sanic/blob/master/README.rst) is different, it returns json. Here is returned text. In the following examples, such as Routing (http://sanic.readthedocs.io/en/latest/sanic/routing.html) is again used json. Therefore I suggest to make examples the same, having json as output",0
add repr for sanic request,0.5505824,- [#2636](https://github.com/sanic-org/sanic/pull/2636) Addprioritytoregister_middlewaremethod,,0
Merge pull request #943 from crvv/master,0.47596017,To see the exhaustive list of pull requests included in this release see: ,"fix #763, sanic can't decode latin1 encoded header value",0
"fix #763, sanic can't decode latin1 encoded header value",0.61825716,#2606 Decode headers as UTF-8 also in ASGI,,0
add doc for customizing logging config,0.726817,Fix document for logging,,1
update doc,0.5236863,Fix doc for latest blueprint code,,0
Merge pull request #941 from aiosin/master,0.4950893,To see the exhaustive list of pull requests included in this release see: ,add status codes and teapot example,0
fixing small issue,0.41482678,#2502 Fix a few typos,,0
add status codes and teapot example,0.3623593,Now allow unknown status codes per #643 (Thanks to @aryeh),,0
add unit tests/refactoring,0.563166,Improved codebase test coverage from 81% to 91%.,,0
Fixed error where the RequestTimeout test wasn't actually testing the correct behaviour,0.62196374,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)","Fixed error where KeepAliveTimeout wasn't being triggered in the test suite, when using uvloop Fixed test cases when using other asyncio loops such as uvloop Fixed Flake8 linting errors",0
Merge pull request #932 from lixxu/master,0.4839738,To see the exhaustive list of pull requests included in this release see: ,static files url building using url_for,0
apply new loggers,0.633747,Fix the logger and make it work (#1397),,0
"Fixed the delays, and expected responses, in the keepalive_timeout tests",0.5728538,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)",,0
finished the keepalive_timeout tests,0.52834594,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)",,0
"WIP - Split RequestTimeout, ResponseTimout, and KeepAliveTimeout into different timeouts, with different callbacks.",0.79712284,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)",,1
prototype,0.35851017,Miscellaneous,,0
old logging cleanup,0.5318592,Fix document for logging,,0
remove DefaultFilter,0.33472633,2156 Remove config value REQUEST_BUFFER_QUEUE_SIZE,,0
use access_log as param,0.6248036,- #2721 Change access logging format to %s,,0
remove some logging stuff,0.6202267,Fix document for logging,,0
Merge pull request #13 from channelcat/master,0.47705474,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,sync from upstream master branch,0
Merge pull request #936 from yunstanford/patch-debug-logging,0.53106344,This pull request encompasses a lot of bug fixes among other things.,Patch debug logging,0
Merge pull request #935 from iad42/patch-1,0.51925737,To see the exhaustive list of pull requests included in this release see: ,Added information on request.token,0
fixing debug logging,0.70222735,Fix document for logging,,1
Merge pull request #12 from channelcat/master,0.46540624,To see the exhaustive list of pull requests included in this release see: ,merge upstream master branch,0
Added information on request.token,0.63729715,Fix error where request.token() would fail if Authorization headers were not provided #731 ,"The manual lacked info about request.token, which keeps authorization data. See https://github.com/channelcat/sanic/blob/master/sanic/request.py#L84 for details",0
missing '/' in doc,0.5364073,Changed strict_slashes to be True by default #900 (Thanks to @yunstanford),,0
use url_for for url building for static files,0.6793411,"Using ""filename"" keyword in url_for on a file route",,0
Merge pull request #931 from Tim-Erwin/envvar_prefix,0.49376363,Made the prefixes for the environment variables configurable #931 (Thanks to @Tim-Erwin),make the prefix for environment variables alterable,0
fixed flake convention,0.269005,Some new convenience decorators:,,0
test for env var prefix,0.55636644,Config using from_envvar,,0
documentation for env var prefix; allow passing in the prefix through the app constructor,0.52491707,Made the prefixes for the environment variables configurable #931 (Thanks to @Tim-Erwin),,0
make the prefix for environment variables alterable,0.72770387,Made the prefixes for the environment variables configurable #931 (Thanks to @Tim-Erwin),,1
Merge pull request #901 from lixxu/master,0.4773748,To see the exhaustive list of pull requests included in this release see: ,add name option for route building,0
Merge pull request #922 from timka/patch-1,0.48178655,This pull request encompasses a lot of bug fixes among other things.,Example logging X-Request-Id transparently,0
Merge pull request #904 from jiaxiaolei/master,0.4282564,To see the exhaustive list of pull requests included in this release see: ,feat(examples): add authorized_sanic.py,0
Merge pull request #926 from manisenkov/patch-1,0.48387772,This pull request encompasses a lot of bug fixes among other things.,Fix LICENSE date and name,0
Fix LICENSE date and name,0.24386929,"#2269, #2329, #2333 Cleanup typos and fix language",,0
Example logging X-Request-Id transparently,0.51309407,#2032 Add raw header info to request object,,0
Merge pull request #917 from CharAct3/bugfix/fix_unauthorized,0.5446373,This pull request encompasses a lot of bug fixes among other things.,"fix #914, change arguments of Unauthorized.init",0
"fix #914, change arguments of Unauthorized.init",0.7338122,Changed Unauthorized exception __init__ to be more like the rest of the exceptions #914 (Thanks to @CharAct3),,1
Merge pull request #908 from Ezi4Zy/master,0.4749422,To see the exhaustive list of pull requests included in this release see: ,fix: error param,0
fix: error param,0.56747466,ErrorHandler.lookup requires two positional args,,0
Merge branch 'use-route-name-for-method',0.6645817,"Route overloading! Multiple functions for different methods of routes! (#311, thanks to @youknowone)",,0
use name to define route name for different methods on same url,0.68190646,Route naming changed to be more consistent,,0
feat(examples): add authorized_sanic.py,0.46735352,[#1970][] Add py.typed file,You can check a request if the client is authorized to access a resource by the decorator authorized,0
add name option for route building,0.6700705,Route naming changed to be more consistent,,0
Merge pull request #898 from jiaxiaolei/master,0.4359429,To see the exhaustive list of pull requests included in this release see: ,feat(examples): add add_task_sanic.py,0
Merge pull request #900 from yunstanford/patch-default-strict-slashes,0.73188525,1594 Fix strict slashes behavior.,Patch default strict slashes,1
add doc,0.37163985,#2052 Fix some examples and docs,,0
Merge pull request #899 from hatarist/patch-2,0.49861974,To see the exhaustive list of pull requests included in this release see: ,"Add a line on headers in the ""Request Data"" docs",0
add unit tests,0.56315786,Fix unittests on windows,,0
make strict_slashes default value configurable,0.7008069,1594 Fix strict slashes behavior.,,1
Merge pull request #11 from channelcat/master,0.45763457,To see the exhaustive list of pull requests included in this release see: ,merge upstream master branch,0
"Added a line on headers in the ""Request Data"" docs",0.7785544,#2032 Add raw header info to request object,,1
feat(exapmles): add add_task_sanic.py,0.4771048,"🧁 SIDE EFFECT: Named background tasks are now supported, even in Python 3.7",,0
Merge pull request #894 from pkuphy/patch-1,0.50760174,To see the exhaustive list of pull requests included in this release see: ,fix typo,0
Merge pull request #892 from jiaxiaolei/master,0.43603787,To see the exhaustive list of pull requests included in this release see: ,docs(README): Make it clear and easy to read.,0
docs(README): Make it clear and easy to read.,0.68572384,Improved Documentation,,0
Merge pull request #889 from dongweiming/doc,0.43935728,To see the exhaustive list of pull requests included in this release see: ,Fix blueprint doc,0
Fix blueprint doc,0.8633269,Fix doc for latest blueprint code,,1
Merge pull request #886 from yunstanford/fix-cov-report,0.5156134,This pull request encompasses a lot of bug fixes among other things.,Fix cov report,0
do not fail if no files for coverage combine,0.59929615,#2336 Remove paths from coverage checks,,0
fix cov report,0.43542466,#2363 Revert code coverage back to Codecov,,0
Merge pull request #10 from channelcat/master,0.46430904,To see the exhaustive list of pull requests included in this release see: ,merge upstream master branch,0
Merge pull request #885 from yunstanford/master,0.4570878,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,add triggers events when async create_server,0
add unit tests and make flake8 happy,0.4701606,Improved codebase test coverage from 81% to 91%.,,0
add trigger before_start events in create_server,0.62212074,@app.before_server_start,,0
Merge pull request #883 from miguelgrinberg/websocket-subprotocols,0.7982887,Better websocket subprotocols support,Weboscket subprotocol negotiation,1
Weboscket subprotocol negotiation,0.8120973,Better websocket subprotocols support,Fixes #874,1
Merge pull request #870 from MichaelYusko/small-amendment,0.45030305,To see the exhaustive list of pull requests included in this release see: ,Did the small changes for better readable,0
merge master into local branch,0.2305148,2149 Remove Travis CI in favor of GitHub Actions,,0
Merge pull request #878 from seemethere/increment_060,0.49640298,To see the exhaustive list of pull requests included in this release see: ,Increment to 0.6.0,0
Increment to 0.6.0,0.4151905,[#1967][] Update aiofile version requirements,,0
fixed small doc issue (#877),0.6228217,#2052 Fix some examples and docs,,0
fixed small doc issue,0.49403203,Fix doc for latest blueprint code,,0
Merge pull request #9 from channelcat/master,0.48586187,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,merging upstream master branch,0
Merge pull request #875 from cctse/patch-1,0.5148843,To see the exhaustive list of pull requests included in this release see: ,add some example links for readme,0
add some example links,0.3374409,#2662 Add basic file browser (HTML page) and auto-index serving,,0
Merge pull request #862 from zyguan/revert-599fbce,0.47985792,To see the exhaustive list of pull requests included in this release see: ,revert 599fbce,0
Merge pull request #871 from Frzk/unauthorized-exception,0.4664948,To see the exhaustive list of pull requests included in this release see: ,Simplified the Unauthorized exception init signature.,0
Fixed a trailing white space in the docstring.,0.5091284,#1865 Fixing rst format issue that was hiding documentation,,0
Merge pull request #873 from yunstanford/fix-timeout-issue,0.49619278,Changed request timeout process #172 ,Fix timeout issue,0
switch to use dist: precise,0.546967,1544 Drop dependency on distutil,,0
Merge pull request #8 from channelcat/master,0.47456503,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,merge upstream master branch,0
Simplified the Unauthorized exception init signature.,0.5873149,Changed Unauthorized exception __init__ to be more like the rest of the exceptions #914 (Thanks to @CharAct3),(again). Use of **kwargs makes it more straight forward and easier to use.,0
Merge pull request #866 from Nikamura/patch-1,0.49187785,This pull request encompasses a lot of bug fixes among other things.,Fix typo in documentation,0
Merge pull request #868 from cclauss/patch-2,0.501352,This pull request encompasses a lot of bug fixes among other things.,Comment: F821 undefined name is done on purpose,0
Did the small changes for better readable,0.48222658,Improved Documentation,,0
Comment: F821 undefined name is done on purpose,0.48591155,"2146, #2147 Require stricter names on Sanic() and Blueprint()",Comment helps readers and # noqa silences linters,0
Fix typo in documentation,0.89128,2164 Fix typo in documentation,,1
Merge pull request #863 from zyguan/issue-760,0.43030065,To see the exhaustive list of pull requests included in this release see: ,handle keep-alive timeout gracefully,0
add tests,0.45239243,#2479 Fix some flappy tests,,0
"Revert ""fix #752""",0.49993327,Fix doc for latest blueprint code,This reverts commit 599fbcee6e1e427829a9f03de7f7aad2ee67ac22.,0
handle keep-alive timeout gracefully,0.59710705,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)",,0
Merge pull request #861 from yunstanford/add-jinja-sanic,0.505376,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,Add jinja2-sanic,0
add jinja2-sanic,0.40644097,1483 Add sanic-zipkin to extensions list,,0
Merge pull request #7 from channelcat/master,0.4655001,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,merge upstreaming master branch,0
Merge pull request #824 from Frzk/unauthorized-exception,0.46541607,To see the exhaustive list of pull requests included in this release see: ,Simplified the Unauthorized.__init__ signature.,0
Merge branch 'master' into unauthorized-exception,0.3239461,Changed Unauthorized exception __init__ to be more like the rest of the exceptions #914 (Thanks to @CharAct3),,0
Merge pull request #858 from mohd-akram/freebsd-syslog,0.44430736,To see the exhaustive list of pull requests included in this release see: ,Fix FreeBSD syslog path,0
Fix FreeBSD syslog path,0.57329535,Fix Namespacing of sanic logger,,0
Merge pull request #853 from yunstanford/patch-proxy-fix,0.49172154,This pull request encompasses a lot of bug fixes among other things.,proxy fix,0
