Index,Message,Description,Message Abstract,Description Abstract
10329,Merge pull request #5011 from hashicorp/website-vagrantcloud-version,website: Recommend vagrantcloud version from var,Merge pull request #5011 from hashicorp/website-vagrantcloud-version,website: Recommend vagrantcloud version from var
10330,website: Recommend vagrantcloud version from var,"When using multiple builders, the post-processor could yield different results for the {{timestamp}} interpolation. By using a variable instead, the version will be consistent across all builders. https://github.com/hashicorp/packer/issues/4973",website: Recommend vagrantcloud version from var,"When using multiple builders, the post-processor could yield different results for the {{timestamp}} interpolation. By using a variable instead, the version will be consistent across all builders. link"
10331,update changelog,,update changelog,
10332,Merge pull request #5008 from hashicorp/pp-vc-u1,post-processor/vagrant-cloud: try upload once,Merge pull request #5008 from hashicorp/pp-vc-u1,post-processor/vagrant-cloud: try upload once
10333,update changelog,,update changelog,
10334,Merge pull request #5009 from sjlamerton/salt_bin_dir,Add support for salt_bin_dir,Merge pull request #5009 from sjlamerton/salt_bin_dir,Add support for salt_bin_dir
10335,Added template conversion (#18), Added conversion to template without timeout Added timeout Extracted converting to template to a separate step,Added template conversion (#18),Added conversion to template without timeout Added timeout Extracted converting to template to a separate step
10336,update changelog,,update changelog,
10337,Merge pull request #5005 from hashicorp/fix5004,vagrant-cloud: use less memory when uploading,Merge pull request #5005 from hashicorp/fix5004,vagrant-cloud: use less memory when uploading
10338,post-processor/vagrant-cloud: try upload once, fixes multiple uploads mentioned in #4973 removed unused token code,post-processor/vagrant-cloud: try upload once,fixes multiple uploads mentioned in #4973 removed unused token code
10339,missed one page to add mfa_code to,,missed one page to add mfa_code to,
10340,port over addition of mfs_code to various amazon docs on website,,port over addition of mfs_code to various amazon docs on website,
10341,cherry-pick changes to amazon-import from Pickard's PR and clean up formatting,,cherry-pick changes to amazon-import from Pickard's PR and clean up formatting,
10342,add content-length to file upload,,add content-length to file upload,
10343,these weren't released in 0.12.3,,these weren't released in 0.12.3,
10344,vagrant-cloud: use less memory when uploading,,vagrant-cloud: use less memory when uploading,
10345,Merge pull request #5002 from pragkent/alicloud-ecs-fix,Fix builder alicloud-ecs,Merge pull request #5002 from pragkent/alicloud-ecs-fix,Fix builder alicloud-ecs
10346,Merge pull request #4998 from briancain/update-packer-docs-with-nomad,Add Nomad to HashiCorp ecosystem doc page,Merge pull request #4998 from briancain/update-packer-docs-with-nomad,Add Nomad to HashiCorp ecosystem doc page
10347,Adding linked clones (#17)," Simple linked cloning, just crashing if no snapshots",Adding linked clones (#17),"Simple linked cloning, just crashing if no snapshots"
10348,Fix alicloud-ecs typo, Fix typo: internet_max_bandwith_out -> internet_max_bandwidth_out,Fix alicloud-ecs typo,Fix typo: internet_max_bandwith_out -> internet_max_bandwidth_out
10349,builder/alicloud-ecs: Fix chooseNetworkType, Choose VpcNet when KeyPairName is set Code cleanup,builder/alicloud-ecs: Fix chooseNetworkType,Choose VpcNet when KeyPairName is set Code cleanup
10350,Fix ssh config must specify HostKeyCallback,Fixes: #5001,Fix ssh config must specify HostKeyCallback,Fixes: #5001
10351,Create README.md,,Create README.md,
10352,Add Nomad to HashiCorp ecosystem doc page,,Add Nomad to HashiCorp ecosystem doc page,
10353,update changelog,,update changelog,
10354,remove redundant log line,,remove redundant log line,
10355,Merge pull request #4997 from Constantin07/add-sg-name-to-output,Print in the output the temporary security group name too.,Merge pull request #4997 from Constantin07/add-sg-name-to-output,Print in the output the temporary security group name too.
10356,Explicitly specify zoneid in CloudStack's associateIpAddress call (#4995),"Generally speaking, this must be harmless since the IP address and the virtual machine need to be deployed to the same zone.",Explicitly specify zoneid in CloudStack's associateIpAddress call (#4995),"Generally speaking, this must be harmless since the IP address and the virtual machine need to be deployed to the same zone."
10357,Print in the output the security group name too.,,Print in the output the security group name too.,
10358,add support for profile,,add support for profile,
10359,remove code from bad merge,,remove code from bad merge,
10360,bugfix,,bugfix,
10361,remove cli_config,,remove cli_config,
10362,with wrapping,,with wrapping,
10363,dedupe,,dedupe,
10364,fix typo,,fix typo,
10365,aws: Drop undocumented option profile,This was added in 883acb18fac2c732e7fdf05822959bb45977ed00 to support assume role and shared configuration file. This was never completed.,aws: Drop undocumented option profile,This was added in 883acb18fac2c732e7fdf05822959bb45977ed00 to support assume role and shared configuration file. This was never completed.
10366,Updated AWS docs for using default chain,,Updated AWS docs for using default chain,
10367,I think this was the intention,,I think this was the intention,
10368,fix go vet issue,,fix go vet issue,
10369,remove dead code,,remove dead code,
10370,Updated docs about AWS credentials handeling,,Updated docs about AWS credentials handeling,
10371,builder/amazon: Added MFA support,,builder/amazon: Added MFA support,
10372,builder/amazon: Support assume role with assume_role_arn,This supports assuming a role when using profile or static credentials.,builder/amazon: Support assume role with assume_role_arn,This supports assuming a role when using profile or static credentials.
10373,builder/amazon: Cleaned up credential handeling,This properly handles: - Preference between types of credential - Assume role via ECS Task Role,builder/amazon: Cleaned up credential handeling,This properly handles: - Preference between types of credential - Assume role via ECS Task Role
10374,Updated aws-sdk-go from v1.4.6 to v1.7.1,,Updated aws-sdk-go from v1.4.6 to v1.7.1,
10375,fix tests,,fix tests,
10376,additional renaming of private to sensitive,,additional renaming of private to sensitive,
10377,spacing,,spacing,
10378,update changelog,,update changelog,
10379,remove unneeded cast,,remove unneeded cast,
10380,Merge pull request #4991 from hashicorp/private_to_sensitive,rename private to be in line with tfe,Merge pull request #4991 from hashicorp/private_to_sensitive,rename private to be in line with tfe
10381,rename private to be in line with tfe,,rename private to be in line with tfe,
10382,Merge pull request #4970 from hashicorp/4727_sensitive_vars,allow user to mark variables as sensitive for packer push,Merge pull request #4970 from hashicorp/4727_sensitive_vars,allow user to mark variables as sensitive for packer push
10383,addressing PR comments,,addressing PR comments,
10384,add private to help function,,add private to help function,
10385,documentation,update to use atlas/go master with newly merged changes for govendor,documentation,update to use atlas/go master with newly merged changes for govendor
10386,allow user to mark variables as sensitive for packer push,,allow user to mark variables as sensitive for packer push,
10387,update changelog,,update changelog,
10388,Merge pull request #4982 from hashicorp/atlastokenwarn,atlas cloud token warn,Merge pull request #4982 from hashicorp/atlastokenwarn,atlas cloud token warn
10389,document VAGRANT_CLOUD_TOKEN,,document VAGRANT_CLOUD_TOKEN,
10390,atlas cloud token warn,,atlas cloud token warn,
10391,Merge pull request #4624 from anish/fix_null,Make null builder actually have the ability to do nothing,Merge pull request #4624 from anish/fix_null,Make null builder actually have the ability to do nothing
10392,Make null builder actually have the ability to do nothing,,Make null builder actually have the ability to do nothing,
10393,update changelog,,update changelog,
10394,Merge pull request #4950 from hashicorp/warn_atlas_users,add warning about vagrant.box vms being uploaded to atlas,Merge pull request #4950 from hashicorp/warn_atlas_users,add warning about vagrant.box vms being uploaded to atlas
10395,update changelog,,update changelog,
10396,update changelog,,update changelog,
10397,Merge pull request #4983 from hashicorp/doversioncheck,ansible: add skip_version_check flag,Merge pull request #4983 from hashicorp/doversioncheck,ansible: add skip_version_check flag
10398,Merge pull request #4984 from 2rs2ts/fix-alicloud-vet-issues,Fix vet issues with alicloud-import,Merge pull request #4984 from 2rs2ts/fix-alicloud-vet-issues,Fix vet issues with alicloud-import
10399,Merge pull request #4979 from Lee303/communicator-winrm-ntlmauth,Add NTLM authentication support for WinRM communicator,Merge pull request #4979 from Lee303/communicator-winrm-ntlmauth,Add NTLM authentication support for WinRM communicator
10400,ansible: add skip_version_check flag,,ansible: add skip_version_check flag,
10401,capitalize all the things,,capitalize all the things,
10402,add instructions,,add instructions,
10403,update docs description for winrm_use_ntlm directive,,update docs description for winrm_use_ntlm directive,
10404,Fix vet issues with alicloud,,Fix vet issues with alicloud,
10405,update changelog,,update changelog,
10406,Merge pull request #4760 from fajpunk/ansible-inventory-dir,inventory_directory option for ansible provisioner,Merge pull request #4760 from fajpunk/ansible-inventory-dir,inventory_directory option for ansible provisioner
10407,Merge pull request #4981 from pvasilevich/f-fix-azure-metadata-post-processor-empty-id,Add information about artifact in manifest post-processor,Merge pull request #4981 from pvasilevich/f-fix-azure-metadata-post-processor-empty-id,Add information about artifact in manifest post-processor
10408,Merge pull request #4975 from hashicorp/vagrantclouddoc,docs: more user friendly vagrant cloud example,Merge pull request #4975 from hashicorp/vagrantclouddoc,docs: more user friendly vagrant cloud example
10409,Merge pull request #4978 from katiebayes/master,update middleman from version 22 to 26,Merge pull request #4978 from katiebayes/master,update middleman from version 22 to 26
10410,add usage docs for winrm_use_ntlm directive,,add usage docs for winrm_use_ntlm directive,
10411,Add 'winrm_use_ntlm' configuration directive for NTLM authentication support,,Add 'winrm_use_ntlm' configuration directive for NTLM authentication support,
10412,Add support for salt_bin_dir,"Allows specifying the path to salt-call, useful if it isn't on the path.",Add support for salt_bin_dir,"Allows specifying the path to salt-call, useful if it isn't on the path."
10413,Add information about artifact in manifest post-processor in azure-arm builder,,Add information about artifact in manifest post-processor in azure-arm builder,
10414,update middleman from version 22 to 26,,update middleman from version 22 to 26,
10415,docs: more user friendly vagrant cloud example,,docs: more user friendly vagrant cloud example,
10416,test on travis with go 1.8.3,,test on travis with go 1.8.3,
10417,update changelog,,update changelog,
10418,Merge pull request #4961 from magicalbob/grains,Grains,Merge pull request #4961 from magicalbob/grains,Grains
10419,update changelog,,update changelog,
10420,Merge pull request #4972 from hashicorp/new4835,builder/ebssurrogate: Use correct devices for AMI.,Merge pull request #4972 from hashicorp/new4835,builder/ebssurrogate: Use correct devices for AMI.
10421,fix markdown,,fix markdown,
10422,builder/ebssurrogate: Use correct devices for AMI.,,builder/ebssurrogate: Use correct devices for AMI.,
10423,Merge pull request #4964 from hashicorp/appveyor,Appveyor,Merge pull request #4964 from hashicorp/appveyor,Appveyor
10424,fix appveyor,,fix appveyor,
10425,Added docs for grains_file config item of salt-masterless provisioner,,Added docs for grains_file config item of salt-masterless provisioner,
10426,Merge pull request #4967 from StackPointCloud/packer-builder-oneandone,Oneandone builder documentation update,Merge pull request #4967 from StackPointCloud/packer-builder-oneandone,Oneandone builder documentation update
10427,Fixes #4501,,Fixes #4501,
10428,update changelog,,update changelog,
10429,Merge pull request #4791 from optix2000/master,Add version selection for chef-solo provisioner,Merge pull request #4791 from optix2000/master,Add version selection for chef-solo provisioner
10430,update changelog,,update changelog,
10431,remove license type from general debugging,,remove license type from general debugging,
10432,Merge pull request #4634 from dayglojesus/add_amazon_import_license_type,amazon-import post-processor: support license_type,Merge pull request #4634 from dayglojesus/add_amazon_import_license_type,amazon-import post-processor: support license_type
10433,update changelog,,update changelog,
10434,Merge pull request #4699 from BenPhegan/virtualbox_sata_port_count,Add configuration to virtualbox-iso to allow sata port count configuration,Merge pull request #4699 from BenPhegan/virtualbox_sata_port_count,Add configuration to virtualbox-iso to allow sata port count configuration
10435,update changelog,,update changelog,
10436,Merge pull request #4810 from bryonr/fix_vmware_shutdown_cleanup_osx,Help ensure VMX builder properly removes mounted CDs on OS X,Merge pull request #4810 from bryonr/fix_vmware_shutdown_cleanup_osx,Help ensure VMX builder properly removes mounted CDs on OS X
10437,Merge pull request #4965 from hashicorp/changelogsort,sort changelog. add script to assist.,Merge pull request #4965 from hashicorp/changelogsort,sort changelog. add script to assist.
10438,comments,,comments,
10439,sort changelog. add script to assist.,,sort changelog. add script to assist.,
10440,update changelog,,update changelog,
10441,Merge pull request #4953 from hashicorp/azure-artifact,builder/azure: set artifact metadata,Merge pull request #4953 from hashicorp/azure-artifact,builder/azure: set artifact metadata
10442,formatting,,formatting,
10443,Merge pull request #4962 from jamtur01/docdoc,Minor updates to the Docker builder docs to clarify Docker support,Merge pull request #4962 from jamtur01/docdoc,Minor updates to the Docker builder docs to clarify Docker support
10444,Minor updates to the Docker builder docs to clarify Docker support,,Minor updates to the Docker builder docs to clarify Docker support,
10445,Cloned GrainsFile test from MinionConfig test,,Cloned GrainsFile test from MinionConfig test,
10446,Added grains_file config item to copy file to /etc/salt/grains,,Added grains_file config item to copy file to /etc/salt/grains,
10447,update changelog,,update changelog,
10448,Merge pull request #4930 from hashicorp/fix4925,builder/amazon: don't try to delete extra volumes during clean up,Merge pull request #4930 from hashicorp/fix4925,builder/amazon: don't try to delete extra volumes during clean up
10449,update changelog,,update changelog,
10450,Merge pull request #4619 from zhuzhih2017/master,Add packer plugin which support to create alicloud ecs image,Merge pull request #4619 from zhuzhih2017/master,Add packer plugin which support to create alicloud ecs image
10451,update changelog,,update changelog,
10452,Merge pull request #4960 from rickard-von-essen/issue-4959,virtualbox: Don't add portforwarding if comm = none,Merge pull request #4960 from rickard-von-essen/issue-4959,virtualbox: Don't add portforwarding if comm = none
10453,virtualbox: Don't add portforwarding if comm = none,Closes: #4959,virtualbox: Don't add portforwarding if comm = none,Closes: #4959
10454,alicloud ecs in docs index,,alicloud ecs in docs index,
10455,Updated CHANGELOG,,Updated CHANGELOG,
10456,Merge pull request #4956 from rickard-von-essen/null-ssh-agent,builder/null: Support SSH Agent Auth,Merge pull request #4956 from rickard-von-essen/null-ssh-agent,builder/null: Support SSH Agent Auth
10457,builder/null: Support SSH Agent Auth,,builder/null: Support SSH Agent Auth,
10458,add check rule for image_name,,add check rule for image_name,
10459,fix the wrong number args in step_create_instance,,fix the wrong number args in step_create_instance,
10460,Merge branch 'master' of https://github.com/zhuzhih2017/packer,,Merge branch 'master' of link,
10461,add rule to prevent the source_image name include spaces and fix the step_run_instance report wrong message problem,,add rule to prevent the source_image name include spaces and fix the step_run_instance report wrong message problem,
10462,grammar fixes.,,grammar fixes.,
10463,formatting,,formatting,
10464,don't need alicloud in file name,,don't need alicloud in file name,
10465,spelling and grammar fixes,,spelling and grammar fixes,
10466,spell fix,,spell fix,
10467,remove alicloud_ prefix,,remove alicloud_ prefix,
10468,rename alicloud pp,,rename alicloud pp,
10469,spelling and formatting,,spelling and formatting,
10470,update changelog,,update changelog,
10471,Merge pull request #4952 from hashicorp/fix4848,update winrm to use keepalives,Merge pull request #4952 from hashicorp/fix4848,update winrm to use keepalives
10472,update winrm to use keepalives,,update winrm to use keepalives,
10473,set azure metadata,,set azure metadata,
10474,update changelog,,update changelog,
10475,Merge pull request #4948 from hashicorp/kms_key_regions,Kms key regions,Merge pull request #4948 from hashicorp/kms_key_regions,Kms key regions
10476,clean up formatting and add warning to packer push.,,clean up formatting and add warning to packer push.,
10477,add warning about vagrant.box vms being uploaded to atlas,,add warning about vagrant.box vms being uploaded to atlas,
10478,fix step initializer everywhere StepAMIRegionCopy is called,,fix step initializer everywhere StepAMIRegionCopy is called,
10479,one more test,,one more test,
10480,update docs and clean up,,update docs and clean up,
10481,golang has different style than python,,golang has different style than python,
10482,add docs,,add docs,
10483,builder/amazon regional KMS keys,,builder/amazon regional KMS keys,
10484,Update README.md,,Update README.md,
10485,Update README.md,,Update README.md,
10486,Update README.md,,Update README.md,
10487,"Implemented #4, #5 and #6 (#14)",  initial changes: added host and pool parameters   backup   clones only within the same host   added some debug-output   minor fixes   vm experiments   added datastore to realocation spec   added datastore parameter; fixed copying between hosts   removed debug-output   changed dependencies ,"Implemented #4, #5 and #6 (#14)",initial changes: added host and pool parameters backup clones only within the same host added some debug-output minor fixes vm experiments added datastore to realocation spec added datastore parameter; fixed copying between hosts removed debug-output changed dependencies
10488,update changelog,,update changelog,
10489,Merge pull request #4919 from hashicorp/fix4798,builder/vmware: make vnc probe timeout configurable,Merge pull request #4919 from hashicorp/fix4798,builder/vmware: make vnc probe timeout configurable
10490,builder/vmware: make vnc probe timeout configurable,,builder/vmware: make vnc probe timeout configurable,
10491,update changelog,,update changelog,
10492,Merge pull request #4940 from hashicorp/bastion-agent-auth,comm/ssh: Add support for using SSH Agent auth towards a bastion host.,Merge pull request #4940 from hashicorp/bastion-agent-auth,comm/ssh: Add support for using SSH Agent auth towards a bastion host.
10493,Merge pull request #4687 from pvandervelde/master,Removing the check for administrator rights when sending key strokes to Hyper-V,Merge pull request #4687 from pvandervelde/master,Removing the check for administrator rights when sending key strokes to Hyper-V
10494,Add InsecureIgnoreHostKey to bastion connection,,Add InsecureIgnoreHostKey to bastion connection,
10495,comm/ssh: Add support for using SSH Agent auth towards a bastion host.,Adds ssh_bastion_agent_auth Fixes: #4732,comm/ssh: Add support for using SSH Agent auth towards a bastion host.,Adds ssh_bastion_agent_auth Fixes: #4732
10496,Merge pull request #4934 from jasonramey/master,spelling fix,Merge pull request #4934 from jasonramey/master,spelling fix
10497,spelling fix,,spelling fix,
10498,fix long line format,,fix long line format,
10499,format the code as CI required,,format the code as CI required,
10500,add retry logic when attach keypair failed,,add retry logic when attach keypair failed,
10501,spell fix,,spell fix,
10502,"New map: region_kms_key_ids, allowing custom encryption keys on a per-region basis.  Also new tests.",,"New map: region_kms_key_ids, allowing custom encryption keys on a per-region basis.  Also new tests.",
10503,update changelog,,update changelog,
10504,Merge pull request #4931 from hashicorp/fix4817,only delete snapshots which exist,Merge pull request #4931 from hashicorp/fix4817,only delete snapshots which exist
10505,only delete snapshots which exist,,only delete snapshots which exist,
10506,don't try to delete extra volumes during clean up,,don't try to delete extra volumes during clean up,
10507,correct ami_name error reporting,,correct ami_name error reporting,
10508,update changelog,,update changelog,
10509,Merge pull request #4927 from jen20/vmware-remove-ethernet,builder/vmware: Add vmx_remove_ethernet_interfaces,Merge pull request #4927 from jen20/vmware-remove-ethernet,builder/vmware: Add vmx_remove_ethernet_interfaces
10510,fix the comments about root and apply the keypair with latest dependence,,fix the comments about root and apply the keypair with latest dependence,
10511,builder/vmware: Add vmx_remove_ethernet_interfaces,"This commit adds a new option, vmx_remove_ethernet_interfaces, to both of the VMWare builders. This is useful when building Vagrant boxes, since Vagrant now produces output such as: ``` WARNING: The VMX file for this box contains a setting that is automatically overwritten by Vagrant when started. Vagrant will stop overwriting this setting in an upcoming release which may pre vent proper networking setup. Below is the detected VMX setting: ethernet0.pcislotnumber = ""33"" If networking fails to properly configure, it may require this VMX setting. It can be manually applied via the Vagrantfile: Vagrant.configure(2) do |config|      config.vm.provider :vmware_fusion do |vmware|        vmware.vmx[""ethernet0.pcislotnumber""] = ""33""      end    end ``` This can be avoided entirely by removing the ethernet adapters from the VMX file prior to packaging as a Vagrant box, in which case adapters are created as expected according to the Vagrantfile specification.",builder/vmware: Add vmx_remove_ethernet_interfaces,"This commit adds a new option, vmx_remove_ethernet_interfaces, to both of the VMWare builders. This is useful when building Vagrant boxes, since Vagrant now produces output such as: module This can be avoided entirely by removing the ethernet adapters from the VMX file prior to packaging as a Vagrant box, in which case adapters are created as expected according to the Vagrantfile specification."
10512,"fix logging to clarify that encrypt_boot needs to be set, not encrypt, and fix typo",,"fix logging to clarify that encrypt_boot needs to be set, not encrypt, and fix typo",
10513,fix bad conditional logic and assignment,,fix bad conditional logic and assignment,
10514,fix spacing on related documentation,,fix spacing on related documentation,
10515,conform ImportImage LicenseType behaviour,- remove the synthetic default; defaults are established internally by the func - store ImportImageInput in params var - only pack the LicenseType into struct if a value has been set,conform ImportImage LicenseType behaviour,- remove the synthetic default; defaults are established internally by the func - store ImportImageInput in params var - only pack the LicenseType into struct if a value has been set
10516,Update amazon-import.html.md,Include usage info and example for license_type configuration option,Update amazon-import.html.md,Include usage info and example for license_type configuration option
10517,amazon-import post-processor: support license_type,Implements a new config option for the amazon-import post-processor allowing users to specify a LicenseType during the import process. Closes: #4631,amazon-import post-processor: support license_type,Implements a new config option for the amazon-import post-processor allowing users to specify a LicenseType during the import process. Closes: #4631
10518,update changelog,,update changelog,
10519,Merge pull request #4921 from takaishi/support-client-certificate,OpenStack: Support client certificate,Merge pull request #4921 from takaishi/support-client-certificate,OpenStack: Support client certificate
10520,use cleanhttp to get a default transport.,,use cleanhttp to get a default transport.,
10521,Merge pull request #4926 from hashicorp/megan_contributors_page,add Megan to contributors page,Merge pull request #4926 from hashicorp/megan_contributors_page,add Megan to contributors page
10522,add Megan to contributors page,,add Megan to contributors page,
10523,fix go vet fail,,fix go vet fail,
10524,make fmt,,make fmt,
10525,use DefaultTransport,,use DefaultTransport,
10526,add cacert config to specify custom CA certificate file,,add cacert config to specify custom CA certificate file,
10527,fix docs,,fix docs,
10528,add docs,,add docs,
10529,support client certificate file,"When AUTH_URL and each endpoints need SSL client authentication, we have to specify cert file and private key file. So, add optional config, cert and key.",support client certificate file,"When AUTH_URL and each endpoints need SSL client authentication, we have to specify cert file and private key file. So, add optional config, cert and key."
10530,Merge pull request #4918 from hashicorp/vagrant-cloud-post-processor-updates,website: Vagrant Cloud post-processor updates,Merge pull request #4918 from hashicorp/vagrant-cloud-post-processor-updates,website: Vagrant Cloud post-processor updates
10531,website: Add Vagrant note to atlas post-processor,,website: Add Vagrant note to atlas post-processor,
10532,website: Remove Vagrant from Atlas post-processor,,website: Remove Vagrant from Atlas post-processor,
10533,website: Un-deprecate vagrant-cloud post-processor,,website: Un-deprecate vagrant-cloud post-processor,
10534,don't echo build command in make,,don't echo build command in make,
10535,update changelog,,update changelog,
10536,Merge pull request #4748 from greenhouse-org/download-winrm,Add support for download in WinRM communicator,Merge pull request #4748 from greenhouse-org/download-winrm,Add support for download in WinRM communicator
10537,Merge pull request #4911 from cheapRoc/f-note-triton,Documentation: Note for private cloud users building custom images on Triton,Merge pull request #4911 from cheapRoc/f-note-triton,Documentation: Note for private cloud users building custom images on Triton
10538,Note documentation when building images under private Triton,,Note documentation when building images under private Triton,
10539,update changelog,,update changelog,
10540,Merge pull request #4909 from sean-/b-universal-shell,Universally provide POSIX semantics for the shell provisioner.,Merge pull request #4909 from sean-/b-universal-shell,Universally provide POSIX semantics for the shell provisioner.
10541,Merge pull request #4910 from decomposite/HostKeyCallback,Specify InsecureIgnoreHostKey for HostKeyCallback,Merge pull request #4910 from decomposite/HostKeyCallback,Specify InsecureIgnoreHostKey for HostKeyCallback
10542,Specify InsecureIgnoreHostKey for HostKeyCallback,A recent breaking change upstream in Golang's crypto library has broken SSH connectivity for a few builders: ==> qemu: Waiting for SSH to become available... 2017/05/20 16:23:58 ui: ==> qemu: Waiting for SSH to become available... 2017/05/20 16:23:58 packer: 2017/05/20 16:23:58 [INFO] Attempting SSH connection... 2017/05/20 16:23:58 packer: 2017/05/20 16:23:58 reconnecting to TCP connection for SSH 2017/05/20 16:23:58 packer: 2017/05/20 16:23:58 handshaking with SSH 2017/05/20 16:23:58 packer: 2017/05/20 16:23:58 handshake error: ssh: must specify HostKeyCallback 2017/05/20 16:23:58 packer: 2017/05/20 16:23:58 [DEBUG] SSH handshake err: ssh: must specify HostKeyCallback 2017/05/20 16:24:05 packer: 2017/05/20 16:24:05 [INFO] Attempting SSH connection... 2017/05/20 16:24:05 packer: 2017/05/20 16:24:05 reconnecting to TCP connection for SSH 2017/05/20 16:24:05 packer: 2017/05/20 16:24:05 handshaking with SSH 2017/05/20 16:24:05 packer: 2017/05/20 16:24:05 handshake error: ssh: must specify HostKeyCallback 2017/05/20 16:24:05 packer: 2017/05/20 16:24:05 [DEBUG] SSH handshake err: ssh: must specify HostKeyCallback Specifying HostKeyCallback as insecure should make things work again and would make sense for packer's use case.,Specify InsecureIgnoreHostKey for HostKeyCallback,A recent breaking change upstream in Golang's crypto library has broken SSH connectivity for a few builders: ==> qemu: Waiting for SSH to become available... 2017/05/20 16:23:58 ui: ==> qemu: Waiting for SSH to become available... 2017/05/20 16:23:58 packer: 2017/05/20 16:23:58 [INFO] Attempting SSH connection... 2017/05/20 16:23:58 packer: 2017/05/20 16:23:58 reconnecting to TCP connection for SSH 2017/05/20 16:23:58 packer: 2017/05/20 16:23:58 handshaking with SSH 2017/05/20 16:23:58 packer: 2017/05/20 16:23:58 handshake error: ssh: must specify HostKeyCallback 2017/05/20 16:23:58 packer: 2017/05/20 16:23:58 [DEBUG] SSH handshake err: ssh: must specify HostKeyCallback 2017/05/20 16:24:05 packer: 2017/05/20 16:24:05 [INFO] Attempting SSH connection... 2017/05/20 16:24:05 packer: 2017/05/20 16:24:05 reconnecting to TCP connection for SSH 2017/05/20 16:24:05 packer: 2017/05/20 16:24:05 handshaking with SSH 2017/05/20 16:24:05 packer: 2017/05/20 16:24:05 handshake error: ssh: must specify HostKeyCallback 2017/05/20 16:24:05 packer: 2017/05/20 16:24:05 [DEBUG] SSH handshake err: ssh: must specify HostKeyCallback Specifying HostKeyCallback as insecure should make things work again and would make sense for packer's use case.
10543,Universally provide POSIX semantics for the shell provisioner.,"All platforms everywhere have env(1) available, leverage it accordingly. Improves on: #2343",Universally provide POSIX semantics for the shell provisioner.,"All platforms everywhere have env(1) available, leverage it accordingly. Improves on: #2343"
10544,clarify that variables can't be used inside type,,clarify that variables can't be used inside type,
10545,Merge pull request #4890 from jamtur01/varrename,Updated the naming of variables,Merge pull request #4890 from jamtur01/varrename,Updated the naming of variables
10546,Merge pull request #4902 from hashicorp/amivalidation,fix ami name validation,Merge pull request #4902 from hashicorp/amivalidation,fix ami name validation
10547,update changelog,,update changelog,
10548,Merge pull request #4907 from WeatherGod/invalid_json_test,test that parsing fails on a certain kind of malformed JSON,Merge pull request #4907 from WeatherGod/invalid_json_test,test that parsing fails on a certain kind of malformed JSON
10549,Unit test to verify that parsing fails on a certain kind of malformed JSON,,Unit test to verify that parsing fails on a certain kind of malformed JSON,
10550,Merge pull request #4906 from hashicorp/jsonunmarshal,use json unmarshal instead of json decoder,Merge pull request #4906 from hashicorp/jsonunmarshal,use json unmarshal instead of json decoder
10551,use json unmarshal instead of json decoder,this should let us catch json syntax errors.,use json unmarshal instead of json decoder,this should let us catch json syntax errors.
10552,fix ami name validation,,fix ami name validation,
10553,Update glide.yaml,,Update glide.yaml,
10554,Hw customization (#13),moved all configuration after cloning,Hw customization (#13),moved all configuration after cloning
10555,Merge pull request #4900 from rogers0/PR/crypto-CVE-ABI-change,handle ABI change of golang-golang-x-crypto-dev,Merge pull request #4900 from rogers0/PR/crypto-CVE-ABI-change,handle ABI change of golang-golang-x-crypto-dev
10556,update ssh client usage for new crypto/ssh version,,update ssh client usage for new crypto/ssh version,
10557,update crypto/ssh,,update crypto/ssh,
10558,Merge pull request #4898 from numa08/master,I've matched the error message to the document,Merge pull request #4898 from numa08/master,I've matched the error message to the document
10559,Fix error message,I've matched the error message to the document,Fix error message,I've matched the error message to the document
10560,update changelog,,update changelog,
10561,docs/amazon: alpha sort fields,,docs/amazon: alpha sort fields,
10562,Merge pull request #4896 from remijouannet/f-amazon_builder_custom_endpoint,"add an option custom_endpoint_ec2 for amazon builder, add a condition…",Merge pull request #4896 from remijouannet/f-amazon_builder_custom_endpoint,"add an option custom_endpoint_ec2 for amazon builder, add a condition…"
10563,add documentation for custom_endpoint_ec2,,add documentation for custom_endpoint_ec2,
10564,Merge pull request #4897 from dougireton/patch-1,Use current generation instance type,Merge pull request #4897 from dougireton/patch-1,Use current generation instance type
10565,Use current generation instance type,m1 instance types are no longer available from AWS. Use t2.small instance type in example,Use current generation instance type,m1 instance types are no longer available from AWS. Use t2.small instance type in example
10566,"add an option custom_endpoint_ec2 for amazon builder, add a condition if vpc_id is empty don't add the parameter to the aws call",,"add an option custom_endpoint_ec2 for amazon builder, add a condition if vpc_id is empty don't add the parameter to the aws call",
10567,update changelog,,update changelog,
10568,compare regions against valid regions,,compare regions against valid regions,
10569,fixed logic error and fixed suggestion,,fixed logic error and fixed suggestion,
10570,Fix tests and add more,,Fix tests and add more,
10571,Added docs,,Added docs,
10572,Region Validation,,Region Validation,
10573,Wait for snapshot transfer and change artifact output,,Wait for snapshot transfer and change artifact output,
10574,remove duplicates,,remove duplicates,
10575,add image transfer for DigitalOcean,,add image transfer for DigitalOcean,
10576,update changelog,,update changelog,
10577,Merge pull request #4812 from hashicorp/checksumfix,post-processor/checksum: fix crash when invalid checksum is used,Merge pull request #4812 from hashicorp/checksumfix,post-processor/checksum: fix crash when invalid checksum is used
10578,fix Dockerfile,,fix Dockerfile,
10579,Lock govmomi dependency version,,Lock govmomi dependency version,
