Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
946,chore(docs): update readme,0.5080267,Full changelog found here,Bumps @types/node from 14.14.37 to 14.14.39. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
947,chore(deps-dev): bump cspell from 6.15.1 to 6.16.0 (#3517),0.5717372,4.8.0 (2021-08-15),,0
948,chore(deps-dev): bump jest from 27.0.4 to 27.0.5 (#2794),0.5646961,4.6.0 (2021-03-27),,0
949,tests: add tests for --hot flag (#1628),0.53539026,allow string value for the --hot option (#2444) (8656e78),Bumps webpack from 5.31.0 to 5.32.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
950,fix: the --help option is working without webpack-dev-server (#2267),0.9517722,the --help option is working without webpack-dev-server (#2267) (1dae54d),,1
951,feat: use npm ci for tests (#367) (#368),0.94962406,use npm ci for tests (#367) (#368) (0de8a4e),,1
952,chore(deps-dev): bump husky from 8.0.1 to 8.0.2,0.5864467,4.8.0 (2021-08-15),,0
953,chore(dependencies): pin to webpack 4.x.x (#658),0.696818,handle core flags for webpack 4 (#2023) (ea66a7e),Bumps webpack-bundle-analyzer from 4.4.0 to 4.4.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
954,chore(deps-dev): bump @types/node from 14.14.14 to 14.14.16 (#2255),0.480616,respect NODE_PATH env variable (#3411) (83d1f58),,0
955,feat(webpack-cli): add progress bar for progress flag (#1238),0.5728798,add flag to force start finish log (#2566) (281aad3),  refactor: remove --no-force option for init   test: update snapshots ,0
956,chore(scripts): add postinstall script,0.57919204,"    ""scripts"": {",Bumps @typescript-eslint/parser from 4.21.0 to 4.22.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
957,Merge pull request #841 from pranshuchittora/docs-remove,0.53486323,remove the redundant utils export (#3343) (a9ce5d0),Bumps @typescript-eslint/eslint-plugin from 4.21.0 to 4.22.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
958,chore(deps-dev): bump prettier from 2.8.6 to 2.8.7 (#3702),0.6077948,4.8.0 (2021-08-15),,0
959,"Revert ""chore(deps): pin root dependencies for serve""",0.42878392,peer dependencies (#2284) (083f2a0),,0
960,chore(deps-dev): bump jest from 27.4.7 to 27.5.0 (#3119),0.57435477,4.8.0 (2021-08-15),,0
961,fix: the --progress option is working with --json (#2276),0.9225193,the --progress option is working with --json (#2276) (0595603),,1
962,docs: remove scaffold guide (#2678),0.5410615,"fix path lookup & re-add infra docs (#480) (592fd11), closes #478",,0
963,fix(generator): use yeoman clone,0.43823832,"loader,plugin: fix generators path bug (b4bfafb)",Bumps webpack from 5.30.0 to 5.31.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
964,chore(deps-dev): bump @typescript-eslint/eslint-plugin (#3580),0.58652645,error message on invalid plugin options (#2380) (f9ce1d3),Bumps typescript from 4.2.3 to 4.2.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
965,chore: add Yarn cache to CI runs (#3042),0.59182197,assign cache value for default configs (#2013) (d2e3c74),,0
966,adds serve alias,0.7784191,add server alias for serve command (#2631) (c9ee947),,1
967,chore(deps-dev): bump eslint from 7.31.0 to 7.32.0 (#2866),0.5692303,3.0.8 (2018-06-16),,0
968,Merge branch 'master' of https://github.com/webpack/webpack-cli,0.5527624,shareable webpack configs using extends (#3738) (d04d0b9),Bumps @typescript-eslint/eslint-plugin from 4.20.0 to 4.21.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
969,style: run formatter,0.4263953,"    ""scripts"": {",,0
970,tests: create unit test for OutputGroup (#1579),0.5375209,use npm ci for tests (#367) (#368) (0de8a4e),Bumps envinfo from 7.7.4 to 7.8.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
971,chore(util): use relative for now,0.39543974,Before:,Bumps @typescript-eslint/parser from 4.20.0 to 4.21.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
972,chore(deps-dev): bump webpack from 5.45.1 to 5.46.0 (#2851),0.64986324,Note: Version bump only for package webpack-cli,,0
973,chore: v.3.3.4,0.6643518,3.0.5 (2018-06-13),,0
974,chore(deps-dev): bump eslint-config-prettier from 6.10.1 to 6.11.0 (#1493),0.5401958,prettier config (#2719) (181295f),,0
975,fix(webpack-cli): verbose flag functionality (#1549),0.67265457,handle core flags for webpack 4 (#2023) (ea66a7e),,0
976,chore(deps-dev): bump eslint from 8.25.0 to 8.26.0 (#3462),0.5826328,4.8.0 (2021-08-15),,0
977,Merge pull request #935 from pastak/bugfix/check-opencollective-js-ownwer,0.48957536,"fix for extending tests to --json (@axe312ger, https://github.com/webpack/webpack-cli/pull/242)",,0
978,docs(scaffolding): fix typo,0.41984633,output stacktrace on errors (#1949) (9ba9d6f),  chore: add extract question   chore: configure template   chore: update tests   chore: fix template   chore: update v4 snapshots   chore: update v5 snapshots   chore: update snapshots ,0
979,chore(ts): enables source map in the ts (#961),0.48163915,export utils from core for other packages (#2011) (3004549),,0
980,test: add smoketest for missing info (#2510),0.48111787,show default value in help output if available (#2814) (7f50948),Bumps jest-watch-typeahead from 0.6.1 to 0.6.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
981,chore: update packagephobia badge url (#1764),0.5870537,Note: Version bump only for package webpack-cli,,0
982,fix: warnings on lint,0.5590882,failOnWarnings option (#3317) (c48c848),,0
983,docs(readme): update webpack-cli to webpack CLI,0.7447931,This is webpack-cli v4.0.0-beta.9. Changelog found here,Bumps webpack from 5.28.0 to 5.30.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
984,chore: update commands,0.5242031,improve description for 'configtest' command (#2379) (311bae3),  feat: add --template flag for addon generator   test: fix failing tests   chore: handle invalid template   refactor: leverage logger helper   test: add unit test to ensure template falls back to the default value ,0
985,chore: new version of the packages,0.5507117,help and version output,Bumps @typescript-eslint/parser from 4.19.0 to 4.20.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
986,docs: remove redundant link (#3292),0.67873406,"fix path lookup & re-add infra docs (#480) (592fd11), closes #478",Bumps y18n from 4.0.0 to 4.0.1. This update includes a security fix. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
987,chore: v.3.1.2>,0.62863725,2.1.5 (2018-06-01),Bumps @typescript-eslint/eslint-plugin from 4.19.0 to 4.20.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
988,test: fix serve errors on windows (#3784),0.56888336,improve error message for help (#2482) (99ae2a3),,0
989,chore: handle promise rejection (#1869),0.4675597,support array of functions and promises (#1946) (2ace39b),,0
990,tests(refactor): better test suite for binary tests (#635),0.55437005,"Source code quality, testing and repository structure is improved ",,0
991,cli(migrate): Update migration question (#402),0.53549707,"remove the migrate command (#3291) (56b43e4), closes #3291",,0
992,chore(deps-dev): bump webpack from 5.65.0 to 5.66.0 (#3087),0.6534709,"the minimum supported webpack version is v5.0.0 (#3342) (b1af0dc), closes #3342",,0
993,Merge pull request #828 from pranshuchittora/shields,0.48607892,"remove the migrate command (#3291) (56b43e4), closes #3291",,0
994,chore: cleanup,0.36544645,Performance Improvements,,0
995,chore(deps-dev): bump @typescript-eslint/parser from 5.52.0 to 5.54.0 (#3648),0.47402176,avoid deprecation message (9d6dbda),,0
996,chore: v3.3.6,0.72965086,3.0.3 (2018-06-06),,1
997,cli: fix watch options for array config (#892),0.57258093,run CLI after webpack installation (#1951) (564279e), @webpack-cli/configtest@1.0.2 @webpack-cli/generators@2.0.0 @webpack-cli/info@1.2.3 @webpack-cli/serve@1.3.1 webpack-cli@4.6.0,0
998,docs: add  --optimization-split-chunks-default-size-type flag (#1849),0.4905179,show all CLI specific flags in the minimum help output (#3354) (35843e8),Bumps @types/node from 14.14.35 to 14.14.37. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
999,chore: update yeoman-generator to v5 (#3421),0.54721457,update interpret to v3 and rechoir to v0.8,Bumps @types/jest from 26.0.21 to 26.0.22. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1000,tests: test case to ensure writing to stdin (#1501),0.5165126,ast: checks validity of an identifier (#360) (f42bdbd),Bumps eslint from 7.22.0 to 7.23.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1001,chore: remove stale properties (#2520),0.50308037,remove the redundant utils export (#3343) (a9ce5d0),,0
1002,chore(deps-dev): bump readable-stream from 3.6.0 to 3.6.1 (#3643),0.5387351,3.0.8 (2018-06-16),,0
1003,refactor: use appropriate name for test file (#2753),0.5768487,improve description for 'configtest' command (#2379) (311bae3),  feat: add WEBPACK_PACKAGE env variable   fix: typo ,0
1004,fix: parsing of empty --env flags (#2643),0.91805184,parsing of empty --env flags (#2643) (bc12f1a),,1
1005,chore(deps-dev): bump webpack from 5.22.0 to 5.23.0 (#2451),0.654299,Note: Version bump only for package webpack-cli,,0
1006,chore(deps-dev): bump cspell from 6.26.3 to 6.28.0 (#3651),0.5632138,3.0.8 (2018-06-16),,0
1007,feat: show possible values for option in help output (#2819),0.9290459,show possible values for option in help output (#2819) (828e5c9),,1
1008,chore(deps-dev): bump @typescript-eslint/parser from 5.36.2 to 5.37.0 (#3406),0.49622083,avoid deprecation message (9d6dbda),Bumps webpack from 5.27.2 to 5.28.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1009,fix: refactor redundant code,0.5668865,internal changes: removed flow and babel from the code base as it was giving serious problems with third party repositories,,0
1010,feat: minor tweak,0.63286376,"Version 3.1.2 fixes minor bugs, readme fixes and various of small regressions. ",,0
1011,chore(deps-dev): bump jest from 27.5.0 to 27.5.1 (#3126),0.565905,4.6.0 (2021-03-27),,0
1012,docs: update server options (#3067),0.5745986,update usage info (#2594) (9d07d67),,0
1013,chore(deps-dev): bump @types/prettier from 2.1.5 to 2.1.6 (#2257),0.5324823,2.1.4 (2018-05-23),,0
1014,chore: addon generator to async/await (#849),0.74031246,use async / await for info command (#494) (6833db9),  feat: add env var to skip local import   feat: tests ,1
1015,Merge remote-tracking branch 'upstream/master',0.37212688,"remove the migrate command (#3291) (56b43e4), closes #3291",,0
1016,tests(sourcemap): fix flaky stats statement (#1232),0.54471076,output stacktrace on errors (#1949) (9ba9d6f),  test: refactor smoketests   refactor: suggestion   refactor: suggestion ,0
1017,chore(deps-dev): bump webpack from 5.11.0 to 5.11.1 (#2270),0.66235626,Note: Version bump only for package webpack-cli,,0
1018,docs: add configuration.externalsPrestes related flags (#2044),0.5577655,Internal Documentation is added,,0
1019,chore(deps-dev): bump typescript from 4.3.3 to 4.3.4 (#2786),0.49100286,avoid deprecation message (9d6dbda),Bumps @typescript-eslint/eslint-plugin from 4.18.0 to 4.19.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1020,fix(init): fix the invalid package name (#1228),0.5955,Version 2.0.11 fixes issues with the init command running behind proxies. The version updates dependencies to be coherent with webpack 4. Changelog can be found here.,Bumps @typescript-eslint/parser from 4.18.0 to 4.19.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1021,Merge pull request #1119 from godcrampy/patch-2,0.46725133,"remove the migrate command (#3291) (56b43e4), closes #3291",Bumps webpack from 5.27.1 to 5.27.2. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1022,chore: reorder imports,0.5122512,compatibility with dynamic import (#3006) (6a9aac9),,0
1023,tests: correct merge-config-absent test (#2154),0.51300406,improve description for 'configtest' command (#2379) (311bae3),,0
1024,add remove and add options,0.5729011,allow to use help command to show option information (#2353) (15eb411), fix: migrate package options to the new format,0
1025,chore(deps-dev): bump eslint from 8.24.0 to 8.25.0 (#3440),0.59079444,4.8.0 (2021-08-15),Bumps commander from 7.1.0 to 7.2.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1026,Copies the files from current webpack-cli,0.62125325,This is webpack-cli v4.0.0-beta.9. Changelog found here,  fix: update prompt message   test: init configures WDS as opted ,0
1027,chore(deps-dev): bump @types/yeoman-generator,0.45865265,avoid deprecation message (9d6dbda),,0
1028,chore: remove unused file,0.5248261,remove the redundant utils export (#3343) (a9ce5d0),Bumps webpack from 5.26.3 to 5.27.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1029,chore(deps): bump execa from 5.0.0 to 5.0.1 (#2742),0.56943095,5.1.0 (2023-05-07),,0
1030,Merge pull request #755 from misterdev/feature/opencollective-postinstall,0.4555133,shareable webpack configs using extends (#3738) (d04d0b9),,0
1031,chore(ci): increase travis wait timer (#692),0.5224737,use async / await for info command (#494) (6833db9),  chore: fix types package dep   chore: fix types package dep   chore: fix types package dep ,0
1032,feat(init): add as req dep,0.48111695,add create and new alias for init (#2616) (5a9789d),,0
1033,chore: coverage (#1899),0.51982594,},  refactor: leverage helpers for smoketests   refactor: add helper for cli bin path   refactor: use an argument for sub-package resolution ,0
1034,fix: warning should not result in non-zero exit code (#1872),0.723655,use logger for error with proper exit code (#2076) (2c9069f),,1
1035,feat(terser): clean old files,0.41932338,"fix path lookup & re-add infra docs (#480) (592fd11), closes #478",  chore: add stub for test   chore: add testcases for info ,0
1036,test: ts esnext (#2584),0.5824207,use npm ci for tests (#367) (#368) (0de8a4e),,0
1037,misc(generators): improve prompts,0.4694382,improve description for 'configtest' command (#2379) (311bae3),,0
1038,chore(deps-dev): bump @types/node from 18.11.10 to 18.11.11 (#3519),0.5013984,4.9.0 (2021-10-06),Bumps @types/jest from 26.0.20 to 26.0.21. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1039,chore(deps-dev): bump jest from 27.2.5 to 27.3.0 (#3008),0.5681344,4.6.0 (2021-03-27),Bumps webpack from 5.26.2 to 5.26.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1040,chore(deps-dev): bump lint-staged from 10.2.11 to 10.2.13 (#1769),0.528116,3.0.8 (2018-06-16),Bumps ts-jest from 26.5.3 to 26.5.4. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1041,chore(package): update lerna to version 3.0.0,0.607015,3.0.2 (2018-06-04),Bumps webpack from 5.26.1 to 5.26.2. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1042,refactor: config group to pure function and move away from group design (#1811),0.4411983,--config-name behaviour for functional configs (#2006) (29ecf8d),Bumps log-symbols from 4.0.0 to 4.1.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1043,chore(deps-dev): bump @types/node from 17.0.41 to 17.0.42 (#3293),0.48256898,respect NODE_PATH env variable (#3411) (83d1f58),Bumps @typescript-eslint/eslint-plugin from 4.17.0 to 4.18.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1044,misc(syntax): prettify,0.43802005,prettier config (#2719) (181295f),Bumps webpack from 5.26.0 to 5.26.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1045,fix: husky config (#2710),0.5772273,dependencies: fix vulnerabilities (#458) (3953648),Bumps webpack from 5.25.1 to 5.26.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1046,refactor:  fix help regression,0.58973384,2.1.0 -> 2.1.3 are regressions and bugfixes from prior commits. 2.1.3 Changelog,Bumps @typescript-eslint/parser from 4.17.0 to 4.18.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1047,fix(ast): checks validity of an identifier (#360),0.8655624,ast: checks validity of an identifier (#360) (f42bdbd),Bumps @types/node from 14.14.34 to 14.14.35. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
1048,test: --output flag handles invalid arg (#1751),0.5385605,output stacktrace on errors (#1949) (9ba9d6f),Bumps @types/prettier from 2.2.2 to 2.2.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1049,Adds a line to readme,0.39838052,add an option for preventing interpret (#3329) (c737383),,0
1050,chore(deps-dev): bump webpack from 5.58.0 to 5.58.1 (#2996),0.65648615,Note: Version bump only for package webpack-cli,Bumps @types/node from 14.14.33 to 14.14.34. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1051,fix: add necessary peerDependencies (#1825),0.7516091,peer dependencies (#2284) (083f2a0),,1
1052,chore(refactor): add generator,0.41199404,"simplify logic, reduce extra loops and perf (#3767) (6afe1d3)",  chore: add serve test   chore: run serve test ,0
1053,"fix: respect --stats, --color and --no-color option for serve c… (#2312)",0.8534825,"respect --stats, --color and --no-color option for serve command (#2312) (73d3fec)",Bumps webpack from 5.25.0 to 5.25.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
1054,chore(deps-dev): bump sass from 1.60.0 to 1.61.0 (#3718),0.52356887,4.8.0 (2021-08-15),,0
1055,fix: ci for dev server next (#2841),0.55671847,the --help option is working without webpack-dev-server (#2267) (1dae54d),Bumps eslint from 7.21.0 to 7.22.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1056,tests: for snapshot config related flags (#1789),0.5360366,improve description for 'configtest' command (#2379) (311bae3),,0
1057,chore(deps-dev): bump eslint from 8.12.0 to 8.13.0 (#3200),0.567297,4.8.0 (2021-08-15),,0
1058,Merge pull request #923 from pranshuchittora/docs/contributing,0.5452366,export utils from core for other packages (#2011) (3004549),Bumps @types/node from 14.14.32 to 14.14.33. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1059,chore(deps-dev): bump webpack from 5.41.0 to 5.41.1 (#2810),0.6425141,Note: Version bump only for package webpack-cli,,0
1060,chore(deps): bump p-each-series from 2.1.0 to 2.2.0 (#2118),0.55747736,2.1.4 (2018-05-23),Bumps @typescript-eslint/eslint-plugin from 4.16.1 to 4.17.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1061,fix: Use ES6 object initializer shorthand,0.45284575,support ES module configuration format (#2381) (aebdbbc),Bumps @typescript-eslint/parser from 4.16.1 to 4.17.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1062,docs: update (#2398),0.6181705,update usage info (#2594) (9d07d67),Bumps @types/node from 14.14.31 to 14.14.32. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1063,chore: merge against master,0.3619172,    },  chore: update webpack   test: update --output-* flags tests ,0
1064,Merge pull request #1061 from jamesgeorge007/hotfix/rephrase-comment,0.4465856,"remove the --hot option in favor of directly using the HotModuleReplacement plugin (only for build command, for serve it will work)",Bumps v8-compile-cache from 2.2.0 to 2.3.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1065,chore: remove eslint disable comments,0.48134363,remove the --node-env option in favor --define-process-env-node-env,Bumps typescript from 4.2.2 to 4.2.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1066,feat(log): task based custom loggers,0.5488328,display used config path when logging level=log (#2431) (f8406e1),Bumps webpack from 5.24.2 to 5.24.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1067,cli(bootstrap): change helper functions slightly and fix style,0.5246444,"Webpack-CLI v.3.2.0 comes with improved documentation, defaults settings, revised test infrastructure and other fixes. This version is tagged as a major, because we now support recursive configuration lookups.",Bumps @types/prettier from 2.2.1 to 2.2.2. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1068,docs(scaffold): Add installation guide for packages/webpack-scaffold (#727),0.58149135,"Webpack-cli v.3.3.0 comes with fixes to tests, improved documentation and better default setting. It also has webpack v.5.0.0 support along with webpack v.4.0.0 support. ",Bumps ts-jest from 26.5.2 to 26.5.3. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1069,tests: open and serve (#2275),0.49964985,negative options (#2555) (f26ebc1),Bumps got from 11.8.1 to 11.8.2. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1070,chore(deps-dev): bump @typescript-eslint/parser from 5.54.0 to 5.54.1 (#3655),0.4736728,avoid deprecation message (9d6dbda),,0
1071,chore(lint): fix code as per conflicting config,0.48703524,--config-name behaviour for functional configs (#2006) (29ecf8d),Removed an extra line space in commit message format,0
1072,chore(deps-dev): bump @types/node from 14.14.13 to 14.14.14 (#2243),0.47933394,respect NODE_PATH env variable (#3411) (83d1f58),Bumps @typescript-eslint/parser from 4.15.2 to 4.16.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1073,Feature/inquirer prompt (#97),0.50468624,allow to use help command to show option information (#2353) (15eb411),Bumps @typescript-eslint/eslint-plugin from 4.15.2 to 4.16.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1074,chore: replace deprecated String.prototype.substr() (#3168),0.5305401,avoid unnecessary stringify (#1920) (5ef1e7b),Bumps eslint from 7.20.0 to 7.21.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1075,chore(deps-dev): bump @typescript-eslint/eslint-plugin (#3313),0.58007514,error message on invalid plugin options (#2380) (f9ce1d3),,0
1076,chore(deps-dev): bump typescript from 4.2.3 to 4.2.4 (#2608),0.47862023,callback deprecation (#1977) (2cb0c0e),Bumps colorette from 1.2.1 to 1.2.2. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1077,fix: promise support in config (#1666),0.6170999,dependencies: fix vulnerabilities (#458) (3953648),Bumps webpack from 5.24.1 to 5.24.2. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1078,chore: remove gitHash from package.json,0.4730528,internal changes: removed flow and babel from the code base as it was giving serious problems with third party repositories,Bumps @typescript-eslint/eslint-plugin from 4.15.1 to 4.15.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
1079,chore(deps-dev): bump @typescript-eslint/eslint-plugin (#3506),0.58544385,error message on invalid plugin options (#2380) (f9ce1d3),Bumps @typescript-eslint/parser from 4.15.1 to 4.15.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
