Index,Message,Description,Message Abstract,Description Abstract
713,Update valet,,Update valet,
714,Bump version,,Bump version,
715,Merge pull request #870 from drbyte/share-domain,Allow valet share to support multiple domains from same app,Merge pull request #870 from drbyte/share-domain,Allow valet share to support multiple domains from same app
716,Apply suggestions from code review,Co-Authored-By: Matt Stauffer mattstauffer@users.noreply.github.com,Apply suggestions from code review,Co-Authored-By: Matt Stauffer mattstauffer@users.noreply.github.com
717,Bump version,,Bump version,
718,Merge pull request #871 from drbyte/ngrok-2335,Update ngrok binary to 2.3.35,Merge pull request #871 from drbyte/ngrok-2335,Update ngrok binary to 2.3.35
719,Merge pull request #872 from drbyte/share-multiple-processes,Part 2: Fix auto-detection amongst multiple ngrok processes,Merge pull request #872 from drbyte/share-multiple-processes,Part 2: Fix auto-detection amongst multiple ngrok processes
720,Allow start/restart/stop with a specific service,,Allow start/restart/stop with a specific service,
721,Part 2: Fix auto-detection amongst multiple ngrok processes,"Thanks to the generosity of Alan at Ngrok, I've been able to do some additional testing with temporary added features. Turns out #864 was incomplete. This PR now also loops through the default endpoints in order to find a process matching the passed domain. Ref: #864 Ref: #145",Part 2: Fix auto-detection amongst multiple ngrok processes,"Thanks to the generosity of Alan at Ngrok, I've been able to do some additional testing with temporary added features. Turns out #864 was incomplete. This PR now also loops through the default endpoints in order to find a process matching the passed domain. Ref: #864 Ref: #145"
722,Allow valet share to support multiple domains from same app,"This PR allows passing a specific domain name to valet share in order to have the app be served for that domain. Now how it works is this: - (NEW) if a domain name is passed, it checks whether it matches a link (which would be required for multiple domains served by same app project), and uses that - if a domain name is NOT passed, it looks up any links for current directory, and uses the first found link - else falls back to current project foldername It also still allows passing through custom ngrok parameters if desired (ref: #112), as either the 2nd parameter (no domain name passed) or (NEW) 3rd parameter Fixes #537",Allow valet share to support multiple domains from same app,"This PR allows passing a specific domain name to valet share in order to have the app be served for that domain. Now how it works is this: - (NEW) if a domain name is passed, it checks whether it matches a link (which would be required for multiple domains served by same app project), and uses that - if a domain name is NOT passed, it looks up any links for current directory, and uses the first found link - else falls back to current project foldername It also still allows passing through custom ngrok parameters if desired (ref: #112), as either the 2nd parameter (no domain name passed) or (NEW) 3rd parameter Fixes #537"
723,Update ngrok binary to 2.3.35,The binary in this distro was previously version 2.3.34,Update ngrok binary to 2.3.35,The binary in this distro was previously version 2.3.34
724,Bump version.,,Bump version.,
725,Merge pull request #866 from drbyte/valet-uninstall,Allow Valet to uninstall itself,Merge pull request #866 from drbyte/valet-uninstall,Allow Valet to uninstall itself
726,Allow Valet to uninstall itself,"valet uninstall only displays information about how to manually uninstall and clean up after Valet. This PR adds a --force parameter, which will forcefully remove Valet and the Homebrew services it installs, as well as clean up the config files and log files. But for a few post-uninstall composer dependencies, cleanup is very thorough. This brings idempotency to both valet install and valet uninstall --force (There may still be edge cases where other Homebrew or composer packages might create interference with install/uninstall, but this makes things much easier to self-troubleshoot.)",Allow Valet to uninstall itself,"valet uninstall only displays information about how to manually uninstall and clean up after Valet. This PR adds a --force parameter, which will forcefully remove Valet and the Homebrew services it installs, as well as clean up the config files and log files. But for a few post-uninstall composer dependencies, cleanup is very thorough. This brings idempotency to both valet install and valet uninstall --force (There may still be edge cases where other Homebrew or composer packages might create interference with install/uninstall, but this makes things much easier to self-troubleshoot.)"
727,Merge pull request #857 from drbyte/patch-6,Update .travis.yml,Merge pull request #857 from drbyte/patch-6,Update .travis.yml
728,Update .travis.yml,"While 7.4snapshot is still functional, it's no longer needed.",Update .travis.yml,"While 7.4snapshot is still functional, it's no longer needed."
729,Merge pull request #856 from drbyte/dnsmasq-customconfig,Use custom dnsmasq.d folder for easier config and support,Merge pull request #856 from drbyte/dnsmasq-customconfig,Use custom dnsmasq.d folder for easier config and support
730,Merge pull request #858 from drbyte/phpfpm-simplify,Move PHP-FPM pool config to separate valet-specific file,Merge pull request #858 from drbyte/phpfpm-simplify,Move PHP-FPM pool config to separate valet-specific file
731,Merge pull request #864 from drbyte/ngrok-multiple,Fix auto-detection amongst multiple ngrok processes,Merge pull request #864 from drbyte/ngrok-multiple,Fix auto-detection amongst multiple ngrok processes
732,Move PHP-FPM config to separate valet-specific file,"This allows the valet configuration to stand separately from the default PHP config. This benefits troubleshooting, makes customization of FPM workers and other settings easer and allows for easier uninstallation. Also renames any previously-existing www.conf pool config so it doesn't conflict with Valet nor run unnecessary additional processes.",Move PHP-FPM config to separate valet-specific file,"This allows the valet configuration to stand separately from the default PHP config. This benefits troubleshooting, makes customization of FPM workers and other settings easer and allows for easier uninstallation. Also renames any previously-existing www.conf pool config so it doesn't conflict with Valet nor run unnecessary additional processes."
733,Merge pull request #863 from cdavid138/master,Cater for filepaths with spaces,Merge pull request #863 from cdavid138/master,Cater for filepaths with spaces
734,Fix auto-detection amongst multiple ngrok processes,"Ngrok Pro plans allow multiple processes, which means you could be serving several sites simultaneously. This PR allows Valet to correctly identify amongst the active ngrok process URLs. Fixes #145",Fix auto-detection amongst multiple ngrok processes,"Ngrok Pro plans allow multiple processes, which means you could be serving several sites simultaneously. This PR allows Valet to correctly identify amongst the active ngrok process URLs. Fixes #145"
735,Cater for filepaths with spaces,Fixes issue where certificates fail to be generated due to a space in the filepath,Cater for filepaths with spaces,Fixes issue where certificates fail to be generated due to a space in the filepath
736,"Dnsmasq allows use of a common config folder, much like nginx and php do.","This PR changes Valet's default config process to empower this feature, which makes installation less intrusive, and easier to identify and remove valet-specific customizations. This will make for easier troubleshooting ... and easier customizing (such as dropping in a custom logging config, additional TLDs, alternate DNS resolvers, etc) Also removes old dnsmasq configs used by prior Valet versions","Dnsmasq allows use of a common config folder, much like nginx and php do.","This PR changes Valet's default config process to empower this feature, which makes installation less intrusive, and easier to identify and remove valet-specific customizations. This will make for easier troubleshooting ... and easier customizing (such as dropping in a custom logging config, additional TLDs, alternate DNS resolvers, etc) Also removes old dnsmasq configs used by prior Valet versions"
737,Merge pull request #855 from drbyte/patch-5,Set robots nofollow for all valet share traffic,Merge pull request #855 from drbyte/patch-5,Set robots nofollow for all valet share traffic
738,Merge pull request #853 from drbyte/dnsmasq-restart,Include dnsmasq in valet start/restart command,Merge pull request #853 from drbyte/dnsmasq-restart,Include dnsmasq in valet start/restart command
739,Convert comma to semicolon,,Convert comma to semicolon,
740,Merge pull request #852 from drbyte/patch-4,Display nginx config errors on start,Merge pull request #852 from drbyte/patch-4,Display nginx config errors on start
741,Merge pull request #850 from drbyte/patch-2,Drop unnecessary symfony/process 2.x support,Merge pull request #850 from drbyte/patch-2,Drop unnecessary symfony/process 2.x support
742,Capitalize c in Composer,,Capitalize c in Composer,
743,Merge pull request #849 from drbyte/patch-1,Add comment to consider running composer global update after switching php version,Merge pull request #849 from drbyte/patch-1,Add comment to consider running composer global update after switching php version
744,Merge pull request #854 from drbyte/valet-unsecure-all,Add --all parameter to valet unsecure command,Merge pull request #854 from drbyte/valet-unsecure-all,Add --all parameter to valet unsecure command
745,Merge pull request #851 from drbyte/patch-3,Add detailed valet uninstall instructions,Merge pull request #851 from drbyte/patch-3,Add detailed valet uninstall instructions
746,Merge pull request #835 from jrbarnard/bugfix/parked-merge-overwrite,Do not show sites in parked if they would not be served,Merge pull request #835 from jrbarnard/bugfix/parked-merge-overwrite,Do not show sites in parked if they would not be served
747,Merge pull request #859 from drbyte/patch-7,Fix misnamed test,Merge pull request #859 from drbyte/patch-7,Fix misnamed test
748,Add detailed uninstall instructions,Previously valet uninstall would just shutdown the nginx service. This PR also stops PHP and gives a number of instructions on how to do a (nearly) clean uninstall of most Valet dependencies. And also some troubleshooting tips.,Add detailed uninstall instructions,Previously valet uninstall would just shutdown the nginx service. This PR also stops PHP and gives a number of instructions on how to do a (nearly) clean uninstall of most Valet dependencies. And also some troubleshooting tips.
749,Update NginxTest.php,Fix misnamed test,Update NginxTest.php,Fix misnamed test
750,Set robots nofollow for all valet share traffic,Replaces and closes #575 ... for reasons described there.,Set robots nofollow for all valet share traffic,Replaces and closes #575 ... for reasons described there.
751,Add --all parameter to valet unsecure command,"This PR allows passing --all to valet unsecure to have it remove all certificates from all Valet configs AND from the MacOS Keychain. This effectively cleans up certificate fragments or broken configs, and can help with troubleshooting.",Add --all parameter to valet unsecure command,"This PR allows passing --all to valet unsecure to have it remove all certificates from all Valet configs AND from the MacOS Keychain. This effectively cleans up certificate fragments or broken configs, and can help with troubleshooting."
752,Include dnsmasq in valet start/restart command,"While it's rare that the dnsmasq won't be started, it feels incomplete to not include the service when starting/restarting valet, since valet depends on it.",Include dnsmasq in valet start/restart command,"While it's rare that the dnsmasq won't be started, it feels incomplete to not include the service when starting/restarting valet, since valet depends on it."
753,Display nginx config errors on start,"While since #268 valet has been checking nginx configs for errors when starting/restarting, the captured errors are never displayed if there is a failure because it's being run using quietly().  This PR causes the errors to pass through to the console so we can more readily understand why nginx may not be starting or not serving properly.",Display nginx config errors on start,"While since #268 valet has been checking nginx configs for errors when starting/restarting, the captured errors are never displayed if there is a failure because it's being run using quietly().  This PR causes the errors to pass through to the console so we can more readily understand why nginx may not be starting or not serving properly."
754,Drop unnecessary symfony/process 2.x support,"Since we require PHP > 5.6 there's no need to support symfony/process 2.x  However, symfony/process 4.x requires minimum PHP 7.1 so have to retain 3.x for now if we wish to support PHP 7.0 or older without complications.",Drop unnecessary symfony/process 2.x support,"Since we require PHP > 5.6 there's no need to support symfony/process 2.x  However, symfony/process 4.x requires minimum PHP 7.1 so have to retain 3.x for now if we wish to support PHP 7.0 or older without complications."
755,Add comment to consider running composer global update,When switching to older PHP versions there may be a composer package dependency conflict. This PR adds a note to consider running composer global update to update those dependencies. It's only a comment since not all changes in PHP version will require running the update. Fixes #822,Add comment to consider running composer global update,When switching to older PHP versions there may be a composer package dependency conflict. This PR adds a note to consider running composer global update to update those dependencies. It's only a comment since not all changes in PHP version will require running the update. Fixes #822
756,Fix 7.7 typo in brew test,,Fix 7.7 typo in brew test,
757,Bump version,,Bump version,
758,Merge pull request #845 from drbyte/patch-2,Allow support for symfony/process 5.0,Merge pull request #845 from drbyte/patch-2,Allow support for symfony/process 5.0
759,Merge pull request #847 from ravenberg/master,PHP 7.4 support,Merge pull request #847 from ravenberg/master,PHP 7.4 support
760,removed 7.4 from 'allowed failures' list in travis.yml,,removed 7.4 from 'allowed failures' list in travis.yml,
761,added assertions to fix test,,added assertions to fix test,
762,Updated SUPPORTED_PHP_VERSIONS and LATEST_PHP_VERSION constants to 7.4,,Updated SUPPORTED_PHP_VERSIONS and LATEST_PHP_VERSION constants to 7.4,
763,Allow support for symfony/process 5.0,,Allow support for symfony/process 5.0,
764,Version bump,,Version bump,
765,Merge pull request #843 from drbyte/patch-1,Symfony/Process 4.4.0 compatibility,Merge pull request #843 from drbyte/patch-1,Symfony/Process 4.4.0 compatibility
766,Symfony/Process 4.4.0 compatibility,"Process 4.4.0 changed command-line parsing by being more aggressive with substitutions, causing our intended literal ""$NF"" to throw an exception. https://github.com/symfony/process/compare/v4.3.8...v4.4.0#diff-9a01fc0e340da4c3f1e4a16029a63977R1644-R1653",Symfony/Process 4.4.0 compatibility,"Process 4.4.0 changed command-line parsing by being more aggressive with substitutions, causing our intended literal ""$NF"" to throw an exception. link"
767,Bump version,,Bump version,
768,Merge pull request #834 from jrbarnard/bugfix/parked-showing-files,Ignore parked paths that are not directories when getting sites,Merge pull request #834 from jrbarnard/bugfix/parked-showing-files,Ignore parked paths that are not directories when getting sites
769,Merge pull request #832 from 0xb4lint/master,fastcgi_split_path_info location regex fix,Merge pull request #832 from 0xb4lint/master,fastcgi_split_path_info location regex fix
770,"Do not show sites in parked if they would not be served (parked after a site with the same name, or an existing linked site)",,"Do not show sites in parked if they would not be served (parked after a site with the same name, or an existing linked site)",
771,Ignore parked paths that are not directory when getting parked sites,,Ignore parked paths that are not directory when getting parked sites,
772,fastcgi_split_path_info with location regex fix,,fastcgi_split_path_info with location regex fix,
773,Bump version,,Bump version,
774,Merge pull request #830 from jamieburchell/patch-1,Fix incorrectly decoding plus symbol to space in paths,Merge pull request #830 from jamieburchell/patch-1,Fix incorrectly decoding plus symbol to space in paths
775,Fix incorrectly decoding plus symbol to space in paths,Fixes https://github.com/laravel/valet/issues/829,Fix incorrectly decoding plus symbol to space in paths,Fixes link
776,Merge pull request #824 from jrbarnard/feature/links-with-parked,Add 'parked' command to show all sites which have been parked,Merge pull request #824 from jrbarnard/feature/links-with-parked,Add 'parked' command to show all sites which have been parked
777,Merge branch 'master' into feature/links-with-parked,,Merge branch 'master' into feature/links-with-parked,
778,Bump again,,Bump again,
779,Merge pull request #825 from jrbarnard/bugfix/823,Check for tld on end of certificate path to support multi segment tld's,Merge pull request #825 from jrbarnard/bugfix/823,Check for tld on end of certificate path to support multi segment tld's
780,Bump version,,Bump version,
781,Merge pull request #826 from jrbarnard/feature/stop-php-running-version,Fix #708. Use stopRunning instead of stop to only stop running php,Merge pull request #826 from jrbarnard/feature/stop-php-running-version,Fix #708. Use stopRunning instead of stop to only stop running php
782,Deprecate getLinks,,Deprecate getLinks,
783,Fix stripe -> strip typo,,Fix stripe -> strip typo,
784,Fix incorrect new test name,,Fix incorrect new test name,
785,Check for tld on end of certificate file name to support multi segment tld's,,Check for tld on end of certificate file name to support multi segment tld's,
786,Add 'parked' command to show all sites which have been parked using valet park 'path',,Add 'parked' command to show all sites which have been parked using valet park 'path',
787,Fix #708. Use stopRunning instead of stop to only stop running php services,,Fix #708. Use stopRunning instead of stop to only stop running php services,
788,Version bump,,Version bump,
789,"Revert ""Increase nginx buffer sizes in dev""",This reverts commit 536e59990b64daf9ca5e124dd8c0f84484f269d9.,"Revert ""Increase nginx buffer sizes in dev""",This reverts commit 536e59990b64daf9ca5e124dd8c0f84484f269d9.
790,Merge pull request #819 from drbyte/forge-matchup2-logs,Turn off logging of hits to robots.txt and favicon.ico,Merge pull request #819 from drbyte/forge-matchup2-logs,Turn off logging of hits to robots.txt and favicon.ico
791,Preemptive version bump,,Preemptive version bump,
792,Merge pull request #818 from drbyte/forge-matchup1,Allow for longer domain names,Merge pull request #818 from drbyte/forge-matchup1,Allow for longer domain names
793,Merge pull request #813 from drbyte/larger-buffers,Increase nginx buffer sizes in dev,Merge pull request #813 from drbyte/larger-buffers,Increase nginx buffer sizes in dev
794,Increase nginx buffer sizes in dev,"These larger buffer sizes accommodate larger requests that are often complained about in Valet support issues. These updates are inspired by common configs in Homestead. I've been using these in my local Valet config for 4+ months, without any negative side-effects. Edit: commented-out several, and made consistent with Forge defaults",Increase nginx buffer sizes in dev,"These larger buffer sizes accommodate larger requests that are often complained about in Valet support issues. These updates are inspired by common configs in Homestead. I've been using these in my local Valet config for 4+ months, without any negative side-effects. Edit: commented-out several, and made consistent with Forge defaults"
795,Turn off logging of hits to robots.txt and favicon.ico,A long-requested adjustment to Valet is to bypass the logging of robots.txt and favicon.ico hits. Particularly when keeping an Ngrok session alive. This update is consistent with default logging settings in Forge.,Turn off logging of hits to robots.txt and favicon.ico,A long-requested adjustment to Valet is to bypass the logging of robots.txt and favicon.ico hits. Particularly when keeping an Ngrok session alive. This update is consistent with default logging settings in Forge.
796,"Add corresponding setting, also from Forge.",Ref: http://nginx.org/en/docs/hash.html,"Add corresponding setting, also from Forge.",Ref: link
797,Allow for longer domain names,Increases domain name length support in Valet per #543 and #808 This is the same setting used in Forge,Allow for longer domain names,Increases domain name length support in Valet per #543 and #808 This is the same setting used in Forge
798,Bump version to 2.4.0,,Bump version to 2.4.0,
799,Merge pull request #573 from corneliusio/master,Allow http2 server push for secured domains [BREAKING],Merge pull request #573 from corneliusio/master,Allow http2 server push for secured domains [BREAKING]
800,Merge pull request #811 from drbyte/fire-valetenv-earlier,Fire the .valet-env environment var detection earlier,Merge pull request #811 from drbyte/fire-valetenv-earlier,Fire the .valet-env environment var detection earlier
801,Merge pull request #812 from drbyte/ngrok-2334,Upgrade ngrok binary from 2.2.8 to 2.3.34,Merge pull request #812 from drbyte/ngrok-2334,Upgrade ngrok binary from 2.2.8 to 2.3.34
802,Merge pull request #738 from marflow/master,Update StatamicValetDriver.php with locale 'zh',Merge pull request #738 from marflow/master,Update StatamicValetDriver.php with locale 'zh'
803,Merge pull request #814 from drbyte/Restrict-to-127.0.0.1,Improve security by listening on 127.0.0.1 only,Merge pull request #814 from drbyte/Restrict-to-127.0.0.1,Improve security by listening on 127.0.0.1 only
804,Merge pull request #816 from drbyte/6-dot-0,Add compatibility with global illuminate 6.0 pkgs,Merge pull request #816 from drbyte/6-dot-0,Add compatibility with global illuminate 6.0 pkgs
805,Merge pull request #817 from drbyte/74tests,Compatibility PHP 7.4,Merge pull request #817 from drbyte/74tests,Compatibility PHP 7.4
806,Testing 7.4,,Testing 7.4,
807,Add compatibility with illuminate 6.0 pkgs,,Add compatibility with illuminate 6.0 pkgs,
808,Improve security by listening on 127.0.0.1 only,"Fixes #772 I've been using this config change since Aug 17, 2019, without any negative side-effects. All Valet services continue to work properly, and Valet Share still works just as expected. If someone were to have a challenge with it, there's an easy downgrade: just remove the 127.0.0.1: from these files, and run valet tld test to rebuild the individual site configs. Or just manually edit the ~/.config/valet/Nginx site file manually.",Improve security by listening on 127.0.0.1 only,"Fixes #772 I've been using this config change since Aug 17, 2019, without any negative side-effects. All Valet services continue to work properly, and Valet Share still works just as expected. If someone were to have a challenge with it, there's an easy downgrade: just remove the 127.0.0.1: from these files, and run valet tld test to rebuild the individual site configs. Or just manually edit the ~/.config/valet/Nginx site file manually."
809,Upgrade ngrok binary from 2.2.8 to 2.3.34,,Upgrade ngrok binary from 2.2.8 to 2.3.34,
810,Fire the .valet-env environment var detection earlier,"To support smarter detection of static-file detection and allow Valet to mutate the URI for externally-hosted assets (save bandwidth and local storage etc), detecting any custom-inserted environment variables needs to happen slightly sooner in the execution cycle. Discovered this issue when troubleshooting #729 and #247. While they have other workarounds, this PR simplifies things, and potentially makes custom drivers slightly easier too ... when the use-case applies.",Fire the .valet-env environment var detection earlier,"To support smarter detection of static-file detection and allow Valet to mutate the URI for externally-hosted assets (save bandwidth and local storage etc), detecting any custom-inserted environment variables needs to happen slightly sooner in the execution cycle. Discovered this issue when troubleshooting #729 and #247. While they have other workarounds, this PR simplifies things, and potentially makes custom drivers slightly easier too ... when the use-case applies."
811,Merge pull request #793 from nick-f/add-upgrade-instructions,Add link to upgrade instructions in outdated version error message,Merge pull request #793 from nick-f/add-upgrade-instructions,Add link to upgrade instructions in outdated version error message
812,Merge pull request #806 from matt-allan/cleanup-comments,Fix incorrect comments,Merge pull request #806 from matt-allan/cleanup-comments,Fix incorrect comments
813,Fix incorrect comments,,Fix incorrect comments,
814,Add link to upgrade instructions in outdated error,"Previously when checking if the Valet version in use was the latest, you'd have to go to Valet repo on GitHub, find out that all the docs were on laravel.com, go there, find the upgrade instructions, and then upgrade. This can be simplified by giving the user the option to view the link.",Add link to upgrade instructions in outdated error,"Previously when checking if the Valet version in use was the latest, you'd have to go to Valet repo on GitHub, find out that all the docs were on laravel.com, go there, find the upgrade instructions, and then upgrade. This can be simplified by giving the user the option to view the link."
815,Merge pull request #785 from petecoop/patch-1,Fix example log command,Merge pull request #785 from petecoop/patch-1,Fix example log command
816,Fix example log command,,Fix example log command,
817,Pre-emptive version bump,,Pre-emptive version bump,
818,Merge pull request #781 from laravel/replace-sort-keys-with-native-php,Replace sortKeys with native ksort to avoid bumping Collect dependency,Merge pull request #781 from laravel/replace-sort-keys-with-native-php,Replace sortKeys with native ksort to avoid bumping Collect dependency
819,Replace sortKeys with native ksort to avoid bumping Collect dependency,,Replace sortKeys with native ksort to avoid bumping Collect dependency,
820,Pre-emptive version bump to avoid the shame,,Pre-emptive version bump to avoid the shame,
821,Version bump of shame,,Version bump of shame,
822,Merge pull request #780 from drbyte/fix-sudo,"Fix ""sudo: sorry, you are not allowed to preserve the environment"" msg",Merge pull request #780 from drbyte/fix-sudo,"Fix ""sudo: sorry, you are not allowed to preserve the environment"" msg"
823,"Fix ""sudo: sorry, you are not allowed to preserve the environment"" messages","If you've previously run valet trust to allow valet to run without specifying sudo repeatedly or entering your password with various valet commands, recent updates to MacOS may give you a sudo: sorry, you are not allowed to preserve the environment response when trying to run those valet commands. The fix is in updating the sudoers entry that valet trust creates. This PR tells valet how to update the sudoers entry so that this message doesn't continue. YOU WILL NEED TO RE-RUN valet trust IF YOU HAD PREVIOUSLY RUN IT, after installing this update, in order for this code change to have any effect. (Technical explanation: the sudoers protections have become stricter, so we have to be more explicit that we do indeed want environment variables to flow through to the sudo user's environment when using valet via sudoers entries.)","Fix ""sudo: sorry, you are not allowed to preserve the environment"" messages","If you've previously run valet trust to allow valet to run without specifying sudo repeatedly or entering your password with various valet commands, recent updates to MacOS may give you a sudo: sorry, you are not allowed to preserve the environment response when trying to run those valet commands. The fix is in updating the sudoers entry that valet trust creates. This PR tells valet how to update the sudoers entry so that this message doesn't continue. YOU WILL NEED TO RE-RUN valet trust IF YOU HAD PREVIOUSLY RUN IT, after installing this update, in order for this code change to have any effect. (Technical explanation: the sudoers protections have become stricter, so we have to be more explicit that we do indeed want environment variables to flow through to the sudo user's environment when using valet via sudoers entries.)"
824,Merge pull request #705 from samgranger/patch-1,Add JSON:API support for Drupal,Merge pull request #705 from samgranger/patch-1,Add JSON:API support for Drupal
825,Merge pull request #770 from drbyte/fix-var-root,Preserve user Home and env when calling sudo commands,Merge pull request #770 from drbyte/fix-var-root,Preserve user Home and env when calling sudo commands
826,Preserve User (and env) when calling sudo commands,Fixes #321 Creds to @Patistar,Preserve User (and env) when calling sudo commands,Fixes #321 Creds to @Patistar
827,Merge pull request #757 from furey/pull-548-refinements,"548 Refinements (""valet logs"" Command)",Merge pull request #757 from furey/pull-548-refinements,"548 Refinements (""valet logs"" Command)"
828,Version bump,,Version bump,
829,"Removed ""php"" and ""mysql"" log key/path values.",,"Removed ""php"" and ""mysql"" log key/path values.",
830,"Changed ""logs"" command name to ""log"".",,"Changed ""logs"" command name to ""log"".",
831,Merge pull request #767 from furey/feature/home-autoloader,HOME Autoloader,Merge pull request #767 from furey/feature/home-autoloader,HOME Autoloader
832,Added HOME Composer autoload path to head of Valet CLI file.,,Added HOME Composer autoload path to head of Valet CLI file.,
833,Resolutions to the following change requests:, https://github.com/laravel/valet/pull/757#discussion_r274547618 https://github.com/laravel/valet/pull/757#discussion_r274549378 https://github.com/laravel/valet/pull/757#discussion_r274549637 https://github.com/laravel/valet/pull/757#discussion_r274549735 https://github.com/laravel/valet/pull/757#discussion_r274550184 https://github.com/laravel/valet/pull/757#discussion_r274550266 https://github.com/laravel/valet/pull/757#discussion_r274550513 https://github.com/laravel/valet/pull/757#discussion_r274550683 https://github.com/laravel/valet/pull/757#discussion_r274550831 https://github.com/laravel/valet/pull/757#discussion_r274550915 https://github.com/laravel/valet/pull/757#discussion_r274551027,Resolutions to the following change requests:,link link link link link link link link link link link
834,Re-write Process version comment,,Re-write Process version comment,
835,Merge pull request #766 from Padrio/master,Fixed warning on newer symfony/process versions,Merge pull request #766 from Padrio/master,Fixed warning on newer symfony/process versions
836,Fixed warning on newer symfony/process versions,,Fixed warning on newer symfony/process versions,
837,Fixed warning on newer symfony/process versions,,Fixed warning on newer symfony/process versions,
838,Version bump,,Version bump,
839,Merge pull request #591 from morrislaptop/deep-custom-driver-search,Recursively search for custom valet drivers,Merge pull request #591 from morrislaptop/deep-custom-driver-search,Recursively search for custom valet drivers
840,Merge pull request #765 from drbyte/allow-74snapshot-failures,Allow TravisCI to fail on PHP7.4snapshot builds,Merge pull request #765 from drbyte/allow-74snapshot-failures,Allow TravisCI to fail on PHP7.4snapshot builds
841,Allow TravisCI to fail on PHP7.4snapshot builds,,Allow TravisCI to fail on PHP7.4snapshot builds,
842,Version bump,,Version bump,
843,Merge pull request #764 from laravel/mes/revert-761,Revert new fromShellCommandLine call,Merge pull request #764 from laravel/mes/revert-761,Revert new fromShellCommandLine call
844,Revert new fromShellCommandLine call,,Revert new fromShellCommandLine call,
845,Empty commit to restart Travis CI build.,,Empty commit to restart Travis CI build.,
846,Version bump,,Version bump,
847,Added default logs array. Sorting merged default/config logs array. Added key/files table and guided info when no key is passed. Added warnings when accessing non-existent key/files.,,Added default logs array. Sorting merged default/config logs array. Added key/files table and guided info when no key is passed. Added warnings when accessing non-existent key/files.,
848,Merge pull request #760 from ikari7789/refactor-create-certificate,Fix issue with CA serial params,Merge pull request #760 from ikari7789/refactor-create-certificate,Fix issue with CA serial params
849,Merge pull request #761 from Padrio/master,Fixes deprecated Process argument passed as string,Merge pull request #761 from Padrio/master,Fixes deprecated Process argument passed as string
850,Fixes deprecated Process argument passed as string,Passing a command as string is deprecated since Symfony 4.2.,Fixes deprecated Process argument passed as string,Passing a command as string is deprecated since Symfony 4.2.
851,Fix issue with CA serial params,"Should always provide CAserial, but should only provide CAcreateserial if file does not exist. Should probably fix permissions issue mentioned in the comments when attempting to create certificate.",Fix issue with CA serial params,"Should always provide CAserial, but should only provide CAcreateserial if file does not exist. Should probably fix permissions issue mentioned in the comments when attempting to create certificate."
852,"Added ""logs"" command (with optional ""follow"" and ""lines"" flags), defaulting to Valet's ""/log/nginx-error.log"" file if no ""logs.[file]"" configuration value is found in Valet's ""config.json"" file.",,"Added ""logs"" command (with optional ""follow"" and ""lines"" flags), defaulting to Valet's ""/log/nginx-error.log"" file if no ""logs.[file]"" configuration value is found in Valet's ""config.json"" file.",
853,Merge pull request #755 from drbyte/travis74,TravisCI - change nightly(8.0) PHP to 7.4snapshot,Merge pull request #755 from drbyte/travis74,TravisCI - change nightly(8.0) PHP to 7.4snapshot
854,Merge pull request #721 from timciep/patch-1,Fix SSL Certificate creation,Merge pull request #721 from timciep/patch-1,Fix SSL Certificate creation
855,Merge pull request #747 from golubkovden/patch-2,Update valet,Merge pull request #747 from golubkovden/patch-2,Update valet
856,TravisCI - change nightly(8.0) PHP to 7.4snapshot,The former approach of using nightly to grab the latest in-dev PHP version isn't working well now that the nightly build is an alias for 8.0 ... and 8.0 isn't resolving composer packages since most haven't tagged anything compatible with it yet. So switching to 7.4snapshot allows testing against the next announced PHP version set to release later this year.,TravisCI - change nightly(8.0) PHP to 7.4snapshot,The former approach of using nightly to grab the latest in-dev PHP version isn't working well now that the nightly build is an alias for 8.0 ... and 8.0 isn't resolving composer packages since most haven't tagged anything compatible with it yet. So switching to 7.4snapshot allows testing against the next announced PHP version set to release later this year.
857,Merge pull request #751 from CodeLingoBot/rewrite-laravel-valet-psr2-lower-case-constant-values,Change PHP keywords to comply with PSR2,Merge pull request #751 from CodeLingoBot/rewrite-laravel-valet-psr2-lower-case-constant-values,Change PHP keywords to comply with PSR2
858,Fix case of contants based on best practices from PSR2,Signed-off-by: CodeLingoBot bot@codelingo.io,Fix case of contants based on best practices from PSR2,Signed-off-by: CodeLingoBot bot@codelingo.io
859,Update valet,Suppress error message if file not exists,Update valet,Suppress error message if file not exists
860,"handle SSL .crt creation ""Permission denied"" failure",,"handle SSL .crt creation ""Permission denied"" failure",
861,Add support to setup Kirby above webroot,,Add support to setup Kirby above webroot,
862,Update StatamicValetDriver.php,,Update StatamicValetDriver.php,
863,Version bump of shame,,Version bump of shame,
864,Remove outdated option in brew install options,Resolves #725,Remove outdated option in brew install options,Resolves #725
865,fix ssl certificate creation,,fix ssl certificate creation,
866,use formula to restart php instead of version,,use formula to restart php instead of version,
867,added suggested 7.2 and fix doesn't typo,,added suggested 7.2 and fix doesn't typo,
868,update to unlink not the current version but the currently linked formula path (handles bug with latest version under php path),,update to unlink not the current version but the currently linked formula path (handles bug with latest version under php path),
869,"clean up to remove search, refactor to better handle versions using regex",,"clean up to remove search, refactor to better handle versions using regex",
870,add tests for use version and return the found version to output,,add tests for use version and return the found version to output,
871,add more tests for new methods and bits of clean up,,add more tests for new methods and bits of clean up,
