Index,Message,Description,Message Abstract,Description Abstract
3489,Just make it a handler function.,,Just make it a handler function.,
3490,Add singleton example and add a blurb in SSR docs.,,Add singleton example and add a blurb in SSR docs.,
3491,Merge pull request #2936 from malte-wessel/basename-transitionhooks,Transition hooks swallow basename (failing test),Merge pull request #2936 from malte-wessel/basename-transitionhooks,Transition hooks swallow basename (failing test)
3492,Update CHANGES.md,,Update CHANGES.md,
3493,Merge pull request #2910 from taion/use-history-createLocation,Use history.createLocation where possible,Merge pull request #2910 from taion/use-history-createLocation,Use history.createLocation where possible
3494,Use history.createLocation where possible,,Use history.createLocation where possible,
3495,Merge pull request #3011 from taion/fix-introduction-query-grammar,Fix grammar on introduction,Merge pull request #3011 from taion/fix-introduction-query-grammar,Fix grammar on introduction
3496,Merge pull request #3014 from jwdotjs/update-incorrect-upgrade-2.0.0-docs,Update v2.0.0 Upgrade Documentation - stringifyQueryString -> stringifyQuery,Merge pull request #3014 from jwdotjs/update-incorrect-upgrade-2.0.0-docs,Update v2.0.0 Upgrade Documentation - stringifyQueryString -> stringifyQuery
3497,Merge pull request #3012 from joscha/patch-1,docs(example): fix module name,Merge pull request #3012 from joscha/patch-1,docs(example): fix module name
3498,Update Custom Query String Parsing,The documentation previously said the hook for a customized query stringification was stringifyQueryString but key should actually be stringifyQuery which can be seen in the History module here: https://github.com/rackt/history/blob/master/modules/useQueries.js#L32,Update Custom Query String Parsing,The documentation previously said the hook for a customized query stringification was stringifyQueryString but key should actually be stringifyQuery which can be seen in the History module here: link
3499,docs(example): fix module name,,docs(example): fix module name,
3500,Fix grammar on introduction,,Fix grammar on introduction,
3501,Merge pull request #2992 from billyjanitsch/docs-history-singleton,Remove misleading example from upgrade guide,Merge pull request #2992 from billyjanitsch/docs-history-singleton,Remove misleading example from upgrade guide
3502,Remove incorrect example in upgrade guide,,Remove incorrect example in upgrade guide,
3503,Merge pull request #2965 from taion/createTransitionManager-initial-state,Fix initial routing state after match,Merge pull request #2965 from taion/createTransitionManager-initial-state,Fix initial routing state after match
3504,More explicit and opaque match context for Router,,More explicit and opaque match context for Router,
3505,Fix initial routing state after match,,Fix initial routing state after match,
3506,Merge pull request #2962 from andreynering/patch-1,[README.md] Add --save to install command,Merge pull request #2962 from andreynering/patch-1,[README.md] Add --save to install command
3507,[README.md] Add --save to install command,,[README.md] Add --save to install command,
3508,Merge pull request #2958 from taion/clean-up-karma,Don't need to double-add ChromeCi in Karma,Merge pull request #2958 from taion/clean-up-karma,Don't need to double-add ChromeCi in Karma
3509,Don't need to double-add ChromeCi in Karma,,Don't need to double-add ChromeCi in Karma,
3510,Merge pull request #2951 from benstokoe/master,Troubleshooting information about this.context.router,Merge pull request #2951 from benstokoe/master,Troubleshooting information about this.context.router
3511,Style header a bit better,,Style header a bit better,
3512,Troubleshooting information about this.context.router,,Troubleshooting information about this.context.router,
3513,Merge pull request #2946 from jamischarles/docs_unreachable_route,docs: Add unreachable routes troubleshooting,Merge pull request #2946 from jamischarles/docs_unreachable_route,docs: Add unreachable routes troubleshooting
3514,docs: Add unreachable routes troubleshooting,This is a common occurrence. Reordering the routes fixes this issue.,docs: Add unreachable routes troubleshooting,This is a common occurrence. Reordering the routes fixes this issue.
3515,fixed wrong pathname,,fixed wrong pathname,
3516,added failing basename test,,added failing basename test,
3517,Merge pull request #2931 from taion/update-docs,Update docs,Merge pull request #2931 from taion/update-docs,Update docs
3518,Fix Router examples in introduction,,Fix Router examples in introduction,
3519,Document how to not mismatch for async SSR routes,,Document how to not mismatch for async SSR routes,
3520,"Add ""minimizing bundle size"" guide",,"Add ""minimizing bundle size"" guide",
3521,Document histories in API reference,,Document histories in API reference,
3522,Clean up API.md formatting and document IndexLink,,Clean up API.md formatting and document IndexLink,
3523,Merge pull request #2923 from taion/loopAsync-unwind-recursion,Unwind recursion in loopAsync when possible,Merge pull request #2923 from taion/loopAsync-unwind-recursion,Unwind recursion in loopAsync when possible
3524,Unwind getChildRoutes as well,,Unwind getChildRoutes as well,
3525,Unwind the done callback as well,,Unwind the done callback as well,
3526,Unwind recursion in loopAsync when possible,,Unwind recursion in loopAsync when possible,
3527,Merge pull request #2926 from gabrielenosso/patch-1,Update v2.0.0.md - fix doc error,Merge pull request #2926 from gabrielenosso/patch-1,Update v2.0.0.md - fix doc error
3528,Update v2.0.0.md,,Update v2.0.0.md,
3529,Merge pull request #2921 from taion/fix-Link,Fix handling of Link location descriptors,Merge pull request #2921 from taion/fix-Link,Fix handling of Link location descriptors
3530,Fix handling of Link location descriptors,,Fix handling of Link location descriptors,
3531,Merge pull request #2915 from taion/update-changes,Update CHANGES,Merge pull request #2915 from taion/update-changes,Update CHANGES
3532,Update CHANGES,,Update CHANGES,
3533,Merge pull request #2911 from taion/remove-unused-util,Remove unused execStepsWithDelay,Merge pull request #2911 from taion/remove-unused-util,Remove unused execStepsWithDelay
3534,Remove unused execStepsWithDelay,,Remove unused execStepsWithDelay,
3535,Merge pull request #2906 from taion/remove-default-export,Remove default Router export,Merge pull request #2906 from taion/remove-default-export,Remove default Router export
3536,Remove default Router export,,Remove default Router export,
3537,Merge pull request #2904 from taion/bump-history-dep,Bump history dependency to include deprecations,Merge pull request #2904 from taion/bump-history-dep,Bump history dependency to include deprecations
3538,Merge pull request #2905 from wesbos/patch-1,Add apache rewrite example,Merge pull request #2905 from wesbos/patch-1,Add apache rewrite example
3539,We have now unpoopified Dev Tools :poop:,,We have now unpoopified Dev Tools :poop:,
3540,Add apache rewrite example,,Add apache rewrite example,
3541,Bump history dependency to include deprecations,,Bump history dependency to include deprecations,
3542,Version 2.0.0-rc5,,Version 2.0.0-rc5,
3543,Merge pull request #2900 from jorrit/patch-1,Fix typo in 2.0.0 upgrade guide,Merge pull request #2900 from jorrit/patch-1,Fix typo in 2.0.0 upgrade guide
3544,Fix typo in 2.0.0 upgrade guide,,Fix typo in 2.0.0 upgrade guide,
3545,Merge pull request #2896 from jclgoodwin/patch-1,Clarify updating testing setup from 0.x to 1.x,Merge pull request #2896 from jclgoodwin/patch-1,Clarify updating testing setup from 0.x to 1.x
3546,Update testing.md,,Update testing.md,
3547,Merge pull request #2883 from taion/client-match-async,Improve support for server rendering async routes,Merge pull request #2883 from taion/client-match-async,Improve support for server rendering async routes
3548,Merge pull request #2880 from taion/postinstall-info,Tell users what's going on in postinstall,Merge pull request #2880 from taion/postinstall-info,Tell users what's going on in postinstall
3549,Merge pull request #2888 from ekweible/readme-typo,"Typo in readme: ""stategy"" -> ""strategy""",Merge pull request #2888 from ekweible/readme-typo,"Typo in readme: ""stategy"" -> ""strategy"""
3550,"Typo in readme: ""stategy"" -> ""strategy""",,"Typo in readme: ""stategy"" -> ""strategy""",
3551,Improve support for server rendering async routes,,Improve support for server rendering async routes,
3552,Allow installing from source,,Allow installing from source,
3553,Tell users what's going on in postinstall,,Tell users what's going on in postinstall,
3554,Merge pull request #2872 from vishaltelangre/patch-1,Fix typo 'router' to 'history' in v2.0.0 upgrade guide,Merge pull request #2872 from vishaltelangre/patch-1,Fix typo 'router' to 'history' in v2.0.0 upgrade guide
3555,Fix typo 'router' to 'history' in v2.0.0 upgrade guide,,Fix typo 'router' to 'history' in v2.0.0 upgrade guide,
3556,Merge pull request #2869 from rackt/upstack,Update our tested browsers,Merge pull request #2869 from rackt/upstack,Update our tested browsers
3557,Put local Chrome back into Travis tests.,,Put local Chrome back into Travis tests.,
3558,Update our tested browsers.,,Update our tested browsers.,
3559,Merge pull request #2855 from taion/onEnter-location-descriptor,Use location descriptor in onEnter redirect,Merge pull request #2855 from taion/onEnter-location-descriptor,Use location descriptor in onEnter redirect
3560,Merge pull request #2868 from taion/rename-confirming-navigation-example,"Rename ""confirming navigation"" example",Merge pull request #2868 from taion/rename-confirming-navigation-example,"Rename ""confirming navigation"" example"
3561,"Rename ""confirming navigation"" example",,"Rename ""confirming navigation"" example",
3562,Use location descriptor in onEnter redirect,,Use location descriptor in onEnter redirect,
3563,Merge pull request #2858 from ykka/patch-1,setRouteLeaveHook over setLeaveHook,Merge pull request #2858 from ykka/patch-1,setRouteLeaveHook over setLeaveHook
3564,setRouteLeaveHook over setLeaveHook,I think in rc4 the API is setRouteLeaveHook instead of setLeaveHook ?,setRouteLeaveHook over setLeaveHook,I think in rc4 the API is setRouteLeaveHook instead of setLeaveHook ?
3565,Merge pull request #2854 from taion/update-glossary-api,Update glossary for some new terms,Merge pull request #2854 from taion/update-glossary-api,Update glossary for some new terms
3566,Update glossary for some new terms,,Update glossary for some new terms,
3567,Merge pull request #2852 from taion/examples-context-router,Update examples for props.router removal,Merge pull request #2852 from taion/examples-context-router,Update examples for props.router removal
3568,Merge pull request #2851 from alexlande/bug-routingContextExport,Add deprecated RoutingContext export to index,Merge pull request #2851 from alexlande/bug-routingContextExport,Add deprecated RoutingContext export to index
3569,Update examples for props.router removal,,Update examples for props.router removal,
3570,Add deprecated RoutingContext export to index,,Add deprecated RoutingContext export to index,
3571,Merge pull request #2850 from Jocs/master,Update app.js,Merge pull request #2850 from Jocs/master,Update app.js
3572,Update app.js,,Update app.js,
3573,update warning about custom histories,,update warning about custom histories,
3574,add stability plan to README,,add stability plan to README,
3575,Merge pull request #2843 from npbee/fix-v2-query-parse-docs,Updates docs for custom query parsing in V2,Merge pull request #2843 from npbee/fix-v2-query-parse-docs,Updates docs for custom query parsing in V2
3576,Updates docs for custom query parsing in V2,"In V2, custom query parsing needs to be done via custom histories. Fixes #2842",Updates docs for custom query parsing in V2,"In V2, custom query parsing needs to be done via custom histories. Fixes #2842"
3577,Merge pull request #2835 from rackt/taion-patch-1,Give some guidance for 404 with catch-all routes,Merge pull request #2835 from rackt/taion-patch-1,Give some guidance for 404 with catch-all routes
3578,Give some guidance for 404 with catch-all routes,,Give some guidance for 404 with catch-all routes,
3579,Use a hashHistory on the intro,So beginners don't get tripped up by a mis-configured server off the bat.  Fixes #2825,Use a hashHistory on the intro,So beginners don't get tripped up by a mis-configured server off the bat.  Fixes #2825
3580,Merge pull request #2826 from XeeD/patch-1,Fix link to context.router in API documentation,Merge pull request #2826 from XeeD/patch-1,Fix link to context.router in API documentation
3581,Fix link to context.router in API documentation,,Fix link to context.router in API documentation,
3582,Merge pull request #2824 from taion/upgrade-history-dep,Update history dependency,Merge pull request #2824 from taion/upgrade-history-dep,Update history dependency
3583,Update history dependency,,Update history dependency,
3584,Merge pull request #2822 from mattkrick/master,add warning for new replaceState location param,Merge pull request #2822 from mattkrick/master,add warning for new replaceState location param
3585,fix replaceState regression,Update TransitionUtils.js Update TransitionUtils.js,fix replaceState regression,Update TransitionUtils.js Update TransitionUtils.js
3586,Merge pull request #2816 from molily/patch-1,API docs: Fixes several TOC links.,Merge pull request #2816 from molily/patch-1,API docs: Fixes several TOC links.
3587,API docs: Fixes several TOC links.,,API docs: Fixes several TOC links.,
3588,Merge pull request #2815 from jgable/patch-1,"Fix ""Confirming Navigation"" link",Merge pull request #2815 from jgable/patch-1,"Fix ""Confirming Navigation"" link"
3589,"Fix ""Confirming Navigation"" link","Noticed this while reading through the docs.  I think it just needed a leading slash. Test Plan: - Previewed and opened the link, seemed to work.","Fix ""Confirming Navigation"" link","Noticed this while reading through the docs.  I think it just needed a leading slash. Test Plan: - Previewed and opened the link, seemed to work."
3590,Update match API docs,,Update match API docs,
3591,Merge pull request #2813 from rackt/match-history,Add passing custom histories to match,Merge pull request #2813 from rackt/match-history,Add passing custom histories to match
3592,Add passing custom histories to match.,,Add passing custom histories to match.,
3593,Merge pull request #2811 from marksamman/patch-1,Fix v2 example for Navigating in Route Components,Merge pull request #2811 from marksamman/patch-1,Fix v2 example for Navigating in Route Components
3594,Fix v2 example for Navigating in Route Components,,Fix v2 example for Navigating in Route Components,
3595,Merge pull request #2778 from ghempton/export-formatPattern,Expose needed functionality in UMD build,Merge pull request #2778 from ghempton/export-formatPattern,Expose needed functionality in UMD build
3596,Merge pull request #2810 from apalm/patch-1,Update pinterest example,Merge pull request #2810 from apalm/patch-1,Update pinterest example
3597,Update pinterest example,The state prop is deprecated in v2.,Update pinterest example,The state prop is deprecated in v2.
3598,Merge pull request #2809 from jschloer/master,Small fix for the transitions example for 2.0,Merge pull request #2809 from jschloer/master,Small fix for the transitions example for 2.0
3599,Added contextTypes(router) to the Form component of the transitions example and also change this.props.router to this.context.router to get the setRouteLeaveHook working.,,Added contextTypes(router) to the Form component of the transitions example and also change this.props.router to this.context.router to get the setRouteLeaveHook working.,
3600,don’t need this warning thanks to da76b064,,don’t need this warning thanks to da76b064,
3601,pass all args to warning,fixes #2805,pass all args to warning,fixes #2805
3602,Merge pull request #2806 from herrstucki/patch-1,Upgrade Guide Correction for Custom Histories,Merge pull request #2806 from herrstucki/patch-1,Upgrade Guide Correction for Custom Histories
3603,Upgrade Guide Correction for Custom Histories,"Since hashHistory is a singleton and not a function, it can't be used with useRouterHistory. I've updated the guide to a working guide, but maybe createHashHistory should also be exported by react-router, so the user doesn't need history as an explicit dependency for this case? Or even better: the exported createHashHistory could be used without useRouterHistory …",Upgrade Guide Correction for Custom Histories,"Since hashHistory is a singleton and not a function, it can't be used with useRouterHistory. I've updated the guide to a working guide, but maybe createHashHistory should also be exported by react-router, so the user doesn't need history as an explicit dependency for this case? Or even better: the exported createHashHistory could be used without useRouterHistory …"
3604,Expose formatPattern in UMD build,,Expose formatPattern in UMD build,
3605,Update v2.0.0.md,,Update v2.0.0.md,
3606,Merge pull request #2803 from taion/fix-devtools,Make deprecated properties non-enumerable,Merge pull request #2803 from taion/fix-devtools,Make deprecated properties non-enumerable
3607,Merge pull request #2804 from taion/travis-warn-check,Also build with fail-on-warning flag,Merge pull request #2804 from taion/travis-warn-check,Also build with fail-on-warning flag
3608,Also build with fail-on-warning flag,,Also build with fail-on-warning flag,
3609,Make deprecated properties non-enumerable,This avoids spurious deprecation warnings in dev tools.,Make deprecated properties non-enumerable,This avoids spurious deprecation warnings in dev tools.
3610,add note to beta users about react devtools,,add note to beta users about react devtools,
3611,fix useRouterHistory in upgrade guide,,fix useRouterHistory in upgrade guide,
3612,Note about React DevTools being a poopy head :poop:,,Note about React DevTools being a poopy head :poop:,
3613,dry up history singleton creation,,dry up history singleton creation,
3614,Merge pull request #2797 from jalooc/master,Added lacking import of IndexRoute in docs introduction section.,Merge pull request #2797 from jalooc/master,Added lacking import of IndexRoute in docs introduction section.
3615,Added lacking import of IndexRoute in docs introduction section,,Added lacking import of IndexRoute in docs introduction section,
3616,Merge pull request #2796 from rackt/docs-linkage,Update links to tiny.cc,Merge pull request #2796 from rackt/docs-linkage,Update links to tiny.cc
3617,Add one more doc link.,,Add one more doc link.,
3618,Update links to tiny.cc,"These are editable, so we can avoid breakage if there are edits to the upgrade guide in the future.",Update links to tiny.cc,"These are editable, so we can avoid breakage if there are edits to the upgrade guide in the future."
3619,Merge pull request #2792 from insin/export-create-memory-history,Export createMemoryHistory,Merge pull request #2792 from insin/export-create-memory-history,Export createMemoryHistory
3620,Export createMemoryHistory,,Export createMemoryHistory,
3621,Version 2.0.0-rc4,,Version 2.0.0-rc4,
3622,don’t create a hashHistory if there is no DOM,,don’t create a hashHistory if there is no DOM,
3623,Version 2.0.0-rc3,,Version 2.0.0-rc3,
3624,don’t create browserHistory on the server,"if you simply require(‘react-router’) on the server you get an error, because the singleton is actually created. maybe we should export a memory history?",don’t create browserHistory on the server,"if you simply require(‘react-router’) on the server you get an error, because the singleton is actually created. maybe we should export a memory history?"
3625,Merge pull request #2789 from rackt/revert-2756-remove-history-npm-workaround,"Revert ""Remove history npm workaround""",Merge pull request #2789 from rackt/revert-2756-remove-history-npm-workaround,"Revert ""Remove history npm workaround"""
3626,"Revert ""Remove history npm workaround""",,"Revert ""Remove history npm workaround""",
3627,Merge pull request #2786 from ZuTa/patch-1,Update v2.0.0.md,Merge pull request #2786 from ZuTa/patch-1,Update v2.0.0.md
3628,Update v2.0.0.md,fix typo,Update v2.0.0.md,fix typo
3629,Fix HEAD link :man: :link:,,Fix HEAD link :man: :link:,
3630,It's automatic! :car:,,It's automatic! :car:,
3631,Add linkage to codemods. :microscope:,,Add linkage to codemods. :microscope:,
3632,Rearranged some more things :truck:,,Rearranged some more things :truck:,
3633,Some additional upgrade cleanups :shower:,,Some additional upgrade cleanups :shower:,
3634,Double linked :two_women_holding_hands:,,Double linked :two_women_holding_hands:,
3635,Link to upgrade guides.,,Link to upgrade guides.,
3636,more upgrade notes,,more upgrade notes,
3637,wordsmithing,,wordsmithing,
3638,Update v2.0.0.md,,Update v2.0.0.md,
3639,Update v2.0.0.md,,Update v2.0.0.md,
3640,Update v2.0.0.md,,Update v2.0.0.md,
3641,Version 2.0.0-rc2,,Version 2.0.0-rc2,
3642,more upgrading links,,more upgrading links,
3643,more deprecation links,,more deprecation links,
3644,added history prop upgrade information,,added history prop upgrade information,
3645,make createRouterHistory composable,particularly to pass along options to useBaseName and useQueries,make createRouterHistory composable,particularly to pass along options to useBaseName and useQueries
3646,adding links to upgrade guides in deprecations,,adding links to upgrade guides in deprecations,
3647,added upgrade guid for RouteContext,,added upgrade guid for RouteContext,
3648,Update v2.0.0.md,,Update v2.0.0.md,
3649,Version 2.0.0-rc1,,Version 2.0.0-rc1,
3650,more docs stuff,,more docs stuff,
3651,separate upgrading from changes,,separate upgrading from changes,
3652,more docs,,more docs,
3653,more doc updates,,more doc updates,
3654,doc updates to new API,,doc updates to new API,
3655,Add 1.0.3 to master CHANGES,,Add 1.0.3 to master CHANGES,
3656,Update install command now that 1.0.3 is out.,,Update install command now that 1.0.3 is out.,
3657,Merge pull request #2756 from taion/remove-history-npm-workaround,Remove history npm workaround,Merge pull request #2756 from taion/remove-history-npm-workaround,Remove history npm workaround
3658,Remove history npm workaround,,Remove history npm workaround,
3659,Merge pull request #2754 from taion/component-lifecycle-nit,Styling nit on lifecycle docs,Merge pull request #2754 from taion/component-lifecycle-nit,Styling nit on lifecycle docs
3660,Merge pull request #2755 from taion/update-CHANGES,Minor fixes for CHANGES,Merge pull request #2755 from taion/update-CHANGES,Minor fixes for CHANGES
3661,Minor fixes for CHANGES,,Minor fixes for CHANGES,
3662,Styling nit on lifecycle docs,,Styling nit on lifecycle docs,
3663,Merge pull request #2753 from silentcloud/fix-lifecycle-doc,update lifecycle doc,Merge pull request #2753 from silentcloud/fix-lifecycle-doc,update lifecycle doc
3664,update lifecycle doc,,update lifecycle doc,
3665,Merge pull request #2752 from taion/setRouteLeaveHook,addRouteLeaveHook -> setRouteLeaveHook,Merge pull request #2752 from taion/setRouteLeaveHook,addRouteLeaveHook -> setRouteLeaveHook
3666,addRouteLeaveHook -> setRouteLeaveHook,,addRouteLeaveHook -> setRouteLeaveHook,
3667,Merge pull request #2748 from taion/route-leave-hook,Tear down route leave hooks upon leaving route,Merge pull request #2748 from taion/route-leave-hook,Tear down route leave hooks upon leaving route
3668,Merge pull request #2751 from djkirby/patch-1,Remove shared root example,Merge pull request #2751 from djkirby/patch-1,Remove shared root example
3669,Remove shared root example,"It doesn't link to anything, Cannot GET /shared-root",Remove shared root example,"It doesn't link to anything, Cannot GET /shared-root"
3670,Tear down route leave hooks upon leaving route,,Tear down route leave hooks upon leaving route,
3671,Add a note about master vs latest.,,Add a note about master vs latest.,
3672,fix lint error,,fix lint error,
3673,Merge branch 'refactor-useRoutes',,Merge branch 'refactor-useRoutes',
3674,update all the examples yipee!,,update all the examples yipee!,
3675,update some more examples,,update some more examples,
3676,add router to route component props,(maybe we don’t want this?),add router to route component props,(maybe we don’t want this?)
3677,more fool-proof warning,,more fool-proof warning,
3678,update examples,,update examples,
3679,Add back the old isActive tests,,Add back the old isActive tests,
3680,Be stricter about const,,Be stricter about const,
3681,Update isActive,,Update isActive,
3682,Upgrade history and switch to normal dependency.,,Upgrade history and switch to normal dependency.,
3683,Run existing codemods on examples,,Run existing codemods on examples,
3684,Fix test warnings,,Fix test warnings,
3685,Trivial fix to transition hooks test,,Trivial fix to transition hooks test,
3686,Don't require history in RouterContext,,Don't require history in RouterContext,
3687,Clean up creation of router object,,Clean up creation of router object,
3688,Use createTransitionManager in useRoutes,,Use createTransitionManager in useRoutes,
3689,migrated a few examples,,migrated a few examples,
3690,custom query parsing deprecation,,custom query parsing deprecation,
3691,update all tests to use new createMemoryHistory,,update all tests to use new createMemoryHistory,
3692,fix linting error,,fix linting error,
3693,prefix all warnings with [react-router],so people know who the heck is warning them.,prefix all warnings with [react-router],so people know who the heck is warning them.
3694,update code to run without warnings,,update code to run without warnings,
3695,update active links example,,update active links example,
3696,added singleton histories,,added singleton histories,
3697,[wip] decouple route matching from useRoutes,refs #2646,[wip] decouple route matching from useRoutes,refs #2646
3698,Merge pull request #2724 from taion/RouteHandler-cloneElement,Elaborate more on RouteHandler -> cloneElement,Merge pull request #2724 from taion/RouteHandler-cloneElement,Elaborate more on RouteHandler -> cloneElement
3699,Elaborate more on RouteHandler -> cloneElement,,Elaborate more on RouteHandler -> cloneElement,
3700,Merge pull request #2717 from acjay/master,Reference latest branch in docs and example links in README,Merge pull request #2717 from acjay/master,Reference latest branch in docs and example links in README
3701,Merge pull request #1 from acjay/update-readme-references,Update README.md,Merge pull request #1 from acjay/update-readme-references,Update README.md
3702,Update README.md,"Changed all docs and examples links in the README to reference latest, to help with #2713",Update README.md,"Changed all docs and examples links in the README to reference latest, to help with #2713"
3703,fix anchor link,,fix anchor link,
3704,Only run tests on master,,Only run tests on master,
3705,Run tests on master and 1.0.x,,Run tests on master and 1.0.x,
3706,Build all branches except latest and e.g. v1.0,,Build all branches except latest and e.g. v1.0,
3707,Merge pull request #2694 from rralian/update/improve-tab-example,simplify the Tab example a bit,Merge pull request #2694 from rralian/update/improve-tab-example,simplify the Tab example a bit
3708,simplify the Tab example a bit,"We can avoid the use of  entirely, since it's just a simple wrapper around  that adds a single prop.",simplify the Tab example a bit,"We can avoid the use of  entirely, since it's just a simple wrapper around  that adds a single prop."
3709,Update install command for now,,Update install command for now,
3710,Fix link to v1.0.2,,Fix link to v1.0.2,
3711,Merge pull request #2692 from rralian/update/tab-example,Updates tab example to allow for IndexLink as appropriate.,Merge pull request #2692 from rralian/update/tab-example,Updates tab example to allow for IndexLink as appropriate.
3712,Updates tab example to allow for IndexLink as appropriate.,"The example here was really helpful to address what I think is a very common case. Since it's likely that the developer would also need to use IndexLink, I just added a couple tweaks here to allow for it. Also, I believe it's preferable to use const over let when a variable is not meant to change. So I switched a couple of declarations.",Updates tab example to allow for IndexLink as appropriate.,"The example here was really helpful to address what I think is a very common case. Since it's likely that the developer would also need to use IndexLink, I just added a couple tweaks here to allow for it. Also, I believe it's preferable to use const over let when a variable is not meant to change. So I switched a couple of declarations."
3713,Merge pull request #2689 from zymiboxpay/patch-1,Render user information when under user route,Merge pull request #2689 from zymiboxpay/patch-1,Render user information when under user route
3714,Merge pull request #2683 from taion/match-docs,Fix the docs for match,Merge pull request #2683 from taion/match-docs,Fix the docs for match
3715,Render user information when under user route,"I find that when it match the route ""/users/ryan"", it should show the user's id, but it won't. I think the ""Users"" should render its children node, so I add some code to achieve this.",Render user information when under user route,"I find that when it match the route ""/users/ryan"", it should show the user's id, but it won't. I think the ""Users"" should render its children node, so I add some code to achieve this."
3716,Fix the docs for match,,Fix the docs for match,
3717,Merge pull request #2655 from rackt/more-context,Add more functions from history to context.router,Merge pull request #2655 from rackt/more-context,Add more functions from history to context.router
3718,pin peerDep on history,Conflicts:     CHANGES.md     package.json,pin peerDep on history,Conflicts:     CHANGES.md     package.json
3719,Add more context functions from history.,,Add more context functions from history.,
3720,Merge pull request #2672 from frontsideair/patch-1,Fix routing mixin example for deeply nested comp,Merge pull request #2672 from frontsideair/patch-1,Fix routing mixin example for deeply nested comp
3721,Merge pull request #2666 from jeffbski/patch-1,RoutingContext should be RouterContext in server test,Merge pull request #2666 from jeffbski/patch-1,RoutingContext should be RouterContext in server test
3722,Update README.md,,Update README.md,
3723,Update README.md,try try again...,Update README.md,try try again...
3724,Update README.md,link to latest API,Update README.md,link to latest API
3725,Merge pull request #2671 from krawaller/patch-1,tweaked example in NavigatingOutsideOfComponents,Merge pull request #2671 from krawaller/patch-1,tweaked example in NavigatingOutsideOfComponents
3726,Fix routing mixin example for deeply nested comp,,Fix routing mixin example for deeply nested comp,
3727,tweaked example in NavigatingOutsideOfComponents,"This example confused one of my students as it shows a Router without the required children/routes. I added routes to make it valid, without making the actual point of the example less obvious (I hope).",tweaked example in NavigatingOutsideOfComponents,"This example confused one of my students as it shows a Router without the required children/routes. I added routes to make it valid, without making the actual point of the example less obvious (I hope)."
3728,Merge pull request #2667 from taion/Link-history-1.15.x,Use history v1.15.x API for createHref,Merge pull request #2667 from taion/Link-history-1.15.x,Use history v1.15.x API for createHref
3729,Use history v1.15.x API for createHref,,Use history v1.15.x API for createHref,
3730,RoutingContext should be RouterContext in server test,"During the rename to RouterContext, the server_Rendering-test.js was only partially updated. It should be pulling from RouterContext not RoutingContext.",RoutingContext should be RouterContext in server test,"During the rename to RouterContext, the server_Rendering-test.js was only partially updated. It should be pulling from RouterContext not RoutingContext."
3731,Merge pull request #2659 from rackt/Link-props,Update  to just call push,Merge pull request #2659 from rackt/Link-props,Update  to just call push
3732,Update  to just call push,,Update  to just call push,
3733,Merge pull request #2664 from rackt/babelbabelbabel,Don't blacklist es7 class properties,Merge pull request #2664 from rackt/babelbabelbabel,Don't blacklist es7 class properties
3734,Merge pull request #2660 from taion/isActive-test,Fix isActive-test,Merge pull request #2660 from taion/isActive-test,Fix isActive-test
3735,Don't blacklist es7 class properties,"Since we're not using ES6 classes, this isn't a problem anymore. Future usage will break IE8, but that's only if we switch back to classes or explicitly want to drop IE8 support (which it seems like we might at some point anyways).",Don't blacklist es7 class properties,"Since we're not using ES6 classes, this isn't a problem anymore. Future usage will break IE8, but that's only if we switch back to classes or explicitly want to drop IE8 support (which it seems like we might at some point anyways)."
3736,Fix isActive-test,query-string serializes arrays differently from qs,Fix isActive-test,query-string serializes arrays differently from qs
3737,Merge pull request #2656 from taion/babel-eslint,Update babel-eslint dependency,Merge pull request #2656 from taion/babel-eslint,Update babel-eslint dependency
3738,Update babel-eslint dependency,ESLint fails sporadically with the old babel-eslint,Update babel-eslint dependency,ESLint fails sporadically with the old babel-eslint
3739,Fix v1.0.1 link in Changelog,,Fix v1.0.1 link in Changelog,
3740,use createClass,didn’t realize we were back to createClass again!,use createClass,didn’t realize we were back to createClass again!
3741,Merge pull request #2651 from rackt/RoutingContext-RouterContext,Rename RoutingContext -> RouterContext,Merge pull request #2651 from rackt/RoutingContext-RouterContext,Rename RoutingContext -> RouterContext
3742,Rename RoutingContext -> RouterContext,We only export router to context now and would like to start a precedent that components that export a context are named after what they export closes #2650,Rename RoutingContext -> RouterContext,We only export router to context now and would like to start a precedent that components that export a context are named after what they export closes #2650
3743,Merge pull request #2649 from rackt/1.1-router.render,"Add  prop, remove ",Merge pull request #2649 from rackt/1.1-router.render,"Add  prop, remove "
3744,Small bit of documentation for render prop,We’ll have a guide before release that explains the purpose and usage before the 1.1 release.,Small bit of documentation for render prop,We’ll have a guide before release that explains the purpose and usage before the 1.1 release.
3745,update tests from RoutingContext to render prop,,update tests from RoutingContext to render prop,
3746,stub in changes so we don’t forget to talk about it,,stub in changes so we don’t forget to talk about it,
3747,"Add  prop, remove ",We shouldn't need to deprecate  since I don't think we ever actually documented it.,"Add  prop, remove ",We shouldn't need to deprecate  since I don't think we ever actually documented it.
