Index,Message,Description,Message Abstract,Description Abstract
3263,config: Add the foundation for GDPR privacy configuration,See #4616,config: Add the foundation for GDPR privacy configuration,See #4616
3264,Show site build warning in TestPageBundlerSiteRegular,So that a timeout warning does appear if it does happen especially on a slow machine with soft floating-point CPU. Special thanks to @bep for the solution. See #4672,Show site build warning in TestPageBundlerSiteRegular,So that a timeout warning does appear if it does happen especially on a slow machine with soft floating-point CPU. Special thanks to @bep for the solution. See #4672
3265,commands: Do not show empty BuildDate in version,,commands: Do not show empty BuildDate in version,
3266,hugolib: Use double quotes instead of back quotes,so that '\n' is interpreted in the timeout warning.,hugolib: Use double quotes instead of back quotes,so that '\n' is interpreted in the timeout warning.
3267,Improve markup determination logic,"Sets Page.markup earlier (as early as possible, when the page is loaded). Sets it once and only once, removing many redundant calls to determineMarkupType(). This kills a sleeping bug that was avoided by the parts of the code depending on this value making those redundant calls.",Improve markup determination logic,"Sets Page.markup earlier (as early as possible, when the page is loaded). Sets it once and only once, removing many redundant calls to determineMarkupType(). This kills a sleeping bug that was avoided by the parts of the code depending on this value making those redundant calls."
3268,Merge branch 'release-0.40.3',,Merge branch 'release-0.40.3',
3269,releaser: Prepare repository for 0.41-DEV,[ci skip],releaser: Prepare repository for 0.41-DEV,[ci skip]
3270,releaser: Add release notes to /docs for release of 0.40.3,[ci skip],releaser: Add release notes to /docs for release of 0.40.3,[ci skip]
3271,releaser: Bump versions for release of 0.40.3,[ci skip],releaser: Bump versions for release of 0.40.3,[ci skip]
3272,Release 0.40.3,,Release 0.40.3,
3273,releaser: Add release notes draft for 0.40.3,Rename to *-ready.md to continue. [ci skip],releaser: Add release notes draft for 0.40.3,Rename to *-ready.md to continue. [ci skip]
3274,hugolib: Fix possible .Content cut,There have been one report of a site with truncated .Content after the Hugo 0.40.1 release. This commit fixes this so that race should not be possible anymore. It also adds a stress test with focus on content rendering and multiple output formats. Fixes #4706,hugolib: Fix possible .Content cut,There have been one report of a site with truncated .Content after the Hugo 0.40.1 release. This commit fixes this so that race should not be possible anymore. It also adds a stress test with focus on content rendering and multiple output formats. Fixes #4706
3275,hugolib: Fix possible .Content cut,There have been one report of a site with truncated .Content after the Hugo 0.40.1 release. This commit fixes this so that race should not be possible anymore. It also adds a stress test with focus on content rendering and multiple output formats. Fixes #4706,hugolib: Fix possible .Content cut,There have been one report of a site with truncated .Content after the Hugo 0.40.1 release. This commit fixes this so that race should not be possible anymore. It also adds a stress test with focus on content rendering and multiple output formats. Fixes #4706
3276,tpl/tplimpl: Move README one level up,,tpl/tplimpl: Move README one level up,
3277,tpl/tplimpl: Extract internal templates,Having them in separate files should make maintainance easier. When adding new or making changes to the templates: bash mage generate This will get the Go code in sync. Fixes #4457,tpl/tplimpl: Extract internal templates,Having them in separate files should make maintainance easier. When adding new or making changes to the templates: bash mage generate This will get the Go code in sync. Fixes #4457
3278,Merge commit '83bef6955e014d40c0f00db9cebe09113154e999',,Merge commit '83bef6955e014d40c0f00db9cebe09113154e999',
3279,Squashed 'docs/' changes from 896bad9f4..e161ea09d,"e161ea09d Add one more Chinese file to workaround reflect: Zero(nil) b595b3a21 Add more Chinese translation 56e4e95d9 Use lang.Merge to ""fill in the gaps"" for untranslated pages ef079406c Merge commit '650fac3a4e7d256f4505402ab44cfc3c804b8dea' 650fac3a4 Squashed 'themes/gohugoioTheme/' changes from a1768ebb..f31a3dc8 322eff899 Add Chinese language for menus d90b886e0 Fix Markdown table syntax in previous commit 737f3dfca Update the leaf bundle vs branch bundle table 09fa1bc4e Clarify that .Now is obsolete 879ea3f6a Make release notes somewhat more consistent 0113e2051 Move 0.40.2-relnotes into content/en/news 77578f5bf Move content/ into new contentDir content/en/ 4dcf7c709 Fix ""reflect: Zero(nil)"" error in showcase 63dd25505 Release 0.40.2 2076c0d56 releaser: Prepare repository for 0.41-DEV 070fe565e releaser: Add release notes to /docs for release of 0.40.2 4ce52e913 releaser: Bump versions for release of 0.40.2 41907c487 Fix typos in syntax-highlighting.md 91753ef3d Add missing backtick b77274301 Remove duplicate release notes (0.27, 0.27.1, 0.35) 6e00da316 Remove obsolete content/release-notes/ directory 00a6d8c02 Change en dash back to -- in 0.38.2-relnotes 51b32dc00 Update archetypes.md d0e5c2307 Release 0.40.1 4538a6d5b releaser: Prepare repository for 0.41-DEV 91b391d70 releaser: Add release notes to /docs for release of 0.40.1 e0979d143 releaser: Bump versions for release of 0.40.1 7983967c2 Clean images fe3fdd77d Polish showcase for Flesland Flis e6dde3989 Showcase - Flesland Flis AS by Absoluttweb 73aa62290 Revive @spf13's special Hugo font add67b335 Release Hugo 0.40 c0a26e5a6 Merge branch 'temp40' beeabaaae releaser: Prepare repository for 0.41-DEV e67d5e985 releaser: Add release notes to /docs for release of 0.40 6cdd95273 releaser: Bump versions for release of 0.40 bee21fb9b Revive the other Hugo logos too 4f45e8fe1 Fix the link type attribute for RSS in examples 8c67dc89a Fix example in delimit doc e7f6c00d5 Revive the logo used on the forum 82b0cd26e Merge commit 'a215abf70e018f4bf40d6c09d8bd148d8684b33d' 119c8ca58 Merge commit 'd2ec1a06df8ab6b17ad05cb008d5701b40327d47' db4683bd2 Improve .Get docs 05260b886 .Get function: fix syntax signature git-subtree-dir: docs git-subtree-split: e161ea09d33e3199f4998e4d2e9068d5a850f042",Squashed 'docs/' changes from 896bad9f4..e161ea09d,"e161ea09d Add one more Chinese file to workaround reflect: Zero(nil) b595b3a21 Add more Chinese translation 56e4e95d9 Use lang.Merge to ""fill in the gaps"" for untranslated pages ef079406c Merge commit '650fac3a4e7d256f4505402ab44cfc3c804b8dea' 650fac3a4 Squashed 'themes/gohugoioTheme/' changes from a1768ebb..f31a3dc8 322eff899 Add Chinese language for menus d90b886e0 Fix Markdown table syntax in previous commit 737f3dfca Update the leaf bundle vs branch bundle table 09fa1bc4e Clarify that .Now is obsolete 879ea3f6a Make release notes somewhat more consistent 0113e2051 Move 0.40.2-relnotes into content/en/news 77578f5bf Move content/ into new contentDir content/en/ 4dcf7c709 Fix ""reflect: Zero(nil)"" error in showcase 63dd25505 Release 0.40.2 2076c0d56 releaser: Prepare repository for 0.41-DEV 070fe565e releaser: Add release notes to /docs for release of 0.40.2 4ce52e913 releaser: Bump versions for release of 0.40.2 41907c487 Fix typos in syntax-highlighting.md 91753ef3d Add missing backtick b77274301 Remove duplicate release notes (0.27, 0.27.1, 0.35) 6e00da316 Remove obsolete content/release-notes/ directory 00a6d8c02 Change en dash back to -- in 0.38.2-relnotes 51b32dc00 Update archetypes.md d0e5c2307 Release 0.40.1 4538a6d5b releaser: Prepare repository for 0.41-DEV 91b391d70 releaser: Add release notes to /docs for release of 0.40.1 e0979d143 releaser: Bump versions for release of 0.40.1 7983967c2 Clean images fe3fdd77d Polish showcase for Flesland Flis e6dde3989 Showcase - Flesland Flis AS by Absoluttweb 73aa62290 Revive @spf13's special Hugo font add67b335 Release Hugo 0.40 c0a26e5a6 Merge branch 'temp40' beeabaaae releaser: Prepare repository for 0.41-DEV e67d5e985 releaser: Add release notes to /docs for release of 0.40 6cdd95273 releaser: Bump versions for release of 0.40 bee21fb9b Revive the other Hugo logos too 4f45e8fe1 Fix the link type attribute for RSS in examples 8c67dc89a Fix example in delimit doc e7f6c00d5 Revive the logo used on the forum 82b0cd26e Merge commit 'a215abf70e018f4bf40d6c09d8bd148d8684b33d' 119c8ca58 Merge commit 'd2ec1a06df8ab6b17ad05cb008d5701b40327d47' db4683bd2 Improve .Get docs 05260b886 .Get function: fix syntax signature git-subtree-dir: docs git-subtree-split: e161ea09d33e3199f4998e4d2e9068d5a850f042"
3280,Fix typo,"This could either be ""check out Hugo's themes"" or ""check out the Hugo themes"". I think the latter reads better.",Fix typo,"This could either be ""check out Hugo's themes"" or ""check out the Hugo themes"". I think the latter reads better."
3281,Update CONTRIBUTING.md,"Fix typos, simplify language",Update CONTRIBUTING.md,"Fix typos, simplify language"
3282,releaser: Prepare repository for 0.41-DEV,[ci skip],releaser: Prepare repository for 0.41-DEV,[ci skip]
3283,releaser: Add release notes to /docs for release of 0.40.2,[ci skip],releaser: Add release notes to /docs for release of 0.40.2,[ci skip]
3284,releaser: Bump versions for release of 0.40.2,[ci skip],releaser: Bump versions for release of 0.40.2,[ci skip]
3285,Release 0.40.2,,Release 0.40.2,
3286,releaser: Add release notes draft for 0.40.2,Rename to *-ready.md to continue. [ci skip],releaser: Add release notes draft for 0.40.2,Rename to *-ready.md to continue. [ci skip]
3287,Reset .Page.Scratch on live-reload,Fixes #4683,Reset .Page.Scratch on live-reload,Fixes #4683
3288,"Fix .WordCount, .FuzzyWordCount, .ReadingTime when summary marker is set","This bug was introduced in Hugo 0.40. It is when you use the <!--more--> summary marker. Note that this affects the word stats only. The related PlainWords, Plain, Content all return correct values. Fixes #4675 Fixes #4682","Fix .WordCount, .FuzzyWordCount, .ReadingTime when summary marker is set","This bug was introduced in Hugo 0.40. It is when you use the more summary marker. Note that this affects the word stats only. The related PlainWords, Plain, Content all return correct values. Fixes #4675 Fixes #4682"
3289,releaser: Prepare repository for 0.41-DEV,[ci skip],releaser: Prepare repository for 0.41-DEV,[ci skip]
3290,releaser: Add release notes to /docs for release of 0.40.1,[ci skip],releaser: Add release notes to /docs for release of 0.40.1,[ci skip]
3291,releaser: Bump versions for release of 0.40.1,[ci skip],releaser: Bump versions for release of 0.40.1,[ci skip]
3292,Release 0.40.1,,Release 0.40.1,
3293,releaser: Add release notes draft for 0.40.1,Rename to *-ready.md to continue. [ci skip],releaser: Add release notes draft for 0.40.1,Rename to *-ready.md to continue. [ci skip]
3294,hugolib: Fix some shortcode vs .Content corner cases,This is a follow-up to #4632. There were some assumptions in that implementation that did not hold water in all situations. This commit simplifies the content lazy initalization making it more robust. Fixes #4664,hugolib: Fix some shortcode vs .Content corner cases,This is a follow-up to #4632. There were some assumptions in that implementation that did not hold water in all situations. This commit simplifies the content lazy initalization making it more robust. Fixes #4664
3295,releaser: Prepare repository for 0.41-DEV,[ci skip],releaser: Prepare repository for 0.41-DEV,[ci skip]
3296,releaser: Add release notes to /docs for release of 0.40,[ci skip],releaser: Add release notes to /docs for release of 0.40,[ci skip]
3297,releaser: Bump versions for release of 0.40,[ci skip],releaser: Bump versions for release of 0.40,[ci skip]
3298,Release 0.40,,Release 0.40,
3299,releaser: Add release notes draft for 0.40,Rename to *-ready.md to continue. [ci skip],releaser: Add release notes draft for 0.40,Rename to *-ready.md to continue. [ci skip]
3300,hugolib: Add .Page.BundleType,I eturn either:  leaf branch empty string  The above sits well with constructs like: {{ with .BundleType }} // Now we know it is a bundle {{ end }} Fixes #4662,hugolib: Add .Page.BundleType,I eturn either: leaf branch empty string The above sits well with constructs like: {{ with .BundleType }} // Now we know it is a bundle {{ end }} Fixes #4662
3301,hugolib: Add zero-based Ordinal to shortcode,"The count starts at 0 relative to the shortcode's parent: Either the page or the surrounding shortcode. Access it in a shortcode like this: bash Ordinal is {{ .Ordinal }} Note that this is a shared ordinal for all shortcodes in the relevant context, so, as an example, you have this in a content page: ```markdown This is a shortcode: {{< hello >}} This is another shortcode: {{< hugo >}} The .Ordinal you get in the two shortcodes above is 0 and 1. ``` See #3359",hugolib: Add zero-based Ordinal to shortcode,"The count starts at 0 relative to the shortcode's parent: Either the page or the surrounding shortcode. Access it in a shortcode like this: bash Ordinal is {{ .Ordinal }} Note that this is a shared ordinal for all shortcodes in the relevant context, so, as an example, you have this in a content page: module See #3359"
3302,hugolib: Defer the unlock in orderedMap.Add,Just in case someone tries to recover from the potential panic.,hugolib: Defer the unlock in orderedMap.Add,Just in case someone tries to recover from the potential panic.
3303,Squashed 'docs/' changes from 76e881257..896bad9f4,896bad9f4 Remove unused files below /static git-subtree-dir: docs git-subtree-split: 896bad9f4f7ed487b357e2842bccc55fb8d090cd,Squashed 'docs/' changes from 76e881257..896bad9f4,896bad9f4 Remove unused files below /static git-subtree-dir: docs git-subtree-split: 896bad9f4f7ed487b357e2842bccc55fb8d090cd
3304,Merge commit 'a215abf70e018f4bf40d6c09d8bd148d8684b33d',,Merge commit 'a215abf70e018f4bf40d6c09d8bd148d8684b33d',
3305,hugolib: Process and render shortcodes in their order of appearance,Fixes #3359,hugolib: Process and render shortcodes in their order of appearance,Fixes #3359
3306,hugolib: Init the content and shortcodes early,"In most cases we could delay the content init until rendering time, but there could be use cases where the templates would depend on state set in the shortcodes (.Page.Scratch.Set), so we  need to do this early. See #4632",hugolib: Init the content and shortcodes early,"In most cases we could delay the content init until rendering time, but there could be use cases where the templates would depend on state set in the shortcodes (.Page.Scratch.Set), so we  need to do this early. See #4632"
3307,"tpl/path: Add path.Ext, path.Dir and path.Base",,"tpl/path: Add path.Ext, path.Dir and path.Base",
3308,tpl/os: Make fileExist use the same filesystem as readFile,Fixes #4633,tpl/os: Make fileExist use the same filesystem as readFile,Fixes #4633
3309,Merge commit 'd2ec1a06df8ab6b17ad05cb008d5701b40327d47',,Merge commit 'd2ec1a06df8ab6b17ad05cb008d5701b40327d47',
3310,Squashed 'docs/' changes from f9a5dc59b..76e881257,76e881257 Improve .Scratch entry (#454) 37ed09702 Remove zero-byte .gitmodules file altogether 943f21619 Add a note about valid values for taxonomies in front-matter ebcfa30d7 Update definition list formatting 46050042a Corrected formatting 87c539101 Updated readFile documentation 8fd130395 commands: Regenerate the CLI docs 6ce0ce8d6 data: Regenereate the docshelper 9fe78fabd Release 0.39 33039c6ba releaser: Prepare repository for 0.40-DEV e3a780907 releaser: Add release notes to /docs for release of 0.39 54406e3fa releaser: Bump versions for release of 0.39 21017660b Merge commit '047c4188dfc854f658d16f1e4a9501f9c97a31c7' git-subtree-dir: docs git-subtree-split: 76e88125760c140541edab2061aed31c6db2d800,Squashed 'docs/' changes from f9a5dc59b..76e881257,76e881257 Improve .Scratch entry (#454) 37ed09702 Remove zero-byte .gitmodules file altogether 943f21619 Add a note about valid values for taxonomies in front-matter ebcfa30d7 Update definition list formatting 46050042a Corrected formatting 87c539101 Updated readFile documentation 8fd130395 commands: Regenerate the CLI docs 6ce0ce8d6 data: Regenereate the docshelper 9fe78fabd Release 0.39 33039c6ba releaser: Prepare repository for 0.40-DEV e3a780907 releaser: Add release notes to /docs for release of 0.39 54406e3fa releaser: Bump versions for release of 0.39 21017660b Merge commit '047c4188dfc854f658d16f1e4a9501f9c97a31c7' git-subtree-dir: docs git-subtree-split: 76e88125760c140541edab2061aed31c6db2d800
3311,Make .Content (almost) always available in shortcodes,"This resolves some surprising behaviour when reading other pages' content from shortcodes. Before this commit, that behaviour was undefined. Note that this has never been an issue from regular templates. It will still not be possible to get the current shortcode's  page's rendered content. That would have impressed Einstein. The new and well defined rules are:  .Page.Content from a shortcode will be empty. The related .Page.Truncated .Page.Summary, .Page.WordCount, .Page.ReadingTime, .Page.Plain and .Page.PlainWords will also have empty values. For other pages (retrieved via .Page.Site.GetPage, .Site.Pages etc.) the .Content is there to use as you please as long as you don't have infinite content recursion in your shortcode/content setup. See below. .Page.TableOfContents is good to go (but does not support shortcodes in headlines; this is unchanged)  If you get into a situation of infinite recursion, the .Content will be empty. Run hugo -v for more information. Fixes #4632 Fixes #4653 Fixes #4655",Make .Content (almost) always available in shortcodes,"This resolves some surprising behaviour when reading other pages' content from shortcodes. Before this commit, that behaviour was undefined. Note that this has never been an issue from regular templates. It will still not be possible to get the current shortcode's  page's rendered content. That would have impressed Einstein. The new and well defined rules are: .Page.Content from a shortcode will be empty. The related .Page.Truncated .Page.Summary, .Page.WordCount, .Page.ReadingTime, .Page.Plain and .Page.PlainWords will also have empty values. For other pages (retrieved via .Page.Site.GetPage, .Site.Pages etc.) the .Content is there to use as you please as long as you don't have infinite content recursion in your shortcode/content setup. See below. .Page.TableOfContents is good to go (but does not support shortcodes in headlines; this is unchanged) If you get into a situation of infinite recursion, the .Content will be empty. Run hugo -v for more information. Fixes #4632 Fixes #4653 Fixes #4655"
3312,"Revert ""Improve .Content vs shortcodes""",This reverts commit e590cc26eb1363a4b84603f051b20bd43fd1f7bd.,"Revert ""Improve .Content vs shortcodes""",This reverts commit e590cc26eb1363a4b84603f051b20bd43fd1f7bd.
3313,"Revert ""hugolib: Prepare child page resources before the page itself""",This reverts commit 3238e14fdfeedf189a5af122e20bff040ac059bd.,"Revert ""hugolib: Prepare child page resources before the page itself""",This reverts commit 3238e14fdfeedf189a5af122e20bff040ac059bd.
3314,hugolib: Prepare child page resources before the page itself,To make sure that the child resources' content is ready before any shortcode is processed in their owner. See #4632,hugolib: Prepare child page resources before the page itself,To make sure that the child resources' content is ready before any shortcode is processed in their owner. See #4632
3315,Add language merge support for Pages in resource.Resources,Fixes #4644,Add language merge support for Pages in resource.Resources,Fixes #4644
3316,Improve .Content vs shortcodes,For the content from other pages in shortcodes there are some chicken and egg dependencies that is hard to get around. But we can improve on this  by preparing the pages in a certain order:  The headless bundles goes first. These are page typically page and image collections.. Leaf bundles Regular single pages Branch bundles  Fixes #4632,Improve .Content vs shortcodes,For the content from other pages in shortcodes there are some chicken and egg dependencies that is hard to get around. But we can improve on this  by preparing the pages in a certain order: The headless bundles goes first. These are page typically page and image collections.. Leaf bundles Regular single pages Branch bundles Fixes #4632
3317,Improve .Get docs,,Improve .Get docs,
3318,Update missing positional parameter test for .Get,,Update missing positional parameter test for .Get,
3319,.Get doesn't crash on missing positional param,fixes #4619,.Get doesn't crash on missing positional param,fixes #4619
3320,.Get function: fix syntax signature,,.Get function: fix syntax signature,
3321,Improve error message in metadata parse,Fixes #3696,Improve error message in metadata parse,Fixes #3696
3322,hugolib: Fix broken test,,hugolib: Fix broken test,
3323,parser: Add some context to front matter parse error,Fixes #4638,parser: Add some context to front matter parse error,Fixes #4638
3324,Updated GetCSV error message (#4636),,Updated GetCSV error message (#4636),
3325,releaser: Prepare repository for 0.40-DEV,[ci skip],releaser: Prepare repository for 0.40-DEV,[ci skip]
3326,releaser: Add release notes to /docs for release of 0.39,[ci skip],releaser: Add release notes to /docs for release of 0.39,[ci skip]
3327,releaser: Bump versions for release of 0.39,[ci skip],releaser: Bump versions for release of 0.39,[ci skip]
3328,releaser: Fix LICENSE vs LICENSE.md,Fixes #4631,releaser: Fix LICENSE vs LICENSE.md,Fixes #4631
3329,Release 0.39,,Release 0.39,
3330,releaser: Add release notes draft for 0.39,Rename to *-ready.md to continue. [ci skip],releaser: Add release notes draft for 0.39,Rename to *-ready.md to continue. [ci skip]
3331,commands: Re-add the missing releaser command,,commands: Re-add the missing releaser command,
3332,Merge commit '047c4188dfc854f658d16f1e4a9501f9c97a31c7',,Merge commit '047c4188dfc854f658d16f1e4a9501f9c97a31c7',
3333,Squashed 'docs/' changes from d9c8fc220..f9a5dc59b,f9a5dc59b Code Toggle block added to doc site final batch Templates ✅ Variables ✅ 4d4107968 Add eSolia as new sponsor 000fed94e Add missing closing tags for li in menu template example f462b620f Clarify that local CSV files cannot be inside data dir ae083641a Added hugo-search-index to list of search tools e2b64d0b7 Remove extra link 2fb4c9af5 Release 0.38.2 59b1c9853 releaser: Prepare repository for 0.39-DEV 92f6a05ea releaser: Add release notes to /docs for release of 0.38.2 76244729e releaser: Bump versions for release of 0.38.2 0960c5fb3 Adjust gray color of tab vs pane in code-toggle. 8ae3aadd7 use code-toggle shortcode when relevant Content Management ✅ 455b8b53b Update related.md 6e8d19090 Release 0.38.1 079ba044c releaser: Prepare repository for 0.39-DEV 6f23e6ec1 releaser: Add release notes to /docs for release of 0.38.1 c51692ceb releaser: Bump versions for release of 0.38.1 d37ea6a5e Update related.md faa2707d0 Update index.md 9ce901dcb Add a forgotten language tag (go-html-template) for code b05aaed14 Update where.md 4d4760819 Fix typo in code-toggle.md c5a5250a1 Use the new go-html-template Chroma lexer 2de831f4b Add the full list of Chroma lexers 18114d4b4 Update Output Formats b069d7f84 Release 0.38 caaa8355a releaser: Prepare repository for 0.39-DEV e45b7cc9f releaser: Add release notes to /docs for release of 0.38 40f40906e releaser: Bump versions for release of 0.38 2d52e2e4e Merge commit 'ed8bf081fdbf336e026517b7e1b123c039014ab5' 1439f64a0 docs: Generate docshelper data 5b0edfd79 Add .Site.IsServer fdb579ad1 Merge commit '0a23baa6a90901f772c234107c4f12c16c76f4aa' 7b71da1f8 hugolib: Add Reset method to delete key from Scratch 63a131664 docs: Add docs for lang.Merge 55cba056d Merge commit '3886fc1fef6ac19d58b9ba1bb642d0c6c9a54031' 6f301ebcc docs: Add docs on the new front matter configuration 7ba35ef56 Merge commit 'c0290655825e7bb36e13fb39f89d85b392cf1adc' 3d2cab754 releaser: Prepare repository for 0.38-DEV 095e888e1 releaser: Add release notes to /docs for release of 0.37.1 593fa0dcb releaser: Bump versions for release of 0.37.1 c18c1df54 releaser: Prepare repository for 0.38-DEV git-subtree-dir: docs git-subtree-split: f9a5dc59b77d15cc2c7534e10bcd90bcfeda7bb4,Squashed 'docs/' changes from d9c8fc220..f9a5dc59b,f9a5dc59b Code Toggle block added to doc site final batch Templates ✅ Variables ✅ 4d4107968 Add eSolia as new sponsor 000fed94e Add missing closing tags for li in menu template example f462b620f Clarify that local CSV files cannot be inside data dir ae083641a Added hugo-search-index to list of search tools e2b64d0b7 Remove extra link 2fb4c9af5 Release 0.38.2 59b1c9853 releaser: Prepare repository for 0.39-DEV 92f6a05ea releaser: Add release notes to /docs for release of 0.38.2 76244729e releaser: Bump versions for release of 0.38.2 0960c5fb3 Adjust gray color of tab vs pane in code-toggle. 8ae3aadd7 use code-toggle shortcode when relevant Content Management ✅ 455b8b53b Update related.md 6e8d19090 Release 0.38.1 079ba044c releaser: Prepare repository for 0.39-DEV 6f23e6ec1 releaser: Add release notes to /docs for release of 0.38.1 c51692ceb releaser: Bump versions for release of 0.38.1 d37ea6a5e Update related.md faa2707d0 Update index.md 9ce901dcb Add a forgotten language tag (go-html-template) for code b05aaed14 Update where.md 4d4760819 Fix typo in code-toggle.md c5a5250a1 Use the new go-html-template Chroma lexer 2de831f4b Add the full list of Chroma lexers 18114d4b4 Update Output Formats b069d7f84 Release 0.38 caaa8355a releaser: Prepare repository for 0.39-DEV e45b7cc9f releaser: Add release notes to /docs for release of 0.38 40f40906e releaser: Bump versions for release of 0.38 2d52e2e4e Merge commit 'ed8bf081fdbf336e026517b7e1b123c039014ab5' 1439f64a0 docs: Generate docshelper data 5b0edfd79 Add .Site.IsServer fdb579ad1 Merge commit '0a23baa6a90901f772c234107c4f12c16c76f4aa' 7b71da1f8 hugolib: Add Reset method to delete key from Scratch 63a131664 docs: Add docs for lang.Merge 55cba056d Merge commit '3886fc1fef6ac19d58b9ba1bb642d0c6c9a54031' 6f301ebcc docs: Add docs on the new front matter configuration 7ba35ef56 Merge commit 'c0290655825e7bb36e13fb39f89d85b392cf1adc' 3d2cab754 releaser: Prepare repository for 0.38-DEV 095e888e1 releaser: Add release notes to /docs for release of 0.37.1 593fa0dcb releaser: Bump versions for release of 0.37.1 c18c1df54 releaser: Prepare repository for 0.38-DEV git-subtree-dir: docs git-subtree-split: f9a5dc59b77d15cc2c7534e10bcd90bcfeda7bb4
3334,Remove old LICENSE.md,Closes #4623,Remove old LICENSE.md,Closes #4623
3335,Add a GitHub compatible Apache 2 license text,,Add a GitHub compatible Apache 2 license text,
3336,tpl/urls: Add anchorize template func,,tpl/urls: Add anchorize template func,
3337,tpl/path: Add path.Join,,tpl/path: Add path.Join,
3338,tpl: Add path.Split template func,,tpl: Add path.Split template func,
3339,hugolib: Do not reset .Page.Scratch on rebuilds,Fixes #4627,hugolib: Do not reset .Page.Scratch on rebuilds,Fixes #4627
3340,resource: Implement Resource.Content,Fixes #4622,resource: Implement Resource.Content,Fixes #4622
3341,Make Page.Content a method that returns interface{},To prepare for a Resource.Content method. See #4622,Make Page.Content a method that returns interface{},To prepare for a Resource.Content method. See #4622
3342,source: Remove deprecated File.Bytes,,source: Remove deprecated File.Bytes,
3343,commands: Remove accidental and breaking space in baseURL flag,And added key-trimming to prevent future mishaps. See #4607,commands: Remove accidental and breaking space in baseURL flag,And added key-trimming to prevent future mishaps. See #4607
3344,commands: Properly handle CLI slice arguments,Like --disableKinds -- this handling was kind of broken when we recently moved this from global vars See #4607,commands: Properly handle CLI slice arguments,Like --disableKinds -- this handling was kind of broken when we recently moved this from global vars See #4607
3345,commands: Correctly handle destination and i18n-warnings,And add some more CLI tests. See #4607,commands: Correctly handle destination and i18n-warnings,And add some more CLI tests. See #4607
3346,commands: Fix handling of persistent CLI flags,See #4607,commands: Fix handling of persistent CLI flags,See #4607
3347,hugolib: Fix livereload of bundled pages,Fixes #4607,hugolib: Fix livereload of bundled pages,Fixes #4607
3348,commands: Fix failing Travis server test,,commands: Fix failing Travis server test,
3349,"Allow ""*/"" inside commented out shortcodes",Fixes #4608,"Allow ""*/"" inside commented out shortcodes",Fixes #4608
3350,commands: Make commands.Execute return a Response object,"We have no global Hugo object no more (yay!), and there are some external tools that depends on that value. These tools need to use get that value from Response.Result. Note that commands.Execute now also takes the arguments as a string slice. This should also make it easier to use, not having to modify os.Args. This commit also wraps up this particular issue. Phew! Test coverage in /commands before: 14.4% Now:  53.5% Still work to do, now it is at least possible. Closes #4598",commands: Make commands.Execute return a Response object,"We have no global Hugo object no more (yay!), and there are some external tools that depends on that value. These tools need to use get that value from Response.Result. Note that commands.Execute now also takes the arguments as a string slice. This should also make it easier to use, not having to modify os.Args. This commit also wraps up this particular issue. Phew! Test coverage in /commands before: 14.4% Now:  53.5% Still work to do, now it is at least possible. Closes #4598"
3351,commands: Remove some TODOs,See #4598,commands: Remove some TODOs,See #4598
3352,commands: Fix the config command,It now also accepts the -s (source) flag. See #4598,commands: Fix the config command,It now also accepts the -s (source) flag. See #4598
3353,commands: Fix some flag diff,The CLI docs output is now identical with the master version. See #4598,commands: Fix some flag diff,The CLI docs output is now identical with the master version. See #4598
3354,commands: Add basic server test,See #4598,commands: Add basic server test,See #4598
3355,commands: Fix TestFixURL,See #4598,commands: Fix TestFixURL,See #4598
3356,commands: Remove the Hugo global,"There are still some cleaning to do, but that felt good. See #4598",commands: Remove the Hugo global,"There are still some cleaning to do, but that felt good. See #4598"
3357,commands: Make the limit command work again,See #4598,commands: Make the limit command work again,See #4598
3358,commands: Move the commands related logic to its own file,See #4598,commands: Move the commands related logic to its own file,See #4598
3359,commands: Add CLI tests,See #4598,commands: Add CLI tests,See #4598
3360,commands: Make the hugo command non-global,See #4598,commands: Make the hugo command non-global,See #4598
3361,commands: Extract some common types into its own file,See #4598,commands: Extract some common types into its own file,See #4598
3362,commands: Make the server command non-global,See #4598,commands: Make the server command non-global,See #4598
3363,commands: Make the gen commands non-global,See #4598,commands: Make the gen commands non-global,See #4598
3364,commands: Make the list commands non-global,See #4598,commands: Make the list commands non-global,See #4598
3365,commands: Make the import commands non-global,See #4598,commands: Make the import commands non-global,See #4598
3366,comands: Make the config command non-global,See #4598,comands: Make the config command non-global,See #4598
3367,commands: Make the new commands non-global,See #4598,commands: Make the new commands non-global,See #4598
3368,commands: Make convert command non-global,See #4598,commands: Make convert command non-global,See #4598
3369,commands: Make more commands non-global,See #4598,commands: Make more commands non-global,See #4598
3370,commands: Make benchmark non-global,See #4598,commands: Make benchmark non-global,See #4598
3371,commands: Start of flag cleaning,See #4598,commands: Start of flag cleaning,See #4598
3372,commands: Use short date format in CLI docs,To make it possible to compare the output. See #4598,commands: Use short date format in CLI docs,To make it possible to compare the output. See #4598
3373,Update README.md,"I discovered an inconsistency between the website documentation (https://gohugo.io/getting-started/installing/#source) and this README, for installing from source. I checked them both and the website seems to be newer so I would like to propose updating this README to install Hugo using mage (unless it doesn't really matter).",Update README.md,"I discovered an inconsistency between the website documentation (link) and this README, for installing from source. I checked them both and the website seems to be newer so I would like to propose updating this README to install Hugo using mage (unless it doesn't really matter)."
3374,Sync dependencies,,Sync dependencies,
