Index,Message,Description,Message Abstract,Description Abstract
607,Merge pull request #238 from storybookjs/toc-list-spacing,Tighter spacing for top level flat list,Merge pull request #238 from storybookjs/toc-list-spacing,Tighter spacing for top level flat list
608,Tighter spacing for top level flat list,,Tighter spacing for top level flat list,
609,Merge pull request #237 from yhor1e/grave-accent-to-single-quote,Change grave accents to single quotes,Merge pull request #237 from yhor1e/grave-accent-to-single-quote,Change grave accents to single quotes
610,Change grave accent to single quote,,Change grave accent to single quote,
611,Bump version to: 5.4.3 [skip ci],,Bump version to: 5.4.3 [skip ci],
612,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
613,Merge pull request #235 from storybookjs/shorter-tag-items,Make tag items shorter (32px),Merge pull request #235 from storybookjs/shorter-tag-items,Make tag items shorter (32px)
614,Make tag items shorter (32px),,Make tag items shorter (32px),
615,Bump version to: 5.4.2 [skip ci],,Bump version to: 5.4.2 [skip ci],
616,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
617,Bump version to: 5.4.1 [skip ci],,Bump version to: 5.4.1 [skip ci],
618,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
619,Merge pull request #234 from storybookjs/fix-toc-types,change ItemType enum to avoid breaking change,Merge pull request #234 from storybookjs/fix-toc-types,change ItemType enum to avoid breaking change
620,change ItemType enum to avoid breaking change,,change ItemType enum to avoid breaking change,
621,Bump version to: 5.4.0 [skip ci],,Bump version to: 5.4.0 [skip ci],
622,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
623,Merge pull request #233 from storybookjs/fix-taglink-export,Add TagLink export,Merge pull request #233 from storybookjs/fix-taglink-export,Add TagLink export
624,Add TagLink export,,Add TagLink export,
625,Merge pull request #226 from storybookjs/toc,Toc,Merge pull request #226 from storybookjs/toc,Toc
626,Bump version to: 5.3.2 [skip ci],,Bump version to: 5.3.2 [skip ci],
627,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
628,Merge pull request #232 from storybookjs/fix-button-toggle-export,bugfix: add ButtonToggle to the list of exports,Merge pull request #232 from storybookjs/fix-button-toggle-export,bugfix: add ButtonToggle to the list of exports
629,bugfix: add ButtonToggle to the list of exports,,bugfix: add ButtonToggle to the list of exports,
630,Bump version to: 5.3.1 [skip ci],,Bump version to: 5.3.1 [skip ci],
631,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
632,Merge pull request #231 from storybookjs/verified-icon,Add verified icon,Merge pull request #231 from storybookjs/verified-icon,Add verified icon
633,verified icon,,verified icon,
634,Bump version to: 5.3.0 [skip ci],,Bump version to: 5.3.0 [skip ci],
635,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
636,Merge pull request #230 from storybookjs/tweak-tooltip-background,remove gradient background from tooltips,Merge pull request #230 from storybookjs/tweak-tooltip-background,remove gradient background from tooltips
637,update hover state for active link and hover & focus states for non-link items,,update hover state for active link and hover & focus states for non-link items,
638,Convert TableOfContents and related components to TS,,Convert TableOfContents and related components to TS,
639,improve tooltip snapshots,,improve tooltip snapshots,
640,remove gradient background from tooltips,,remove gradient background from tooltips,
641,Merge pull request #229 from storybookjs/clipboard-defaults,Add default tooltips for copied and uncopied states,Merge pull request #229 from storybookjs/clipboard-defaults,Add default tooltips for copied and uncopied states
642,Merge pull request #221 from storybookjs/cardinal,Port over Cardinal component from Chromatic,Merge pull request #221 from storybookjs/cardinal,Port over Cardinal component from Chromatic
643,update story name to use the new structure,,update story name to use the new structure,
644,Merge pull request #228 from storybookjs/change-hierarchy,Update Storybook to 6.1.1 and change component organization,Merge pull request #228 from storybookjs/change-hierarchy,Update Storybook to 6.1.1 and change component organization
645,Bump version to: 5.2.1 [skip ci],,Bump version to: 5.2.1 [skip ci],
646,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
647,resolve merge conflicts,,resolve merge conflicts,
648,Add default tooltips for copied and uncopied states,,Add default tooltips for copied and uncopied states,
649,update Storybook to 6.1.1 and change component organization,,update Storybook to 6.1.1 and change component organization,
650,Merge pull request #227 from storybookjs/form-input-tweaks,Hardcode input sizes in pixels,Merge pull request #227 from storybookjs/form-input-tweaks,Hardcode input sizes in pixels
651,Merge pull request #225 from storybookjs/upgrade-to-6-1,Upgrade to SB6.1 final,Merge pull request #225 from storybookjs/upgrade-to-6-1,Upgrade to SB6.1 final
652,hardcord accepted input sizes in pixels,,hardcord accepted input sizes in pixels,
653,Bump version to: 5.2.0 [skip ci],,Bump version to: 5.2.0 [skip ci],
654,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
655,Merge pull request #216 from storybookjs/forms,"Input styling changes, Form component addition",Merge pull request #216 from storybookjs/forms,"Input styling changes, Form component addition"
656,Make sure onFocus uses callbackRegenValues,,Make sure onFocus uses callbackRegenValues,
657,Make sure wasFieldTouched and isErrorVisible use useCallback,,Make sure wasFieldTouched and isErrorVisible use useCallback,
658,Ignore form typing,,Ignore form typing,
659,"Fix bug with tabbing backward, clean up callbacks",,"Fix bug with tabbing backward, clean up callbacks",
660,Remove hidden error message logic. Doesnt work where I need it,,Remove hidden error message logic. Doesnt work where I need it,
661,"Clean up error tracking a bit, allow manually hiding of tooltips",,"Clean up error tracking a bit, allow manually hiding of tooltips",
662,Account for hover in lastXFieldId,,Account for hover in lastXFieldId,
663,Merge pull request #224 from storybookjs/button-toggle,Add ButtonToggle,Merge pull request #224 from storybookjs/button-toggle,Add ButtonToggle
664,SB6.1 final,,SB6.1 final,
665,Add ButtonToggle,,Add ButtonToggle,
666,Fix pill icon styling,,Fix pill icon styling,
667,"Refactor primaryField logic, add cases for when not blurred",,"Refactor primaryField logic, add cases for when not blurred",
668,Merge pull request #212 from storybookjs/tags,TagItem and TagList components,Merge pull request #212 from storybookjs/tags,TagItem and TagList components
669,Merge pull request #222 from storybookjs/clipboard,Clipboard components,Merge pull request #222 from storybookjs/clipboard,Clipboard components
670,Final tweaks on input icon spacing,,Final tweaks on input icon spacing,
671,Log callback in Clipboard Callback story,,Log callback in Clipboard Callback story,
672,Fix type in filename,,Fix type in filename,
673,Add randomness to tag loading state,,Add randomness to tag loading state,
674,Add alignment control for Cardinal,,Add alignment control for Cardinal,
675,Merge pull request #223 from storybookjs/hover-effect,Add hoverable effect to shared styles,Merge pull request #223 from storybookjs/hover-effect,Add hoverable effect to shared styles
676,Copy edits for the shared styles stories,,Copy edits for the shared styles stories,
677,Remove bold styling for input placeholders,,Remove bold styling for input placeholders,
678,Update form icon to 14px,,Update form icon to 14px,
679,Add hoverable effect to shared styles,,Add hoverable effect to shared styles,
680,Added ClipboardInput,,Added ClipboardInput,
681,Added ClipboardCode,,Added ClipboardCode,
682,Added ClipboardIcon,,Added ClipboardIcon,
683,Convert Clipboard to TS,,Convert Clipboard to TS,
684,Port over Cardinal component from Chromatic,,Port over Cardinal component from Chromatic,
685,Change input borders to color.border,,Change input borders to color.border,
686,extend TagLink from TagItem,,extend TagLink from TagItem,
687,Revert to old icon size,,Revert to old icon size,
688,New technique -- hide tooltip element when missing,,New technique -- hide tooltip element when missing,
689,Use display none vs hidden visibility,,Use display none vs hidden visibility,
690,Remove tooltip space when closed,,Remove tooltip space when closed,
691,Fix bug in WithModal,,Fix bug in WithModal,
692,Add pill specific icon styling,,Add pill specific icon styling,
693,Pull didAttemptSubmission logic over,,Pull didAttemptSubmission logic over,
694,Add type=button to password input button,,Add type=button to password input button,
695,Stop propagation on password form button,,Stop propagation on password form button,
696,Fix icon & password action styling,,Fix icon & password action styling,
697,Add stack level styling,,Add stack level styling,
698,Fix typing,,Fix typing,
699,Share logic for error visibility with other handlers,,Share logic for error visibility with other handlers,
700,Add didAttemptSubmission prop to FormErrorState,,Add didAttemptSubmission prop to FormErrorState,
701,Export FormErrorState,,Export FormErrorState,
702,Change story component name,,Change story component name,
703,Add LinkComponentPicker to avoid passing LinkProps to LinkWrapper,,Add LinkComponentPicker to avoid passing LinkProps to LinkWrapper,
704,disable react/prop-types for TS files,,disable react/prop-types for TS files,
705,better typing for LinkProps,,better typing for LinkProps,
706,convert Link to TS,,convert Link to TS,
707,Merge pull request #220 from storybookjs/upgrade-to-6-1,Upgrade to 6.1,Merge pull request #220 from storybookjs/upgrade-to-6-1,Upgrade to 6.1
708,Fix deprecation warnings,,Fix deprecation warnings,
709,Upgrade to Storybook 6.1-rc.3,,Upgrade to Storybook 6.1-rc.3,
710,Merge pull request #219 from storybookjs/outline-icon,add the outline icon,Merge pull request #219 from storybookjs/outline-icon,add the outline icon
711,add the outline icon,,add the outline icon,
712,Add loading state for tags and split TagItem into Item and Link,,Add loading state for tags and split TagItem into Item and Link,
713,Added TagItem and TagList components,,Added TagItem and TagList components,
714,Reuse types,,Reuse types,
715,"Rename Form -> FormErrorState, use func as children pattern",,"Rename Form -> FormErrorState, use func as children pattern",
716,Merge pull request #215 from storybookjs/link-ts,Convert Link to TS,Merge pull request #215 from storybookjs/link-ts,Convert Link to TS
717,Document error tooltip focus state logic,,Document error tooltip focus state logic,
718,Allow control of tabIndex on WithTooltip,,Allow control of tabIndex on WithTooltip,
719,Remove unused onChange func,,Remove unused onChange func,
720,Fix Pill input story,,Fix Pill input story,
721,Fix some console errors/warnings,,Fix some console errors/warnings,
722,Add form state management example to the stories,,Add form state management example to the stories,
723,Setup form component for managing common form state,,Setup form component for managing common form state,
724,Add LinkComponentPicker to avoid passing LinkProps to LinkWrapper,,Add LinkComponentPicker to avoid passing LinkProps to LinkWrapper,
725,disable react/prop-types for TS files,,disable react/prop-types for TS files,
726,"Update Input styling to match new designs for errors, passwords",,"Update Input styling to match new designs for errors, passwords",
727,better typing for LinkProps,,better typing for LinkProps,
728,Merge pull request #214 from ahmadatallah/loading-avatar-list,Fix Loading AvatarList Not Showing in Stories,Merge pull request #214 from ahmadatallah/loading-avatar-list,Fix Loading AvatarList Not Showing in Stories
729,Update src/components/AvatarList.stories.js,Co-authored-by: Ahmad Atallah ahmed.atallah@swvl.com,Update src/components/AvatarList.stories.js,Co-authored-by: Ahmad Atallah ahmed.atallah@swvl.com
730,convert Link to TS,,convert Link to TS,
731,Merge pull request #213 from storybookjs/github-button-spacing,remove extra space around the github button,Merge pull request #213 from storybookjs/github-button-spacing,remove extra space around the github button
732,Fix loading avatar-list not showing in stories,,Fix loading avatar-list not showing in stories,
733,remove extra space aroung the github button,,remove extra space aroung the github button,
734,Bump version to: 5.1.27 [skip ci],,Bump version to: 5.1.27 [skip ci],
735,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
736,Merge pull request #211 from D3Portillo/Feature/Support-className-prop-in-TooltipMessage,includes className prop on tooltip/TooltipMessage component,Merge pull request #211 from D3Portillo/Feature/Support-className-prop-in-TooltipMessage,includes className prop on tooltip/TooltipMessage component
737,removes previus ToolTipMessage changes,"This commit includes the delition of previus commit modding TooltipMEssage, this also includes an story for theming up the component",removes previus ToolTipMessage changes,"This commit includes the delition of previus commit modding TooltipMEssage, this also includes an story for theming up the component"
738,Merge pull request #210 from storybookjs/header-component,Port over the Header component used across all sites,Merge pull request #210 from storybookjs/header-component,Port over the Header component used across all sites
739,use 1 * breakpoint as default navBreakpoint,,use 1 * breakpoint as default navBreakpoint,
740,includes className prop on tooltip/TooltipMessage component,This commit also includes an example of how to mod the component using styled components.,includes className prop on tooltip/TooltipMessage component,This commit also includes an example of how to mod the component using styled components.
741,Port over the Header component used across all sites,,Port over the Header component used across all sites,
742,Merge pull request #207 from storybookjs/deps/upgrade-storybook,Bump storybook to 6.0,Merge pull request #207 from storybookjs/deps/upgrade-storybook,Bump storybook to 6.0
743,Bump storybook to 6.0,,Bump storybook to 6.0,
744,Bump version to: 5.1.26 [skip ci],,Bump version to: 5.1.26 [skip ci],
745,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
746,Merge pull request #205 from storybookjs/forward-ref,"Pass refs to componenent pickers for button, link",Merge pull request #205 from storybookjs/forward-ref,"Pass refs to componenent pickers for button, link"
747,Merge pull request #204 from storybookjs/forward-ref,"Forward ref for button, link components",Merge pull request #204 from storybookjs/forward-ref,"Forward ref for button, link components"
748,"Pass refs to componenent pickers for button, link",,"Pass refs to componenent pickers for button, link",
749,"Forward ref for button, link components",,"Forward ref for button, link components",
750,Bump version to: 5.1.25 [skip ci],,Bump version to: 5.1.25 [skip ci],
751,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
752,Merge pull request #203 from storybookjs/support-tsx,Add TSX support to Highlight component,Merge pull request #203 from storybookjs/support-tsx,Add TSX support to Highlight component
753,Add TSX support to Highlight component,,Add TSX support to Highlight component,
754,Bump version to: 5.1.24 [skip ci],,Bump version to: 5.1.24 [skip ci],
755,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
756,Merge pull request #201 from storybookjs/release-process,Simplify release process,Merge pull request #201 from storybookjs/release-process,Simplify release process
757,Add back dotenv command,,Add back dotenv command,
758,Remove Test for canary builds,,Remove Test for canary builds,
759,Test canary process,,Test canary process,
760,Remove release script,,Remove release script,
761,Build before shipit,,Build before shipit,
762,"Change release process, remove chromatic script",,"Change release process, remove chromatic script",
763,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
764,Update version to 5.1.23,,Update version to 5.1.23,
765,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
766,Merge pull request #200 from storybookjs/codesnippet-refinement,Styling for emojis in ToC,Merge pull request #200 from storybookjs/codesnippet-refinement,Styling for emojis in ToC
767,use a universal emoji for our Chromatic tests,,use a universal emoji for our Chromatic tests,
768,styling for emojis in ToC,,styling for emojis in ToC,
769,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
770,Upgrade version to 5.1.22,,Upgrade version to 5.1.22,
771,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
772,Merge pull request #199 from storybookjs/get-copy-content,Setup slot in the CodeSnippets for non-code things (like messages),Merge pull request #199 from storybookjs/get-copy-content,Setup slot in the CodeSnippets for non-code things (like messages)
773,Add PreSnippet slot for CodeSnippets,,Add PreSnippet slot for CodeSnippets,
774,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
775,Upgrade version to 5.1.21,,Upgrade version to 5.1.21,
776,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
777,Merge pull request #198 from storybookjs/fix-clipboard-snippets,Add callback option for Clipboard component,Merge pull request #198 from storybookjs/fix-clipboard-snippets,Add callback option for Clipboard component
778,Add callback option for Clipboard component,,Add callback option for Clipboard component,
779,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
780,Upgrade version to 5.1.20,,Upgrade version to 5.1.20,
781,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
782,Merge pull request #197 from storybookjs/codesnippet-refinement,Make single line codesnippets more handsome,Merge pull request #197 from storybookjs/codesnippet-refinement,Make single line codesnippets more handsome
783,make single line codesnippets more handsome,,make single line codesnippets more handsome,
784,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
785,Upgrade version to 5.1.19,,Upgrade version to 5.1.19,
786,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
787,Merge pull request #195 from storybookjs/codesnippet-refinement,,Merge pull request #195 from storybookjs/codesnippet-refinement,
788,remove refinements to codesnippet,,remove refinements to codesnippet,
789,Merge pull request #196 from storybookjs/fix-code-snippets,Remove unused state value in CodeSnippets,Merge pull request #196 from storybookjs/fix-code-snippets,Remove unused state value in CodeSnippets
790,Remove unused state value in CodeSnippets,,Remove unused state value in CodeSnippets,
791,more refinements to codesnippet,,more refinements to codesnippet,
792,minor refinements to codesnippet,,minor refinements to codesnippet,
793,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
794,Upgrade version to 5.1.18,,Upgrade version to 5.1.18,
795,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
796,Merge pull request #194 from storybookjs/jsx-highlighting,Support JSX in Highlight component,Merge pull request #194 from storybookjs/jsx-highlighting,Support JSX in Highlight component
797,Support JSX in Highlight component,,Support JSX in Highlight component,
798,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
799,Update version to 5.1.17,,Update version to 5.1.17,
800,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
801,Merge pull request #193 from storybookjs/toc-styling,Add stories and refine styles more based on integration QA,Merge pull request #193 from storybookjs/toc-styling,Add stories and refine styles more based on integration QA
802,Add stories and refine styles more based on integration QA in storybookjs/frontpage,,Add stories and refine styles more based on integration QA in storybookjs/frontpage,
803,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
804,Upgrade version to 5.1.16,,Upgrade version to 5.1.16,
805,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
806,Merge pull request #191 from storybookjs/fix-shadow-box,Fix shadow box CTA required props,Merge pull request #191 from storybookjs/fix-shadow-box,Fix shadow box CTA required props
807,Fix border radius on code snippet,,Fix border radius on code snippet,
808,Add story for ShadowBoxCTA without message text,,Add story for ShadowBoxCTA without message text,
809,Dont require messageText in ShadowBoxCTA,,Dont require messageText in ShadowBoxCTA,
810,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
811,Upgrade version to 5.1.15,,Upgrade version to 5.1.15,
812,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
813,Merge pull request #190 from storybookjs/toc-styling,Refine ToC and Sidebar styling,Merge pull request #190 from storybookjs/toc-styling,Refine ToC and Sidebar styling
814,Add another accessibility icon,,Add another accessibility icon,
815,Add markup icon,,Add markup icon,
816,Add collapse icon,,Add collapse icon,
817,QA wrapping when sidebar is width constrained,,QA wrapping when sidebar is width constrained,
818,Finetune horizontal nested ToC spacing,,Finetune horizontal nested ToC spacing,
819,Shrink arrow size,,Shrink arrow size,
820,Adjust link colors in ToC for higher contrast,,Adjust link colors in ToC for higher contrast,
821,t Refine styling,,t Refine styling,
822,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
823,Upgade version to 5.1.14,,Upgade version to 5.1.14,
824,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
825,Merge pull request #189 from storybookjs/fix-md-language,Add alias for MD in addition to Markdown,Merge pull request #189 from storybookjs/fix-md-language,Add alias for MD in addition to Markdown
826,Add alias for MD in addition to Markdown,,Add alias for MD in addition to Markdown,
827,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
828,Upgrade version to 5.1.13,,Upgrade version to 5.1.13,
829,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
830,Merge pull request #188 from storybookjs/add-markdown,"Add markdown, mdx support to Highlight",Merge pull request #188 from storybookjs/add-markdown,"Add markdown, mdx support to Highlight"
831,Adjust right padding on CodeSnippets to account for copied language,,Adjust right padding on CodeSnippets to account for copied language,
832,"Add markdown, mdx support to Highlight",,"Add markdown, mdx support to Highlight",
833,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
834,Upgrade version to 5.1.12,,Upgrade version to 5.1.12,
835,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
836,Merge pull request #187 from storybookjs/snippets,Code snippets,Merge pull request #187 from storybookjs/snippets,Code snippets
837,Fix excludeStories typo,,Fix excludeStories typo,
838,"Make sure to export Clipboard, CodeSnippets",,"Make sure to export Clipboard, CodeSnippets",
839,Add Clipboard component,,Add Clipboard component,
840,Add LinkTabs component,,Add LinkTabs component,
841,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
842,Update version to 5.1.11,,Update version to 5.1.11,
843,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
844,Merge pull request #186 from storybookjs/highlight-support-mdx,Support MDX in the Highlight component,Merge pull request #186 from storybookjs/highlight-support-mdx,Support MDX in the Highlight component
845,Support MDX in the Highlight component,,Support MDX in the Highlight component,
846,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
847,Update version to 5.1.10,,Update version to 5.1.10,
848,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
849,Export ShadowBoxCTA,,Export ShadowBoxCTA,
850,Merge pull request #185 from storybookjs/shadow-box-cta,Port over ShadowBoxCTA from learnstorybook.com,Merge pull request #185 from storybookjs/shadow-box-cta,Port over ShadowBoxCTA from learnstorybook.com
851,Fix build-storybook,,Fix build-storybook,
852,Add wrapper for chromatic,,Add wrapper for chromatic,
853,Port over ShadowBoxCTA from learnstorybook.com,,Port over ShadowBoxCTA from learnstorybook.com,
854,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
855,Update version to 5.1.9,,Update version to 5.1.9,
856,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
857,Merge pull request #184 from storybookjs/export-styled-button,Export styled button from ButtonComponent,Merge pull request #184 from storybookjs/export-styled-button,Export styled button from ButtonComponent
858,Export styled button from ButtonComponent,,Export styled button from ButtonComponent,
859,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
860,Update version to 5.1.8,,Update version to 5.1.8,
861,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
862,Merge pull request #183 from storybookjs/toc-state,Pass top level menu state to consumers of the TOC component,Merge pull request #183 from storybookjs/toc-state,Pass top level menu state to consumers of the TOC component
863,Pass top level menu state to consumers of the TOC component,,Pass top level menu state to consumers of the TOC component,
864,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
865,Upgrade version to 5.1.7,,Upgrade version to 5.1.7,
866,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
867,Merge pull request #182 from storybookjs/toc-classname,Allow classname in TOC component,Merge pull request #182 from storybookjs/toc-classname,Allow classname in TOC component
868,Allow classname in TOC component,,Allow classname in TOC component,
869,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
870,Update version to 5.1.6,,Update version to 5.1.6,
871,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
872,Merge pull request #180 from storybookjs/toc,Table of Contents component,Merge pull request #180 from storybookjs/toc,Table of Contents component
873,Remove extra div,,Remove extra div,
874,Remove outline on links,,Remove outline on links,
875,Add line height to MenuLink,,Add line height to MenuLink,
876,Add export for toc,,Add export for toc,
877,"Pull out components, add stories for docs, hide in chromatic",,"Pull out components, add stories for docs, hide in chromatic",
878,Pull out TableOfContentsItems,,Pull out TableOfContentsItems,
879,"Style fixes, ul/ol/li markup",,"Style fixes, ul/ol/li markup",
880,Fix spacing under ItemLink last item,,Fix spacing under ItemLink last item,
881,Make the arrows apart of the links,,Make the arrows apart of the links,
882,Fix keyboard nav,,Fix keyboard nav,
883,Code cleanup,,Code cleanup,
884,Args for stories,,Args for stories,
885,"Style polish, keyboard nav",,"Style polish, keyboard nav",
886,"Behavior, styles. Needs polish, args",,"Behavior, styles. Needs polish, args",
887,Upgrade version to 5.1.5,,Upgrade version to 5.1.5,
888,Revert 7cee57f76668ee10af3830f0ebb1d819577dc56b,,Revert 7cee57f76668ee10af3830f0ebb1d819577dc56b,
889,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
890,Upgrade version to 5.1.4,,Upgrade version to 5.1.4,
891,Merge pull request #178 from storybookjs/refactor-link-button,"Use 'as' prop to control button, link styles and avoid transient props",Merge pull request #178 from storybookjs/refactor-link-button,"Use 'as' prop to control button, link styles and avoid transient props"
892,Update button stories,,Update button stories,
893,Fix disabled styles for Button,,Fix disabled styles for Button,
894,Fix messaging for ComponentPicker components,,Fix messaging for ComponentPicker components,
895,"Use 'as' prop to control button, link styles and avoid transient props",,"Use 'as' prop to control button, link styles and avoid transient props",
896,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
897,Upgrade version to 5.1.3,,Upgrade version to 5.1.3,
898,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
899,Merge pull request #177 from storybookjs/fix-button-styles,Do not dynamically generate styled button component in render,Merge pull request #177 from storybookjs/fix-button-styles,Do not dynamically generate styled button component in render
900,Do not dynamically generate styled button component in render,,Do not dynamically generate styled button component in render,
901,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
902,Update version to 5.1.2,,Update version to 5.1.2,
903,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
904,Merge pull request #176 from storybookjs/fix-massive-styles,Do not dynamically generate styled link component in render,Merge pull request #176 from storybookjs/fix-massive-styles,Do not dynamically generate styled link component in render
905,Pass containsIcon to LinkStyles,,Pass containsIcon to LinkStyles,
906,Do not dynamically generate styled link component in render,,Do not dynamically generate styled link component in render,
907,Merge pull request #173 from storybookjs/updated-styled-components,Update styled-components dependency,Merge pull request #173 from storybookjs/updated-styled-components,Update styled-components dependency
908,Update styled-components dep,,Update styled-components dep,
909,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
910,Update version to 5.1.1,,Update version to 5.1.1,
911,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
912,Merge pull request #172 from storybookjs/remove-recompose,Remove recompose,Merge pull request #172 from storybookjs/remove-recompose,Remove recompose
913,Remove recompose,,Remove recompose,
914,Merge pull request #171 from storybookjs/new-token,Thank you Kyle! 🙇,Merge pull request #171 from storybookjs/new-token,Thank you Kyle! 🙇
915,Use chromatic package version 5.0.0,,Use chromatic package version 5.0.0,
916,Use github secrets for new project token,,Use github secrets for new project token,
917,Bump version to: 5.1.0 [skip ci],,Bump version to: 5.1.0 [skip ci],
918,Update CHANGELOG.md [skip ci],,Update CHANGELOG.md [skip ci],
919,ADD types/fs-extra,,ADD types/fs-extra,
920,ADD dotenv && CLEANUP,,ADD dotenv && CLEANUP,
921,Merge pull request #169 from storybookjs/add/auto-ref-url,Add/auto ref url,Merge pull request #169 from storybookjs/add/auto-ref-url,Add/auto ref url
922,FIX ignore of stories so babel is still applied for storybook,,FIX ignore of stories so babel is still applied for storybook,
923,REMOVE unneded dependency && REMOVE stories from dist,,REMOVE unneded dependency && REMOVE stories from dist,
924,Merge branch 'master' into add/auto-ref-url,Conflicts: package.json yarn.lock,Merge branch 'master' into add/auto-ref-url,Conflicts: package.json yarn.lock
925,ADD script for modifying the package.json,,ADD script for modifying the package.json,
926,Merge pull request #166 from storybookjs/upgrades,upgrades && typescript migration,Merge pull request #166 from storybookjs/upgrades,upgrades && typescript migration
927,CLEANUP,,CLEANUP,
928,MIGRATE avatarlist,,MIGRATE avatarlist,
929,sort package.json && ADD prop-types to normal dependencies,,sort package.json && ADD prop-types to normal dependencies,
930,UPGRADE chromatic,,UPGRADE chromatic,
931,UPGRADES,,UPGRADES,
932,Merge branch 'master' into upgrades,,Merge branch 'master' into upgrades,
933,Merge branch 'upgrade-to-args' into upgrades,Conflicts: package.json yarn.lock,Merge branch 'upgrade-to-args' into upgrades,Conflicts: package.json yarn.lock
934,Merge pull request #164 from storybookjs/upgrade-to-args,Upgrade to 6.0 / Args,Merge pull request #164 from storybookjs/upgrade-to-args,Upgrade to 6.0 / Args
935,compose stories args,,compose stories args,
936,FIX story args for Icon,,FIX story args for Icon,
937,Merge branch 'master' into upgrade-to-args,,Merge branch 'master' into upgrade-to-args,
938,CHANGE to projectToken,,CHANGE to projectToken,
939,CLEANUP,,CLEANUP,
940,UPGRADES && CLEANUP redundant addons,,UPGRADES && CLEANUP redundant addons,
941,Merge branch 'master' into upgrade-to-args,Conflicts: yarn.lock,Merge branch 'master' into upgrade-to-args,Conflicts: yarn.lock
