Index,Release Note,Release Note With Abstraction
1256,"Minor Changes

Verify GS(S)P Serializability: #10857

Patches

DatoCMS Example: #10891
Upgrade webpack: #10895
Fix Azure Pipelines: #10896
Add demo URL for the DatoCMS example: #10901

Credits
Huge thanks to @chibicode and @timneutkens for helping!","Minor Changes
Verify GS(S)P Serializability: #10857
Patches
DatoCMS Example: #10891
Upgrade webpack: #10895
Fix Azure Pipelines: #10896
Add demo URL for the DatoCMS example: #10901
Credits
Huge thanks to @chibicode and @timneutkens for helping!"
1257,"Patches

Fix linting of markdown documentation: 83b4fd150910917d4f91d8f743df0cc4d3ca5696
","Patches
Fix linting of markdown documentation: 83b4fd150910917d4f91d8f743df0cc4d3ca5696"
1258,"Patches

Test child_process with API route: #10872
Typo on preview mode documentation: #10892
Fix getStaticPaths example code: #10893

Credits
Huge thanks to @ijjk, @chibicode, and @balazsorban44 for helping!","Patches
Test child_process with API route: #10872
Typo on preview mode documentation: #10892
Fix getStaticPaths example code: #10893
Credits
Huge thanks to @ijjk, @chibicode, and @balazsorban44 for helping!"
1259,"Minor Changes

Preview mode documentation: #10863
Add TypeScript docs for SSG: #10865

Patches

Add example for why-did-you-render: #10662
Update method for attaching GS(S)P identifier to page: #10859
Fix getServerSideProps Test Case: #10862
Fix Prerender Test Cases: #10861
Add Test Case for SSG Full Re-Export: #10864

Credits
Huge thanks to @motiko, @ijjk, @Timer, and @chibicode for helping!","Minor Changes
Preview mode documentation: #10863
Add TypeScript docs for SSG: #10865
Patches
Add example for why-did-you-render: #10662
Update method for attaching GS(S)P identifier to page: #10859
Fix getServerSideProps Test Case: #10862
Fix Prerender Test Cases: #10861
Add Test Case for SSG Full Re-Export: #10864
Credits
Huge thanks to @motiko, @ijjk, @Timer, and @chibicode for helping!"
1260,"Patches

Update Custom Server README's: #10843
Fix data fetching learn more links: a61dfb22a14abbff524c5598bd8569f28db644c4
Re-add Sass Docs: #10850
Update README-template.md: 69ba79346f348f784b82ae1eb01cce0d655b2224
Fix getStaticPaths modules being cached in dev mode: #10852

Credits
Huge thanks to @msweeneydev and @ijjk for helping!","Patches
Update Custom Server README's: #10843
Fix data fetching learn more links: a61dfb22a14abbff524c5598bd8569f28db644c4
Re-add Sass Docs: #10850
Update README-template.md: 69ba79346f348f784b82ae1eb01cce0d655b2224
Fix getStaticPaths modules being cached in dev mode: #10852
Credits
Huge thanks to @msweeneydev and @ijjk for helping!"
1261,"Patches

Update release stats with different name from pr stats: #10827
Add docs for static 404 and pages/404: #10811
Make sure to error when setting too large of preview data: #10831
Ensure an accessible default viewport meta tag: #10823
Update Pages and Data Fetching docs for SSG improvements: #10837

Credits
Huge thanks to @ijjk, @rifaidev, and @chibicode for helping!","Patches
Update release stats with different name from pr stats: #10827
Add docs for static 404 and pages/404: #10811
Make sure to error when setting too large of preview data: #10831
Ensure an accessible default viewport meta tag: #10823
Update Pages and Data Fetching docs for SSG improvements: #10837
Credits
Huge thanks to @ijjk, @rifaidev, and @chibicode for helping!"
1262,"Patches

Throw NoFallbackError instead of returning: #10793
Add identifier to NEXT_DATA for gs(s)p: #10812
Update to output jest data for posting failed tests comment: #10814
Fix(cli): inspect flag is deprecated: #10819
Update to make sure preview mode works with getServerSideProps: #10813
Send Credentials for getServerSideProps Requests: #10826

Credits
Huge thanks to @devknoll, @ijjk, and @vvo for helping!","Patches
Throw NoFallbackError instead of returning: #10793
Add identifier to NEXT_DATA for gs(s)p: #10812
Update to output jest data for posting failed tests comment: #10814
Fix(cli): inspect flag is deprecated: #10819
Update to make sure preview mode works with getServerSideProps: #10813
Send Credentials for getServerSideProps Requests: #10826
Credits
Huge thanks to @devknoll, @ijjk, and @vvo for helping!"
1263,"Minor Changes

Adding conformance checks: #10314

Patches

Remove old env from workflow since it is replaced with WebHook: #10798
Measure getStaticProps, getServerSideProps: #10800

Credits
Huge thanks to @prateekbh and @ijjk for helping!","Minor Changes
Adding conformance checks: #10314
Patches
Remove old env from workflow since it is replaced with WebHook: #10798
Measure getStaticProps, getServerSideProps: #10800
Credits
Huge thanks to @prateekbh and @ijjk for helping!"
1264,"Patches

Fix next/config module mismatch in new serverless mode: #10792
","Patches
Fix next/config module mismatch in new serverless mode: #10792"
1265,"Minor Changes

Prefetch SSG Data: #10127

Patches

Fix RenderOpts in next-server: #10776
","Minor Changes
Prefetch SSG Data: #10127
Patches
Fix RenderOpts in next-server: #10776"
1266,"Patches

Remove dangerousAsPath from RenderOpts: #10773
Remove Dead Code from Next Server: #10772
Examples: react-native-web: fix config to prefer .web.* exts: #10774

Credits
Huge thanks to @MoOx for helping!","Patches
Remove dangerousAsPath from RenderOpts: #10773
Remove Dead Code from Next Server: #10772
Examples: react-native-web: fix config to prefer .web.* exts: #10774
Credits
Huge thanks to @MoOx for helping!"
1267,"Patches

Extract sendPayload and prepareServerlessUrl: #10732
Extract getStaticPaths helper: #10731
Remove old eslint-ignores from unstable_ prefix: #10740
Move upgrading guide to /docs: #10727
Adding new types of performance monitoring: #10421
Separate Low Priority Files from Main Files: #10756
Consistently Type GS(S)P: #10757
Correctly Dedupe Prefetching: #10758
Add params to getStaticProps on err.sh: #10751
Updating links to dynamic-routes section of docs: #10759

Credits
Huge thanks to @devknoll, @ijjk, @chibicode, @prateekbh, and @ethanryan for helping!","Patches
Extract sendPayload and prepareServerlessUrl: #10732
Extract getStaticPaths helper: #10731
Remove old eslint-ignores from unstable_ prefix: #10740
Move upgrading guide to /docs: #10727
Adding new types of performance monitoring: #10421
Separate Low Priority Files from Main Files: #10756
Consistently Type GS(S)P: #10757
Correctly Dedupe Prefetching: #10758
Add params to getStaticProps on err.sh: #10751
Updating links to dynamic-routes section of docs: #10759
Credits
Huge thanks to @devknoll, @ijjk, @chibicode, @prateekbh, and @ethanryan for helping!"
1268,"Patches

Fix buildId being escaped breaking test with certain build ids: #10728
Fix url-polyfill dep and re-enable native-url: #10726

Credits
Huge thanks to @ijjk and @janicklas-ralph for helping!","Patches
Fix buildId being escaped breaking test with certain build ids: #10728
Fix url-polyfill dep and re-enable native-url: #10726
Credits
Huge thanks to @ijjk and @janicklas-ralph for helping!"
1269,"Patches

Add --example=<github-url> to create-next-app: #10226
Rename getServerProps to getServerSideProps: #10722
Remove unstable_ prefix from new methods: #10723

Credits
Huge thanks to @lfades for helping!","Patches
Add --example= to create-next-app: #10226
Rename getServerProps to getServerSideProps: #10722
Remove unstable_ prefix from new methods: #10723
Credits
Huge thanks to @lfades for helping!"
1270,"Patches

Fix Error Message: 663f5c4b6e385ebe168e00110ca5217f56af6161
","Patches
Fix Error Message: 663f5c4b6e385ebe168e00110ca5217f56af6161"
1271,"Patches

Ability to Disable SSG Fallback: #10701

Credits
Huge thanks to @Timer for helping!","Patches
Ability to Disable SSG Fallback: #10701
Credits
Huge thanks to @Timer for helping!"
1272,"Patches

Show better error when non-array is returned from custom-routes: #10670
Update error load fail test so that webdriver can still connect to app: #10673
Rename zeit.co/new → zeit.co/import: #10674
Update example ""with-typescript-graphql"": #10637
Create config.yml: cedd6faba6f4f183d51cac612bc274e5c346e09b
Update 1.Bug_report.md: fc9f18d78410a09fc1cd90326068106e918310d7
Fix apollo example: #10696
Update head-manager to compress better: #10687
Update README.md: c0f42837bf7ae1fc4d2bb2b15b84e7dfd8e2ad92
Make sure rewrites are handled in serverless mode correctly: #10697
Update url prop handling for pages with new data methods: #10653
Add dataRoutes field to routes-manifest for SSG and serverProps routes: #10622

Credits
Huge thanks to @chibicode, @piglovesyou, @HaNdTriX, and @timneutkens for helping!","Patches
Show better error when non-array is returned from custom-routes: #10670
Update error load fail test so that webdriver can still connect to app: #10673
Rename zeit.co/new → zeit.co/import: #10674
Update example ""with-typescript-graphql"": #10637
Create config.yml: cedd6faba6f4f183d51cac612bc274e5c346e09b
Update 1.Bug_report.md: fc9f18d78410a09fc1cd90326068106e918310d7
Fix apollo example: #10696
Update head-manager to compress better: #10687
Update README.md: c0f42837bf7ae1fc4d2bb2b15b84e7dfd8e2ad92
Make sure rewrites are handled in serverless mode correctly: #10697
Update url prop handling for pages with new data methods: #10653
Add dataRoutes field to routes-manifest for SSG and serverProps routes: #10622
Credits
Huge thanks to @chibicode, @piglovesyou, @HaNdTriX, and @timneutkens for helping!"
1273,"Patches

Add calling getStaticPaths in development before showing fallback: #10611

Credits
Huge thanks to @ijjk for helping!","Patches
Add calling getStaticPaths in development before showing fallback: #10611
Credits
Huge thanks to @ijjk for helping!"
1274,"Patches

Make sure to log errors from data fetching in dev mode in the console: #10652
Fix typo in invalid getStaticPaths value example: #10657
Update with-mobx-keystone-typescript example: #10638
Test Prerender in Emulated Serverless Mode: #10660
Improve Nested Catch-All Coverage: #10659
Fix Double URL Encoding for Serverless: #10663

Credits
Huge thanks to @ijjk, @Spy-Seth, and @EvgeniyKumachev for helping!","Patches
Make sure to log errors from data fetching in dev mode in the console: #10652
Fix typo in invalid getStaticPaths value example: #10657
Update with-mobx-keystone-typescript example: #10638
Test Prerender in Emulated Serverless Mode: #10660
Improve Nested Catch-All Coverage: #10659
Fix Double URL Encoding for Serverless: #10663
Credits
Huge thanks to @ijjk, @Spy-Seth, and @EvgeniyKumachev for helping!"
1275,"Patches

Add err.sh for getStaticProps error: #10619
Add error messages for dynamic SSG page without getStaticPaths: #10620
Remove next/link from chakra-ui example: #10625
Update error-load-fail test to use check to handle reload taking longer on windows: #10631
Remove deprecated static folder: #10632
Fix Cookie Expiration: #10634

Credits
Huge thanks to @ijjk, @adithwip, and @rafaelalmeidatk for helping!","Patches
Add err.sh for getStaticProps error: #10619
Add error messages for dynamic SSG page without getStaticPaths: #10620
Remove next/link from chakra-ui example: #10625
Update error-load-fail test to use check to handle reload taking longer on windows: #10631
Remove deprecated static folder: #10632
Fix Cookie Expiration: #10634
Credits
Huge thanks to @ijjk, @adithwip, and @rafaelalmeidatk for helping!"
1276,"Patches

Preview Mode Should Not Cache: #10636
Invalidate cache for link[preload] in dev for CSS files: #10630
Update link to GitHub Discussions beta: b331338891eca47b4ddd902dbfb734a05c37a91f

Credits
Huge thanks to @bmathews for helping!","Patches
Preview Mode Should Not Cache: #10636
Invalidate cache for link[preload] in dev for CSS files: #10630
Update link to GitHub Discussions beta: b331338891eca47b4ddd902dbfb734a05c37a91f
Credits
Huge thanks to @bmathews for helping!"
1277,"Patches

Make sure to handle failing to load _error: #10617
Update legacy safari test for GitHub actions: #10618
","Patches
Make sure to handle failing to load _error: #10617
Update legacy safari test for GitHub actions: #10618"
1278,"Patches

Add err.sh for invalid getStaticPaths return value: #10605
Remove extra whitespace: 80bdf73929b4531482631ff3ac766af09873a9ef
Upgrade next-transpile-modules to latest everywhere: #10607
Disable setImmediate polyfill: #10612
Add navigation test specific for Safari 10: #10616

Credits
Huge thanks to @ijjk and @vvo for helping!","Patches
Add err.sh for invalid getStaticPaths return value: #10605
Remove extra whitespace: 80bdf73929b4531482631ff3ac766af09873a9ef
Upgrade next-transpile-modules to latest everywhere: #10607
Disable setImmediate polyfill: #10612
Add navigation test specific for Safari 10: #10616
Credits
Huge thanks to @ijjk and @vvo for helping!"
1279,"Patches

Fix: Improve grammar of apollo.js comments: #10601
Clean up landed experimental flags: #10593
Updated links: #10604

Credits
Huge thanks to @quinnturner, @timneutkens, and @lfades for helping!","Patches
Fix: Improve grammar of apollo.js comments: #10601
Clean up landed experimental flags: #10593
Updated links: #10604
Credits
Huge thanks to @quinnturner, @timneutkens, and @lfades for helping!"
1280,"Patches

Fixed pathname check in router: #10547
Use clearInterval instead of clearTimer on a timer: #10597
Fix AMP Validator Version: #10600

Credits
Huge thanks to @dijs and @TheRusskiy for helping!","Patches
Fixed pathname check in router: #10547
Use clearInterval instead of clearTimer on a timer: #10597
Fix AMP Validator Version: #10600
Credits
Huge thanks to @dijs and @TheRusskiy for helping!"
1281,"Patches

Do not cache 404 SSR responses: #10596
Fix Nested Index Dynamic Routes in Development: #10595
Emit ES5 Friendly Code in Program#exit Visitor: #10591

Credits
Huge thanks to @fabianishere for helping!","Patches
Do not cache 404 SSR responses: #10596
Fix Nested Index Dynamic Routes in Development: #10595
Emit ES5 Friendly Code in Program#exit Visitor: #10591
Credits
Huge thanks to @fabianishere for helping!"
1282,"Patches

Bump amphtml-validator to 1.0.30: #10588
Add Failing CSS Test Case: #10590

Credits
Huge thanks to @jaywink for helping!","Patches
Bump amphtml-validator to 1.0.30: #10588
Add Failing CSS Test Case: #10590
Credits
Huge thanks to @jaywink for helping!"
1283,"Patches

Decrease number of expected preloads in safari: #10578
Make sure to handle rejection when prefetching pages: #10579
Add NextApiHandler type: #10573
Update error message for invalid return value from getStaticPaths: #10580
Update to latest watchpack with dynamic route rename fix: #10351

Credits
Huge thanks to @ijjk and @martpie for helping!","Patches
Decrease number of expected preloads in safari: #10578
Make sure to handle rejection when prefetching pages: #10579
Add NextApiHandler type: #10573
Update error message for invalid return value from getStaticPaths: #10580
Update to latest watchpack with dynamic route rename fix: #10351
Credits
Huge thanks to @ijjk and @martpie for helping!"
1284,"Minor Changes

Enable polyfillsOptimization: #10574
","Minor Changes
Enable polyfillsOptimization: #10574"
1285,"Minor Changes

Enable scss/sass support: #10571
Enable pages/404.js support: #10572

Patches

Adds a missing dependency: #10570
Add missin create permission for faunadb example: #10575

Credits
Huge thanks to @arcanis and @lgordey for helping!","Minor Changes
Enable scss/sass support: #10571
Enable pages/404.js support: #10572
Patches
Adds a missing dependency: #10570
Add missin create permission for faunadb example: #10575
Credits
Huge thanks to @arcanis and @lgordey for helping!"
1286,"Patches

Fix missing file extensions in docs: #10251
De-dupe escape-regex with escape-string-regexp: #10257
Update static check vars and fix types: #10260
Update SSG types and clean up RenderOpts type: #10259
Update _next/data URL handling in serverless-loader: #10261
[example with-typescript-graphql] Fix type error: #10269
Update built-in-css-support.md: c71694e28b11c9c3e909692c5614b2670cec01b2
Update typo in typescript docs: #10276
Update FaunaDB Example Instructions: #10280
Add .jsx as a valid file extension in the pages directory: #10281
Improved wording in comment: #10277
Improve Stalled Requests Grammar: #10283
Added support for BigInt to API routes: #10215
Docs: remove --save from npm install; avoid system-ui: #10252
Add catch all routes example and a link to it in docs: #10202
Migrate CircleCi config to GitHub actions: #10274
Fix Experimental Modern Mode with CSS: #10289
Add initial support for unstable_getServerProps: #10077
Fix with-orbit-components's name in package.json: #10307
Fix typo in FaunaDB example: #10304
Updated PostCSS docs and added a link to it: #10292
Make sure to exit publish script with correct code: #10310
Allowing skipping local selenium server when not needed: #10312
Fix missing file extensions in docs: #10251
De-dupe escape-regex with escape-string-regexp: #10257
Update static check vars and fix types: #10260
Update SSG types and clean up RenderOpts type: #10259
Update _next/data URL handling in serverless-loader: #10261
[example with-typescript-graphql] Fix type error: #10269
Update built-in-css-support.md: c71694e28b11c9c3e909692c5614b2670cec01b2
Update typo in typescript docs: #10276
Update FaunaDB Example Instructions: #10280
Add .jsx as a valid file extension in the pages directory: #10281
Improved wording in comment: #10277
Improve Stalled Requests Grammar: #10283
Added support for BigInt to API routes: #10215
Docs: remove --save from npm install; avoid system-ui: #10252
Add catch all routes example and a link to it in docs: #10202
Migrate CircleCi config to GitHub actions: #10274
Fix Experimental Modern Mode with CSS: #10289
Add initial support for unstable_getServerProps: #10077
Fix preprocessor loader error: #10235
Enable static 404 config to allow static 404 page when availab…: #10290
Small grammar fix: #10317
Fix: 9919 Add warning when no config is exported from next.con…: #10228
Update workflow for testing against react@next: #10323
Repair advanced feature reference: #10330
Disable caching for react@next workflow as its not supported: #10331
[Experimental] Nomodule polyfills chunk: #10212
Update note about public and pages overlap: #10287
Update the default template of create-next-app: #10327
Upgrade with-carbon-components to built-in SCSS: #10321
Fixes #10333 with-next-seo sample issues: #10335
Fix api-routes-apollo-server-and-client-auth Example: #10334
TypeScript documentation for _app.tsx: #10345
Improve api-routes-apollo-server-and-client-auth Example: #10358
Increase watch limit for GitHub actions testing: #10367
Added fix for #8893: #10370
Make sure to not override initial navigation when refreshing static page's query: #10353
Add support for runtimeConfigs in serverless mode: #10365
Add check that dynamic route is API route in handleApiRequest: #10360
Implement experimental pages/404.js for custom 404 page: #10329
Update Preact Example: #10380
Custom AMP Validator Variable Name Collision Fix: #10371
Fix bug in catch-all routes with SSG: #10379
Update create app docs: #10382
Make sure runtime config is set before any imports for serverless: #10386
Update to not show API not ended warning when response is piped to: #10342
Add TypeScript Definitions for Sass: #10363
Remove Old Records: #10398
Fix with-reasonml example: #10399
New Jest Example: #10396
Skip undefined attribute in Head: #9856
Make sure runtime config works in dev mode for serverless targ…: #10402
Check for invalid pages: #10403
Remove builds from examples: #10417
Detect Invalid Pages Before Optimize: #10418
Add support for rewriting to external resources: #10041
Modify splitChunksPlugin to give shared CSS chunks different names: #10408
Re-enable native-url: #10419
Update optimize event with static 404 status: #10420
De-dupe paths returned in getStaticPaths: #10423
Make apollo HOC composable: #10422
Adjust README of example: #10426
Remove old ts-ignores and extra value in routeInfo: #10429
Update to use existing util to de-dupe path check: #10431
Make missing param error message more specific: #10433
Update size-limit test to be more fine grained: #10434
Update utm links in create-next-app: #10442
Remove unused dependency @types/babel-types: #10448
Add initial SSG fallback handling: #10424
Redesign custom-routes output and show headers in output: #10444
Make withApollo work with _app.js components: #8801
With threejs example: #10301
Add paths field for unstable_getStaticPaths: #10454
Add error message when rewriting to dynamic SSG page: #10458
Upgrade koa router in example: #10469
Get the http2 example to work: #10470
Make Missing Prerender Manifest Fatal: #10485
Update next-server routes order for expected priority: #10326
Add Stripe TypeScript Example: #10482
Update README.md: #10487
Use filter for create-next-app template: #10496
Upgrade next-transpile-modules in workspace examples: #10492
Builds with Warnings Still Complete: #10498
Update deploy doc to surface ZEIT Now / DPS: #10412
SSG Preview Mode: #10459
Fix typo in ignoring-typescript-errors.md: #10499
[Docs] Apply updates based on feedback: #10352
Remove Now CLI reference from examples: #10501
Adjust SSG Loading Behavior: #10510
Update wording for custom server: #10512
Retry Static Data Fetch on Hydration: #10513
Remove with-data-prefetch Example: #10514
Clean up async in next-server: #10476
Improve error for invalid page configurations: #10441
Add handling for default as named export in SSG transform: #10486
Update withApollo example: #10451
Add global CSS styles to example/with-stripe-typescript: #10520
Remove native-url Again: #10526
Make sure to encode pathname for custom-route destination: #10536
Check next.config.js settings: #10425
Migrate to AMP Optimizer 2.0: #10535
Implement isFallback Router Property: #10539

Credits
Huge thanks to @borisowsky, @piglovesyou, @dannytatom, @msweeneydev, @bartdeslagmulder, @stigkj, @jamesmosier, @chibicode, @lfades, @Timer, @RobinCsl, @apollonian, @alejalapeno, @dmitrika, @micahalcorn, @ijjk, @pacocoursey, @zhe, @ivan-kleshnin, @stryder03, @38elements, @msnider, @TheDSCPL, @vasco3, @lachlanjc, @AndyBitz, @atcastle, @pex, @Janpot, @HaNdTriX, @afsanefda, @Nainterceptor, @areai51, @thorsten-stripe, @vvo, @markhaslam, @devknoll, and @sebastianbenz for helping!","Patches
Fix missing file extensions in docs: #10251
De-dupe escape-regex with escape-string-regexp: #10257
Update static check vars and fix types: #10260
Update SSG types and clean up RenderOpts type: #10259
Update _next/data URL handling in serverless-loader: #10261
[example with-typescript-graphql] Fix type error: #10269
Update built-in-css-support.md: c71694e28b11c9c3e909692c5614b2670cec01b2
Update typo in typescript docs: #10276
Update FaunaDB Example Instructions: #10280
Add .jsx as a valid file extension in the pages directory: #10281
Improved wording in comment: #10277
Improve Stalled Requests Grammar: #10283
Added support for BigInt to API routes: #10215
Docs: remove --save from npm install; avoid system-ui: #10252
Add catch all routes example and a link to it in docs: #10202
Migrate CircleCi config to GitHub actions: #10274
Fix Experimental Modern Mode with CSS: #10289
Add initial support for unstable_getServerProps: #10077
Fix with-orbit-components's name in package.json: #10307
Fix typo in FaunaDB example: #10304
Updated PostCSS docs and added a link to it: #10292
Make sure to exit publish script with correct code: #10310
Allowing skipping local selenium server when not needed: #10312
Fix missing file extensions in docs: #10251
De-dupe escape-regex with escape-string-regexp: #10257
Update static check vars and fix types: #10260
Update SSG types and clean up RenderOpts type: #10259
Update _next/data URL handling in serverless-loader: #10261
[example with-typescript-graphql] Fix type error: #10269
Update built-in-css-support.md: c71694e28b11c9c3e909692c5614b2670cec01b2
Update typo in typescript docs: #10276
Update FaunaDB Example Instructions: #10280
Add .jsx as a valid file extension in the pages directory: #10281
Improved wording in comment: #10277
Improve Stalled Requests Grammar: #10283
Added support for BigInt to API routes: #10215
Docs: remove --save from npm install; avoid system-ui: #10252
Add catch all routes example and a link to it in docs: #10202
Migrate CircleCi config to GitHub actions: #10274
Fix Experimental Modern Mode with CSS: #10289
Add initial support for unstable_getServerProps: #10077
Fix preprocessor loader error: #10235
Enable static 404 config to allow static 404 page when availab…: #10290
Small grammar fix: #10317
Fix: 9919 Add warning when no config is exported from next.con…: #10228
Update workflow for testing against react@next: #10323
Repair advanced feature reference: #10330
Disable caching for react@next workflow as its not supported: #10331
[Experimental] Nomodule polyfills chunk: #10212
Update note about public and pages overlap: #10287
Update the default template of create-next-app: #10327
Upgrade with-carbon-components to built-in SCSS: #10321
Fixes #10333 with-next-seo sample issues: #10335
Fix api-routes-apollo-server-and-client-auth Example: #10334
TypeScript documentation for _app.tsx: #10345
Improve api-routes-apollo-server-and-client-auth Example: #10358
Increase watch limit for GitHub actions testing: #10367
Added fix for #8893: #10370
Make sure to not override initial navigation when refreshing static page's query: #10353
Add support for runtimeConfigs in serverless mode: #10365
Add check that dynamic route is API route in handleApiRequest: #10360
Implement experimental pages/404.js for custom 404 page: #10329
Update Preact Example: #10380
Custom AMP Validator Variable Name Collision Fix: #10371
Fix bug in catch-all routes with SSG: #10379
Update create app docs: #10382
Make sure runtime config is set before any imports for serverless: #10386
Update to not show API not ended warning when response is piped to: #10342
Add TypeScript Definitions for Sass: #10363
Remove Old Records: #10398
Fix with-reasonml example: #10399
New Jest Example: #10396
Skip undefined attribute in Head: #9856
Make sure runtime config works in dev mode for serverless targ…: #10402
Check for invalid pages: #10403
Remove builds from examples: #10417
Detect Invalid Pages Before Optimize: #10418
Add support for rewriting to external resources: #10041
Modify splitChunksPlugin to give shared CSS chunks different names: #10408
Re-enable native-url: #10419
Update optimize event with static 404 status: #10420
De-dupe paths returned in getStaticPaths: #10423
Make apollo HOC composable: #10422
Adjust README of example: #10426
Remove old ts-ignores and extra value in routeInfo: #10429
Update to use existing util to de-dupe path check: #10431
Make missing param error message more specific: #10433
Update size-limit test to be more fine grained: #10434
Update utm links in create-next-app: #10442
Remove unused dependency @types/babel-types: #10448
Add initial SSG fallback handling: #10424
Redesign custom-routes output and show headers in output: #10444
Make withApollo work with _app.js components: #8801
With threejs example: #10301
Add paths field for unstable_getStaticPaths: #10454
Add error message when rewriting to dynamic SSG page: #10458
Upgrade koa router in example: #10469
Get the http2 example to work: #10470
Make Missing Prerender Manifest Fatal: #10485
Update next-server routes order for expected priority: #10326
Add Stripe TypeScript Example: #10482
Update README.md: #10487
Use filter for create-next-app template: #10496
Upgrade next-transpile-modules in workspace examples: #10492
Builds with Warnings Still Complete: #10498
Update deploy doc to surface ZEIT Now / DPS: #10412
SSG Preview Mode: #10459
Fix typo in ignoring-typescript-errors.md: #10499
[Docs] Apply updates based on feedback: #10352
Remove Now CLI reference from examples: #10501
Adjust SSG Loading Behavior: #10510
Update wording for custom server: #10512
Retry Static Data Fetch on Hydration: #10513
Remove with-data-prefetch Example: #10514
Clean up async in next-server: #10476
Improve error for invalid page configurations: #10441
Add handling for default as named export in SSG transform: #10486
Update withApollo example: #10451
Add global CSS styles to example/with-stripe-typescript: #10520
Remove native-url Again: #10526
Make sure to encode pathname for custom-route destination: #10536
Check next.config.js settings: #10425
Migrate to AMP Optimizer 2.0: #10535
Implement isFallback Router Property: #10539
Credits
Huge thanks to @borisowsky, @piglovesyou, @dannytatom, @msweeneydev, @bartdeslagmulder, @stigkj, @jamesmosier, @chibicode, @lfades, @Timer, @RobinCsl, @apollonian, @alejalapeno, @dmitrika, @micahalcorn, @ijjk, @pacocoursey, @zhe, @ivan-kleshnin, @stryder03, @38elements, @msnider, @TheDSCPL, @vasco3, @lachlanjc, @AndyBitz, @atcastle, @pex, @Janpot, @HaNdTriX, @afsanefda, @Nainterceptor, @areai51, @thorsten-stripe, @vvo, @markhaslam, @devknoll, and @sebastianbenz for helping!"
1287,"Patches

Remove ts-ignore where possible: #10541
Remove react import in create-next-app template: #10564
Add extra profiling app: #10568

Credits
Huge thanks to @Janpot and @lfades for helping!","Patches
Remove ts-ignore where possible: #10541
Remove react import in create-next-app template: #10564
Add extra profiling app: #10568
Credits
Huge thanks to @Janpot and @lfades for helping!"
1288,"Patches

Simplify create-next-app README: #10545
Speculate Navigations for Client-Side JS: #10560

Credits
Huge thanks to @chibicode for helping!","Patches
Simplify create-next-app README: #10545
Speculate Navigations for Client-Side JS: #10560
Credits
Huge thanks to @chibicode for helping!"
1289,"Patches

Check next.config.js settings: #10425
Migrate to AMP Optimizer 2.0: #10535
Implement isFallback Router Property: #10539

Credits
Huge thanks to @sebastianbenz for helping!","Patches
Check next.config.js settings: #10425
Migrate to AMP Optimizer 2.0: #10535
Implement isFallback Router Property: #10539
Credits
Huge thanks to @sebastianbenz for helping!"
1290,"Patches

Make sure to encode pathname for custom-route destination: #10536
","Patches
Make sure to encode pathname for custom-route destination: #10536"
1291,"Patches

Add global CSS styles to example/with-stripe-typescript: #10520
Remove native-url Again: #10526

Credits
Huge thanks to @thorsten-stripe for helping!","Patches
Add global CSS styles to example/with-stripe-typescript: #10520
Remove native-url Again: #10526
Credits
Huge thanks to @thorsten-stripe for helping!"
1292,"Patches

Update wording for custom server: #10512
Retry Static Data Fetch on Hydration: #10513
Remove with-data-prefetch Example: #10514
Clean up async in next-server: #10476
Improve error for invalid page configurations: #10441
Add handling for default as named export in SSG transform: #10486
Update withApollo example: #10451

Credits
Huge thanks to @chibicode, @devknoll, @Janpot, @ijjk, and @HaNdTriX for helping!","Patches
Update wording for custom server: #10512
Retry Static Data Fetch on Hydration: #10513
Remove with-data-prefetch Example: #10514
Clean up async in next-server: #10476
Improve error for invalid page configurations: #10441
Add handling for default as named export in SSG transform: #10486
Update withApollo example: #10451
Credits
Huge thanks to @chibicode, @devknoll, @Janpot, @ijjk, and @HaNdTriX for helping!"
1293,"Patches

Fix typo in ignoring-typescript-errors.md: #10499
[Docs] Apply updates based on feedback: #10352
Remove Now CLI reference from examples: #10501
Adjust SSG Loading Behavior: #10510

Credits
Huge thanks to @markhaslam, @lfades, and @chibicode for helping!","Patches
Fix typo in ignoring-typescript-errors.md: #10499
[Docs] Apply updates based on feedback: #10352
Remove Now CLI reference from examples: #10501
Adjust SSG Loading Behavior: #10510
Credits
Huge thanks to @markhaslam, @lfades, and @chibicode for helping!"
1294,"Patches

Upgrade koa router in example: #10469
Get the http2 example to work: #10470
Make Missing Prerender Manifest Fatal: #10485
Update next-server routes order for expected priority: #10326
Add Stripe TypeScript Example: #10482
Update README.md: #10487
Use filter for create-next-app template: #10496
Upgrade next-transpile-modules in workspace examples: #10492
Builds with Warnings Still Complete: #10498
Update deploy doc to surface ZEIT Now / DPS: #10412
SSG Preview Mode: #10459

Credits
Huge thanks to @Nainterceptor, @areai51, @ijjk, @thorsten-stripe, @lfades, @chibicode, and @vvo for helping!","Patches
Upgrade koa router in example: #10469
Get the http2 example to work: #10470
Make Missing Prerender Manifest Fatal: #10485
Update next-server routes order for expected priority: #10326
Add Stripe TypeScript Example: #10482
Update README.md: #10487
Use filter for create-next-app template: #10496
Upgrade next-transpile-modules in workspace examples: #10492
Builds with Warnings Still Complete: #10498
Update deploy doc to surface ZEIT Now / DPS: #10412
SSG Preview Mode: #10459
Credits
Huge thanks to @Nainterceptor, @areai51, @ijjk, @thorsten-stripe, @lfades, @chibicode, and @vvo for helping!"
