Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Centered title (#534),0.4452995,Fix too narrow conversation header (#910)  f8cb7bb,,0
Add snap support (#464),0.6589697,Hopefully fix the Ubuntu Snap version of Caprine  7965b36,Fixes #460,0
Remove junk,0.30997926,New Maintainers,,0
2.16.0,0.6058742,Reverted v2.35. It unfortunately had some crashes...,,0
Show the Flash Window on Message menu item on Linux too,0.49133366,Linux: Fix window flash (#693)  4d9203c,,0
Let Ctrl+1..Ctrl+9 work for Azerty keyboards too (#506),0.47025844,"Fix ""Insert Text"" keyboard shortcut (#1118)  343705e",,0
Bump Electron,0.6689844,Bump Electron to 0.37.2.,,0
Fix Work Chat (#530),0.5655732,Fix archive conversation issues (#732)  af367be,Fixes #520,0
Fixed sound/notifications option saving (#523),0.56765926,Fix notifications (#717)  f0ea2be,Due to recent changes to preferences dialog and new options added order of options was changed and that caused Mute notifications option to change sound setting instead of notificaions setting.,0
Fix a couple of visual bugs in compact mode (#521),0.5824881,Fix resizing the window on Windows and some dark mode UI tweaks.,,0
Update overflow rule to !important (#524),0.43187463,Fix too narrow conversation header (#910)  f8cb7bb,,0
Check for new version more often (#525),0.53125346,Display a notification when a new update is available,Related to #515,0
2.15.1,0.59577787,Reverted v2.35. It unfortunately had some crashes...,,0
Remove redundant scrollbar in message entry (#153),0.69131935,Fix autoscroll on new messages (#1382)  e94f36e,,0
Don't hide the right sidebar in compact mode (#517),0.6403319,"Fix adaptive, hidden and narrow sidebar","I think it's a mistake to forcibly hide the right panel in compact mode. This prevents users from accessing some important features, such as viewing attachments, discussion settings, and more. It's best to leave the right panel visibility at the discretion of each individual user.",0
Minor fixes for compact mode (#518),0.5293054,Dark mode tweaks  2ca1f37 a8c8282 26cfaed db85ce4,,0
"Make the ""Toggle dark mode"" option a checkbox (#516)",0.733541,You can toggle dark mode in the Caprine menu or with Cmd D.,,1
Add CSS linting,0.49522653,Merge css stylesheets by @lefterisgar in https://github.com/sindresorhus/caprine/pull/1891,,0
Fix dark mode in preferences (#505),0.7902591,- Fix dark mode UI issues (#958)  e1b3ecb,,1
2.15.0,0.5943793,Reverted v2.35. It unfortunately had some crashes...,,0
Try to support 2FA,0.696324,Fix 2FA login issue (#1417)  0207464,No idea if it will actually work as I don't use 2FA for Facebook. 495,0
Fix some preferences issues (#500),0.6995679,Fix the preferences window and other overlays (#970)  ec3e687,,0
Fix story colors (#503),0.53097236,Fix description bot card color in dark mode (#796)  c88fee2,,0
Minify images with ImageOptim,0.34191924,Scale videos down to max width in https://github.com/sindresorhus/caprine/pull/1655,,0
The isPreferencesOpen function must return boolean (#501),0.409894,- Fix preference toggle when sidebar is hidden (#957)  2e4ad98,,0
New tray icons (#482),0.6370611,New app icon 💄✨  709ea23,,0
Insignificant appearance corrections in the dark theme for attachments (#493),0.6139024,Fix attachment and receiver pill background in dark mode by @sfrunza13 in https://github.com/sindresorhus/caprine/pull/1933,,0
Change color of timestamp in contact list (#494),0.49150744,Fix contact list styling for inactive window (#865)  ffed2d9,"Changed color of the timestamp in contact list so it would match all other because the background color of contact is now used as an indicator if messages are read or not, the blue color of a timestamp is not needed anymore.",0
2.14.2,0.5740108,Reverted v2.35. It unfortunately had some crashes...,,0
Fix selected conversation background color in dark mode (#487),0.7809482,Fix selected conversation background (#918)  eaf9226,,1
Don’t show the main window on conversations change (#488),0.675323,Fix Show Message Buttons feature when switching conversations (#803)  766bd9f,,0
2.14.1,0.5869389,Reverted v2.35. It unfortunately had some crashes...,,0
Revert to a known good version of electron-builder,0.65090084,Bump Electron to latest release,Fixes #485,0
2.14.0,0.5874885,Reverted v2.35. It unfortunately had some crashes...,,0
Add release script,0.32994393,Add option to disable automatic updates,,0
Fix link previews (#479),0.5042076,Fix open links issue by @dusansimic in https://github.com/sindresorhus/caprine/pull/2007,,0
Update build docs link (#478),0.46484375,Fix ci build step by @dusansimic in https://github.com/sindresorhus/caprine/pull/1872,,0
Fix the New Conversation button overlapping the traffic light controls on macOS (#476),0.52763575,Fix Show Message Buttons feature when switching conversations (#803)  766bd9f,,0
Open conversations from the Dock menu (#470),0.6182551,Add shortcuts for finding and selecting conversations https://github.com/sindresorhus/caprine/commit/7771885f3f8976d1e2df8c1c3b72fb21cf1174c1,,0
"Fix the ""New Conversation"" shortcut and menu item",0.7336947,Fix “Hide conversation” menu item (#1202)  0b92e74,,1
Fix locale detection (#473),0.5703581,Fix spell check languages (#1728)  734ba9b,Fixes #471,0
2.13.1,0.5583039,Reverted v2.35. It unfortunately had some crashes...,,0
Fix login/logout,0.45265207,Improve Workplace login view in dark mode (#940)  f33d1a8,Fixes #465,0
2.13.0,0.56387985,Reverted v2.35. It unfortunately had some crashes...,,0
Temporarily work around Linux icon issue,0.5792254,Fix app icon for Linux .deb (#1420)  a0a0ae0,See #416,0
Prevent redirecting to other URLs,0.32667089,Remove Facebook tracking from copied links (#1169)  74416e6,Fixes #457 Fixes #458,0
Upgrade to Electron v2,0.8241681,Upgrade to Electron 4  2744a35,I had to disable vibrancy mode as there are a lot of issues with it. I also had to enable hardware acceleration again as having it off caused a lot of rendering artifacts.,1
Change selected conversation color (#442),0.75161654,Improve highlight for selected conversation (#179).,,1
Update class name for app drag region (#453),0.62732804,Fix draggable region (#1024)  9a692db,,0
Fix mute notifications (#438),0.7332437,"Fix ""mute notifications"" option to persisting. https://github.com/sindresorhus/caprine/commit/d0b7551e015d56bdc2a80249c81eec94ae1f844f","Config variable notificationsMuted is true if notifications should be muted, not unmuted. There was a bug in if statement in browser.js when it checks config state and real state.",1
Remove left and right padding in touch bar buttons (#439),0.5379255,"Fix Touch Bar when on the ""New Message"" view (#718)  53a64c4",,0
2.12.1,0.5721541,Reverted v2.35. It unfortunately had some crashes...,,0
Fix auto-updating on macOS,0.7043788,Disable auto updater on Linux as it doesn't currently work  f0eba4a,Fixes #436,1
Update Touch Bar screenshot,0.55908716,"Fix Touch Bar when on the ""New Message"" view (#718)  53a64c4",,0
2.12.0,0.571905,Reverted v2.35. It unfortunately had some crashes...,,0
Show profile picture in the Touch Bar (#431),0.48252642,Make the Touch Bar respect private mode (#1138)  ea8015e,,0
"Add messenger menu options to the ""View"" menu",0.64892876,"- Fix ""Show Message Buttons"" for new Messenger UI (#956)  83e3adf",Closes #394,0
Don't open window if it was set to launch as hidden on macOS,0.73672724,No longer opens the window at launch if it was set to launch as hidden on macOS. https://github.com/sindresorhus/caprine/commit/e37bc9fe5b5ec1a238c0b9a8ef4b7f010cc77eef,Fixes #428,1
Fix mute notifications setting on startup (#420),0.7010266,"Fix ""mute notifications"" option to persisting. https://github.com/sindresorhus/caprine/commit/d0b7551e015d56bdc2a80249c81eec94ae1f844f",,1
Fix keyboard shortcut for archiving does not work for group conversations (#419),0.61699,Change the shortcuts for Muting/Archiving/Deleting a conversation.,,0
Add Show Message Buttons option (#372),0.8414474,"Fix ""Show Message Buttons"" option",,1
Tweaks to ebd04764def37a066f605897a47d94f0d4ad77f4,0.734698,Various tweaks (#1267)  4493b08,,1
Add TouchBar support (#426),0.63280857,"Fix Touch Bar when on the ""New Message"" view (#718)  53a64c4",,0
Recompress PNG image losslessly via zopflipng (#424),0.23861897,The Linux AppImage binary now auto-updates.,,0
2.11.0,0.5707142,Reverted v2.35. It unfortunately had some crashes...,,0
Update Electron to 1.8.4,0.7931557,Bump Electron to latest release,,1
Remove hidden text from being copied,0.44629514,Remove Facebook tracking from copied links (#1169)  74416e6,Fixes #385,0
Remove bottom white line in message box in dark mode (#407),0.7443762,Fix styling for removed message in dark mode (#1096)  07c39ac,,1
Fix admin label in dark mode (#418),0.62789035,- Fix dark mode UI issues (#958)  e1b3ecb,,0
Fix chat options padding (#406),0.6569902,Fix too strong chat title bar bottom border (#921)  04115c7,,0
2.10.0,0.57600665,Reverted v2.35. It unfortunately had some crashes...,,0
Fix dark mode transparency issue with the conversation contact list dropdown (#398),0.6111922,- Fix dark mode UI issues (#958)  e1b3ecb,,0
Only move the back button on macOS,0.3504462,Change close window behaviour on macOS to the default behaviour instead of hide.  3233498,Fixes #395 Closes #396,0
Fix mute notifications not saved (#386),0.73000383,"Fix ""mute notifications"" option to persisting. https://github.com/sindresorhus/caprine/commit/d0b7551e015d56bdc2a80249c81eec94ae1f844f",When notifications are enabled the setting is not saved and on each start of Caprine notifications are disabled. This fixes it. Fixes: https://github.com/sindresorhus/caprine/issues/369 Fixes: https://github.com/sindresorhus/caprine/issues/381,1
Fix rich media integration name in dark mode (#400),0.54392946,- Fix dark mode UI issues (#958)  e1b3ecb,,0
Fix group-chat name text color in dark mode (#383) (#390),0.68328464,Fix dark mode style for nickname dialog placeholder (#863)  91b6181,This prevents the group conversation name from turning black while renaming the conversation.,0
Fix video player width (#382),0.57275707,Scale videos down to max width in https://github.com/sindresorhus/caprine/pull/1655,,0
Link to my Patreon,0.26734233,Remove Facebook tracking from copied links (#1169)  74416e6,,0
Add insert text shortcut (#356),0.77006364,"Fix ""Insert Text"" keyboard shortcut (#1118)  343705e",,1
Add search shortcut (#358),0.5007187,Add insert sticker shortcut (#1015)  29577c6,,0
Upgrade electron-builder,0.6845604,Bump Electron to latest release,,0
Fix right sidebar menus in dark mode (#366),0.6718184,- Fix dark mode UI issues (#958)  e1b3ecb,Right sidebar menus where white from the light theme. With this commit that is fixed.,0
Fix event box colors in dark mode (#361),0.6616655,- Fix dark mode UI issues (#958)  e1b3ecb,,0
Fix opened right sidebar in compact mode (#354),0.6645855,"Fix adaptive, hidden and narrow sidebar",,0
Hide window instead of minimizing when launchMinimized,0.6741033,Add CLI flag to start the app minimized.,Fixes #359,0
Cleanup,0.36667067,New Maintainers,,0
Fix auto-updates on Linux,0.83674586,Enable auto-updates on Linux,,1
Super minor tweak,0.6252252,Various tweaks (#1267)  4493b08,,0
Add link to the website in the Help menu,0.40715224,Show tip after enabling Auto Hide Menu Bar (#1125)  76ac982,Fixes #348,0
Add mute notification option (#275),0.6828807,"Fix ""mute notifications"" option to persisting. https://github.com/sindresorhus/caprine/commit/d0b7551e015d56bdc2a80249c81eec94ae1f844f",,0
2.9.0,0.5503342,Reverted v2.35. It unfortunately had some crashes...,,0
Bump electron-builder,0.67790675,Bump Electron to 0.37.2.,,0
Show menu bar by default on Linux and Windows and add option to disable that (#302),0.5941795,Add menu bar mode for macOS (#804)  4f1c4df,,0
Update Electron website URL,0.5451451,Update to Electron 7 (#1157)  833c42b,,0
Fix photo info color in dark mode (#333),0.6358421,Fix dark mode (#1742)  25aee78,,0
Call immediately when starting a audio/video call (#330),0.4640305,Fix sending and receiving voice/video calls from within Caprine https://github.com/sindresorhus/caprine/commit/6269a983be6e8cafad2a4ab27448fdacb83c9755,,0
2.8.0,0.5687966,Reverted v2.35. It unfortunately had some crashes...,,0
Update electron and other dependencies,0.7514268,Bump Electron to latest release,,1
"Persist ""Toggle Sidebar"" setting after quitting (#321)",0.79913723,"The ""Toggle Sidebar"" option is now persisted between app runs.",,1
Add option to launch minimized (#314),0.7433485,Add CLI flag to start the app minimized.,,1
Make typing indicator dots white in dark mode (#326),0.5786285,"Add dark mode style for ""called you""/""you called"" icons  b2c33c2",,0
package.json indentation,0.25310218,Fix custom css default file by @dusansimic in https://github.com/sindresorhus/caprine/pull/1903,,0
Remove redundant background containing emoji (#311),0.5871982,Fix the emoji picker (#1023)  9fd2d67,Fixes #310,0
Upgrade electron-builder (#240),0.6872132,Upgrade to Electron 4  2744a35,,0
Changed color when blocked (#304),0.45775884,Fix styling for removed message in dark mode (#1096)  07c39ac,,0
Fix event bar colors in dark mode (#306),0.6917274,- Fix dark mode UI issues (#958)  e1b3ecb,,0
Various dark mode fixes (#308),0.8414867,Dark mode tweaks  2ca1f37 a8c8282 26cfaed db85ce4,,1
2.7.1,0.5703635,Reverted v2.35. It unfortunately had some crashes...,,0
Fix Workchat Bounce/Blink/Badge (#300),0.4964899,Fix badge notification bug when private mode is enabled (#1260)  4c56e81,Workchat window title changed.,0
Work around Electron window focus issue (#233),0.6050755,Upgrade to Electron v2. https://github.com/sindresorhus/caprine/commit/676b2277406442f511f9017b77d0516a1c4b2988,,0
2.7.0,0.5635351,Reverted v2.35. It unfortunately had some crashes...,,0
Temporary workaround for #295,0.37721443,User-interface improvements (#757)  93d0a1b,,0
Fix calling for groups and other locales (#284),0.49838346,Fix notification title for group chats.  5361289,,0
Change background to the correct color (#293),0.5584433,Fix selected conversation background (#918)  eaf9226,,0
Center names in titlebar (#292),0.46577847,Fix too strong chat title bar bottom border (#921)  04115c7,,0
Add option to turn off badges - fixes #216 (#271),0.59483814,Fix badge notification bug when private mode is enabled (#1260)  4c56e81,,0
2.6.2,0.5484583,Reverted v2.35. It unfortunately had some crashes...,,0
Add sender color style to group chat (#277),0.57772845,Fix notification title for group chats.  5361289,,0
"Fix conversation action shortcuts (mute, archive, delete) (#270)",0.79409194,"Fix conversation action shortcuts (mute, archive, delete). https://github.com/sindresorhus/caprine/commit/a332d720c7fd54817412a8e5527938259fe1441a",,1
2.6.1,0.5646882,Reverted v2.35. It unfortunately had some crashes...,,0
Bump electron-debug,0.6405605,Bump Electron to 0.37.2.,Related to #258,0
2.6.0,0.56011844,Reverted v2.35. It unfortunately had some crashes...,,0
Disable paste protection because of #258,0.499059,"Disabled the ""Image paste confirmation"" feature temporarily as its dependency is causing havoc. https://github.com/sindresorhus/caprine/commit/711c24dd41ff9642f6e366760f0b7e14e3569066",,0
Tiny tweak to app issue template,0.44714135,UI tweaks  8a558e6,,0
Add insert emoji shortcut (#259),0.7131402,Add option to use native emoji (#731)  2717359,,1
Work Chat dark mode: Fix sender color in group chat (#251),0.6494312,Match dark mode color with iMessage's colors (#709)  5631e2e,,0
Readme tweaks,0.5659142,Various tweaks (#1267)  4493b08,,0
Add Tomorrow themes for code blocks (#241),0.3939221,Add ability to customize the user interface colors and styles (#651)  200bf1c,,0
Add Preferences keyboard shortcut to readme (#256),0.44518805,Add some missing keyboard shortcuts on Linux and Windows. c8eed066f9bde6be2fe976e7a85700abb3279417,,0
Fix issue with paste confirmation when AlwaysOnTop is activated (#252),0.54731464,"Disabled the ""Image paste confirmation"" feature temporarily as its dependency is causing havoc. https://github.com/sindresorhus/caprine/commit/711c24dd41ff9642f6e366760f0b7e14e3569066",Modal prevents issue with AlwaysOnTop option,0
2.5.0,0.53314584,Reverted v2.35. It unfortunately had some crashes...,,0
Follow-up tweaks to #245,0.56693065,User-interface improvements (#757)  93d0a1b,,0
Work Chat compatibility (#245),0.42692438,Fix some broken things after the latest Messenger update  ecc923f,,0
"Add ""Don't ask again"" option when confirming whether to paste image from the clipboard (#242)",0.51073146,"Disabled the ""Image paste confirmation"" feature temporarily as its dependency is causing havoc. https://github.com/sindresorhus/caprine/commit/711c24dd41ff9642f6e366760f0b7e14e3569066",,0
Disable hardware acceleration for battery reasons,0.60290956,Add setting to disable hardware acceleration.  c8391d2,See #238,0
Exclude toolbar buttons from draggable region (#237),0.6112739,Fix draggable region (#1024)  9a692db,,0
Add support to toggle sidebar (#232),0.7487103,- Fix preference toggle when sidebar is hidden (#957)  2e4ad98,,1
Bump electron-localshortcut version to 2.0.0 (#234),0.60406554,Bump Electron to latest release,,0
2.4.0,0.5563643,Reverted v2.35. It unfortunately had some crashes...,,0
Add flashing window on message on Windows (#227),0.477081,Fix white message bar (#949)  a6ba976,,0
electron-config → electron-store,0.59033227,Updated Electron to 1.7.9.,,0
Disable Facebook link tracking (#226),0.8342344,Remove Facebook tracking from copied links (#1169)  74416e6,,1
Dark mode improvements (#225),0.81993353,User-interface and dark mode improvements,,1
Add insert GIF shortcut (#222),0.7832104,"Fix keyboard shortcut for ""Insert GIF"" (#1013)  dc11fab",,1
Set messenger locale based on user’s locale (#223),0.54058576,Caprine now uses the user's system locale instead of the often incorrect locale Facebook sets. https://github.com/sindresorhus/caprine/commit/b4e4ce36804c52b1793043b42b4c53b704b63da4,,0
Link to website from readme,0.39033684,Fix open links issue by @dusansimic in https://github.com/sindresorhus/caprine/pull/2007,,0
Use CSS variables (#211),0.4004289,Merge css stylesheets by @lefterisgar in https://github.com/sindresorhus/caprine/pull/1891,,0
2.3.1,0.5605646,Reverted v2.35. It unfortunately had some crashes...,,0
Add some missing menu items to the Linux / Windows menu,0.5613021,Add some missing keyboard shortcuts on Linux and Windows. c8eed066f9bde6be2fe976e7a85700abb3279417,Related to #203,0
Update package.json,0.5637888,Update dependencies,,0
Add link to Product Hunt entry,0.24442933,Remove Facebook tracking from copied links (#1169)  74416e6,,0
Improve readme,0.4312162,User-interface improvements (#757)  93d0a1b,,0
Add screenshot of the blocking typing indicator feature,0.49795663,Add option to disable seen/typing indicators (Privacy!) https://github.com/sindresorhus/caprine/commit/c84dc70ab01c3b055fe854471b93fdaa56158668,,0
2.3.0,0.5543893,Reverted v2.35. It unfortunately had some crashes...,,0
Fix sending and receiving voice/video calls from within Caprine (#199),0.9238381,Fix sending and receiving voice/video calls from within Caprine https://github.com/sindresorhus/caprine/commit/6269a983be6e8cafad2a4ab27448fdacb83c9755,,1
Add unread count and taskbar overlay icon for Windows (#197),0.92189014,Add unread count and taskbar overlay icon for Windows https://github.com/sindresorhus/caprine/commit/dfacf28c2d65b234bb0fc06e4ceff88da5adade0,,1
Welcome @veniversum to the project! 🎉,0.8334224,Welcome @veniversum as a maintainer 🎉,,1
Confirmation before sending image via Cmd/Ctrl+V (#198),0.7399999,Confirmation before sending image via Cmd/Ctrl+V https://github.com/sindresorhus/caprine/commit/d6755de1014588c26507d05d86c6f7e58bc18cbf,,1
Add option to disable seen/typing indicators (#195),0.73333186,Add option to disable seen/typing indicators (Privacy!) https://github.com/sindresorhus/caprine/commit/c84dc70ab01c3b055fe854471b93fdaa56158668,,1
Fix disappearing shadow on macOS (#194),0.532356,Fix dark mode being disabled on non-macOS systems (#735)  21a6bb1,,0
2.2.0,0.5228054,Reverted v2.35. It unfortunately had some crashes...,,0
Fix duplicate “Toggle Dark Mode” menu item,0.60666525,- Fix dark mode UI issues (#958)  e1b3ecb,Fixes #192,0
Only set the window to transparent on macOS,0.53403383,Change close window behaviour on macOS to the default behaviour instead of hide.  3233498,"We only need it for the vibrancy mode, which is only available on macOS. Fixes #178 Closes #180",0
Fix the @name-popover in the chat input box in dark mode (#188),0.67124736,Fix dark mode style for nickname dialog placeholder (#863)  91b6181,,0
"Fix scrolling issue with ""Edit Nicknames"" dialog (#191)",0.55375654,Fix dark mode style for nickname dialog placeholder (#863)  91b6181,,0
2.1.0,0.5603913,Reverted v2.35. It unfortunately had some crashes...,,0
Bump electron and electron-builder,0.5779056,Bump Electron to 0.37.2.,,0
Improve highlight for selected conversation (#179),0.9873166,Improve highlight for selected conversation (#179).,,1
Fix name and link for Homebrew Cask in the readme (#177),0.6730732,Homebrew Cask,,0
Correctly reflect activated Bounce Dock on Message option,0.47357288,"Fix ""Show Message Buttons"" option by @lefterisgar and @dusansimic in https://github.com/sindresorhus/caprine/pull/1881",,0
2.0.0,0.47753286,Reverted v2.35. It unfortunately had some crashes...,,0
2.0.0-beta.2,0.45285997,Reverted v2.35. It unfortunately had some crashes...,,0
Tweak the DMG,0.42850977,Various tweaks (#1267)  4493b08,,0
Cleanup #169,0.41030213,Fix archive conversation issues (#732)  af367be,,0
Dock bounce animation (#169),0.36458698,Improved scrollbar theme by @mquevill in #1638,,0
Bump Electron and simplify the menu on macOS,0.53815174,Bump Electron to 0.37.2.,,0
Update readme.md to fix broken link on screenshot (#175),0.5131943,Fix open links issue by @dusansimic in https://github.com/sindresorhus/caprine/pull/2007,,0
Fix #173 (#174),0.46200854,Fix spell check languages (#1728)  734ba9b,,0
Move the dark mode and vibrancy toggle to the View menu,0.7877608,You can toggle dark mode in the Caprine menu or with Cmd D.,,1
Code cleanup,0.4069986,New Maintainers,,0
Fix the sticker button in dark mode,0.61292595,Fix login button color in dark mode,,0
Cleanup #172,0.42440715,Fix archive conversation issues (#732)  af367be,,0
Support retina display (#172),0.54012555,All icons are now retina.,,0
Bring back linting on Travis,0.21499483,Highlights,,0
2.0.0-beta.1,0.4754951,Reverted v2.35. It unfortunately had some crashes...,,0
Fix building on Travis,0.4015636,Fix ci build step by @dusansimic in https://github.com/sindresorhus/caprine/pull/1872,,0
Improve dark mode,0.8850488,Improve the dark mode  4b9808c,,1
Add screenshot for the vibrancy effect,0.59503365,New beautiful vibrancy mode on macOS ⬆️. Works in both dark and light mode. You can toggle it in the View menu.,,0
Use ultra-dark vibrancy instead of dark,0.6448602,Improve the dark mode  4b9808c,The normal dark is just too transparent and bright for most surfaces.,0
Remove keyboard shortcut for vibrancy effect,0.5321256,New beautiful vibrancy mode on macOS ⬆️. Works in both dark and light mode. You can toggle it in the View menu.,"It's not something people will toggle all the time, in contrast to the Dark Mode.",0
Add vibrancy effect to window on macOS (#163),0.7307887,New beautiful vibrancy mode on macOS ⬆️. Works in both dark and light mode. You can toggle it in the View menu.,,1
Improve polls UI in dark mode (#171),0.7739086,Fix poll title color in dark mode (#798)  7ef2a2f,,1
Switch to electron-builder,0.7408097,Updated Electron to 1.7.9.,,1
Ligature fix (#167),0.42464256,Fix spell check languages (#1728)  734ba9b,,0
1.8.0,0.52890515,Reverted v2.35. It unfortunately had some crashes...,,0
Temporarily enable electron-debug so Cmd+R works for reloading,0.5188413,Updated Electron to 1.7.9.,,0
Fix conversation CSS selector (#156),0.68832785,Fix selected conversation background (#918)  eaf9226,,0
Add native OS UI font stack (#152),0.45080876,Add option to use native emoji (#731)  2717359,,0
Make XO happy,0.20980367,Fix the emoji picker (#1023)  9fd2d67,,0
Remove now optional menu property,0.5162178,Simplify the menu implementation.  5a1cb31,In Electron 1.4.13,0
"Hide the ""Keep the conversation going"" bar",0.5368717,Hide new Messenger app banner by @1nikolas in https://github.com/lefterisgar/caprine/pull/2,Fixes #146,0
:arrow_up: electron @ 1.4.10,0.6791543,Updated Electron to 1.7.9.,,0
Fix dark mode conversation search (#139),0.68023753,"Fix ""Find Conversation"" feature",,0
Add menu option for Always on Top (#134),0.5823287,Fix Always on Top after tray toggling on KDE Plasma (#1150)  2b2be20,,0
1.7.0,0.5232018,Reverted v2.35. It unfortunately had some crashes...,,0
correctly hide the New message button in compact mode,0.69768095,"Fix ""Show Message Buttons"" option",,0
add missing minimist dependency,0.48290408,Dependencies,closes #133 fixes #132,0
bump electron,0.6689844,Bump Electron to 0.37.2.,,0
Fix conversation selectors (#135),0.71016586,Improve highlight for selected conversation (#179).,,1
1.6.0,0.5239239,Reverted v2.35. It unfortunately had some crashes...,,0
some tweaks,0.7967485,Various tweaks (#1267)  4493b08,,1
Cmd hotkey thread switch (#130),0.4876882,Fix conversation switching keyboard shortcuts.,"  remap mute, archive, and delete commands so they do not conflict with new thread switching commands   add cmd+1 through cmd+9 hotkeys to jump to a conversation   Closes https://github.com/sindresorhus/caprine/issues/127   add keyboard shortcuts docs   add jump to conversation blurb in features   beautify contents to fix tabs vs spaces   clean up keyboard short cuts table   use radix when parsing int   create a new const instead of mutating   improve readability of ternary   refactor event key check to improve readability   remove check for 0 since it should never be passed   remove unnecessary plus signs ",0
Fix invisible search dropdown selection indicator color. (#129),0.6684448,Fix search icon dark mode color in right sidebar by @dusansimic in https://github.com/sindresorhus/caprine/pull/1849,,0
Add CLI flag to start app minimized (#126),0.8580649,Add CLI flag to start the app minimized.,Fixes #64,1
remove cask tap step (#122),0.4160675,Homebrew Cask,the cask core is now included with brew :smile:,0
electron-prebuilt → electron,0.53364944,Bump Electron to latest release,,0
1.5.0,0.48644614,Reverted v2.35. It unfortunately had some crashes...,,0
bump dependencies,0.60116035,Dependencies,,0
don't do anything with the DOM until it's loaded,0.2291,Hide the preferences dialog during startup (#716)  cd6f7e1,,0
use the new API for setting badge count which also works on Ubuntu,0.4923699,Fix missing unread badge (#908)  16d9e3b,https://github.com/electron/electron/blob/master/docs/api/app.md#appsetbadgecountcount-linux-macos,0
slim down the menu boilerplate \o/,0.7003928,Simplify the menu implementation.  5a1cb31,,1
:arrow_up: electron@1.2.4,0.6329644,Updated Electron to 1.7.9.,,0
fix XO lint issue,0.32406953,Various styling fixes  32b6bce 406ab6e,,0
OS X → macOS,0.5693958,macOS,,0
use new MenuItem roles,0.45581183,Simplify the menu implementation.  5a1cb31,,0
menu improvements,0.6947817,Simplify the menu implementation.  5a1cb31,,0
add context menu,0.57777345,Add menu item to relaunch Caprine (#1410)  a312084,,0
don't use ... on Website menu item,0.41242552,Simplify the menu implementation.  5a1cb31,to adhere to OS X HIG,0
Fixed dark mode overriding code snippet color (#106),0.63156164,Dark mode tweaks  b6648ba 8070e43 a27440f d57fe5d 1e6eb29,,0
bump electron-config,0.70928633,Bump Electron to 0.37.2.,,1
use electron-config,0.65088576,Updated Electron to 1.7.9.,,0
remove webSecurity: false,0.48689705,"Remove ""Allow All Cookies"" button to increase privacy","the Facebook ping thingy seems to be working fine now Unlike https://github.com/sindresorhus/anatine/commit/00113d152705735c9fc12a53e9d76f99511ab458, this was not actually a security issue, as nodeIntegration was disabled.",0
1.4.1,0.505591,Reverted v2.35. It unfortunately had some crashes...,,0
Fix window dragging (#102),0.689513,Fix draggable region (#1024)  9a692db,,0
1.4.0,0.52997005,Reverted v2.35. It unfortunately had some crashes...,,0
prevent flash of white on startup when in dark mode,0.63661313,Fix dark mode vibrancy in the login screen  26076e3,Apparently setting backgroundColor in the BrowserWindow didn't completely solve it.,0
set GTK+3 dark theme when in dark mode,0.59615517,Add setting to follow system dark mode on macOS (#697)  d81ebdd,,0
Persist dark mode independent of system settings,0.7185626,Add setting to follow system dark mode on macOS (#697)  d81ebdd,From: https://github.com/sindresorhus/anatine/commit/8e2daf96a9c57686ba6b8ff1fb79316d842a52bd Fixes #71,1
Auto hide the menu bar by default. (#99),0.56214714,The menubar on Windows is hidden by default. (Press Alt to toggle it),,0
1.3.1,0.49852556,Reverted v2.35. It unfortunately had some crashes...,,0
remove Electron about dialog icon workaround,0.47546428,Updated Electron to 1.7.9.,,0
add missing use strict directive,0.28479785,Add spell-checking (#1336)  1914dab,,0
minor readme tweak,0.44889423,UI tweaks  8a558e6,,0
simplify menu shortcuts,0.69826436,Simplify the menu implementation.  5a1cb31,since OS X and the rest is split we can use OS specific shortcuts,0
tweak dark mode,0.86826444,Dark mode tweak (#971)  8800b60,to match how it works in Anatine,1
disable asar temporarily in the Linux build because of #94,0.36660242,Disable auto updater on Linux as it doesn't currently work  f0eba4a,,0
readme - move Features to the top,0.40982595,Re-organize the Preferences menu  8ef4f30,,0
tweak icon placement in readme,0.45015776,Improve about window information and icon in https://github.com/sindresorhus/caprine/pull/1674,,0
:arrow_up: electron@1.0.0,0.6028658,Bump Electron to 0.37.2.,,0
fix Electron deprecation warning,0.6413693,Updated Electron to 1.7.9.,,0
move graphics into a static folder,0.24989264,Add the ability to copy image address in https://github.com/sindresorhus/caprine/pull/1671,,0
ensure the title is always the app name,0.46530193,"Set window title to ""Caprine"" by @lefterisgar in https://github.com/sindresorhus/caprine/pull/1889",,0
add About menu item,0.48709837,Simplify the menu implementation.  5a1cb31,Ref: https://github.com/sindresorhus/anatine/commit/61125ef1e39cba6f8be8467f54efcf32b7f40f2c,0
minor menu refactoring,0.76121414,Simplify the menu implementation.  5a1cb31,,1
document the background behavior,0.3891435,Fix selected conversation background (#918)  eaf9226,Ref: https://github.com/sindresorhus/anatine/commit/0f6ded55ae1089c345f37bbed9a039c7919a9f59,0
improve cask install instruction,0.5993538,Homebrew Cask,,0
link to the Anatine app,0.39948428,New app icon 💄✨  709ea23,,0
readme tweaks,0.5659142,Various tweaks (#1267)  4493b08,,0
Fix messages forwarding modal (#91),0.6264258,Fix Show Message Buttons feature when switching conversations (#803)  766bd9f,,0
Bump Electron to 0.37.8 and fix deprecated methods (#87),0.77556235,Bump Electron to latest release,,1
