Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
463,Merge pull request #1144 from gdebrauwer/find-and-validate-for-passport-password-grant,0.58976084,Allow authenticated client to be retrieved from the guard by @axlon in https://github.com/laravel/passport/pull/1508,,0
464,check if configuration is cached,0.63769317,mergeConfigFrom already checked if app is running with config cached (#1205),,0
465,Merge pull request #133 from uxweb/fix-client-command-name-option,0.56927854,Automatic configuration of client UUIDs (#1231),Conflicts: .travis.yml composer.json,0
466,CreateFreshApiToken doesn't issue a token,0.6171442,Revoke refresh tokens when auth tokens get revoked (#1186),[7.0] Prepare for 6.0 release,0
467,Merge pull request #10 from lucasmichot/feature/master/missing-require,0.49246204,Fix migrations tag publish (#832),,0
468,Also fix spacing.,0.42119312,Fix maxlength for token names (#1300),,0
469,Registering purge command,0.6620604,Use custom models in purge command if set (#1316),Conflicts: CHANGELOG.md composer.json,0
470,Provide hasher to constructor in test,0.5672903,Use Hasher interface instead of HashManager (#1157),,0
471,Merge pull request #396 from bachilli/patch-1,0.516878,Fix migrations tag publish (#832),,0
472,Cleanup tests,0.46102858,Fix actingAsClient testing method (#1119),,0
473,add force flag to install,0.42337537,forceFill new auth code attributes (#1266),[7.0] Accept requests with the encrypted X-XSRF-TOKEN HTTP header,0
474,Update pull-requests.yml,0.49239245,Add the ability to retrieve current client (#854),Mistakenly copied from VerifyCsrfMiddleware,0
475,Add test for both program flows,0.51900375,Add actingAsClient method for tests (#1083),This brings Laravel\Passport\Guards\TokenGuard in line with Illuminate\Foundation\Http\VerifyCsrfToken.,0
476,rename events,0.61770177,Rename property (#920),,0
477,Fix model docblocks,0.6895987,Fix AccessToken docblock (#996),,0
478,Remove unused import,0.600022,Removed,,0
479,Merge pull request #1290 from PanjiNamjaElf/9.x,0.50528276,Fix migrations tag publish (#832),,0
480,Apply fixes from StyleCI (#1014),0.5629944,Add middleware CheckClientCredentialsForAnyScope (#855),[7.0] Let Passport support inherited parent scopes.,0
481,Merge pull request #718 from robinvdvleuten/patch-1,0.52248025,Fix migrations tag publish (#832),,0
482,Use Hasher interface instead of HashManager,0.9635082,Use Hasher interface instead of HashManager (#1157),,1
483,Let OAuth2 server handle denying the request (#1572),0.7655866,Allow access to HTTP response status code on OAuthServerException (#1148),Resolve test failures,1
484,Pass user identifier through to finalize scopes in personal access grant (#1650),0.85594004,Pass user identifier through to finalize scopes in personal access grant by @GrahamCampbell in https://github.com/laravel/passport/pull/1650,,1
485,Merge pull request #558 from gabriel-caruso/master,0.49106026,Fix migrations tag publish (#832),,0
486,Merge pull request #494 from msonowal/patch-1,0.540987,Fix migrations tag publish (#832),Conflicts: CHANGELOG.md,0
487,Add refresh token model,0.7594417,Add key type to refresh token model (e400c2b),,1
488,Merge pull request #942 from driesvints/status-code-destroy-methods,0.61720836,Add responses for destroy methods (#942),,0
489,Update readme.md,0.45793235,Update docblock by @mnabialek in https://github.com/laravel/passport/pull/1588,[7.0] Use bigInteger column type for user_id columns,0
490,Replace deprecated package and namespaces,0.93778676,Replace deprecated package and namespaces (#1158),,1
491,Merge pull request #901 from driesvints/unify-namespaces,0.48731408,Replace deprecated package and namespaces (#1158),,0
492,Add names to routes for reusability,0.92384243,Add names to routes for re-usability (#846),,1
493,Update ConvertsPsrResponses.php,0.693264,Update to phpseclib v3 (#1410)﻿,,0
494,Merge pull request #464 from rscafi/fix-relationship,0.57233405,Fix resolveInheritedScopes (#1207),,0
495,add files,0.48182967,Refactor routes to dedicated file by @driesvints in https://github.com/laravel/passport/pull/1464,,0
496,Don't allow tokens that have been pruned,0.6536633,Revoke refresh tokens when auth tokens get revoked (#1186),,0
497,Drop unecessary elses,0.59292036,Removed,,0
498,Improve return types even further,0.4097579,Add key type to refresh token model (e400c2b),,0
499,Merge pull request #556 from gabriel-caruso/update-mockery,0.5335361,Fix migrations tag publish (#832),,0
500,Merge pull request #25 from lucasmichot/feature/master/useless-imports,0.58515596,Fix migrations tag publish (#832),,0
501,Make name optional question,0.8875812,Make name an optional question (#926),[7.0] Make passport:keys only generate keys when needed.,1
502,revert change,0.688914,Changed,This can significantly speed up tests that call artisan passport:install by avoiding work whose results will be discarded anyway (see https://stackoverflow.com/a/50243105/153354 for an example where this is recommended).,0
503,Fix create client call,0.839257,Fix create client call (aff9d09),,1
504,Match name of personal access token methods to config,0.59157383,Implement personal access client config (#1260),,0
505,Update gitignore file,0.5173613,Update docblock by @mnabialek in https://github.com/laravel/passport/pull/1588,[8.0] Fix auth codes table customization,0
506,sort client list ascending,0.38910958,Add the ability to retrieve current client (#854),,0
507,Expire in 1 year by default,0.6689197,Refactor expiry dates to intervals (#1500)﻿,,0
508,Apply table responsive on table class (#1318),1.0000002,Apply table responsive on table class (#1318),,1
509,Add hashed client secrets tests,0.7076144,"Allow client credentials secret to be hashed (#1145, ccbcfeb, 1c40ae0)",Fix exception will thrown if token belongs to first party clients,1
510,add tests,0.6611185,Add actingAsClient method for tests (#1083),,0
511,Drop support for PHP 7.1,0.8668774,Dropped support for PHP 7.1 (3c830ac),,1
512,update formatting and fix tests,0.5852917,Fix actingAsClient testing method (#1119),,0
513,"Personal access tokens can't get ""*"" scope (2.0)",0.6132086,Allow setting expiration of personal access tokens (#919),[7.0] Change server Property type in CheckClientCredentialForAnyScope,0
514,[11.x] Allow lcobucci/jwt v5 and cleaned up version constraints (#1649),0.8024758,Allow lcobucci/jwt v5 and cleaned up version constraints by @GrahamCampbell in https://github.com/laravel/passport/pull/1649,,1
515,Merge pull request #1155 from X-Coder264/feature-tests,0.46055725,Fix actingAsClient testing method (#1119),,0
516,Merge pull request #1136 from iamgergo/8.x,0.5474651,Fix migrations tag publish (#832),[7.0] Allow first party clients to skip the authorization prompt,0
517,Remove deprecated variable,0.6551516,Remove deprecated functionality (#1235),,0
518,[11.x] Fix scope inheritance when using Passport::actingAs() (#1551),0.8742733,Fix scope inheritance when using Passport::actingAs() by @axlon in https://github.com/laravel/passport/pull/1551,Use the expected user and client objects instead of strings,1
519,Merge branch 'master' of https://github.com/laravel/passport,0.5553044,Update docblock by @mnabialek in https://github.com/laravel/passport/pull/1588,,0
520,Merge branch '7.0' into testing-acting-as-client,0.5385461,Fix actingAsClient testing method (#1119),[7.0] Clear the container between tests & bind necessary mocks,0
521,Update TokenGuard.php,0.6367421,Update to phpseclib v3 (#1410)﻿,,0
522,fix bypass auth screen if we already have a token,0.641374,Revoke refresh tokens when auth tokens get revoked (#1186),,0
523,fix migrations tag publish,0.90894896,Fix migrations tag publish (#832),,1
524,support configuring refresh times,0.56948566,Refactor expiry dates to intervals (#1500)﻿,,0
525,Merge pull request #950 from Chitaric/patch-1,0.5466254,mergeConfigFrom already checked if app is running with config cached (#1205),,0
526,Update constraints,0.5905703,Remove old 5.9 constraints (58eb99c),,0
527,Joined config publish registering with the rest of the publish registries,0.45542905,Add a Passport Client factory to Passport publishing (#1171),,0
528,Merge branch 'allow-public-clients' of https://github.com/matt-allan/passport into matt-allan-allow-public-clients,0.5562156,Make $userId nullable in ClientRepository->createPersonalAccessClient by @bram-pkg in https://github.com/laravel/passport/pull/1642,,0
529,Add ext-json dependency,0.9368167,Add ext-json dependency (#940),,1
530,Check if client is set when validating,0.5489034,Client credentials middleware should allow any valid client (#1132),,0
531,Clean up docblocs,0.56287134,Fix AccessToken docblock (#996),,0
532,AuthCode does not have timestamps,0.7145345,Authcode model is now used for persisting new authcodes (#808),Use Facade::resolved() before extending passport guard.,1
533,Merge pull request #164 from dmitov/1.0,0.44351727,Fix migrations tag publish (#832),This allows alternative implementation of auth to be able to use with passport without hacking around PackageManifest. Based on PR made to laravel/framework#26824 Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
534,Customize Key Storage Location,0.4918108,Remove foreign keys (20e9b66),Conflicts: composer.json tests/HandlesOAuthErrorsTest.php,0
535,  add actingAs method for testing,0.8675009,Add actingAsClient method for tests (#1083),[7.0] Fix incorrect comment in TokenGuard::getTokenViaCookie,1
536,Test refresh token model configuration,0.6812799,Revoke refresh tokens when auth tokens get revoked (#1186),,0
537,[11.x] Support prompting login when redirecting for authorization (#1577),0.741236,Support prompting login when redirecting for authorization by @hafezdivandari in https://github.com/laravel/passport/pull/1577,,1
538,Remove foreign keys,0.9127593,Remove foreign keys (20e9b66),OAuth2 Server did an update to their error responses format: https://github.com/thephpleague/oauth2-server/pull/1006,1
539,Update authorize.blade.php,0.6605801,Update to phpseclib v3 (#1410)﻿,Fix AccessToken docblock,0
540,Use new version syntax,0.50997084,Replace deprecated package and namespaces (#1158),,0
541,"Upgrade to ""league/oauth2-server"" version 7.",0.8758762,Upgrade to league/oauth2-server 8.0 (97e3026),,1
542,Fix ClientRepository::revoked() for deleted clients,0.5999954,Remove old static personal client methods (#1325),,0
543,Spacing and docblocks,0.4842425,Fix doc block types by @hafezdivandari in https://github.com/laravel/passport/pull/1647,,0
544,Merge pull request #280 from nueko/patch-1,0.50539154,Fix migrations tag publish (#832),,0
545,[10.x] Upgrade guide (#1345),0.5805169,Upgrade to league/oauth2-server 8.0 (97e3026),,0
546,Forget session keys on invalid match,0.95849204,Forget session keys on invalid match (#1192),,1
547,Merge default Passport configuration,0.8905959,"Merge default Passport configuration (#1039, e260c86)",,1
548,update versions,0.57504004,Update version constraints for Laravel 6.0 (609b5e8),[7.0] Tweak Travis setup,0
549,Merge pull request #1064 from matt-allan/resolve-test-failures,0.5533352,Rework HandlesOAuthErrors trait to middleware (#937),,0
550,Return empty responses,0.5084244,Prevent passing empty string variable to retrieveById method (#861) ,,0
551,Add in implicit grant type,0.41788065,Pass user identifier through to finalize scopes in personal access grant by @GrahamCampbell in https://github.com/laravel/passport/pull/1650,,0
552,Cast returned identifier value to string,0.8689918,Cast returned client identifier value to string (#1091),We don't commit the composer.lock file so this won't work.,1
553,Update docblock (#1588),0.76515484,Fix AccessToken docblock (#996),[7.0] Change wasRecentlyCreated to false,1
554,Merge pull request #940 from driesvints/add-ext-json-to-composer,0.6739256,Add ext-json dependency (#940),,0
555,Support multiple redirect uri,0.7020366,Allow multiple redirects when creating clients (#928),[7.0] Circleci,1
556,Add force option to hash command (#1251),1.0,Add force option to hash command (#1251),,1
557,[11.x] Remove deprecated functionality and simplify some feature tests (#1559),0.7509502,Remove deprecated functionality and simplify some feature tests by @driesvints in https://github.com/laravel/passport/pull/1559,,1
558,Change logo to work on Dark Theme (#1481),0.39539355,Fix doc block types by @hafezdivandari in https://github.com/laravel/passport/pull/1647,The core framework fixed this same bug with the core actingAs method but it seems it was missed for Passport! Check this PR for more details: https://github.com/laravel/framework/pull/25873,0
559,Merge pull request #1127 from crynobone/abstract-check-credentials,0.49430466,Fix AccessToken docblock (#996),[7.0] Add matrix to travis to tests against all supported version.,0
560,Make passport:keys only generate keys when needed.,0.60775304,Remove foreign keys (20e9b66),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
561,Apply fixes from StyleCI (#1291),0.57411635,Fix resolveInheritedScopes (#1207),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
562,Publish the passport-factories,0.7876543,Add a Passport Client factory to Passport publishing (#1171),constraint. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,1
563,Check scope test on CheckClientCredentials,0.6161561,Fix actingAsClient testing method (#1119),,0
564,Allow Passport to integrate with other user providers,0.71882856,"Merge default Passport configuration (#1039, e260c86)",,1
565,Refactor expiry dates to intervals (#1500),0.99999976,Refactor expiry dates to intervals (#1500)﻿,[7.0] Add nightly build,1
566,Add auth guard to routes (#1603),0.712756,Add auth guard to routes by @hafezdivandari in https://github.com/laravel/passport/pull/1603,,1
567,Drop Laravel 5.8 support,0.88932633,Dropped support for Laravel 5.8 (654cc09),,1
568,Use custom models in purge command if set (#1316),0.9999999,Use custom models in purge command if set (#1316),,1
569,Mock 'TokenRepository' property in 'actingAsClient' testing method,0.6718402,Fix actingAsClient testing method (#1119),,0
570,fix hashing name,0.60939306,Use Hasher interface instead of HashManager (#1157),,0
571,Removes _token input,0.58816546,Remove Vue components (#1352)﻿,[8.0] Customize RefreshToken,0
572,fix tests,0.70458627,Fix actingAsClient testing method (#1119),,1
573,Fixes from StyleCI,0.5145675,Add middleware CheckClientCredentialsForAnyScope (#855),,0
574,Merge pull request #596 from ahalimkara/patch-2,0.51687086,Fix migrations tag publish (#832),,0
575,Stop Composer from suggesting things,0.3171739,Don't serialize by default (29e9d53),,0
576,Merge pull request #996 from cweiske/patch-1,0.5489614,Fix AccessToken docblock (#996),,0
577,Merge pull request #986 from laravel/tweak-ci-setup,0.5200786,mergeConfigFrom already checked if app is running with config cached (#1205),,0
578,Test KeysCommand for when keys already exists,0.49648818,Forget session keys on invalid match (#1192),,0
579,Merge pull request #495 from S-anasol/patch-1,0.48582932,Fix migrations tag publish (#832),,0
580,Remove circleci config,0.4892935,Removed,,0
581,Update 2016_06_01_000002_create_oauth_access_tokens_table.php,0.61194515,Allow access to HTTP response status code on OAuthServerException (#1148),,0
582,Merge pull request #116 from bhosie/bhosie_parkershepherd-patch-1,0.5195056,Fix migrations tag publish (#832),,0
583,Merge pull request #573 from carusogabriel/patch-1,0.5755465,Fix migrations tag publish (#832),,0
584,Merge pull request #407 from lucasmichot/feature/2.0/code-style-fixes,0.56527996,Fix migrations tag publish (#832),,0
585,[11.x] Allow authenticated client to be retrieved from the guard (#1508),0.80663973,Allow authenticated client to be retrieved from the guard by @axlon in https://github.com/laravel/passport/pull/1508,,1
586,Updating firebast/jwt versions to include 3.0 for google/auth compatibility,0.68414366,Upgrade firebase/php-jwt to ^6.0 by @prufrock in https://github.com/laravel/passport/pull/1538,Replace fire() with dispatch(),0
587,Fix displaying secret in Vue component (#1244),0.9999998,Fix displaying secret in Vue component (#1244),fire() was deprecated and dispatch() should be used. Also \Illuminate\Contracts\Events\Dispatcher has dispatch() but not fire(),1
588,[10.x] Backport phpseclib v2 (#1418),0.972039,Backport phpseclib v2 (#1418)﻿,[7.0] Allow '*' scope to be used with Client Credentials,1
589,Add Orchestra Testbench package,0.4019016,Add actingAsClient method for tests (#1083),[7.0] Changed the way to get action path from url() to route(),0
590,Merge branch '6.0' of https://github.com/amrfayad/passport into amrfayad-6.0,0.5438152,"Merge default Passport configuration (#1039, e260c86)","If we use second parameter for register routes default views are broken Passport::routes(false, [""prefix"" => ""something""]);",0
591,Make model classes configurable,0.51762545,Use custom models in purge command if set (#1316),,0
592,Merge pull request #980 from laravel/circleci,0.5028428,Fix migrations tag publish (#832),,0
593,Add ability to define encryption keys in config,0.6603173,Add custom encryption key for JWT tokens (#1501),[7.0] Import namespaces in test suite,0
594,"Revert ""Added AuthenticationException to extend the behaviour of Laravel's default exception handler (#1633)""",0.8773473,"Re-apply ""Added AuthenticationException to extend the behaviour of Laravel's default exception handler"" by @driesvints in https://github.com/laravel/passport/commit/67c3e336af163f6eba5dbca8e5db46275ff0e433",,1
595,Add missing return types,0.47063696,Fix str_replace error when third parameter ($subject) is null (#1511)﻿,[7.0] Add ext-json dependency,0
596,Merge pull request #639 from ready2order/firebase-5.0,0.5006444,mergeConfigFrom already checked if app is running with config cached (#1205),[7.0] Add responses for destroy methods,0
597,Fix HashCommand,0.8290457,Fix HashCommand (bedf02c),,1
598,"Allow ""*"" to be used for scopes when generating Client Credentials access token",0.8367019,Allow '*' scope to be used with Client Credentials (#949),,1
599,Merge pull request #1205 from crynobone/patch-2,0.52056706,Fix migrations tag publish (#832),This adds proper responses and HTTP statuses for the destroy methods on success. Fixes https://github.com/laravel/passport/issues/687,0
600,Merge pull request #304 from corbosman/2.0,0.50928116,mergeConfigFrom already checked if app is running with config cached (#1205),,0
601,Allow public clients,0.75977796,"Add support for ""public"" clients (#1065)",Replaced helpers with Blade directives,1
602,Merge branch 'hotfix/merge-changes' into 2.0,0.42592204,Rework HandlesOAuthErrors trait to middleware (#937),,0
603,[11.x] Refactor routes to dedicated file (#1464),0.716639,Refactor routes to dedicated file by @driesvints in https://github.com/laravel/passport/pull/1464,,1
604,Use SHA-256 hashing for client secrets,0.72033745,"Allow client credentials secret to be hashed (#1145, ccbcfeb, 1c40ae0)",,1
605,Mock TokenRepository instead of Connection,0.6314695,Fix actingAsClient token relation (#1268),,0
606,Fix exception will thrown if token belongs to first party clients issue #691,0.96728104,Fix exception will thrown if token belongs to first party clients (#1040),,1
607,Upgrade to league/oauth2-server 8.0,0.9600808,Upgrade to league/oauth2-server 8.0 (97e3026),The benefit this gives is that it allows developers to overwrite the middleware and implement their own handling of errors if they want to. Fixes https://github.com/laravel/passport/issues/289,1
608,Update dev dependencies,0.63250464,Update dependencies for PSR request (#1201),,0
609,Remove deprecated properties (#1560),0.7776966,Remove deprecated functionality (#1235),[7.0] Remove dangling import,1
610,[11.x] Add Provider Guard to ClientRepository for Personal Access Clients (#1655),0.8080294,Add Provider Guard to ClientRepository for Personal Access Clients by @michaelnabil230 in https://github.com/laravel/passport/pull/1655,,1
611,fix bs4 upgrade,0.45135304,Upgrade to league/oauth2-server 8.0 (97e3026),,0
612,fix conflicts,0.60072947,Fix resolveInheritedScopes (#1207),[7.0] Allow multiple redirects when creating clients,0
613,Fix AccessToken docblock,0.9479931,Fix AccessToken docblock (#996),[7.0] Do not auto increment AuthCode ID,1
614,Use getAuthPassword instead of assuming the password column name,0.49414796,Allow authenticated client to be retrieved from the guard by @axlon in https://github.com/laravel/passport/pull/1508,This follows the same rule as the Token model. Both don't have auto incrementing IDs so we should set this to false. Fixes https://github.com/laravel/passport/issues/895,0
615,rename method,0.75298,Rename property (#920),"This change allows for multiple redirects in a comma separated list when adding them through the ClientController. It makes use of a custom validation rule which will separate the urls by the comma and run the url validator rule over each one individually. Except for https://example.com individually, the value of https://example.com,https://example2.com would be allowed as well. I took the approach of a custom validation rule because it seemed the most flexible in terms of implementing the custom logic. It allows for re-using Laravel's url validation rule. Fixes https://github.com/laravel/passport/issues/897",1
616,Merge pull request #974 from crynobone/patch-1,0.52423745,Fix migrations tag publish (#832),[7.0] Fix revoked refresh token check,0
617,Add nightly builds,0.4013141,Add ability to customize the RefreshToken (#966),"When a check if performed to determine if a refresh token is revoked or not, it's unnecessary to also check if its corresponding access token is revoked. It's perfectly possible to issue a new access token if the old access token is either revoked or pruned as long as the refresh token is valid. Fixes https://github.com/laravel/passport/issues/917",0
618,Add upgrade guide,0.49533007,Upgrade to league/oauth2-server 8.0 (97e3026),[7.0] Make name an optional question,0
619,[10.x] Use newFactory to properly reference factory (#1349),0.9681874,Use newFactory to properly reference factory (#1349),,1
620,Merge pull request #1034 from alshf89/alshf,0.5355963,Fix create client call (aff9d09),,0
621,Merge pull request #926 from ankurk91/patch/c,0.4766323,Fix migrations tag publish (#832),"When using passport:client commands, add redirect_uri and user_id options. Useful for automated builds.",0
622,Use correct sequence for methods,0.3496952,Add actingAsClient method for tests (#1083),Rename property,0
623,Fix wrong attribute value,0.5407467,Fix str_replace error when third parameter ($subject) is null (#1511)﻿,,0
624,Remove extra @param,0.47022086,Removed,Allow setting expiration of personal access tokens,0
625,Update config.yml,0.5016633,Upgrade firebase/php-jwt to ^6.0 by @prufrock in https://github.com/laravel/passport/pull/1538,,0
626,Added support for creating client credentials grant clients via artisan command,0.5562242,Allow '*' scope to be used with Client Credentials (#949),,0
627,Small typo,0.29983953,Change wasRecentlyCreated to false (#979),,0
628,fix key pass,0.5993984,Remove foreign keys (20e9b66),This is because the client id autoincrements. We don't add foreign key indexes ourselves but if you try to add them afterwards you'll have to first change the column type of the client_id columns because otherwise they don't match the increments column. We can immediately use the proper type in the migrations here.,0
629,Merge pull request #1040 from alshf89/alshf,0.5436115,Fix create client call (aff9d09),[8.0] Use unsignedInteger column type for client_id columns,0
630,Clear the container between tests & bind necessary mocks,0.5201049,Fix actingAsClient testing method (#1119),,0
631,laravel10 The Eloquent model's deprecated $dates property has been removed.application should now use the $casts property (#1636),0.6468041,Removed deprecated dates property from RefreshToken model by @siarheipashkevich in https://github.com/laravel/passport/pull/1645,,0
632,Merge pull request #745 from robbytaylor/fix-hardcoded-model-key-name,0.4882642,Ensure client model factory always creates models with a primary key (#1492﻿,This is because the client id autoincrements. We don't add foreign key indexes ourselves but if you try to add them afterwards you'll have to first change the column type of the client_id columns because otherwise they don't match the increments column. We can immediately use the proper type in the migrations here.,0
633,Merge pull request #1512 from rubengg86/php_8.1_internal_method_return_types,0.6256705,Fix jsonSerialize PHP 8.1 issue (#1512)﻿,,0
634,Merge pull request #1188 from laravel/auth-token,0.54666483,Fix migrations tag publish (#832),[7.0] Namespace tests,0
635,Send CryptKey instance to oauth2 with new permission check disabled.,0.5295427,Add custom encryption key for JWT tokens (#1501),,0
636,Merge pull request #296 from qrazi/feature/fix_docblock_authorizationcontroller,0.65023136,Fix AccessToken docblock (#996),,0
637,A non existing token should return true for revoked,0.7027592,Revoke refresh tokens when auth tokens get revoked (#1186),[7.0] Cleanup commands,1
638,Using assertSame to make assertion equals strict (#1343),0.47790587,Add actingAsClient method for tests (#1083),,0
639,Merge pull request #1207 from lucasmichot/feature/8.x/cleanup-resolveInheritedScopes,0.7378094,Fix resolveInheritedScopes (#1207),,1
640,remove require,0.7541715,Removed,,1
641,Use dropIfExists() instead of drop(),0.43115658,Use unsignedInteger column type for client_id columns (47f0021),,0
642,Allow access to HTTP response status code.,0.79852563,Allow access to HTTP response status code on OAuthServerException (#1148),,1
643,Correct return type of tokens relation.,0.6263212,Nonstandard ID in the token's relationship with the user (#1267),,0
644,Add casts and dates.,0.37425837,Allow timestamps on Token model by @driesvints in https://github.com/laravel/passport/pull/1425,,0
645,More fix.,0.5171453,Changed,,0
646,Set actingAsClient token client as proper relationship,0.7542979,Fix actingAsClient token relation (#1268),,1
647,Update composer.json (#1615),0.55009997,Drop support for old JWT versions (#1236),,0
648,Update .travis.yml,0.52261853,Upgrade firebase/php-jwt to ^6.0 by @prufrock in https://github.com/laravel/passport/pull/1538,,0
649,Merge remote-tracking branch 'origin/master',0.4185737,Let Passport support inherited parent scopes (#1068),,0
650,Updated to PHPUnit 6,0.7486758,Update to phpseclib v3 (#1410)﻿,,1
651,Merge pull request #408 from lucasmichot/feature/2.0/docblocks,0.64830136,Fix AccessToken docblock (#996),,0
652,dont serialize by default,0.84024054,Don't serialize by default (29e9d53),Use dedicated assertCount assertion,1
653,Add index to access_token_id column,0.5566436,Use unsignedInteger column type for client_id columns (47f0021),[7.0] Update to PHPUnit 7,0
654,Refactor to sqlite tests,0.5288515,Fix actingAsClient testing method (#1119),,0
655,Fix $userId type (#1422),0.5707439,Automatic configuration of client UUIDs (#1231),,0
656,Update const to use uppercase and use illuminate/contracts for,0.48290932,Add abstract CheckCredentials middleware and allows to create (#1127),add php 7.3,0
657,Merge pull request #55 from anibalospina/master,0.5338701,Fix migrations tag publish (#832),,0
658,fix link,0.6016879,Fix binding (e3478de)﻿,,0
659,Merge pull request #1494 from laravel/php81,0.6089505,Fix jsonSerialize PHP 8.1 issue (#1512)﻿,[7.0] Made whereRevoked consistent (Taylor's way),0
660,Tweak how clients are stored.,0.5648226,"Add user relationship to client model (#851, 3213be8)",,0
661,Drop support for old JWT versions,0.93701327,Drop support for old JWT versions (#1236),[7.0] Change auth code table to the model's table,1
662,Merge pull request #1314 from laravel/driesvints-patch-1,0.56590676,Fix migrations tag publish (#832),,0
663,Update 2016_06_01_000004_create_oauth_clients_table.php,0.5943476,Use a renderable exception for OAuth errors (#1066),Update TokenGuard.php,0
664,working on authorize view,0.6230154,Allow to use custom authorization server response (#1521)﻿,,0
665,Merge pull request #29 from lucasmichot/feature/master/model-docblocks,0.58663404,Fix AccessToken docblock (#996),"Prevent passing empty string variable to retrieveById method. If use middleware 'auth:api' but pass BearerToken form 'grant_type' => 'client_credentials'. PostgreSql will throw exception: ""SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input syntax for integer: \""\"" (SQL: select * from \""users\"" where \""id\"" =  limit 1) It is preferable to transfer null to return 401 (Unauthenticated) in this case",0
666,Update 2016_06_01_000003_create_oauth_refresh_tokens_table.php,0.57819664,Update to phpseclib v3 (#1410)﻿,[7.0] Add middleware CheckClientCredentialsForAnyScope,0
667,Merge branch 'patch-1' of https://github.com/baileylo/passport into baileylo-patch-1,0.5692456,Move AuthenticationException into the scope of Laravel Passport by @chrispage1 in https://github.com/laravel/passport/pull/1633,,0
668,Reformat command signature,0.49273974,Add ability to customize the RefreshToken (#966),"This commit adds the ability to retrieve the current client from the request, just like the current user is retrieved. I chose to do this in the TokenGuard class since this class uses the same logic to retrieve the current active user. Usage could be as follows: $client = $tokenGuard->client($request);  One of the biggest reasons for adding this is that there isn't any way at the moment to retrieve the current client from the request. By adding this, users can use the client to further perform authorization actions or check the creator of the client and subsequently limit resources bases on either one of those two. This is especially helpful for client credentials grant requests where you simply don't have an active user. This way you can still limit resources if you want based on either the client or its creator. This commit is fully BC. No methods have been renamed, only added. The ones that have been modified still behave in the same way as before but only have some parts extracted to other methods so their code could be re-used. This solves the following long outstanding issue: https://github.com/laravel/passport/issues/143",0
669,Merge pull request #181 from bhosie/patch-revoke-other,0.49035674,Fix migrations tag publish (#832),[7.0] Add names to routes for reusability,0
670,Switch to using axios for laravel 5.4,0.47371268,Replaced helpers with Blade directives (#939),,0
671,Merge pull request #1049 from MrMage/patch-1,0.5556382,Fix migrations tag publish (#832),,0
672,Change revoked field to be searched by boolean,0.43103254,Modify UserRepository to check for 'findAndValidateForPassport' method (#1144),,0
673,Prefer stable dependencies,0.48072517,Remove Guzzle dependency (#1327)﻿,,0
674,Merge pull request #1287 from corbosman/9.x,0.48945242,mergeConfigFrom already checked if app is running with config cached (#1205),fix migrations tag publish,0
675,ability to export sample components,0.4816935,Add a Passport Client factory to Passport publishing (#1171),,0
676,Format code,0.5701437,Fix auth codes table customization (#1044),,0
677,Merge pull request #498 from rscafi/bump-coverage,0.5272475,Bump league server dependency (#1237),,0
678,Merge branch '10.x',0.37767977,"Merge default Passport configuration (#1039, e260c86)",,0
679,Merge pull request #28 from lucasmichot/feature/master/casts-and-dates,0.50073844,Fix migrations tag publish (#832),use HTTPS links where appropriate,0
680,Order imports alphabetically,0.23852482,Change auth code table to the model's table (#865),"both of these links redirect to HTTPS sites, so let's just send them directly there.",0
681,Update license file,0.47302324,Update dependencies for PSR request (#1201),[7.0] Flattens resources/assets directory.,0
682,Merge pull request #27 from lucasmichot/feature/master/useless-variable,0.49790734,Fix migrations tag publish (#832),,0
683,Deprecate pruning and revoking tokens,0.64205754,Revoke refresh tokens when auth tokens get revoked (#1186),Authcode model should be used for persisting new authcode,0
684,Merge pull request #216 from gauravmak/master,0.47142154,Fix migrations tag publish (#832),,0
685,Allow installs of zend-diactoros 2,0.9212104,Allow installs of zend-diactoros 2 (c0c3fca),,1
686,trim string,0.43303198,Fix maxlength for token names (#1300),,0
687,support a default scope when no scope was requested by the client,0.94891655,Support a default scope when no scope was requested by the client (#879),,1
688,fixing the validateForPassportPasswordGrant() method bug,0.6607677,Modify UserRepository to check for 'findAndValidateForPassport' method (#1144),,0
689,fix conficts,0.64384305,Fix resolveInheritedScopes (#1207),,0
690,fix cookie handling for security release,0.9201081,"Fix cookie handling for security release (#1322, 75f1ad2)",,1
691,Optionally skip if no auth_token is provided,0.54259783,Implement auth token for access requests (#1188),,0
692,[9.x] Implement secret modal (#1258),0.95641446,Implement secret modal (#1258),,1
693,DocBlocks and formatting,0.57954204,Fix AccessToken docblock (#996),Respect session's same_site configuration,0
694,Improve mockery usage with exceptions,0.34042612,Add responses for destroy methods (#942),,0
695,Update styleci,0.5110848,Add ability to customize the RefreshToken (#966),,0
696,Added guard handling to CreateFreshApiToken,0.6338569,Add ability to customize the RefreshToken (#966),Update authorize.blade.php,0
