Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
refactor: Extract Sentry logging to a built-in plugin (#353),0.5239569,"remove removal messages about LOG_FORMAT, LOG_LEVEL_IN_STRING, and SENTRY_DSN (bd46959)",,0
Log full requests as trace (#352),0.5805481,log request status in octokit request logging (#1288) (322aeda),,0
Improve GitHub logging (#351),0.6504621,"Lots of logging improvements (#320), including adding context.log for logging in your event handlers (#321), req.log for logging in HTTP requests (#322), and improved logging of GitHub API requests (#351). See the logging docs for more information.","Extract github client extensions into module Add logging to extended GitHub client Update test to check output Inline GitHub App methods Update node-github links Remove src, which does not show up with LOG_FORMAT=simple anyway Fix lint errors",0
General cleanup (#350),0.36451596,package: debugging version replacements as part of automated release process ... so sorry for the noise UGH (7753758),re-order args for bin/probot-run.js Local tunnel/internal properties are grouped together and appear first GitHub App args are now grouped together and come second standardize on block comment spacing in lib/robot.js open comment is flush all subsequent lines are indented by 1-space,0
doc: Logging (#348),0.6000994,Logging: an object with extra information must be passed as first argument. Passing it as last argument is no longer supported.,,0
feat: Add request/response logging (#322),0.62364125,server: add logging options (#1645) (6c5840d),BREAKING CHANGE: - Default log level is now INFO instead of DEBUG,0
fix: Improve log messages for localtunnel (#349),0.4946445,Add DISABLE_TUNNEL environment variable to disable localtunnel (#260),,0
Fix two 404s to the API docs (#344),0.532273,- Undocumented & untested APIs removed,,0
Add context.log to add event context to each log message (#321),0.6724483,"  context.log.info({extra: 'info'}, 'something happened')",Add logger on context.log Update robot.log instances in docs Add more event context,0
fix(package): update github to version 12.0.3 (#340),0.667078,Update the node-github client to version 12.0.3 (#340),Closes #243,0
chore(packaging): Remove semantic-release from CI (#341),0.5845791,package: attempt to fix version replacements using semantic-release-plugin-update-version-in-files (7f90d96),,0
refactor: switch ejs for hbs,0.4739436,Replaced hbs with express-handlebars (#1659) (420f886),,0
fix: Move unhandled rejection listener to cli scripts (#339),0.92459345,Move unhandled rejection listener to cli scripts (#339) (f8abe25),,1
chore: Move index.js into lib/ (#338),0.459481,update js-yaml (#916) (e831d3e),,0
Add option to develop Probot on Glitch (#306),0.67357737,Make probot receive support complex Probot apps (#1714) (eff5553),"docs: Add ""Remix on Glitch"" button for hello world example",0
refactor: absorb github-app,0.5958243,setup: support registration using an existing GitHub app (#1345) (d907bbd),,0
chore: Setup Appveyor (#334),0.5186801,package: install @octokit/webhooks from link for debugging / part 3 (d4e4e03),Add appveyor.yml Add AppVeyor badge to README,0
docs: Replace examples with include from website (#327),0.42420453,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
chore: remove unnecessary test config (#313),0.49753684,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
fix: use posix join for context.config to fix issue on Windows (#311),0.9428543,use posix join for context.config to fix issue on Windows (#311) (f508dfa),,1
fix: use lowercase username for localtunnel (#310),0.9160169,use lowercase username for localtunnel (#310) (833a34e),,1
docs(typo): Fix typo in CONTRIBUTING,0.40692523,Update to Contributor Covenant v2 (#1515) (72b0531),,0
Add the zeroth law of robotics (#305),0.37294245,Rename robot to app (#542),,0
docs(testing): Fix typo,0.4647525,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
docs(testing): typo (#301),0.43702453,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
docs: Add list of ideas to hello world example (#296),0.31020665,"A lot of documentation improvements, including docs on Environment Configuration",,0
Add Changelog episode badge to README (#298),0.62402034,Add pull reminders badge to README (#814) @abinoda,Links to: link,0
feat: /probot homepage (#279),0.8849981,/probot homepage (#279) (5d29945),"Add /probot route with tests Add index route, write tests Remove unused arg Pass tests Tweak HTML string and pkg require Add static directory Design welcome page Rename to probot.html Implement EJS Remove duplicate load Extract default homepage into plugin Fix issue after merge conflict Refactor app loading Remove autoloading of plugings BREAKING CHANGE: probot run without any arguments will no longer autoload apps named probot-*. Move setup Look for apps key instead of plugins Update simulate command Simplify resolver Remove unused routes variable Move views to default path Call probot.setup to properly initialize default apps Simplify package loading Specify extension Add links to docs/slack Remove stats link Add helper to jest ignore Fix ejs views error Move a require to top of file Remove unnecessary (and breaking) test",1
docs: improve visibility of documentation site (#295),0.5166014,"A lot of documentation improvements, including docs on Environment Configuration",,0
chore(docs): Add ideas repo to README,0.47848845,Add pull reminders badge to README (#814) @abinoda,,0
chore: Add package-lock.json to gitignore,0.46539718,github: provide default ProbotOctokit (#1169) (0bb1d19),Add package-lock.json to gitignore Remove greenkeeper-lockfile from travis,0
"chore(package): run ""docs"" script after semantic-release",0.5355216,trigger release to update docs on probot.github.com (4c88da9),,0
chore(tests): Migrate to Jest,0.58554786,update ts-jest to version 23.1.4 (#662) @bkeepers,"Add jest, remove mocha/expect Migrate all tests to Jest Make test pass Move tests into /test/ Update testing docs Fix resolver test",0
chore(docs): Use GH_TOKEN for updating docs,0.39248076,trigger release to update docs on probot.github.com (4c88da9),,0
Refactor app loading (#284),0.48227543,load app function only once when using createNodeMiddleware (#1432) (60b702b),BREAKING CHANGE: probot run without any arguments will no longer autoload apps named probot-*.,0
Merge pull request #285 from probot/rm-eslint,0.47650883,"remove update-notifier (#1706) (05297fb), closes /github.com/probot/probot/issues/1102#issuecomment-570598406",removes unnecessary eslint disables,0
removes unnecessary eslint disables,0.3492397,Removed allowed failure configuration for node 10 (#802) @brwne,,0
chore: Read version from package.json,0.42800057,    context.github.issues.getAll(context.repo()),,0
feat: Expose public stats about installations (#181),0.3839297,package: debugging version replacements as part of automated release process ... so sorry for the noise UGH (7753758),,0
chore: remove changelog now that we are using semantic-release,0.54853106,package: attempt to fix version replacements using semantic-release-plugin-update-version-in-files (7f90d96),,0
chore: update jsdoc to fix error,0.44350755,update js-yaml (#916) (e831d3e),,0
party machen,0.26134112,module,BREAKING CHANGE: Setting up semantic release and releasing 1.0.0,0
chore(travis): Run test on node 8,0.51164734,Add publish-docs stage to Travis build (#1100) (f90057e),,0
chore: semantic-release setup,0.42267004,See the blog post for more info about this release.,,0
Merge pull request #278 from j-f1/patch-1,0.49703425,Update to Contributor Covenant v2 (#1515) (72b0531),Move the note for robot.log before the @example,0
Move note for robot.log before the @example,0.44299144,Logging: an object with extra information must be passed as first argument. Passing it as last argument is no longer supported.,"Currently, the note is shown as part of the example.",0
Merge pull request #275 from khorne3/docs-hacktoberfest,0.42550436,update @octokit/webhooks to v9 (#1559) (4b3ae0e),Update output mentioned in 'Generating a new app' section,0
Merge pull request #274 from ghosh/patch-1,0.48955882,Update to Contributor Covenant v2 (#1515) (72b0531),Added NPM version badge to readme.,0
Merge pull request #272 from sayak119/contributing,0.49123228,Update to Contributor Covenant v2 (#1515) (72b0531),Changes made in CONTRIBUTING.md according to #271,0
Added NPM version badge to readme.,0.58419406,Add pull reminders badge to README (#814) @abinoda,Closes #267,0
Changes made in CONTRIBUTING.md according to #271,0.5519838,Update to Contributor Covenant v2 (#1515) (72b0531),Changes made in CONTRIBUTING.md according to #271 Changes made in CONTRIBUTING.md according to #271 Changes made in CONTRIBUTING.md according to #271,0
Update output mentioned in 'Generating a new app' section,0.42952016,"Fix link to ""Create the GitHub App"" (#786) @chadfawcett",,0
Merge pull request #273 from probot/smaller-welcome-image,0.545285,update design of probot landing page (#1508) (0e37427),Smaller image in the welcome PR comment,0
Smaller image in the welcome PR comment,0.43221292,increase readability of welcome message at setup (#1343) (240e77c),,0
Merge pull request #266 from probot/doc-fix-log,0.5891913,trigger release to update docs on probot.github.com (4c88da9),docs: fix log statement,0
docs: fix log statement,0.6326221,"set default log level correctly to ""info"" (49153b8)",,0
Merge pull request #261 from probot/document-defaultconfig,0.5633348,Bring testing docs in line with probot/template (#627) @wilhelmklopp,Add @example for defaultConfig,0
Merge pull request #263 from probot/ci-badge,0.4811723,trigger release to update docs on probot.github.com (4c88da9),add travis ci badge,0
add travis ci badge,0.5413083,Add publish-docs stage to Travis build (#1100) (f90057e),,0
Lint JS in examples,0.43831685,"Many more improvements to our TypeScript support, including:",,0
Merge pull request #260 from probot/disable-tunnel,0.54756975,probot.stop(). Removes undocumented probot.httpServer (40e600d),Add DISABLE_TUNNEL variable,0
Whitespace,0.26800692,js,,0
Add @example for using defaultConfig,0.4109112,Implement probot-config on context.config (#619) (3f0491f),,0
Add ENV variable to disable tunnel,0.7348774,Add DISABLE_TUNNEL environment variable to disable localtunnel (#260),,1
Merge pull request #252 from probot/lint-docs,0.5304332,Bring testing docs in line with probot/template (#627) @wilhelmklopp,Add eslint-plugin-markdown to lint docs,0
Merge pull request #251 from probot/doc-extensions,0.585505,trigger release to update docs on probot.github.com (4c88da9),Document extensions,0
Add eslint-plugin-markdown to lint docs,0.3549746,"Many more improvements to our TypeScript support, including:",,0
"Reorder, document metadata",0.255838,"Fix link to ""probot-metadata"" extension (#787) @chadfawcett",,0
Fix JS style,0.5141776,js,,0
Add docs on extensions,0.49493638,Extensions,,0
Merge pull request #250 from zeke/tiny-glitch-fixes,0.42454273,Prefill Glitch app name as GitHub app name for app manifests (#742) @yeskunall,tiny glitch fixes,0
tiny glitch fixes,0.678726,Bug Fixes,,0
docs(deployment): Glitch,0.4166622,Add publish-docs stage to Travis build (#1100) (f90057e),,0
docs(deployment): typo,0.4978072,Fix sample code for serverless deployment (#807) @kentaro-m,,0
Merge pull request #244 from probot/doc-tweaks,0.5987585,trigger release to update docs on probot.github.com (4c88da9),Link README to website,0
Fix url,0.49757165,Fix URL for Serverless GCF repository (#805) @pgoodjohn,,0
Tweak README and docs to link to website,0.39779067,"Fix link to ""Create the GitHub App"" (#786) @chadfawcett",,0
Merge pull request #238 from probot/release-0.11,0.6558381,"remove update-notifier (#1706) (05297fb), closes /github.com/probot/probot/issues/1102#issuecomment-570598406",Release 0.11,0
Remove deprecated features,0.633362,all previously deprecated methods have been removed,,0
0.11.0,0.80779123,11.0.5 (2021-01-20),,1
Update changelog for 0.11,0.6773659,View the full changelog,,0
Merge pull request #199 from probot/github-apps,0.543147,github: provide default ProbotOctokit (#1169) (0bb1d19),Update github-app for rename from GitHub Integrations to Apps,0
Merge remote-tracking branch 'origin/master' into github-apps,0.4935854,setup: support registration using an existing GitHub app (#1345) (d907bbd),origin/master: (72 commits)   Fix title   Link to testing next   Install eslint-config-standard to fix error   Configure greenkeeper-lockfile   docs(readme): add Greenkeeper badge   chore(package): update dependencies   spacing   other pee robot from #229   pro the bot   Move unchanged constants outside of function   Set LOG_LEVEL=fatal for all tests   Silence server errors in test with default error handler   Move to absolute reference   Fix doc links   Create stale.yml   Update changelog for removed deprecations   Remove deprecated event argument for callback   Remove deprecated robot method from a probot instance   Update CHANGELOG.md   Add link to full changelog   ...,0
Use latest github and github-app releases,0.59719723,GitHub Enterprise Support (#331). See the docs on using GitHub Enterprise docs to get started.,,0
Fix title,0.3526143,fix: Update year to 2019 (#812) @MarvinJWendt,,0
Link to testing next,0.5282775,Tests updates,,0
Merge pull request #233 from probot/greenkeeper/initial,0.4934879,trigger release to update docs on probot.github.com (4c88da9),Update dependencies to enable Greenkeeper 🌴,0
Install eslint-config-standard to fix error,0.3812588,cli: fixup invalid args validation (#1099) (e0d3072),I was seeing the following error locally and on Travis: link. standard: Unexpected linter output: Error: Failed to load plugin import: Cannot find module 'eslint-plugin-import' Referenced from: /Users/bkeepers/projects/probot/probot/node_modules/standard/eslintrc.json     at Function.Module._resolveFilename (module.js:485:15)     at Function.resolve (internal/module.js:18:19)     at Object.load (/Users/bkeepers/projects/probot/probot/node_modules/eslint/lib/config/plugins.js:134:29)     at Array.forEach (native)     at Object.loadAll (/Users/bkeepers/projects/probot/probot/node_modules/eslint/lib/config/plugins.js:162:21)     at load (/Users/bkeepers/projects/probot/probot/node_modules/eslint/lib/config/config-file.js:541:21)     at configExtends.reduceRight (/Users/bkeepers/projects/probot/probot/node_modules/eslint/lib/config/config-file.js:424:36)     at Array.reduceRight (native)     at applyExtends (/Users/bkeepers/projects/probot/probot/node_modules/eslint/lib/config/config-file.js:408:28)     at Object.load (/Users/bkeepers/projects/probot/probot/node_modules/eslint/lib/config/config-file.js:566:22),0
Configure greenkeeper-lockfile,0.3311997,throw errors during startup if NODE_ENV is production and the application is not in a usable state (#1046) (ca3d2f8),,0
docs(readme): add Greenkeeper badge,0.5826825,Add pull reminders badge to README (#814) @abinoda,,0
chore(package): update dependencies,0.6317138,Update versions for a few dependencies:,,0
Merge pull request #230 from probot/pRoBoT,0.6144263,Make probot receive support complex Probot apps (#1714) (eff5553),pro the bot,0
spacing,0.27462155,js,,0
Merge branch 'master' into pRoBoT,0.4903834,const { GitHubAPI } = require('probot') (#1165) (982e411),,0
other pee robot from #229,0.425012,Rename robot to app (#542),,0
Merge pull request #229 from probot/sssssssshhhh,0.5342258,Deprecates new Probot({ id }) (a94fdca),Sssssssshhhh,0
pro the bot,0.53351676,/probot homepage (#279) (5d29945),,0
Move unchanged constants outside of function,0.26115513,BREAKING CHANGES,"Before this, the tests were giving a warning about a potential memory leak due to process.on(unhandledRejection, ...) being called multiple times.",0
Set LOG_LEVEL=fatal for all tests,0.55066633,"set default log level correctly to ""info"" (49153b8)",,0
Silence server errors in test with default error handler,0.44480962,Making cacheErrors option optional (#616) @BPScott,,0
Merge pull request #227 from probot/anglinb-fix-doc-links,0.51906514,"Fix link to ""probot-metadata"" extension (#787) @chadfawcett",Fix doc links,0
Move to absolute reference,0.23122181,BREAKING CHANGES,,0
Fix doc links,0.4211206,"Fix link to ""Create the GitHub App"" (#786) @chadfawcett",,0
Merge pull request #225 from probot/stale,0.5515216,"remove update-notifier (#1706) (05297fb), closes /github.com/probot/probot/issues/1102#issuecomment-570598406",Create configuration for stale app,0
Create stale.yml,0.45426446,update js-yaml (#916) (e831d3e),,0
Merge pull request #223 from probot/release-0.10.0,0.67610717,"remove update-notifier (#1706) (05297fb), closes /github.com/probot/probot/issues/1102#issuecomment-570598406",Release 0.10.0,0
Update changelog for removed deprecations,0.5954298,View the full changelog,,0
Remove deprecated event argument for callback,0.7555392,remove handling deprecated .event property (1f76ec6),,1
Remove deprecated robot method from a probot instance,0.6962211,Deprecates new Probot({ id }) (a94fdca),,0
Update CHANGELOG.md,0.6864098,View the full changelog,,0
Merge remote-tracking branch 'origin/master' into release-0.10.0,0.46078706,    context.github.issues.getAll.endpoint.merge(context.repo()),origin/master:   Move event2 fixture into test   Add test for array input to robot.on()   Fix lint error by removing semicolons   Recursively deal with arrays passed to robot.on()   Add support for multiple events per robot.on(),0
Merge pull request #212 from wilhelmklopp/master,0.46917164,Update to Contributor Covenant v2 (#1515) (72b0531),Multiple events per robot.on(),0
Add link to full changelog,0.8494676,View full changelog,,1
0.10.0,0.7389995,9.10.0 (2020-03-11),,1
Update changelog for 0.10.0,0.6608666,v10 release notes,,0
Move event2 fixture into test,0.41023582,* Deprecated event.event property is no longer supported. Use event.name instead,,0
Add test for array input to robot.on(),0.547548,"robot.on('issues.opened', context => {",,0
Fix lint error by removing semicolons,0.37663326,remove redundant string in deprecation warning (#1336) (e0760b0),,0
Merge pull request #194 from anglinb/sentry_docs,0.49203554,Check out the Config extension  for sharing configs between between repositories from the team at Sentry. (#390),Adds sentry documentation and moves SENTRY_URL to SENTRY_DSN,0
Fix standard lint errors,0.36039522,prevent error.code deprecation message (#1287) (14a3035),,0
Tweak error tracking docs,0.46255368,server: add logging options (#1645) (6c5840d),,0
Recursively deal with arrays passed to robot.on(),0.51669556,"robot.on('issues.opened', context => {",,0
Merge branch 'master' into sentry_docs,0.49202868,Check out the Config extension  for sharing configs between between repositories from the team at Sentry. (#390),,0
Merge pull request #210 from probot/plugin-to-app,0.62002987,Make probot receive support complex Probot apps (#1714) (eff5553),Rename plugin => app,0
Merge remote-tracking branch 'origin/master' into plugin-to-app,0.43715456,setup: support registration using an existing GitHub app (#1345) (d907bbd),origin/master:   maximize cat gifage   create new error instead of eslint disable   confirmed my localdev is is 😵   tetsing if a standard error fails on CI   STANDARD LINT ALL OF THE THINGS   update plugin usage   Add support for update-docs and new-issue-welcome,0
Add support for multiple events per robot.on(),0.62189853,"robot.on('issues.opened', context => {",,0
Merge pull request #219 from probot/standard,0.5723919,Make probot receive support complex Probot apps (#1714) (eff5553),STANDARD LINT ALL OF THE THINGS,0
Merge pull request #192 from probot/behaviorbot-support,0.57376057,Make probot receive support complex Probot apps (#1714) (eff5553),Add support for update-docs and new-issue-welcome,0
Merge branch 'behaviorbot-support' of github.com:probot/probot into behaviorbot-support,0.5834683,"remove update-notifier (#1706) (05297fb), closes /github.com/probot/probot/issues/1102#issuecomment-570598406",,0
Merge branch 'master' of github.com:probot/probot into behaviorbot-support,0.55810195,Make probot receive support complex Probot apps (#1714) (eff5553),,0
maximize cat gifage,0.22125664,const { GitHubAPI } = require('probot') (#1165) (982e411),,0
create new error instead of eslint disable,0.43602997,throw errors during startup if NODE_ENV is production and the application is not in a usable state (#1046) (ca3d2f8),,0
confirmed my localdev is is 😵,0.33496666,v10 (#1310) (ee65669),,0
tetsing if a standard error fails on CI,0.2912793,error.code => error.status (#871) (f360c5f),,0
STANDARD LINT ALL OF THE THINGS,0.24919856,Enhancements,,0
"Remove ""plugin"" from log messages",0.6434127,"remove removal messages about LOG_FORMAT, LOG_LEVEL_IN_STRING, and SENTRY_DSN (bd46959)",,0
Update settings app name,0.47372568,Prefill Glitch app name as GitHub app name for app manifests (#742) @yeskunall,,0
create-probot-plugin => create-probot-app,0.79484713,"import { Application } from probot has been removed. Use import { Probot } from probot instead, the APIs are the same",,1
Merge pull request #216 from probot/slack,0.53234464,Make probot receive support complex Probot apps (#1714) (eff5553),Add link to slack channel,0
The Slack chat channel on the Internet machine,0.38723212,Go to smee.io and click Start a new channel. Set WEBHOOK_PROXY_URL in your .env to the URL that you are redirected to.,,0
Merge pull request #215 from probot/anglinb-first-merge-newline,0.4270696,Make probot receive support complex Probot apps (#1714) (eff5553),Adds a line break,0
Clean up link to slack channel,0.48700333,"Fix link to ""Create the GitHub App"" (#786) @chadfawcett",,0
Add link to slack channel,0.39421302,Go to smee.io and click Start a new channel. Set WEBHOOK_PROXY_URL in your .env to the URL that you are redirected to.,,0
Adds a line break,0.45121568,prevent double new lines when using LOG_FORMAT=json (86c1973),,0
Merge pull request #203 from anglinb/webhook_patch,0.5938573,update @octokit/webhooks to v9 (#1559) (4b3ae0e),Bumps webhook dep and adds webhookPath config,0
Merge pull request #214 from probot/deprecate-context-event,0.53947425,deprecate createProbot (#1291) (339e29a),"Deprecate (context, event) for 0.10",0
add test to ensure deprecation occurs,0.5344387,prevent error.code deprecation message (#1287) (14a3035),Signed-off-by: Bex Warner hiimbex@github.com,0
add version for deprecation to console.warn and inline comment,0.59660363,prevent error.code deprecation message (#1287) (14a3035),Signed-off-by: Bex Warner hiimbex@github.com,0
moar typo,0.4287448,Spelling (#800) @jsoref,,0
typo,0.35347956,Spelling (#800) @jsoref,,0
update plugin usage,0.4662926,Tests updates,,0
Merge pull request #209 from probot/docs-updates,0.6267196,trigger release to update docs on probot.github.com (4c88da9),Update development.md,0
Merge pull request #213 from probot/add-contributing,0.52818906,"Fix link to ""probot-metadata"" extension (#787) @chadfawcett",Create CONTRIBUTING.md,0
it's on the same tab,0.30317792,See full changelog,,0
annoying space 💢,0.41729254,🎰  Others,,0
bot -> app,0.5738824,Rename robot to app (#542),,0
0 -> 1 silly markdown,0.3397942,(app) => {} is now ({ app }) => {} (#1405) (4bfae5a),,0
Create CONTRIBUTING.md,0.34441432,setup: support registration using an existing GitHub app (#1345) (d907bbd),,0
Merge pull request #211 from JasonEtco/all-the-linting-errors,0.45256805,fix: Update year to 2019 (#812) @MarvinJWendt,Fix the linter,0
Fix overzealous find/replace,0.362773,BREAKING CHANGES,,0
Add linter extend to package.json,0.3671129,"typescript: add types for context.{repo,issue,pullRequest} (#1622) (638a3b2)",,0
Rename plugin => app in docs,0.48915738,Rename robot to app (#542),,0
clarify REST API,0.51693714,new APIs,,0
use settings.yml,0.41138,"getOptions({ env, defaults, overrides }) (c97d990)",,0
Update development.md,0.46185356,package: debugging version replacements as part of automated release process ... so sorry for the noise UGH (7753758),,0
Fix urls to example apps,0.4895165,"Fix link to ""Create the GitHub App"" (#786) @chadfawcett",,0
Fix link to example GitHub profile,0.7275513,"Fix link to ""Create the GitHub App"" (#786) @chadfawcett",,1
Update website submodule when updating docs,0.41910154,trigger release to update docs on probot.github.com (4c88da9),,0
Merge pull request #208 from probot/website-docs,0.5839908,trigger release to update docs on probot.github.com (4c88da9),Rework docs for website,0
Update publish-docs to copy API docs to website,0.5272098,trigger release to update docs on probot.github.com (4c88da9),,0
Copy over formatting fix,0.25922668,Remove duplicated word (#682) @borNfreee,,0
Fill out hello-world example,0.32093158,createProbot()  (#1431) (d315f0c),,0
Remove old plugins.md,0.49150765,remove unused dependencies (#1151) (a3fc918),,0
Rework docs for website,0.33123207,Co-authored-by: wolfy1339 webmaster@wolfy1339.com,,0
Merge pull request #206 from probot/temp-docs-link,0.6049931,"Fix link to ""probot-metadata"" extension (#787) @chadfawcett",Add a temp docs link,0
Update plugins.md,0.5203979,package: update commander to version 3.0.0 (1867b39),,0
Bumps webhook dep and adds webhookPath config,0.72111154,removes the webhookPath option on new Probot({}) for the webhooks middleware,,1
Adds tests and updates docs,0.672165,Tests updates,,0
Merge pull request #201 from JasonEtco/return-default,0.44033384,Update to Contributor Covenant v2 (#1515) (72b0531),Return defaultConfig,0
Return defaultConfig,0.51635504,"getOptions({ env, defaults, overrides }) (c97d990)",,0
Bump version to 0.10.0,0.57811785,10.10.1 (2020-11-01),,0
Update node-github and github-apps deps,0.73888797,Update the node-github client to version 12.0.3 (#340),,1
Merge pull request #200 from probot/serializers,0.52213335,Make probot receive support complex Probot apps (#1714) (eff5553),Add test for event serializer and fix cause of error,0
Add test for event serializer and fix cause of error,0.5205616,chore(tests): convert serializers test to TypeScript (#695) @macklinu,,0
Merge pull request #198 from probot/null-config,0.5539757,Implement probot-config on context.config (#619) (3f0491f),Return null if config is not found,0
Merge pull request #195 from probot/add-testing-docs,0.7135515,Bring testing docs in line with probot/template (#627) @wilhelmklopp,add recommended testing documentation,1
Return null if config is not found,0.35972112,throw errors during startup if NODE_ENV is production and the application is not in a usable state (#1046) (ca3d2f8),,0
0.9.1,0.82707435,9.7.0 (2019-12-19),,1
Prepare for 0.9.1,0.711702,9.1.0 (2019-03-25),,1
Merge pull request #197 from probot/reduce-auth-token-ttl,0.53737164,github: provide default ProbotOctokit (#1169) (0bb1d19),Reduce auth token ttl,0
Reduce auth token ttl,0.40816432,deprecate INSTALLATION_TOKEN_TTL (dfc59fc),...to 1 min less than GitHub expiry,0
Merge pull request #196 from probot/error-context,0.5677091,Make probot receive support complex Probot apps (#1714) (eff5553),Log the event with errors to aid debugging,0
Log the event with errors to aid debugging,0.48159283,log AggregateErrors separately. Do not log errors from @octokit/webhooks twice (#1307) (53089f5),,0
add recommended testing documentation,0.56627864,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
Adds sentry documentation and moves SENTRY_URL to SENTRY_DSN,0.61438704,Check out the Config extension  for sharing configs between between repositories from the team at Sentry. (#390),,0
Merge pull request #193 from probot/fix-deprecation-test,0.63095284,deprecate createProbot (#1291) (339e29a),Fix deprecation test,0
make test easier to follow,0.51032823,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
fix deprecation test,0.6419051,prevent error.code deprecation message (#1287) (14a3035),,0
Add support for update-docs and new-issue-welcome,0.5030072,"A lot of documentation improvements, including docs on Environment Configuration",,0
0.9.0,0.768064,9.7.0 (2019-12-19),,1
Merge pull request #189 from jbjonesjr/patch-1,0.52878016,Update to Contributor Covenant v2 (#1515) (72b0531),Remove deprecated integration id,0
remove deprecated integration id,0.5156348,deprecate new Probot({ id }) ([7e3f1e6](link,"Integration id was set to be removed in 0.7. We're past that version, so cleaning up the deprecated option.",0
Update API docs for context.config,0.60859877,TypeScript: context.config() type (#1252) (8f62659),,0
Merge pull request #183 from probot/express,0.5573238,Make probot receive support complex Probot apps (#1714) (eff5553),Use Express for the web server and allow plugins add routes,0
Merge pull request #186 from JasonEtco/default-config,0.45216146,github: provide default ProbotOctokit (#1169) (0bb1d19),Pass defaultConfig object to context.config,0
Fix use of logger,0.63263726,Allow setting name on logger components. (#355),,0
Fixes loading pluigns on the express branch,0.5423437,express-async-errors is no longer used.,,0
Restore robot method and mark as deprecated,0.6124375,all previously deprecated methods have been removed,,0
Pass defaultConfig object to context.config,0.58654344,TypeScript: context.config() type (#1252) (8f62659),,0
Add jsdoc on robot.route,0.3639693,"un-deprecate (app) => {}. Deprecate ({ app, getRouter }) => {} in favor of (app, { getRouter }) => {} (#1441) (42b043e), closes /github.com/probot/probot/issues/1286#issuecomment-744094299",,0
Update docs,0.5282884,trigger release to update docs on probot.github.com (4c88da9),,0
Add test and fix receive method,0.47158358,Fix misspellings of receive (#783) @FalconWiz,,0
Add robot.route() method,0.5009031,"robot.on('issues.opened', context => {",,0
Create a separate robot for each plugin,0.4410609,"You can also use app.load(myProbotApp) instead of myProbotApp(robot), which is common in tests.",,0
Create a new router for the robot,0.41173488,Rename robot to app (#542),,0
Add router on robot,0.4117084,"app.router has been removed. Use getRouter() from the app function instead: (app, { getRouter }) => { ... }",,0
Use express for http server,0.38161203,express-async-errors is no longer used.,,0
Merge pull request #182 from hiimbex/patch-2,0.46027493,Update to Contributor Covenant v2 (#1515) (72b0531),Create config.yml,0
Create config.yml,0.50973827,"config: handle cases when .github/.yml is not a file, but a directory, symlink or submodule (31c3602)",,0
Doc the create-probot-plugin cli,0.71098715,Adding typescript option to create-probot-app command (#630) @mousavian,,1
Fix script for publishing docs,0.45316207,trigger release to update docs on probot.github.com (4c88da9),,0
0.8.0,0.77075255,8.0.1 (2019-03-03),,1
Publish docs after publishing package,0.54415065,Add publish-docs stage to Travis build (#1100) (f90057e),,0
Merge pull request #141 from probot/read-config,0.5524617,Implement probot-config on context.config (#619) (3f0491f),Add helper for loading config from a repository,0
Move test helper to block where it is used,0.43360764,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
Update API response format to include data attribute,0.36321712,"  data: ['label1', 'label2']",,0
Tweak docs,0.4612562,"A lot of documentation improvements, including docs on Environment Configuration",,0
"Add example in doc, link from best practices",0.3551491,"A lot of documentation improvements, including docs on Environment Configuration",,0
Fixture for unsafe yaml test,0.41079235,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
Use safeLoad for untrusted yaml,0.45281634,"config: handle cases when .github/.yml is not a file, but a directory, symlink or submodule (31c3602)",,0
Update API docs,0.605179,new APIs,,0
Move config method to context,0.58631307,Implement probot-config on context.config (#619) (3f0491f),,0
Merge remote-tracking branch 'origin/master' into read-config,0.45146215,Check out the Config extension  for sharing configs between between repositories from the team at Sentry. (#390),"origin/master: (79 commits)   Fix typo   Add nodemon option to  development docs   Document event simulation   document tailing logs on heroku   Use commander for simulate command   Use receive api to deliver event   Add simulate as a subcommand   Rename simulate script and fix lint errors   Update LICENSE   0.7.5   chore(CHANGELOG): 0.7.5   fix: allow to set PRIVATE_KEY with ""\n"" characters   test: allow to set PRIVATE_KEY with ""\n"" characters   Don't capitalize npm   0.7.4   Update CHANGLEOG for 0.7.4   Fix bug introduced in 0.7.3   Consolidate Robot tests   Fix changelog for 0.7.3 release   0.7.3   ...",0
Merge pull request #179 from hiimbex/patch-2,0.46831685,Update to Contributor Covenant v2 (#1515) (72b0531),Add nodemon option to  development docs,0
Fix typo,0.43590933,Fix misspellings of receive (#783) @FalconWiz,,0
Add nodemon option to  development docs,0.5108413,require Node 10.21+,,0
Merge pull request #136 from probot/simulate,0.57150316,"Deprecate probot simulate in favor of probot receive (#726, #730) @gimenete, @hiimbex",Simulate command,0
Document event simulation,0.27197275,* Deprecated event.event property is no longer supported. Use event.name instead,,0
