Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
532,dpapi: add new credstore on Windows using DPAPI,0.79037714,Add option to use the new DPAPI-based credential store on Windows (#464),Update to .NET 6,1
533,Merge pull request #607 from mminns/issue/573-OAuth2-support-for-Bitbucket-DC,0.72671366,Bitbucket DC OAuth support (#607),Remove build number from the release artifacts,1
534,docs: call out different GCM install paths in WSL docs,0.9709929,docs: call out different GCM install paths in WSL docs (#1168),,1
535,install: update usage of Git config,0.70435256,Ensure git-credential-manager-core command is available after Debian package install (https://github.com/GitCredentialManager/git-credential-manager/pull/650),,1
536,build(deps): bump lycheeverse/lychee-action from 1.6.1 to 1.7.0 (#1206),0.52201355,Speed up build graph (#924),,0
537,trace2: exit message time in utc,0.6041101,Initial TRACE2 tracing events #1045,,0
538,trace2: redirect standard error,0.6073443,trace2: guard against null pipe client in dispose (#1135),,0
539,build(deps): bump actions/setup-dotnet from 3.0.1 to 3.0.2,0.55762744,Replace netstandard2.0 with dotnet6.0 (https://github.com/GitCredentialManager/git-credential-manager/commit/65cead2b5caa443fde1f9b86d02ab377a80a279c),,0
540,Bumping version of update-winget action,0.64936733,More winget publishing fixes (#353),,0
541,Merge pull request #705 from GitCredentialManager/dependabot/github_actions/actions/checkout-3,0.5592912,Migrated release process from Azure DevOps to GitHub actions (#707),Add install-from-source.sh and surrounding infrastructure,0
542,version: bump version to 2.1.2,0.5834622,This release is a fast follow to 2.0.692 to fix issues with the Debian package generated as part of that release.,Fix GitHub Enterprise API URL for raw source code links.,0
543,"Add VS Code config to enable build, test and debug",0.6181439,Codebase and build improvements (#49),Update README.md with instructions for downloading and running the install from source script.,0
544,Merge pull request #118 from mjcheetham/doc-update,0.4229045,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)",Add new GitHub actions workflow to validate install from source on supported distributions.,0
545,Run release-winget on Windows Server,0.58808315,Ensure we create a WindowsProcessManager on Windows (#1146),Add script to help users automatically install from source on supported distributions.,0
546,fixup! config: update GitConfiguration to use --type,0.6824743,Add Git configuration options for trace & debug (#1228),Update build.sh to support install from source scenario.,0
547,docs: update issue template for WSL tracing,0.60428566,Fix WSL configuration instructions (#479),Add GUI prompts for GitLab authentication,0
548,Merge pull request #195 from microsoft/gh-patdoc-update,0.45938724,GHES OAuth support (#354),Pass the instance URL argument to the GitLab UI helper.,0
549,github-ui: use new GitHub UI on Windows,0.7518705,"Add GitHub OAuth support and refreshed Windows UI (#101, #103)","On custom GitLab instances, don't show the GitLab ""fox"" logo, only the logotype. We also replace the old PNG logo with SVG/vector versions for better display on high-resolution displays. Ensure we only show the ""sign up"" link for GitLab.com fix wpf",1
550,Just two tiny typos,0.37487048,- @czipperz,,0
551,Improve link reference IDs,0.78202945,Update documentation to use reference-style links (#680),Exclude Windows Server 2016 from WAM support,1
552,cmd: add ability for providers to expose custom cmds,0.52903235,Add ability to read GCM default settings from the Windows Registry (#404),Clarify that plaintext store is distinct from git-credential-store,0
553,proxy: treat empty proxy settings as reset value,0.68439215,"Allow hostname-specific proxy override to use no proxy (#442, #449)","Windows Server 2016 does not support WAM, so we should not try to enable the broker unless we're on Server 2019 and later. Also update the Windows (client; non-server) version checks to be tighter. Previously any major version of 10 or greater was considered ""supported"", but this is wrong. Windows 10 build 15063 was the first to support WAM.",0
554,Merge pull request #105 from microsoft/master,0.47282493,Add workaround for Windows Broker (WAM) running as admin (#344),,0
555,trace2: add process depth calculation,0.5926223,"Add TRACE2 support(#1131, #1151, #1156, #1162)",,0
556,bitbucket: add Bitbucket authentication provider,0.7078904,docs: add bitbucket app password requirements (#1213),"Invoke the GitLab UI helper if the current session is GUI interactive, the user has not disabled GUI prompts, and the helper is found.",1
557,dotnet-tool: include core UI helper in package,0.52640927,.net tool: clarify install instructions (#1126),Implement a WPF-based UI helper for GitLab and include this in the Windows installers.,0
558,release: add required token to release workflow,0.4767372,docs: add bitbucket app password requirements (#1213),Implement an Avalonia-based UI helper for GitLab and include this in Mac and Linux packages/installers.,0
559,build with inherit restore,0.48496404,Codebase and build improvements (#49),Add shared UI project for GitLab. Project contains the shared view models and commands for the main auth prompt.,0
560,uri: support ports,0.773018,Support ports in URL-scoped config (#825),Sign and ship GitLab binaries (and some minor fixes),1
561,Fix macOS installer pkg file signing,0.6208905,Fix build script error creating incorrect x64 packages for macOS (https://github.com/GitCredentialManager/git-credential-manager/pull/778),Update the credential stores document to include an example command.,0
562,oauth: extract OpenDefaultBrowser to reusable component,0.5467479,Enable Azure Repos OAuth-mode by default on DevBox (#1245),"Add GitLab.dll to the set of files that need to be signed for Mac and Windows builds, and ensure the binary is included in the Windows installer.",0
563,avnui: include images in app app views in Avaloina UIs,0.5231502,UI on macOS and Linux thanks to AvaloniaUI 🎉 (#336),Use the constant to define the AuthenticationModes available for gitlab.com. Also dynamically allow browser as a supported auth mode for non-dotcom instances that have an OAuth client ID configured.,0
564,msauth: tell MSAL about any parent window handles,0.84002364,Pass parent window handle information to MSAL (#306),Update IsWslPath to detect \\wsl.localhost-style paths,1
565,azrepos: add utility to extract AzDevOps org name,0.39310515,- Azure Repos,"Starting in Windows build 21354, the preferred WSL UNC file path is ""\wsl.localhost\\"" and not the older administrative-share style ""\wsl$\<distro\"". The older ""wsl$"" style will continue to be supported, but won't be the default type of path we'll see from the system going forwards. We now support detecting both styles as WSL paths.",0
566,msauth: include better warning message on Keychain errors,0.7653662,Better warning messages on macOS when there are Keychain issues (#305),,1
567,Merge pull request #862 from wolf99/doc-line-length,0.60326254,Unify documentation line length (#862),"Ensure the correct project configuration is selected when the solution configuration is set for one of the platforms in ""release""; i.e, WindowsRelease, MacRelease, and LinuxRelease.",0
568,Attempt using os matrix,0.4601866,- macOS,"Add GitLab host provider, with web browser, PAT, and username/password support. This provider currently only supports text-based prompts.",0
569,release: decouple .NET tool,0.6195165,Move to .NET Framework 4.7.2 on Windows (#283),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
570,github: replace link with button for OAuth login,0.69178164,"Now that OAuth has been fully adopted for GitHub.com and works for all users (personal and organizational alike), the username/password option has been removed. The username/password option will soon be removed from the server-side anyway – see more here: https://github.blog/changelog/2019-08-08-password-based-http-basic-authentication-deprecation-and-removal/.",,0
571,Update gitlab.md,0.6628183,- GitHub,,0
572,macos environment: unit test for ignoring paths,0.5886125,- macOS,,0
573,build(deps): bump DavidAnson/markdownlint-cli2-action from 10.0.0 to 10.0.1 (#1232),0.56652427,Codebase and build improvements (#49),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
574,docs: use new Git for Windows installer screenshot,0.5591038,- Renamed the main executable from git-credential-manager to git-credential-manager-core to allow for easier side-by-side use with Java GCM and Windows GCM during the preview (#70),,0
575,Merge pull request #300 from microsoft/master,0.5081489,Add workaround for Windows Broker (WAM) running as admin (#344),Default installation path for GCM core has changed,0
576,Use Git's HTTP proxy configuration,0.72346354,Git Host Providers:,Add option to disable GUI prompts/prefer terminal prompts instead,1
577,Merge pull request #729 from miya789/main,0.4404521,@miya789,,0
578,macOS release: sign and notarize package,0.6387076,Notarize the macOS installer and binaries to permit running on macOS Catalina 10.15 (#84),,0
579,app: fix bug in oldname warning on Windows,0.57402194,Fix app path name of Windows dropping file extension (#1181),,0
580,introduce CONTRIBUTING,0.45925954,Thanks to our contributors ❤️:,,0
581,docs: update readme with new features,0.49717924,Various documentation updates:,,0
582,gcm-ui: merge GCM.UI.Avn in to Core,0.66094714,"Set the full path to standalone GCM Core installs, enabling overriding of bundled versions (#188, #199)",Add a new setting and environment variable that allows a user to disable the use of GUI prompts (in favour of terminal/text-based ones where available).,0
583,wincred: add explicit test for cred persistence,0.39347187,Ensure we init IEnvironment before SessionManager (#1167),,0
584,docs: update WSL instructions for standalone GCM paths,0.86433125,docs: call out different GCM install paths in WSL docs (#1168),"Default installation path now has ""Core"" in the name.",1
585,Fix setx command,0.41735014,Various bug fixes:,,0
586,generic: add OAuth refresh token support,0.8011196,Handle expired OAuth refresh token for generic auth (#1196),Skip helper when no choice necessary,1
587,Merge pull request #377 from ldennington/update-linux-deployments,0.5271102,Align with dotnet-supported Linux distributions (https://github.com/GitCredentialManager/git-credential-manager/pull/953),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
588,msauth: remove ability to use external helper,0.5301676,Trivially fix the macOS native helper crashes by deleting it 😅 (#264),,0
589,Updating gcm winget-release to use latest task version and manifest fields,0.5714458,More winget publishing fixes (#353),,0
590,Release: build and sign Linux installers,0.7009163,"The Linux support has currently only been tested on Ubuntu 18.04 and 20.04 on 64-bit Intel processors. The provided Debian package is not yet signed. Due to the varied nature of Linux distributions, you will need to select and configure a credential storage system manually – see more here: https://aka.ms/gcmcore-linuxcredstores.",,1
591,avn: workaround a macOS window focus bug,0.5467254,Trivially fix the macOS native helper crashes by deleting it 😅 (#264),Remove overzealous interactivity checks.,0
592,Use shorter name so you can see os versions in Actions UI,0.50677586,UI on macOS and Linux thanks to AvaloniaUI 🎉 (#336),,0
593,fix missing space in username input,0.43662083,Add generic username/password UI (#871),,0
594,Fix spellings,0.43936205,Various bug fixes:,Fix WSL instructions by adding missing quotes,0
595,uri: support ports and split queries/fragments from path (#825),0.7025598,Support ports in URL-scoped config (#825),"Add missing double quotes ("") to the WSL documentation about using GCM without Git for Windows.",1
596,trace2: pass to terminal classes,0.59899795,trace2: guard against null pipe client in dispose (#1135),Update package Nerdbank.GitVersioning,0
597,Merge pull request #139 from mjcheetham/svg,0.38422078,@mminns,Use correct window title for device code in GitHub UI,0
598,linux-credstore: extract credstore option constants,0.40038058,Sign Linux tarball and .NET tool #985 ,Use the correct window title for the GitHub device code dialog window. Previously this was re-using the same title as the 2FA code window.,0
599,docs: update WSL guide with new Git For Windows path,0.7146661,docs: call out different GCM install paths in WSL docs (#1168),,1
600,docs: clarify custom ui helpers for appdevs only,0.49604815,docs: call out different GCM install paths in WSL docs (#1168),Allow shortcut to perform OAuth from first prompt with Bitbucket,0
601,plaintextcredstore: create plaintext store with 700,0.46579772,Create Linux plaintext store with safer directory permissions (#397),"Add a new ""Sign in with OAuth"" button to the initial credentials prompt for Bitbucket. This allows users to avoid typing in a username/password at all.",0
602,osx: avoid extra restore in macOS installer creation,0.6773013,Notarize the macOS installer and binaries to permit running on macOS Catalina 10.15 (#84),"Add support for the user to select OAuth authentication in the first credential prompt. Previously the user must either update their config to remove the 'basic' auth mode, OR otherwise pass the initial username/password prompt (for example with an app password). Users can now signify they want to use OAuth immediately.",0
603,basic-auth: only set username if not-null,0.65222716,Add generic username/password UI (#871),,0
604,docs: update docs for new GitHub auth modes,0.72791636,Improved usability for GitHub auth (#587),"Update the WSL documentation to point to the correct standalone system-wide GCM install, and also add a section about using the standalone\ user-only installer. The installation path is under %LocalAppData% in this case.",1
605,xui: return -1 on exception in UI helpers,0.7269207,"Return non-zero code for UI helpers on error (#440, #441)",Fix bug in Azure Repos binding list command,1
606,docs: add trace2 to config/env documentation,0.9741465,docs: add trace2 to config/env documentation (#1230),"There has been a behaviour change in the System.CommandLine library. Previously string arguments that were missing would be null, but now they are the empty string. Update downlevel use of the organization parameter in BindCmd to also expect an empty/whitespace string, as well as null.",1
607,Change GitHub auth API to use async Task rather than Try-pattern,0.5807973,Improved usability for GitHub auth (#587),Issue/218,0
608,Merge pull request #16 from mjcheetham/windows-msauth-helper,0.5293757,Add workaround for Windows Broker (WAM) running as admin (#344),,0
609,github: remove user/pass auth for GitHub.com,0.8175321,Remove username/password authentication for GitHub.com (#171),,1
610,wsl: add ability to detect WSL distro and version,0.6552476,Fix WSL configuration instructions (#479),New release,0
611,Merge pull request #437 from mjcheetham/bb-async-fix,0.45869866,Fix a bug with host provider disposal (#272),,0
612,app: fix installation dir calculation,0.5518756,Fix various problems with install path and app path variables #968,"Stored credentials for Bitbucket.org are validated before returning. Assume DC/Server credentials are good and rely on Git to try them and, if necessary, ask GCM to ERASE invalid ones. Add GCM_BITBUCKET_ALWAYS_REFRESH_CREDENTIALS/bitbucketAlwaysRefreshCredentials configuration option to revert to old behaviour Added additional tests to hit > 66% test coverage for Atlassian.Bitbucket",0
613,Merge pull request #95 from mjcheetham/fix-desktopcheck,0.41056693,Check for broken links in documentation (#700),Update issue template for WSL tracing,0
614,Update link to .NET,0.6369711,Move to .NET Framework 4.7.2 on Windows (#283),Update the new issue templates with the extra required WSLENV environment variable that is required for passing trace envars to the Windows host.,0
615,Do not fail pipeline if optional tests fail,0.5342226,Guard against null pipe client (#1135),Update README.md,0
616,Update HttpClientFactory to use singleton client,0.52921015,"Add an OAuth2 client implementation with PKCE support (#99, #102)",Fix setx command,0
617,Merge pull request #739 from mjcheetham/cred-noop,0.40738273,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)",,0
618,Upgrade update-winget action to v1.4,0.62717587,More winget publishing fixes (#353),small formatting issues in uninstall section for linux.,0
619,"macOS release: build, lay out, and codesign payload",0.68205476,Notarize the macOS installer and binaries to permit running on macOS Catalina 10.15 (#84),Add basic support for generating code coverage reports,0
620,winui: extract common DialogWindow to shared project,0.49467623,Support the wslview command  to open the browser (#529),,0
621,git: drop config --show-scope option usage,0.7571691,Avoid using the newer --show-scope Git config option - work with downlevel Git versions (#318),Fix a MD table that was not rendering correctly.,1
622,Merge pull request #131 from mjcheetham/win-x86,0.4595572,Fix WSL configuration instructions (#479),Batch of documentation fixes,0
623,Merge pull request #348 from microsoft/docs-fix,0.54479563,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)",,0
624,Add Azure Repos host provider configuration component,0.7171159,- Azure Repos,,1
625,Add login hint support for GitHub browser-based OAuth authentication (#1137),0.71152616,"Allow forcing OAuth authentication with Bitbucket host provider (#329, #401)",Co-authored-by: Matthew John Cheetham mjcheetham@outlook.com,1
626,Merge pull request #788 from ldennington/arm-fix,0.4865819,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)",Co-authored-by: Matthew John Cheetham mjcheetham@outlook.com,0
627,Create apt-get release pipeline (#221),0.65427834,Release pipeline fixes #995 #1009 #1061,Co-authored-by: Matthew John Cheetham mjcheetham@outlook.com,0
628,Merge pull request #273 from mjcheetham/cmdline,0.43883604,@mminns,"TODO include in GitHub actions etc setup, e.g. https://josh-ops.com/posts/github-code-coverage/, once https://github.com/microsoft/vstest/issues/1811 is fixed",0
629,authbase: quote cmdargs passed to helpers,0.48639128,Distribute GCM as a dotnet tool (#886),fixes #189,0
630,fixup! Add install from source instructions,0.5677439,Fix computation of installation path on Linux/single-file publish (#310),fixes #394,0
631,fix the signing! woop yolo,0.46940812,@4brunu,fixes #412,0
632,Merge pull request #790 from cornejom/gitlab-support-docs,0.52159405,Add support for using WSL Git configuration (#461),fixes #413,0
633,Add linux branch and spacing,0.42667216,Fix computation of installation path on Linux/single-file publish (#310),fixes #424,0
634,Merge pull request #1 from mjcheetham/framework,0.37778485,Auto-detect on-premises/self-hosted providers via HTTP headers (#262),Remove 'core' from docs,0
635,Merge pull request #359 from microsoft/main,0.5202502,"Fix a bug with using Microsoft Accounts with Azure Repos (#143, #148)",workflows: add CodeQL,0
636,osx: run postinstall configure cmd as current user,0.5938327,"Run postinstall actions as the current user, not root - stop changing ownership of ~/.gitconfig on macOS (#308)",Re-adding CodeQL to ensure all checks work as expected in new org/repo.,0
637,packaging: fix macOS pack job use of \ vs / file seps,0.5423867,- macOS,workflows: remove CodeQL,0
638,build(deps): bump lycheeverse/lychee-action from 1.5.2 to 1.5.4,0.5401742,Speed up build graph (#924),The CodeQL Results task has been hanging in Pull Requests in our new repo. Planning to remove and re-add via the GitHub UI in the hopes that will make the task work as expected.,0
639,Merge pull request #409 from microsoft/main,0.5054411,"Fix a bug with using Microsoft Accounts with Azure Repos (#143, #148)",Update gcm-test@example.com to gcm@example.com.,0
640,Merge pull request #456 from ldennington/upgrade-winget,0.5500214,"Fix winget publishing (#332, #338)",Fix Debian package build script copy command,0
641,Update README.md,0.53943545,Consume new MSAL library versions (#346),"Drop ""Core"" from the social banner image",0
642,plaintextstore: do not write creds if nothing has changed,0.42762017,Enable copy/paste/cut etc on fields in the Microsoft authentication WebView on MacOS (#82),,0
643,oauth: ensure auth grant redirect URI matches token req,0.59319586,Handle expired OAuth refresh token for generic auth (#1196),Update references to aka.ms/gcmcore- to aka.ms/gcm/.,0
644,env: introduce CreateProcess method in IEnvironment,0.5369921,Ensure we init IEnvironment before SessionManager (#1167),Replacing references to microsoft/Git-Credential-Manager-Core with references to GitCredentialManager/git-credential-manager.,0
645,Issue 573 Add support for OAuth2 for Bitbucket DC,0.8972784,Bitbucket DC OAuth support (#607),Show GitHub terminal prompts when no GUI session,1
646,xui: target netstandard2.0 for shared UI projects,0.51296985,Move to .NET Framework 4.7.2 on Windows (#283),"With the ongoing work to migrate GCM to its new org, we're taking the opportunity to update our references to GCM Core/GCM-Core in documentation to GCM. Note that this change is limited to documentation only - executables and assemblies will be updated at a later time.",0
647,Merge pull request #810 from GitCredentialManager/dependabot/github_actions/lycheeverse/lychee-action-1.5.1,0.5189092,Migrated release process from Azure DevOps to GitHub actions (#707),Remove the symlinks to the GitHub and Bitbucket UI helpers in /usr/local/bin. These are not required to have the core GCM application locate the helpers and just create more noise in the user's $PATH.,0
648,Merge pull request #162 from mjcheetham/newcred2,0.4133433,@mminns,"The Debian package build script incorrectly copies the containing directory to the destination tree rather than just the contents recursively. This means we end up with: usr └── local     ├── bin     │   ├── Atlassian.Bitbucket.UI -> ../share/gcm-core/Atlassian.Bitbucket.UI     │   ├── git-credential-manager-core -> ../share/gcm-core/git-credential-manager-core     │   └── GitHub.UI -> ../share/gcm-core/GitHub.UI     └── share         └── gcm-core  ** --->    └── Release                 ├── Atlassian.Bitbucket.UI                 ├── git-credential-manager-core                 ├── GitHub.UI                 ├── libHarfBuzzSharp.so                 ├── libSkiaSharp.so                 └── NOTICE ..rather than: usr └── local     ├── bin     │   ├── Atlassian.Bitbucket.UI -> ../share/gcm-core/Atlassian.Bitbucket.UI     │   ├── git-credential-manager-core -> ../share/gcm-core/git-credential-manager-core     │   └── GitHub.UI -> ../share/gcm-core/GitHub.UI     └── share         └── gcm-core             ├── Atlassian.Bitbucket.UI             ├── git-credential-manager-core             ├── GitHub.UI             ├── libHarfBuzzSharp.so             ├── libSkiaSharp.so             └── NOTICE Since the symlinks are wrong, the installation is broken.",0
649,ISSUE-329 Document the addition of Bitbucket AuthModes,0.71124816,Bitbucket DC OAuth support (#607),"Show the terminal/TTY based prompts when there is no desktop/GUI sessions present for GitHub. Currently the Bitbucket and Microsoft auth stacks correctly detect the lack of a desktop session and use terminal prompts - GitHub does not. Without this change, SSH-ing in to a machine we'd still try and show a UI prompt where there is no way to interact with it!",1
650,Merge pull request #310 from mjcheetham/fix-singlefile,0.42013615,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)",New release (episode 3: revenge of the release),0
651,msauth: update MSAL library version to latest,0.84010553,Consume new MSAL library versions (#346),Only set credential.provider for dynamic matches,1
652,gcm: create symlinks and warn message for gcmcore exec,0.5271405,docs: call out different GCM install paths in WSL docs (#1168),"Only set the credential.provider setting after auto-detection of the provider that used dynamic (network calls) matches. Currently we set the provider config setting after a successful auto-detection, even if we matched ""simply"" based on the host name (and didn't need a network call). The original idea of this ""set after detect"" was really to avoid having to do auto-detection that involved a network call, and not the cheap static matches. Change the logic in the host provider registry to only persist the provider setting if the network call was made.",0
653,avn: update to latest Avalonia UI,0.5752709,UI on macOS and Linux thanks to AvaloniaUI 🎉 (#336),New release (attempt 2),0
654,Remove dependency of GHES to gitub.com constant,0.57613504,GHES OAuth support (#354),Use wslview to launch browser in Windows from WSL,0
655,Merge pull request #638 from felipecrs/remove-build-number,0.44662315,Fix a bug with host provider disposal (#272),Update System.CommandLine to 2.0.0-beta1.21216.1,0
656,Merge pull request #56 from mjcheetham/http-on-context,0.46038887,Auto-detect on-premises/self-hosted providers via HTTP headers (#262),Fix release builds,0
657,docs: update git credential cache platforms (#1049),0.7499056,Support git-credential-cache as a credential backing store on Linux (#287),,1
658,gitlab: use auth mode constant and detect oauth cfg,0.5781158,WPF-based GitHub auth UI (#40),,0
659,Use the self-contained option,0.5299196,Add option to prevent interactivity (#91),,0
660,provider-spec: add host provider specification,0.69276017,"Improve host provider auto-detection logic (#384, #481)",Use the new Microbuild pool from 1ES.,0
661,Merge pull request #111 from mjcheetham/fix-lg2error,0.54350686,Fix a bug with handling libgit2 errors (#111),README: add information on removal from  MSFT Ubuntu feeds,0
662,core: merge Core.UI.Avn and Core.UI into Core,0.4722655,Move to .NET Core 3.1 (LTS) (#101),"As part of the migration of GCM  out of the microsoft org, we removed packages from the Microsoft Hirsute/Bionic feeds. Adding a note to the README informing users that these packages are no longer available and that installing the debian package from the releases page is the preferred mode at this time.",0
663,configure: handle subsequent empty entries after GCM,0.54160094,Add ability to read GCM default settings from the Windows Registry (#404),New release,0
664,Create and publish zip & tar.gz archives of app and symbols,0.5475327,Publish zip and tar balls of releases (#96),Update the System.CommandLine package to 2.0.0-beta1.21216.1 to hopefully fix some problems with dotnet-suggest registration caused by Process::UseShellExecute differences between .NET Framework and .NET (Core). https://github.com/jonsequitur/command-line-api/commit/ad22b69ac8944fe29fd3433c4072828f3398d5af https://github.com/dotnet/command-line-api/issues/1254 https://github.com/microsoft/Git-Credential-Manager-Core/issues/505,0
665,plaintext-credstore: add plaintext credstore,0.40212387,Create Linux plaintext store with safer directory permissions (#397),"When installed inside of a Linux environment we typically look for a set of utilities to open the user's preferred browser (xdg-open, gnome-open, kfmclient). However, if we are actually in a WSL (Windows Subsystem for Linux) distribution, these utilties may not be/are not present. Instead we can try and use the wslview utility that will launch the user's browser on the Windows host. Appending wslview to the list of utilities to open the browser means no behaviour change for existing Linux users, but for WSL distros we now have a chance to still open the browser.",0
666,Broaden NTLM auth to all Windows Integrated Auth protocols,0.58926356,Allow users to select the type of interactive authentication flow for the Microsoft auth stack (#210),,0
667,gcm-ui: fix WPF device code view namespaces,0.60088885,Fix WSL configuration instructions (#479),Remove winget workflow,0
668,app: move GetApplicationPath to ApplicationBase class,0.3895173,Fix app path name of Windows dropping file extension (#1181),"We have decided to remove GCM Core's winget publishing workflow for the following reasons:  We want to encourage Windows users to install the bundled GCM Core that comes with Git for Windows GCM Core has 2 installers with the same arch and type (user and machine), which wingetcreate doesn't support Removing this option will decrease the complexity of our GCM Core's release matrix If users need to install GCM Core separately from Git for Windows, they can download the appropriate installer from the releases page  Thus we are removing the workflow with this change. Note: We are unable to deprecate the packages we have already released due to lack of winget support for this scenario. Tracking here: https://github.com/github/git-fundamentals/issues/756",0
669,Merge pull request #207 from mjcheetham/osx-realsign-fix,0.47903308,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)",Set credential.provider after successful auto detection probe,0
670,libgit2: remove libgit2 references,0.6629071,Fix a bug with handling libgit2 errors (#111),,0
671,build: split linux build.sh script,0.46359608,Fix computation of installation path on Linux/single-file publish (#310),"After we've detected the host provider from an auto-detection network probe, set the credential.provider setting so we can avoid the expensive operation in the future. If we fail to set this then warn the user and ask them to set the configuration manually.",0
672,Add secure credential storage APIs for Windows+macOS,0.6283968,Enable copy/paste/cut etc on fields in the Microsoft authentication WebView on MacOS (#82),Include all shared libraries in Debian package,0
673,generic: add ability to read generic OAuth config,0.76502895,Generic OAuth support via config 🎉 #1062,Remove release-apt-get workflow,1
674,Refactor in order to simplify adding more tests: GetCredentialServiceUrl,0.5069169,Reduce warnings from tests (#337),"We are no longer deploying debian packages to Microsoft feeds. Further, all previous deployments have been removed from the applicable feeds. Removing the instructions for installation via apt-get in light of these changes.",0
675,Add ISystemPrompts component and impl for Windows,0.61753595,Ensure we create a WindowsProcessManager on Windows (#1146),"With the move to the Git Credential Manager org (and the general direction we're heading in for our release processes) we no longer want to deploy debian packages to Microsoft feeds. We may re-visit a different feed in the future, but removing the workflow for now - users can install the debian package from the releases page or install from source.",0
676,Merge pull request #39 from microsoft/master,0.50333345,Add workaround for Windows Broker (WAM) running as admin (#344),"Include missing Avalonia native shared libraries in the Debian package. They are already being included in the tarball, but omited from the Debian package. Change the build script to do a recursive copy cp -R so that as dependencies change over time, we don't miss any!",0
677,Merge pull request #87 from microsoft/release,0.49443382,"Fix a bug with using Microsoft Accounts with Azure Repos (#143, #148)",Update readme to call out G4W bundling,0
678,trace2: remove adddots method,0.68394434,"Add TRACE2 support(#1131, #1151, #1156, #1162)",Update to MSAL.NET 4.37,0
679,docs: add supported Linux distributions to README.md,0.58485126,Include UI helpers in Debian package for Linux release; move GCM symlink to /usr/local/bin (#405),Call out that installing GCM as part of G4W is preferred.,0
680,Merge pull request #307 from microsoft/master,0.51767516,Add workaround for Windows Broker (WAM) running as admin (#344),Match libcurl lowercase proxy environment variable behaviour,0
681,build: fix/speed-up build graph dependencies (#924),0.80645156,Speed up build graph (#924),Fix CONTRIBUTING.md link to LICENSE,1
682,bb-test: inline 2FA mocking test helpers,0.51470006,Reduce warnings from tests (#337),"libcurl supports multiple different environment variables [1] to configure proxy behaviour: http_proxy, https_proxy, all_proxy, and no_proxy. Unlike most other environment variables these proxy envars are normally lowercase, not uppercase. This convention was set by libwww back in the early 1990s. When libcurl was first released however, it was not aware of this schism and only implemented checks for uppercase variants of these envars: HTTP_PROXY, HTTPS_PROXY, ALL_PROXY, and NO_PROXY. In time, libcurl learned to also read the lowercase variants, and gives them precedence over the uppercase forms (since the former are quasi- standards). However, to further complicate the matter, libcurl no longer reads the uppercase HTTP_PROXY variable specifically. This change was made to address a security concern with some CGI webservers [2]. The problem is that today GCM only reads the uppercase variants of the environment variables! This is inconsistent with libcurl, and therefore Git's behaviour (that we aim to be consistent/co-operative with). We change GCM's behaviour to match that of libcurl/Git in that the lowercase proxy envars are preferred to the uppercase ones, and the uppercase HTTP_PROXY variable is ignored. Dropping support for the HTTP_PROXY uppercase envar is technically a breaking change, but if the user had only set this uppercase envar then Git would not be proxying the actual remote calls, only GCM, which is most likely not what the user wanted. [1] https://everything.curl.dev/usingcurl/proxies#proxy-environment-variables [2] https://everything.curl.dev/usingcurl/proxies#http_proxy-in-lower-case-only",0
683,docs: add Architecture overview,0.50853527,Codebase and build improvements (#49),Match NO_PROXY formats to libcurl behaviour,0
684,deb: include all shared libraries in Debian package,0.5568581,Ensure Debian package is expected size and contains necessary files (https://github.com/GitCredentialManager/git-credential-manager/pull/648),Clean up README.md and CONTRIBUTING.md,0
685,basic: rename ByUi method to ViaHelper,0.41125026,org-rename: update references to GitCredentialManager (#1141),"We aim to be compatible with the behaviour of Git as much as possible when it comes to network settings. This enables users to setup Git proxy settings and get the same setup ""for free"" with GCM. Git uses libcurl to provide it's HTTP interactions. The NO_PROXY setting is used by libcurl to disable proxy settings for specific hosts. We previously attempted to plumb the value of NO_PROXY through to the .NET WebProxy class' list of ""bypassed addresses"" (the set of hosts that should not be proxied). However, the .NET class expects a set of regular expressions which is unlike libcurl! As a result, libcurl permitted values for NO_PROXY were throwing errors inside of GCM since they are not valid regexs. In this commit we perform a transformation of the NO_PROXY list and construct a set of regular expressions that match addresses in the same way as libcurl does. The transformation is as follows:  strip any leading periods '.' or wildcards '*.' escape the remaining input to match literally (e.g.: '.' becomes '.') prepend a group that matches either a period '.' or a URI scheme    delimiter '://' - this prevents partial domain matching append a end-of-string symbol '$' to ensure we only match to the    specified TLD and port  See the libcurl documentation on NO_PROXY behaviour: https://curl.se/libcurl/c/CURLOPT_NOPROXY.html",0
