Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Rewrote filtering workspaces docs (#1879),0.78344345,Rewrote filtering workspaces docs by @mattpocock in https://github.com/vercel/turborepo/pull/1879,"Improved organisation of filter docs, added a reference list at the top, simplified language and pulled out examples into different sections. NOTE - I've added imagery to this PR but it can be dropped if we don't think it's high enough quality.",1
Ensure pages close before app does (#329),0.34064293,"Vendor chrometracing, add Close method by @gsoltis in https://github.com/vercel/turborepo/pull/1443",,0
refactor(turbo): introduce swc_core for upstream SWC dep import references (#317),0.76370573,"build(cargo): update swc_core, dependencies to resolve circular deps (#2869) by @kwonoj in https://github.com/vercel/turbo/pull/2869",  refactor(turbo): introduce swc_core   refactor(turbo): update import references   build(cargo): update lockfile ,1
"Stop processes gracefully when possible, add drop guard to pages (#328)",0.44714803,"Hitting Ctrl+C on the terminal will shut down all of the child processes via SIGINT. Additionally, if one task fails, other tasks will not be left lingering, and will be sent a SIGINT. More explicitly:",,0
Benchmark Parcel (#322),0.5098055,only try to push benchmark data (#3289) by @sokra,  Benchmark Parcel   add Parcel to the CI benchmarks   move some turbopack dependencies to the bundler as they conflict with other bundlers   Co-authored-by: Tobias Koppers tobias.koppers@googlemail.com,0
emit_with_completion is not used in node-modules-trace  (#327),0.49394372,chore(deps): update dependency @types/node to v18.11.10 (#2928) by @renovate[bot] in https://github.com/vercel/turbo/pull/2928,so we don't really have to benchmark that,0
run nft compare CI only on main (#326),0.40857384,fix(cli): ci detection (#3605) by @tknickman,We no longer need to run this on every PR,0
print benchmark results in readable way (#323),0.46120012,Refactor Dry Run so that output is printed by Run Summaries by @mehulkar in https://github.com/vercel/turbo/pull/4403,,0
really benchmark Next.js in CI (#324),0.6769927,ci(workflow): reusable next.js integration test (#3460) by @kwonoj,,0
chore(turbo-ignore): add console message of an unfriendly error (#1871),0.92676145,chore(turbo-ignore): add console message of an unfriendly error by @t-i-0414 in https://github.com/vercel/turborepo/pull/1871,issue  Fixes #1859   description fix above issue by adding console message. Co-authored-by: Mehul Kar 490968+mehulkar@users.noreply.github.com,1
Benchmark Next.js 11 and 12 (#304),0.6804745,Update Next.js dependency for the TP benchmark by @alexkirsz in https://github.com/vercel/turbo/pull/2435,"This implements benchmark support for Next.js 12. Next.js (the tool) expects to be able to resolve from the next package in the cwd, so it must be installed alongside the other node_modules in the test.  prepare was added to the Bundler trait to handle this case. Test Plan: TURBOPACK_BENCH_ALL=all cargo bench -p next-dev Co-authored-by: Alex Kirszenberg 1621758+alexkirsz@users.noreply.github.com Co-authored-by: Tobias Koppers 1365881+sokra@users.noreply.github.com",0
Add degit instructions for all examples (#1884),0.6173403,Update degit instructions in examples with new repo address by @mehulkar in https://github.com/vercel/turbo/pull/2396,Fixes #1852 Fixes #1781 Fixes #1738 Fixes #1600 (and others like it),0
publish 1.4.6 to registry,0.8325232,publish 1.7.4 to registry by @Turbobot,,1
feat: go1.19.1,0.58956015,Bumped Go version,bump goreleaser v1.11.2 bump cosign 1.11.1 Signed-off-by: Artur Troian troian.ap@gmail.com,0
fix(deps): update dependency react-hot-toast to v2.3.0 (#1875),0.84598064,fix(deps): update dependency react-hot-toast to v2.3.0 by @renovate in https://github.com/vercel/turborepo/pull/1875,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
fix runtime code for server rendered content source (#315),0.45402023,fix cache cleanup (#3546) by @ForsakenHarmony,move transition into turbopack,0
use larger github actions runners for benchmarks (#320),0.5387972,Drop macos run of large benchmark on github actions. by @gsoltis in https://github.com/vercel/turborepo/pull/2003,,0
Benchmark against Vite (#299),0.54013574,Benchmarks update (#3045) by @alexkirsz in https://github.com/vercel/turbo/pull/3045,"This adds a comparison against Vite to our benchmark suite, running the startup, change, and restart benchmarks. Test Plan: cargo bench Co-authored-by: Tobias Koppers 1365881+sokra@users.noreply.github.com",0
Don't special case version command (#1870),0.69839054,Don't special case version command by @gsoltis in https://github.com/vercel/turborepo/pull/1870,"We don't have a turbo version command, so don't special case it in argument parsing. Fixes #1839  This is superceded by #1792",0
fix benchmark compare actions (#318),0.6037096,Full Changelog: https://github.com/vercel/turborepo/compare/v1.2.15...v1.2.16,"The benchmark github action didn't correctly copy and use the executables used in benchmarks via CARGO_BIN_EXE_*. This adds a CARGO_BIN_EXE_* runtime override to the github action to allow to use correct executable. It will show correct results for next-dev benchmarks too, e. g. here an example of reverting #295 ",0
fix(deps): update dependency ora to v4.1.1 (#1854),0.70626175,fix(deps): update dependency ora to v4.1.1 by @renovate in https://github.com/vercel/turborepo/pull/1854," This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | ora | 4.0.4 -> 4.1.1 |  |  |  |  |  Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Renovate will not automatically rebase this PR, because other commits have been found. 🔕 Ignore: Close this PR and you won't be reminded about these updates again.   [ ] If you want to rebase/retry this PR, click this checkbox. ⚠ Warning: custom changes will be lost.   This PR has been generated by Mend Renovate. View repository job log here.",1
fix(eslint): exclude variables in rule (#1865),0.7414858,fix(eslint): exclude variables in rule by @tknickman  in https://github.com/vercel/turborepo/pull/1865,Co-authored-by: tknickman tom.knickman@vercel.com,1
improve HMR update performance (#295),0.55593723,Performance improvements, avoid cloning Strings and reading/calling many functions when building ecmascript chunk content introduce ReadRef to allow storing snapshot of a value in values use snapshot trees to allow caching more function calls and reads  Before: updated in 35ms (18 tasks) updated in 34ms (18 tasks) updated in 37ms (18 tasks) updated in 31ms (18 tasks) updated in 40ms (19 tasks) updated in 37ms (18 tasks) updated in 37ms (18 tasks) updated in 34ms (18 tasks) updated in 35ms (18 tasks) updated in 52ms (18 tasks) After: updated in 6.105ms (19 tasks) updated in 5.279ms (18 tasks) updated in 10.471ms (19 tasks) updated in 6.863ms (18 tasks) updated in 4.593ms (18 tasks) updated in 4.173ms (18 tasks) updated in 5.352ms (18 tasks) updated in 10.69ms (18 tasks) updated in 5.065ms (18 tasks) updated in 6.309ms (19 tasks) a 5x performance improvement,0
Parameterize devserver used in benchmarks (#298),0.52827376,improve startup and warmup of benchmarks by @sokra in https://github.com/vercel/turbo/pull/2463,"This implements the basics of parameterizing the tool/devserver used in these tests. Following PRs will implement benchmarking of Vite, bun, Parcel, etc. Test Plan: cargo bench -p next-dev and verify no change in performance.",0
Benchmark restart time for dev server (#244),0.48251104,improve startup and warmup of benchmarks by @sokra in https://github.com/vercel/turbo/pull/2463,"This implements a benchmark of restarting the devserver after successfully starting it and shutting it down. Question/TODO: Since our goal is metrics that don't scale with project size, should we assert that the small/medium benchmark results don't differ? Test Plan: cargo bench -p next-dev",0
Basic change bench for dev server (#297),0.45126498,Breaking changes,"This builds on #240, starting up a server and then benchmarking the response to a small file change. This change does not introduce nor remove any dependencies. A followup benchmark should do so. Test Plan: cargo bench -p next-dev Co-authored-by: Tobias Koppers 1365881+sokra@users.noreply.github.com",0
Test benchmark cases in separate job in quick test (#313),0.5503559,"split tests into two steps, report ok and done separately (#3646) by @sokra",,0
Test benchmark cases in separate job (#311),0.5260269,"split tests into two steps, report ok and done separately (#3646) by @sokra",Move benchmark test into separate job and run them for windows and macOS too,0
chore(deps): update dependency @types/react to v17.0.49 (#1833),0.85961586,chore(deps): update dependency @types/react to v17.0.49 by @renovate in https://github.com/vercel/turborepo/pull/1833," This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | @types/react (source) | 17.0.48 -> 17.0.49 |  |  |  |  |  Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Renovate will not automatically rebase this PR, because other commits have been found. 🔕 Ignore: Close this PR and you won't be reminded about this update again.   [ ] If you want to rebase/retry this PR, click this checkbox. ⚠ Warning: custom changes will be lost.   This PR has been generated by Mend Renovate. View repository job log here.",1
fix(deps): update dependency eslint-plugin-react to v7.31.6 (#1834),0.8264963,fix(deps): update dependency eslint-plugin-react to v7.31.8 by @renovate in https://github.com/vercel/turborepo/pull/1935," This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | eslint-plugin-react | 7.31.0 -> 7.31.6 |  |  |  |  |  Release Notes  jsx-eslint/eslint-plugin-react  ### [`v7.31.6`](https://togithub.com/jsx-eslint/eslint-plugin-react/blob/HEAD/CHANGELOG.md#​7316---20220904)  [Compare Source](https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.5...v7.31.6)  ##### Fixed  -   \[`no-unknown-property`]: `onError` and `onLoad` both work on `img` and `script` ([#​3388][] [@​ljharb](https://togithub.com/ljharb)) -   \[`no-unknown-property`]: data-\* attributes can have numbers ([#​3390][] [@​sjarva](https://togithub.com/sjarva)) -   \[`no-unknown-property`]: add more audio/video attributes ([#​3390][] [@​sjarva](https://togithub.com/sjarva)) -   \[`no-unknown-property`]: move allowfullscreen to case ignored attributes ([#​3390][] [@​sjarva](https://togithub.com/sjarva)) -   \[`no-unknown-property`]: fill works on line, mask, and use elements ([#​3390][] [@​sjarva](https://togithub.com/sjarva)) -   \[`no-unknown-property`]: add onMouseMoveCapture as valid react-specific attribute ([#​3390][] [@​sjarva](https://togithub.com/sjarva)) -   \[`no-unknown-property`]: make onLoad and onError be accepted on more elements ([#​3390][] [@​sjarva](https://togithub.com/sjarva))  ##### Changed  -   \[Docs] \[`no-unknown-property`]: add a mention about using ignores properties with libraries that add props ([#​3390][] [@​sjarva](https://togithub.com/sjarva))  [7.31.6]: https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.5...v7.31.6  [#​3390]: https://togithub.com/jsx-eslint/eslint-plugin-react/pull/3390  [#​3388]: https://togithub.com/jsx-eslint/eslint-plugin-react/issues/3388  ### [`v7.31.5`](https://togithub.com/jsx-eslint/eslint-plugin-react/blob/HEAD/CHANGELOG.md#​7315---20220903)  [Compare Source](https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.4...v7.31.5)  ##### Fixed  -   \[`no-unknown-property`]: add properties `onToggle`, `fill`, `as`, and pointer events ([#​3385][] [@​sjarva](https://togithub.com/sjarva)) -   \[`no-unknown-property`]: add `defaultChecked` property ([#​3385][] [@​sjarva](https://togithub.com/sjarva)) -   \[`no-unknown-property`]: add touch and media event related properties ([#​3385][] [@​sjarva](https://togithub.com/sjarva)) -   \[`no-unknown-property`]: `children` is always an acceptable prop; iframes have `scrolling`; video has `playsInline` ([#​3385][] [@​ljharb](https://togithub.com/ljharb))  [7.31.5]: https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.4...v7.31.5  [#​3385]: https://togithub.com/jsx-eslint/eslint-plugin-react/pull/3385  ### [`v7.31.4`](https://togithub.com/jsx-eslint/eslint-plugin-react/blob/HEAD/CHANGELOG.md#​7314---20220903)  [Compare Source](https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.3...v7.31.4)  ##### Fixed  -   \[`no-unknown-property`]: support `checked` on inputs ([#​3383][] [@​ljharb](https://togithub.com/ljharb))  [#​3383]: https://togithub.com/jsx-eslint/eslint-plugin-react/issues/3383  [7.31.4]: https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.3...v7.31.4  ### [`v7.31.3`](https://togithub.com/jsx-eslint/eslint-plugin-react/blob/HEAD/CHANGELOG.md#​7313---20220902)  [Compare Source](https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.2...v7.31.3)  ##### Fixed  -   \[`no-unknown-property`]: add SVG and meta properties ([#​3381][] [@​AhmadMayo](https://togithub.com/AhmadMayo))  [7.31.3]: https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.2...v7.31.3  [#​3381]: https://togithub.com/jsx-eslint/eslint-plugin-react/pull/3381  ### [`v7.31.2`](https://togithub.com/jsx-eslint/eslint-plugin-react/blob/HEAD/CHANGELOG.md#​7312---20220902)  [Compare Source](https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.1...v7.31.2)  ##### Fixed  -   \[`jsx-key`]: avoid a crash with optional chaining ([#​3371][] [@​ljharb](https://togithub.com/ljharb)) -   \[`jsx-sort-props`]: avoid a crash with spread props ([#​3376][] [@​ljharb](https://togithub.com/ljharb)) -   \[`no-unknown-property`]: properly recognize valid data- and aria- attributes ([#​3377][] [@​sjarva](https://togithub.com/sjarva)) -   \[`no-unknown-property`]: properly recognize unknown HTML/DOM attributes ([#​3377][] [@​sjarva](https://togithub.com/sjarva))  ##### Changed  -   \[Docs] \[`jsx-sort-props`]: replace ref string with ref variable ([#​3375][] [@​Luccasoli](https://togithub.com/Luccasoli)) -   \[Refactor] \[`no-unknown-property`]: improve jsdoc; extract logic to separate functions ([#​3377][] [@​sjarva](https://togithub.com/sjarva)) -   \[Refactor] \[`no-unknown-property`]: update DOM properties to include also one word properties ([#​3377][] [@​sjarva](https://togithub.com/sjarva))  [7.31.2]: https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.1...v7.31.2  [#​3377]: https://togithub.com/jsx-eslint/eslint-plugin-react/pull/3377  [#​3376]: https://togithub.com/jsx-eslint/eslint-plugin-react/issues/3376  [#​3375]: https://togithub.com/jsx-eslint/eslint-plugin-react/issues/3375  [#​3371]: https://togithub.com/jsx-eslint/eslint-plugin-react/issues/3371  ### [`v7.31.1`](https://togithub.com/jsx-eslint/eslint-plugin-react/blob/HEAD/CHANGELOG.md#​7311---20220826)  [Compare Source](https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.0...v7.31.1)  ##### Fixed  -   \[`jsx-key`]: fix detecting missing key in `Array.from`'s mapping function ([#​3369][] [@​sjarva](https://togithub.com/sjarva)) -   \[`jsx-no-leaked-render`]: coerce strategy now allows a ternary ([#​3370][] [@​sjarva](https://togithub.com/sjarva))  [7.31.1]: https://togithub.com/jsx-eslint/eslint-plugin-react/compare/v7.31.0...v7.31.1  [#​3370]: https://togithub.com/jsx-eslint/eslint-plugin-react/pull/3370  [#​3369]: https://togithub.com/jsx-eslint/eslint-plugin-react/pull/3369    Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox. 🔕 Ignore: Close this PR and you won't be reminded about this update again.   [ ] If you want to rebase/retry this PR, click this checkbox.   This PR has been generated by Mend Renovate. View repository job log here.",1
"Fix broken links on ""Add to existing Monorepo"" (#1836)",0.81908906,"Fix broken links on ""Add to existing Monorepo"" by @pakaponk in https://github.com/vercel/turborepo/pull/1836","Summary  Same reason as PR#1835 In the case of the turbo run link, change the hash from #turbo-run-task1-task2-1 to #turbo-run-task because the former no longer exists  Page: https://turborepo.org/docs/getting-started/existing-monorepo Question  Should we also change these ../features/* in the relative paths to ../core-concepts/*? Since any /features/* path is redirected to /core-concepts/* path due to the Next.js redirect config.",1
Renamed storybook components (#1841),0.6916652,Renamed storybook components by @samuelhorn in https://github.com/vercel/turborepo/pull/1841,Preview -> Canvas Props -> ArgsTable,0
Update Docs (#1794),0.6224208,Update docs on default outputs (#2713) by @mehulkar, Added tabs to delete command to be more inclusive of OS types Added missing sh tag Uniformization import linting on mdx files Updated deprecated extension recommendation,0
Enable pnpm@6 testing. (#1837),0.6754267,Enable pnpm@6 testing. by @7flash in https://github.com/vercel/turborepo/pull/1837,,0
Update existing-monorepo.mdx (#1858),0.6982151,Update existing-monorepo.mdx by @shemayas in https://github.com/vercel/turborepo/pull/1858,Remove unneeded quotes in a comment,0
Replace some 2 letter variables for readability (#1845),0.40764976,Replace some 2 letter variables for readability by @mehulkar in https://github.com/vercel/turborepo/pull/1845,"While working on another task (#1832), I found several things hard to read because of short variable names. Although types and ""Go to Definition"" helps in these cases, long function blocks and large files make it dfficult to focus on the task at hand. For example, in some cases, the variable ht and th appear side by side in the same block! This commit replaces some of these names to improve general readability (and also to reduce the diff in future behavior-changing work).",0
chore(deps): update dependency esbuild to ^0.15.0 (#1848),0.7141106,chore(deps): update dependency @babel/core to v7.20.12 (#3337) by @renovate[bot]," This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | esbuild | ^0.14.38 -> ^0.15.0 |  |  |  |  |  Release Notes  evanw/esbuild  ### [`v0.15.7`](https://togithub.com/evanw/esbuild/blob/HEAD/CHANGELOG.md#​0157)  [Compare Source](https://togithub.com/evanw/esbuild/compare/v0.15.6...v0.15.7)  -   Add `--watch=forever` to allow esbuild to never terminate ([#​1511](https://togithub.com/evanw/esbuild/issues/1511), [#​1885](https://togithub.com/evanw/esbuild/issues/1885))      Currently using esbuild's watch mode via `--watch` from the CLI will stop watching if stdin is closed. The rationale is that stdin is automatically closed by the OS when the parent process exits, so stopping watch mode when stdin is closed ensures that esbuild's watch mode doesn't keep running forever after the parent process has been closed. For example, it would be bad if you wrote a shell script that did `esbuild --watch &` to run esbuild's watch mode in the background, and every time you run the script it creates a new `esbuild` process that runs forever.      However, there are cases when it makes sense for esbuild's watch mode to never exit. One such case is within a short-lived VM where the lifetime of all processes inside the VM is expected to be the lifetime of the VM. Previously you could easily do this by piping the output of a long-lived command into esbuild's stdin such as `sleep 999999999 | esbuild --watch &`. However, this possibility often doesn't occur to people, and it also doesn't work on Windows. People also sometimes attempt to keep esbuild open by piping an infinite stream of data to esbuild such as with `esbuild --watch /` where `` is an integer must be treated as if they were `n` times the `..` operator instead (the `` path segment is ignored). So `/path/to/project/__virtual__/xyz/2/foo.js` maps to the underlying file `/path/to/project/../../foo.js`. This scheme makes it possible for Yarn to get node (and esbuild) to load the same file multiple times (which is sometimes required for correctness) without actually duplicating the file on the file system.          However, old versions of Yarn used to use `$$virtual` instead of `__virtual__`. This was changed because `$$virtual` was error-prone due to the use of the `$` character, which can cause bugs when it's not correctly escaped within regular expressions. Now that esbuild makes `$$virtual` an alias for `__virtual__`, esbuild should now work with manifests from these old Yarn versions.      -   Ignore PnP manifests in virtual directories          The specification describes the algorithm for how to find the Plug'n'Play manifest when starting from a certain point in the file system: search through all parent directories in reverse order until the manifest is found. However, this interacts poorly with virtual paths since it can end up finding a virtual copy of the manifest instead of the original. To avoid this, esbuild now ignores manifests in virtual directories so that the search for the manifest will continue and find the original manifest in another parent directory later on.      These fixes mean that esbuild's implementation of Plug'n'Play now matches Yarn's implementation more closely, and esbuild can now correctly build more projects that use Plug'n'Play.  ### [`v0.15.0`](https://togithub.com/evanw/esbuild/blob/HEAD/CHANGELOG.md#​0150)  [Compare Source](https://togithub.com/evanw/esbuild/compare/v0.14.54...v0.15.0)  **This release contains backwards-incompatible changes.** Since esbuild is before version 1.0.0, these changes have been released as a new minor version to reflect this (as [recommended by npm](https://docs.npmjs.com/cli/v6/using-npm/semver/)). You should either be pinning the exact version of `esbuild` in your `package.json` file or be using a version range syntax that only accepts patch upgrades such as `~0.14.0`. See the documentation about [semver](https://docs.npmjs.com/cli/v6/using-npm/semver/) for more information.  -   Implement the Yarn Plug'n'Play module resolution algorithm ([#​154](https://togithub.com/evanw/esbuild/issues/154), [#​237](https://togithub.com/evanw/esbuild/issues/237), [#​1263](https://togithub.com/evanw/esbuild/issues/1263), [#​2451](https://togithub.com/evanw/esbuild/pull/2451))      [Node](https://nodejs.org/) comes with a package manager called [npm](https://www.npmjs.com/), which installs packages into a `node_modules` folder. Node and esbuild both come with built-in rules for resolving import paths to packages within `node_modules`, so packages installed via npm work automatically without any configuration. However, many people use an alternative package manager called [Yarn](https://yarnpkg.com/). While Yarn can install packages using `node_modules`, it also offers a different package installation strategy called [Plug'n'Play](https://yarnpkg.com/features/pnp/), which is often shortened to ""PnP"" (not to be confused with [pnpm](https://pnpm.io/), which is an entirely different unrelated package manager).      Plug'n'Play installs packages as `.zip` files on your file system. The packages are never actually unzipped. Since Node doesn't know anything about Yarn's package installation strategy, this means you can no longer run your code with Node as it won't be able to find your packages. Instead, you need to run your code with Yarn, which applies patches to Node's file system APIs before running your code. These patches attempt to make zip files seem like normal directories. When running under Yarn, using Node's file system API to read `./some.zip/lib/file.js` actually automatically extracts `lib/file.js` from `./some.zip` at run-time as if it was a normal file. Other file system APIs behave similarly. However, these patches don't work with esbuild because esbuild is not written in JavaScript; it's a native binary executable that interacts with the file system directly through the operating system.      Previously the workaround for using esbuild with Plug'n'Play was to use the [`@yarnpkg/esbuild-plugin-pnp`](https://www.npmjs.com/package/@​yarnpkg/esbuild-plugin-pnp) plugin with esbuild's JavaScript API. However, this wasn't great because the plugin needed to potentially intercept every single import path and file load to check whether it was a Plug'n'Play package, which has an unusually high performance cost. It also meant that certain subtleties of path resolution rules within a `.zip` file could differ slightly from the way esbuild normally works since path resolution inside `.zip` files was implemented by Yarn, not by esbuild (which is due to a limitation of esbuild's plugin API).      With this release, esbuild now contains an independent implementation of Yarn's Plug'n'Play algorithm (which is used when esbuild finds a `.pnp.js`, `.pnp.cjs`, or `.pnp.data.json` file in the directory tree). Creating additional implementations of this algorithm recently became possible because Yarn's package manifest format was recently documented: https://yarnpkg.com/advanced/pnp-spec/. This should mean that you can now use esbuild to bundle Plug'n'Play projects without any additional configuration (so you shouldn't need `@yarnpkg/esbuild-plugin-pnp` anymore). Bundling these projects should now happen much faster as Yarn no longer even needs to be run at all. Bundling the Yarn codebase itself with esbuild before and after this change seems to demonstrate over a 10x speedup (3.4s to 0.24s). And path resolution rules within Yarn packages should now be consistent with how esbuild handles regular Node packages. For example, fields such as `module` and `browser` in `package.json` files within `.zip` files should now be respected.      Keep in mind that this is brand new code and there may be some initial issues to work through before esbuild's implementation is solid. Yarn's Plug'n'Play specification is also brand new and may need some follow-up edits to guide new implementations to match Yarn's exact behavior. If you try this out, make sure to test it before committing to using it, and let me know if anything isn't working as expected. Should you need to debug esbuild's path resolution, you may find `--log-level=verbose` helpful.    Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox. 🔕 Ignore: Close this PR and you won't be reminded about these updates again.   [ ] If you want to rebase/retry this PR, click this checkbox.   This PR has been generated by Mend Renovate. View repository job log here.",1
chore(deps): update dependency typescript to v4.8.2 (#1849),0.83651125,chore(deps): update dependency typescript to v4.8.2 by @renovate in https://github.com/vercel/turborepo/pull/1849," This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | typescript (source) | 4.7.4 -> 4.8.2 |  |  |  |  |  Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Renovate will not automatically rebase this PR, because other commits have been found. 🔕 Ignore: Close this PR and you won't be reminded about this update again.   [ ] If you want to rebase/retry this PR, click this checkbox. ⚠ Warning: custom changes will be lost.   This PR has been generated by Mend Renovate. View repository job log here.",1
Removed parallel flag from basic example (#1787),0.6137066,Removed parallel flag from basic example by @mattpocock in https://github.com/vercel/turborepo/pull/1787,Removed because it's unnecessary for this example (dev doesn't depend on any other dev scripts) and it makes the tutorial harder to teach.,0
Rewrote docs homepage (#1756),0.6669195,Rewrote docs homepage by @mattpocock in https://github.com/vercel/turborepo/pull/1756,,0
Consolidated 'workspace' and 'package' terminology (#1817),0.8219622,Consolidated 'workspace' and 'package' terminology by @mattpocock in https://github.com/vercel/turborepo/pull/1817,This PR removes references to 'packages' when the writer actually meant 'workspaces'. Refocusing this language makes things a lot clearer:  Workspace: anything containing a package.json Package: something you get from/deploy to the NPM registry,1
chore(deps): update jamesives/github-pages-deploy-action action to v4.4.0 (#1851),0.84860015,chore(deps): update jamesives/github-pages-deploy-action action to v4.4.0 by @renovate in https://github.com/vercel/turborepo/pull/1851,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
CSS HMR (#296),0.50830925,style(prettier): apply prettier (#3575) by @kwonoj,Implements HMR for CSS chunks and paves the way for accepting HMR updates for the HTML entry point as well.,0
Remove unused packages from docs site (#1828),0.75071204,Remove unused packages from docs site by @mehulkar in https://github.com/vercel/turborepo/pull/1828,,1
publish 1.4.5 to registry,0.8289388,publish 1.7.0 to registry (#3251) by @tknickman,,1
Split notion of logged in into user and linked-team (#1844),0.7940007,Split notion of logged in into user and linked-team by @gsoltis in https://github.com/vercel/turborepo/pull/1844,,1
Fix typo in contributing.md (#310),0.5783856,Fix community contributor's name. (#3316) by @anthonyshew,,0
Upgrade Nextra (#1831),0.5437096,Upgrade Nextra by @shuding in https://github.com/vercel/turborepo/pull/760,  upgrade nextra   fix import   Co-authored-by: Jared Palmer jared@jaredpalmer.com,0
"Fix broken links at ""Next Steps"" (#1835)",0.58250755,"Fix broken links at ""Next Steps"" on ""Add to Existing Monorepo"" by @pakaponk in https://github.com/vercel/turborepo/pull/1835",The document was moved from /docs to /docs/getting-started in the previous commit which made the relative path referred by those links changed.,0
Remove unused @react-aria/radio package (#1826),0.8975508,Remove unused @react-aria/radio package by @mehulkar in https://github.com/vercel/turborepo/pull/1826,,1
Turborepo usage. (#1827),0.7773911,Turborepo 1.2,,1
publish 1.4.4 to registry,0.8270984,publish 1.7.0 to registry (#3251) by @tknickman,,1
Added long-form tutorial for 'create new' section (#1786),0.35899094,Reworked quickstart area into two different files with an index page by @mattpocock in https://github.com/vercel/turborepo/pull/1784,Co-authored-by: Jared Palmer jared@jaredpalmer.com,0
Reworked quickstart area into two different files with an index page (#1784),0.7471187,Reworked quickstart area into two different files with an index page by @mattpocock in https://github.com/vercel/turborepo/pull/1784,Co-authored-by: Jared Palmer jared@jaredpalmer.com,1
Fix link to outputs API (#1777),0.717607,Fix link to outputs API by @mehulkar in https://github.com/vercel/turborepo/pull/1777,,1
publish 1.4.4-canary.4 to registry,0.8844927,publish 1.7.1-canary.4 to registry (#3407) by @tknickman,,1
Removed dependsOn and dist/** from build in basic example (#1814),0.664781,"      ""dependsOn"": [""build""]",This helps keep things simpler in the basic example,0
Add additional logging to npm publish.,0.51673555,Include the npm configuration for publishing. by @nathanhammond in https://github.com/vercel/turborepo/pull/1770,,0
publish 1.4.4-canary.3 to registry,0.88834685,publish 1.7.1-canary.4 to registry (#3407) by @tknickman,,1
Split pack from publish so that npm locates the correct .npmrc file.,0.52660716,ci(examples): Skip npm install when setting up git for examples tests by @mehulkar in https://github.com/vercel/turbo/pull/5240,,0
publish 1.4.4-canary.2 to registry,0.8881051,publish 1.7.1-canary.4 to registry (#3407) by @tknickman,,1
Change npm config location to global.,0.5962719,Fix postinstall script to work with NPM. Sorry about that! postinstall scripts are very hard to test. Going to deprecate 1.0.20 on npm since it is botched.,,0
Change npm config location to user.,0.54404044,Fix postinstall script to work with NPM. Sorry about that! postinstall scripts are very hard to test. Going to deprecate 1.0.20 on npm since it is botched.,,0
