Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
change panic to error (#361),0.4842656,Match existing turborepo error exit codes (#2991) by @chris-olszewski in link,"During incremental build this state might temporarily occur. Converting this to an error, removed the error message printing from the console.",0
Initial support for getStaticProps (#345),0.47287416,Document global turbo package inference behavior (#3535) by @gsoltis,"Remaining questions: * Should we have some static analysis for getStaticProps instead of looking into exports at runtime? * For now, the output of getStaticProps (if defined) will always trump the value passed in as data. If we consider data to be the cached output of getStaticProps (in the future, as this is not yet implemented), this logic should be adapted.",0
add custom benchmark workflow (#344),0.5617913,Run the benchmark after every release by @gsoltis in link,can be invoked from the Actions tab,0
Sync editorconfig and rustfmt (#352),0.5320001,Share rust config ownership between web-tooling and turbo-oss (#3196) by @gsoltis in link,"I'm using the default 100 line length from rustfmt, but making it explicit.",0
switch over to use go-yarnlock for yarn.lock parsing (#1893),0.96532816,switch over to use go-yarnlock for yarn.lock parsing by @chris-olszewski in link,Start using the go-yarnlock package for parsing and encoding yarn lockfiles. We're doing this as this implementation is mostly a copy of the JS based yarn lockfile marshalling code. The code this is replacing was a mix sloppy mix of regex and post-processing. For testing I added some unit tests around parsing/encoding and ran turbo prune on the repo produced by npm create-turbo and running yarn dev on the resulting pruned project. Commits squashed: * switch over to use go-yarnlock for yarn.lock parsing run go mod tidy to fixup deps handle windows style newlines fix lint and simplify entry splitting address typos more robust handling of crlf,1
chore(deps): update nextjs monorepo to v12.3.0 (#1960),0.94038177,chore(deps): update nextjs monorepo to v12.3.1 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
Reconcile cram tests and help text (#1956),0.8504487,Reconcile cram tests and help text by @gsoltis in link,"Change the root command to match the expectation in the help test Change the daemon subcommand to match the expectation in the help test Fix the help test to expect a consistent description for the daemon subcommand This is probably at the point where we want to wire it to CI, so that'll be coming shortly.",1
docs(running tasks): explicit instruction for workspace tasks (#1922),0.96438134,docs(running tasks): explicit instruction for workspace tasks by @mauricekleine in link,"After a couple of hours of debugging why my workspace-specific task wasn't running, I realised I wasn't using the correct name in place of  so Turborepo never ran my workspace-specific task: before: json {   ""build"": {},   ""app-one#build"": {},   ""app-two#build"": {} } after: json {   ""build"": {},   ""@my-org/app-one#build"": {},   ""@my-org/app-two#build"": {} } I realise that his might seem like a silly mistake, however since the pnpm and turbo commands allow for 'implicit' filtering using a partial name, e.g. by using pnpm --filter=app-one or turbo run --filter=app-one, I was kind of primed to setup my workspace specific task in the same way, even though the package name was actually @my-org/app-one. Since this was not mentioned explicitly anywhere, it took me way too long to figure out my mistake. This change to the docs might help others not make the same mistake in the future. Co-authored-by: Mehul Kar 490968+mehulkar@users.noreply.github.com",1
Add mutex around helper cleanups (#1947),0.83162034,Add mutex around helper cleanups by @gsoltis in link,Addresses feedback on #1792 Adds a mutex around our list of cleanups to run.,1
fully async fs (#340),0.4431434,Import Next's CJS AsyncLocalStorage modules (#3634) by @jridgewell,Removes the last sync calls with tokio:fs Also adds a metadata function to the fs and adds the file type to the metadata,0
Use correct flag for graphviz version (#1954),0.8428583,Use correct flag for graphviz version by @gsoltis in link,"dot --help specifies that -v is for verbose mode, whereas -V is print version and exit. We want the latter, so change the flag to do that.",1
publish 1.4.7-canary.0 to registry,0.8979248,publish 1.7.1-canary.4 to registry (#3407) by @tknickman,,1
fix(docs): update nextra (#1948),0.8799654,fix(docs): update nextra by @tknickman in link,,1
Add webpack to bench.yml (#355),0.6849213,add basic webpack loader support (#3284) by @sokra,,0
fix(with-tailwind): dev script fails to build tailwindcss (#1898),0.96634144,fix(with-tailwind): dev script fails to build tailwindcss by @yanmao-cc in link,use concurrently run,1
"Turbo has more help text now, update test (#1931)",0.95389146,"Turbo has more help text now, update test by @gsoltis in link","With the cobra stuff merged, our help text got an update. Updating the integration tests to keep up.  Once we have some slightly more substantial tests here (i.e. we're committed to using this), we should wire it to CI Co-authored-by: Jared Palmer 4060187+jaredpalmer@users.noreply.github.com",1
Merge pull request #1925 from vercel/import_goreleaser_cross,0.6497629,Import goreleaser cross by @gsoltis in link,Import goreleaser-cross to serve as a starting point for turbo's build container,0
Merge branch 'main' into import_goreleaser_cross,0.6205439,Import goreleaser cross by @gsoltis in link,,0
chore(example): upgrade kitchen sink example (#1076),0.9138833,chore(example): upgrade kitchen sink example by @ruisaraiva19 in link,,1
Made front-page title pink (#1945),0.7878974,Made front-page title pink by @mattpocock in link,Co-authored-by: Thomas Knickman tom.knickman@vercel.com,1
Removed bg circles to improve Safari perf (#1944),0.92355525,Removed bg circles to improve Safari perf by @mattpocock in link,,1
fix(deps): update dependency eslint-plugin-react to v7.31.8 (#1935),0.97654676,fix(deps): update dependency eslint-plugin-react to v7.31.8 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
chore(deps): update dependency typescript to v4.8.3 (#1934),0.903848,chore(deps): update dependency typescript to v4.8.3 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Thomas Knickman tom.knickman@vercel.com,1
Enable inputs to be relative again. (#1937),0.915585,Enable inputs to be relative again. by @nathanhammond in link,"As reported by @dglsparsons, after #1699 inputs cannot be relative from the package directory (while still remaining within the project). This issue was published in turbo@1.4.4. This PR patches the traversal behavior so that inputs works correctly and adds a test for the behavior to ensure that it does not regress.",1
Upgrade Nextra (#1942),0.62987036,Upgrade Nextra by @shuding in link,,0
Merge pull request #1901 from vercel/matt/re-jigged-the-landing-and-getting-started-pages,0.6058348,Re-jigged the landing and getting started pages by @mattpocock in link,Re-jigged the landing and getting started pages,0
Merge branch 'main' into matt/re-jigged-the-landing-and-getting-started-pages,0.5770903,Re-jigged the landing and getting started pages by @mattpocock in link,,0
Refactor reading turbo.json and add test cases (#1929),0.92377067,Refactor reading turbo.json and add test cases by @mehulkar in link,Adds test cases for reading the legacy config from package.json,1
Benchmarks: allow simultaneously installing multiple packages from npm (#339),0.57090205,Increase timeout for tests involving npm install by @mehulkar in link,"Previously, we ran multiple npm install operations in serial using multiple calls to install_from_npm. Instead, this allows us to express dependencies all at once as a single command to the npm cli, which should reduce the time we spend installing from npm and updating package.json. Test Plan: Manually confirmed that package.json was updated correctly.  cargo bench.",0
chore(examples): add comment for maintainability (#1927),0.77928936,chore(examples): add comment for maintainability by @tknickman in link,,1
Benchmark Webpack (#338),0.6280861,docs: Update casing from Webpack to webpack (#3655) by @wbinnssmith,This adds webpack 5 to the benchmark suite. Test Plan: Manually confirmed package.json updates and webpack config written to temp dir correctly. cargo bench.,0
chore(examples): clean with-next list (#1923),0.8494831,chore(examples): clean with-next list by @tknickman in link,,1
Add 'buildcontainer/' from commit '426c25a9bb55b9452b7ceacefd17d623b76c3f61',0.5680084,Removed dependsOn and dist/** from build in basic example by @mattpocock in link,git-subtree-dir: buildcontainer git-subtree-mainline: c05b9fa3e4247ac7592b13e0d7f2f177cfb7ea68 git-subtree-split: 426c25a9bb55b9452b7ceacefd17d623b76c3f61,0
Finish port to cobra (#1792),0.8544786,Finish port to cobra by @gsoltis in link,"Ports root command execution to cobra. Introduces a couple of abstractions: cmdutil.Helper -> Holds common arguments to all commands cmdutil.CmdBase -> Holds subcomponents common to all commands, possibly driven by the values in cmdutil.Helper. Examples include UI, Logger, and the API client Port all of our turbo commands to be subcommands of a root command. Reviewers: individual commits won't build, but group related functionality.  Fixes #759  Fixes #512",1
docs(examples/design-system): update readme (#1910),0.8459143,docs(examples/design-system): update readme by @theurgi in link,Update file path to reflect current directory structure.,1
added code-shaper to the code generation intro line (#1915),0.5191494,fix(vscode): prettier (#3187) by @tknickman in link,"Sorry, I had missed this small change in the previous PR.",0
Merge pull request #10 from gsoltis/symlink_mingw,0.5899275,git integration cleanup by @gsoltis in link,Fix llvm-mingw for amd64,0
added code-shaper to code generation tools (#1909),0.47090966,Configure VS Code Extensions by @nathanhammond in link,Co-authored-by: Mehul Kar 490968+mehulkar@users.noreply.github.com,0
chore(deps): update dependency @babel/core to v7.19.0 (#1905),0.93140113,chore(deps): update dependency @babel/core to v7.20.12 (#3337) by @renovate[bot],"This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | @babel/core (source) | 7.18.13 -> 7.19.0 |  |  |  |  | Release Notes babel/babel module Compare Source :eyeglasses: Spec Compliance  module #​14666 Support private name in decorator member expression (@​JLHwung)   module, module, module, module, module, module #​14877  Remove one promise tick in yield* (tc39/ecma262#​2819)  (@​nicolo-ribaudo)    :rocket: New Feature  module, module, module, module, module, module, module, module #​14836 Add 2022-03 decorators version (stage 3) (@​nicolo-ribaudo)   module #​14695 [parser] Make module default to module (@​nicolo-ribaudo)   module, module #​14744 Default to hash syntax for Record\&Tuple (@​nicolo-ribaudo)   module #​14867 feat: add proposal-record-and-tuple to standalone (@​JLHwung)   module, module, module, module, module #​14805 Add support for the duplicate named capturing groups proposal (@​nicolo-ribaudo)    :bug: Bug Fix  module, module, module #​14897 Fix: class transform should not drop method definition when key contains non-BMP characters (@​JLHwung)   module #​14890 fix: TS plugin shouldn't remove module (@​liuxingbaoyu)   module #​14819 fix: parse a>>c as a<(b>>>c) (@​JLHwung)   module #​14886 Fix helper-builder-react-jsx compat with Babel 7.9 (@​JLHwung)    :nail_care: Polish  module #​11612 Make error message prefixes more descriptive (@​eps1lon) #​11554 Hide internal module functions in config errors (@​nicolo-ribaudo)    :memo: Documentation  #​14895 docs: remove david-dm from README (@​SukkaW)  :house: Internal  module #​14863 ship @​babel/standalone source maps (@​JLHwung)   module, module, module #​14880 Update typescript to 4.8 (@​JLHwung)    Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox. 🔕 Ignore: Close this PR and you won't be reminded about this update again. [ ] If you want to rebase/retry this PR, click this checkbox. This PR has been generated by Mend Renovate. View repository job log here.",1
Split benchmark code into more modules (#337),0.5890957,Sample many modules in benchmarks + reliability fixes (#2750) by @alexkirsz in link,"This splits the benchmark code into more modules. Notes: ~Moved/left get_bundlers() and get_module_counts() to/in mod.rs. In particular, moving get_bundlers() to either bundle.rs or util.rs would lead to a circular dependency. These both also rely on env var configuration, so I figured this was a reasonable place for them.~ The Bundler trait has its own module (not moved to util), since it's a top-level concern and not really a miscellaneous utility. Each bundler has its own module file. Test Plan: TURBOPACK_BENCH_BUNDLERS=all cargo test --benches -p next-dev -- --nocapture and verify same output as before change.",0
Remove base manifest from manifest-create target,0.4154035,Remove references to baseBranch by @mehulkar in link,,0
"Download correct mingw based on architecture, symlink so path is identical",0.46491688,Running build with --cwd works by @gsoltis in link,,0
Include package.json when user specifies inputs (#1832),0.57263535,Always include package.json in hash by @mehulkar in link,"We want to include each workspace's package.json as an input when the user has configured a smaller set of inputs, because the package.json defines the actual task turbo will execute for that workspace (via scripts). If that task definition changes, the cache is invalid. We only apply this inclusion when inputs are defined, because if inputs are not defined, all git-tracked files are included in the hash, which will also include the package.json file.",0
Update docs/components/QuickStart.tsx,0.55546117,Fix typos in example tsconfig' readme by @FranciscoMoretti in link,Co-authored-by: Thomas Knickman tom.knickman@vercel.com,0
Update docs/pages/docs/core-concepts/why-turborepo.mdx,0.7397233,Turborepo usage. by @nathanhammond in link,Co-authored-by: Mehul Kar mehul.kar@gmail.com,1
Removed dead icon,0.42006266,fix(docs): remove old image link (#3330) by @tknickman,,0
Fixed weird height of _app level svg,0.44810182,fix(examples): svelte (#3919 by @tknickman in link,,0
Added pink gradient,0.45144004,Made front-page title pink by @mattpocock in link,,0
Improved features boxes,0.42775422,[refactor] - made Features components more reusable by @mattpocock in link,,0
Rephrased some things on the home page,0.5340056,Rewrote docs homepage by @mattpocock in link,,0
Added Learn More area,0.46594194,docs: Add a little next steps section to /getting-started by @jaredpalmer in link,,0
Re-jigged the landing and getting started pages,0.8247231,Re-jigged the landing and getting started pages by @mattpocock in link,,1
Merge pull request #9 from gsoltis/add_win_arm64,0.5203584,* Officially support windows-arm64 by @nathanhammond in link,Add llvm-based mingw-w64 that supports aarch64,0
feat: Add pnpm support for turbo prune (#1819),0.94586796,feat: Add pnpm support for turbo prune by @chris-olszewski in link,"Refactor pruned yarn lockfile writing Change so we build up the lockfile in memory as opposed to writing/reading an intermediate to disk. This should allow for better testing of the lockfile marshalling logic Move lockfile reading operation into package manager abstraction fixup lints Add pnpm lockfile parsing and writing Hookup pnpm lockfile to pnpm package managers rebase and add e2e tests for pnpm prune support windows newlines remove additional whitespace in generated pnpm-lock.yaml Did a quick test of prune to make sure pnpm is still happy with the pruned lockfile: olszewski@chriss-mbp pnpm-prune % turbo_dev prune --scope=docs Generating pruned monorepo for docs in /private/tmp/pnpm-prune/out  - Added docs  - Added ui  - Added tsconfig  - Added eslint-config-custom olszewski@chriss-mbp pnpm-prune % cd out olszewski@chriss-mbp out % pnpm install -r --frozen-lockfile Scope: all 5 workspace projects Lockfile is up-to-date, resolution step is skipped .                                        | +300 ++++++++++++++++++++++++++++++ Packages are hard linked from the content-addressable store to the virtual store.   Content-addressable store is at: /Users/olszewski/Library/pnpm/store/v3   Virtual store is at:             node_modules/.pnpm Progress: resolved 300, reused 300, downloaded 0, added 300, done olszewski@chriss-mbp out % pnpm turbo run dev --filter=docs • Packages in scope: docs • Running dev in 1 packages docs:dev: cache bypass, force executing f63ed34e7a4cd20c docs:dev: docs:dev: > docs@0.0.0 dev /private/tmp/pnpm-prune/out/apps/docs docs:dev: > next dev --port 3001 docs:dev: docs:dev: ready - started server on 0.0.0.0:3001, url: link docs:dev: info  - automatically enabled Fast Refresh for 1 custom loader docs:dev: event - compiled client and server successfully in 606 ms (154 modules) fixups for PR",1
(Controversial) Removed glossary and mentions of topological from the docs (#1868),0.89444745,(Controversial) Removed glossary and mentions of topological from the docs by @mattpocock in link,I think this language isn't necessary to explain the concepts. It's too heavy and makes Turborepo seem more complex for the user than it is.,1
Always include llvm-based mingw-w64,0.4472961,Cross-compile amd64. by @nathanhammond in link,,0
Try out cram/prysk for CLI integration testing (#1829),0.97611845,Try out cram/prysk for CLI integration testing by @gsoltis in link,"Add some prysk-based integration tests. They're minimal for now, but we can expand them as we work on CLI UX.  This PR also fixes an incorrect error that was printed out from turbo logout, found via CLI test. These are not yet wired to CI. I'd like to let them bake for a bit to make sure they are useful before we start gating releases on them. They can be run via make integration-tests in the cli package. Prysk",1
Fixed redirect (#1888),0.53404987,Move removed redirect rule to bottom by @ernestd in link,Co-authored-by: Thomas Knickman tom.knickman@vercel.com,0
Add -base suffix to relevant targets in Makefile,0.48556843,Weird makefile differences by @nathanhammond in link,,0
Add llvm-based mingw-w64 that supports aarch64,0.52127266,Cross-compile amd64. by @nathanhammond in link,,0
Fixed typo on remote caching page (#1889),0.76497257,fix(docs): small typo in caching doc (#3365) by @walkerdb,,1
improve startup metric measurement (#331),0.45717978,improve startup and warmup of benchmarks by @sokra in link,"This fixes the startup benchmark metric to show the time until first render, instead of being equal to hydration. It also skips hydration for CSR bundlers since it's equal first render for them. It now correctly measures the initial SSR as startup, so CLI start until page visible:",0
add comments to the workflow (#334),0.4645723,chore(examples): add comment for maintainability by @tknickman in link,,0
Fix Next.js 11 React version (#333),0.75162446,update to latest next.js (#3112) by @sokra in link,,1
feat(ignore): check for turbo force (#1886),0.8875117,feat(ignore): check for turbo force by @tknickman in link,"Check for the presence of TURBO_FORCE, and skip the ignore check if it exists.  Because turbo-ignore now checks against VERCEL_GIT_PREVIOUS_SHA when deploying on Vercel, manually queued builds that skip the cache will not deploy if there are no changes between the selected build and production. This is confusing, and generally not what the user wants when redeploying a build.  NOTE: This isn't a Vercel specific env var (hence it's not gated by a process.env.VERCEL check) - any CI provider could set this when manually skipping the cache is selected (similar to how Vercel is handling this)",1
"Reorganised pipeline docs with clearer headings, groupings and content (#1866)",0.9361399,"Reorganised pipeline docs with clearer headings, groupings and content by @mattpocock in link",,1
cleanup nitpicks (#330),0.5947894,More CI Cleanup by @nathanhammond in link,,0
allow to pass module counts list via env var (#332),0.48713845,"          ""$SOME_ENV_VAR""",add custom benchmark workflow run large counts in CI,0
"Rewrote pipelines, caching and remote caching docs (#1758)",0.9276406,"Rewrote pipelines, caching and remote caching docs by @mattpocock in link",Latest update: link,1
fix(deps): update dependency swr to v1.3.0 (#1876),0.899909,fix(deps): update dependency swr to v1.3.0 by @renovate in link,"This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | swr (source) | 1.0.1 -> 1.3.0 |  |  |  |  | Release Notes vercel/swr module Compare Source What's Changed  type: fix type error on SWRConfig by @​Himself65 in #​1913 chore: update React 18 dependencies by @​shuding in #​1824 test: fix an act warning by @​koba04 in #​1888 feat: support functional optimisticData by @​huozhi in #​1861 bugfix: make suspense and revalidateIfStale work together by @​simowe in #​1851  Full Changelog: link module Compare Source Highlights of This Release module Option Now Supports Function We added better Optimistic UI support in v1.2.0. However, what if your API is only returning a subset of the data (such as the mutated part), that can be populated into the cache? Usually, an extra revalidation after that mutation is needed. But now you can also use a function as module to transform the mutate result into the full data: module The new definition: module Here is a demo for it: link Bug Fixes What's Changed  refactor: revalidateIfStale has an effect on updates, not only mounting by @​koba04 in [link) fix: reset stale unmountedRef in suspense by @​promer94 in [link) test: add a test for the behavior of revalidateOnMount when the key has been changed by @​koba04 in [link) feat: Support module as a function by @​shuding in [link)  Full Changelog: link module Compare Source Highlights of This Release module accepts a function Previously module is either true or false. Now it accepts a function that conditionally determines if SWR should retry. Here's a simple example: ```js const fetcher = url => fetch(url).then(res => {   // Fetcher throws if the response code is not 2xx.   if (!res.ok) throw res   return res.json() }) useSWR(key, fetcher, {   shouldRetryOnError: (error) => {     // We skip retrying if the API is returning 404:     if (error.status === 404) return false     return true   } }) ``` Thanks to @​sairajchouhan for contributing! What's Changed  module accepts a function that can be used to conditionally stop retrying   by @​sairajchouhan in [link) build(deps-dev): bump next from 12.0.8 to 12.0.9 by @​dependabot in [link) fix: useSWRInfinite revalidates with revalidateOnMount by @​koba04 in [link)  New Contributors  @​sairajchouhan made their first contribution in [link)  Full Changelog: link module Compare Source Highlights of This Release Optimistic Updates with Auto Error Rollback There are now some new options in module: module Here the cache will be immediately updated to module, the “optimistic value”. And then a request (remote mutation) is started via module and the response will be written to the cache. If that request fails, the original result will be rolled back safely so the optimistic value will be gone. And after all those finish, a revalidation will start to fetch the latest value. This is extremely helpful for building the optimistic UI pattern. You can do the same for the global module, just remember to pass the key. Also, the current module APIs stay unchanged so module works the same. Here's an example: link. link module Support SWR now has module exported for bundlers that prefer this format. This doesn’t break environments that don’t support module. An alternative module and CJS bundle are also published. You can read more about ES modules here. What's Changed  feat: Optimistic mutation with error rollback by @​shuding in [link) fix: Required return type when mutating by @​RKatarine in [link) fix: use the latest reference of fetcher with suspense mode by @​koba04 in [link) test: add delay for flaky focus test by @​huozhi in [link) test: remove flaky focus test case by @​huozhi in [link) test: use @​swc/jest by @​huozhi in [link) chore: Ignore coverage report by @​shuding in [link) chore: Merge mutation states by @​shuding in [link) chore: Rename CONCURRENT_REQUESTS to FETCH by @​shuding in [link) chore: Merge extra request states in cache by @​shuding in [link) chore: support mjs exports by @​huozhi in [link) chore: remove useless react-native field by @​huozhi in [link) chore: comment helper by @​huozhi in [link) chore: display name in devtool by @​huozhi in [link) chore: simplify example development by @​huozhi in [link) chore: build: improve watch commands by @​huozhi in [link) chore: Update examples and dependencies by @​shuding in [link) chore: zeit -> vercel by @​huozhi in [link) chore: Clean up configurations by @​shuding in [link) chore: move community health files to .github dir by @​huozhi in [link) chore: Add link to security email directly by @​huozhi in [link)  New Contributors  @​RKatarine made their first contribution in [link)  Full Changelog: link module Compare Source Highlights of This Release Use the Latest Fetcher Function SWR will now use the latest fetcher function passed to the hook, when sending the request. Previously it uses the initial snapshotted fetcher. Avoid Unnecessary Auto Revalidations When refocusing on the window with state changes (like clicking a button that changes the SWR key immediately), SWR now avoids revalidations if they're not necessary. Details can be found in #​1720. New Types for module Two types for module are added: module and module. You can use them to type the hook and the module function. New module option for module A new option to control if the mutation data should be written to the cache. You can find the details in #​1729. What's Changed  Make polyfill for module more robust by @​thomaspaulmann in [link) type(infinite): export SWRInfinteHook and SWRInfiniteKeyLoader from infinite, rename InfiniteFetcher to SWRInfiniteFetcher by @​houkanshan in [link) feat: Ensure auto revalidations are executed after state updates by @​shuding in [link) Add moduleNameMapper to jest by @​shuding in [link) Improve test by @​promer94 in [link) feat: Use the latest reference of fetcher by @​shuding in [link) fix: Re-export InfiniteFetcher by @​shuding in [link) feat: Add module option to module by @​shuding in [link) Fix local state sharing example deps by @​huozhi in [link) Merge states for concurrent requests by @​shuding in [link) Skip error retrying when document is not active and improve tests by @​shuding in [link)  New Contributors  @​thomaspaulmann made their first contribution in [link) @​houkanshan made their first contribution in [link)  Full Changelog: link module Compare Source Highlights of This Release Dynamic module You can now pass a function as module, to dynamically return the interval (in millisecond) til the next request, based on the current data: module If return module, polling will be stopped. What's Changed  feat: refreshInterval as a function by @​Andrewnt219 in [link) test: add refreshInterval function returns 0 by @​Andrewnt219 in [link) fix: If module is deeply to the latest state, broadcast the latest state by @​icyJoseph in [link) fix: Return module data if key's falsy under suspense mode by @​icyJoseph in [link)  New Contributors  @​Andrewnt219 made their first contribution in [link) @​icyJoseph made their first contribution in [link)  Full Changelog: link module Compare Source Highlights for This Release 1. Built-in & stable serialization for SWR keys module For array keys too, it's safe to do the following: module 2. module for module This is a new added option for module (defaults to module), you can use it to control if the first page should be revalidated when changing the size or doing a mutation. 3. Better TypeScript support  Key / arguments Conditional / dependent Constant keys Returned data   What's Changed  Feature: make return state(data, error and isValidating) readonly by @​anirudh1713 in [link) Stable hash by @​shuding in [link) test: add render utilities and remove TestSWRConfig by @​koba04 in [link) Revert ""Feature: make return state(data, error and isValidating) readonly"" by @​huozhi in [link) Fix initial isValidating when isPaused() returns true by @​anothertempore in [link) build: no emit on error by @​huozhi in [link) chore: remove unused typings by @​huozhi in [link) enhance: provider release handlers by @​huozhi in [link) test: refactor use-swr-cache-test by @​koba04 in [link) Chore: refactor code related to unsubscribing global listeners by @​shuding in [link) Chore: code refactoring for swr/infinite by @​shuding in [link) test: refactor concurrent rendering tests by @​koba04 in [link) test: refactor config tests by @​koba04 in [link) Revert ""feat: add a warning for invalid arguments with suspense mode … by @​koba04 in [link) test: refactor mutation tests by @​koba04 in [link) fix: Support IE11 by @​amannn in [link) test: refactor immutable and infinite hook tests by @​koba04 in [link) chore: Add React 18 to peerDependencies by @​shuding in [link) test: refactor integration and loading tests by @​koba04 in [link) test: refactor key, middlewares, and suspense tests by @​koba04 in [link) test: refactor offline and refresh tests by @​koba04 in [link) build(deps): bump tmpl from 1.0.4 to 1.0.5 by @​dependabot in [link) Upgrade typescript to 4.4.3 by @​huozhi in [link) chore: Code refactoring by @​shuding in [link) ci: multiple dir type checking by @​huozhi in [link) Type useSWR fetcher by @​promer94 in [link) chore: Improve project file structure by @​shuding in [link) chore: Refine type interfaces by @​shuding in [link) chore: Upgrade eslint and add local cache by @​shuding in [link) fix: Invalidate the key when mutating without revalidating by @​shuding in [link) example: add ref checking condition by @​huozhi in [link) fix: Refactor core revalidate function and fix isValidating state bug by @​shuding in [link) chore: remove duplicate configs by @​huozhi in [link) typing: fix-type-generation by @​promer94 in [link) chroe: use yalc for local development by @​promer94 in [link) chore: Code refactoring by @​shuding in [link) feat: Add new onDiscarded option by @​shuding in [link) fix: Error events should be deduplicated by @​shuding in [link) chore: Output test code coverage by @​shuding in [link) chore: Mark returned states and mutate callback argument as readonly by @​shuding in [link) test: Add tests for reconnect and merge-config by @​shuding in [link) fix: Only trigger the success event if not discarded by @​shuding in [link) chore: Code refactoring by @​shuding in [link) Add revalidateFirstPage option to swr/infinite (#​1401) by @​timas130 in [link) fix: Reusing cache provider by @​shuding in [link) chore: fix ts comments by @​huozhi in [link) fix: Ensure mutate accepts undefined as the data by @​shuding in [link) chore: Fix comment and startAt type by @​shuding in [link) chore: Refactor cleanupState by @​shuding in [link) feat: using latest version of module with fetch interceptor by @​danestves in [link) test: Add test case for mutation deduplication by @​shuding in [link) test: speed up with @​swc-node/jest by @​huozhi in [link) chore: Optimizations by @​shuding in [link) fix react-native issue by @​aFINKndreas in [link) fix: Support for functions that return false by @​TakahiroHimi in [link) fix: adds undefined as valid Key type to allow falsy Key or Key() by @​morgs32 in [link) fix: can't find variable removeEventListener by @​zhaomengfan in [link) Revert ""chore: Mark returned states and mutate callback argument as readonly"" by @​shuding in [link) fix: change config alteration process in withMiddleware to be immutable by @​junsushin-dev in [link) fix: Allow empty mutate argument list for infinite by @​shuding in [link) chore: Add module and use module extension by @​shuding in [link) Revert ""chore: Add type: ""module"" and use .mjs extension (#​1604)"" by @​huozhi in [link) enhance: bind removeEventListener by @​huozhi in [link) fix: typos by @​nguyenyou in [link) build: output without minification by @​huozhi in [link) Tweak types by @​promer94 in [link) fix: supports ssr in ie11(#​1657) by @​Sh031224 in [link) type: disbale inference when data generic is provided by @​promer94 in [link) chore: rename major branch to main by @​huozhi in [link) fix keyloader index and previousPageData type by @​promer94 in [link) Add defaults for SWRResponse by @​TakahiroHimi in [link) example: update typescript examples with strict ts mode by @​huozhi in [link) chore: upgrade eslint to v8 and prettier to v2 by @​huozhi in [link) fix: remove unnecessary async by @​Cut0 in [link) types: remove duplicated typing def by @​huozhi in [link) chore: Add test case for module in module by @​shuding in [link)  New Contributors  @​willheslam made their first contribution in [link) @​louisgv made their first contribution in [link) @​origin-master made their first contribution in [link) @​anirudh1713 made their first contribution in [link) @​amannn made their first contribution in [link) @​timas130 made their first contribution in [link) @​danestves made their first contribution in [link) @​aFINKndreas made their first contribution in [link) @​TakahiroHimi made their first contribution in [link) @​zhaomengfan made their first contribution in [link) @​junsushin-dev made their first contribution in [link) @​nguyenyou made their first contribution in [link) @​Sh031224 made their first contribution in [link) @​Cut0 made their first contribution in [link)  Full Changelog: link Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox. 🔕 Ignore: Close this PR and you won't be reminded about this update again. [ ] If you want to rebase/retry this PR, click this checkbox. This PR has been generated by Mend Renovate. View repository job log here.",1
Rewrote filtering workspaces docs (#1879),0.824102,Rewrote filtering workspaces docs by @mattpocock in link,"Improved organisation of filter docs, added a reference list at the top, simplified language and pulled out examples into different sections. NOTE - I've added imagery to this PR but it can be dropped if we don't think it's high enough quality.",1
Ensure pages close before app does (#329),0.34088808,"Vendor chrometracing, add Close method by @gsoltis in link",,0
refactor(turbo): introduce swc_core for upstream SWC dep import references (#317),0.61585206,Update swc_core to v0.56.0 (#3303) by @kdy1,refactor(turbo): introduce swc_core refactor(turbo): update import references build(cargo): update lockfile,0
"Stop processes gracefully when possible, add drop guard to pages (#328)",0.44714803,"Hitting Ctrl+C on the terminal will shut down all of the child processes via SIGINT. Additionally, if one task fails, other tasks will not be left lingering, and will be sent a SIGINT. More explicitly:",,0
Benchmark Parcel (#322),0.5098056,only try to push benchmark data (#3289) by @sokra,Benchmark Parcel add Parcel to the CI benchmarks move some turbopack dependencies to the bundler as they conflict with other bundlers Co-authored-by: Tobias Koppers tobias.koppers@googlemail.com,0
emit_with_completion is not used in node-modules-trace  (#327),0.51179874,"module^modulebuildmodulebuildmodule^moduledependsOnmoduletestmodulebuild` command first being completed""",so we don't really have to benchmark that,0
